Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
1, 7, eco1, 1, 457557, 3.1, 17.6, 64.23, 3.55, 17.66, -60.68, 0, 0, 1.25, 
1, 7, eco2, 2, 903912, 5.9, 17.9, 163.28, 6.29, 42.92, -156.99, 0, 0, 2.31, 
1, 7, eco3, 3, 540517, 9.3, 17, 241.87, 16, 65, -225.87, 0, 0, 3.72, 
1, 8, eco1, 1, 457557, 0.9, 20.2, 17.37, 2.75, 5.36, -14.62, 0, 0, 1.25, 
1, 8, eco2, 2, 903912, 2, 19.9, 78.66, 3.7, 20.72, -74.96, 0, 0, 2.39, 
1, 8, eco3, 3, 540517, 3.2, 19.6, 111.47, 8.17, 30.14, -103.3, 0, 0, 3.84, 
1, 9, eco1, 1, 457557, 1.8, 17.6, 80.53, 4.56, 22.14, -75.97, 0, 0, 1.61, 
1, 9, eco2, 2, 903912, 3, 18.2, 121.66, 7.05, 32.03, -114.61, 0, 0, 2.84, 
1, 9, eco3, 3, 540517, 4.5, 17.4, 108.89, 14.55, 30.83, -94.34, 0, 0, 4.4, 
1, 10, eco1, 1, 457557, 5.4, 10.8, 119.09, 20.36, 37.29, -98.73, 0, 0, 3.71, 
1, 10, eco2, 2, 903912, 10.1, 11.8, 98.21, 14.5, 27.45, -83.71, 0, 0, 7.51, 
1, 10, eco3, 3, 540517, 13.5, 10.8, 76.96, 12.6, 22.92, -64.35, 0, 0, 9.42, 
1, 11, eco1, 1, 457557, 6.4, 7, 46.36, 14.88, 17.4, -31.48, 0, 0, 6.42, 
1, 11, eco2, 2, 903912, 11.5, 8.1, 56.87, 10.15, 16.83, -46.71, 0, 0, 11.33, 
1, 11, eco3, 3, 540517, 14.8, 7.1, 46.66, 9.02, 14.82, -37.64, 0, 0.01, 12.24, 
1, 12, eco1, 1, 457557, 23.4, 3.3, 9.1, 10.95, 6.65, 1.84, 0, 0, 10.13, 
1, 12, eco2, 2, 903912, 39.5, 5, 26.03, 7.69, 8.69, -18.34, 0, 0.02, 9.81, 
1, 12, eco3, 3, 540517, 48.6, 3.6, 12.79, 6.83, 5.73, -5.96, 0, 0.01, 12.96, 
1, 1, eco1, 1, 457557, 22.2, 4.5, 18.37, 11.63, 9.45, -6.75, 0, 0.04, 12.25, 
1, 1, eco2, 2, 903912, 40.1, 5.7, 32.98, 7.66, 10.65, -25.33, 0, 0.02, 9.91, 
1, 1, eco3, 3, 540517, 47.6, 4.5, 20.71, 6.89, 7.97, -13.82, 0, 0.03, 4.64, 
1, 2, eco1, 1, 457557, 6.2, 8.5, 55.4, 15.52, 20.67, -39.88, 0, 0, 12.77, 
1, 2, eco2, 2, 903912, 9.7, 8.7, 57.31, 9.01, 17.49, -48.3, 0, 0, 11.94, 
1, 2, eco3, 3, 540517, 12.1, 7.9, 51, 8.12, 16.44, -42.87, 0, 0.01, 14.21, 
1, 3, eco1, 1, 457557, 19, 7.3, 41.56, 13.93, 16.69, -27.63, 0, 0.03, 11.75, 
1, 3, eco2, 2, 903912, 35.4, 7.7, 50.03, 8.14, 15.55, -41.9, 0, 0.02, 9.92, 
1, 3, eco3, 3, 540517, 42.6, 6.2, 37.03, 7.03, 12.59, -29.99, 0, 0.02, 6.84, 
1, 4, eco1, 1, 457557, 10.2, 12.6, 72.7, 20.54, 27.24, -52.16, 0, 0.01, 10.7, 
1, 4, eco2, 2, 903912, 18.7, 12, 75.69, 10.59, 22.8, -65.1, 0, 0.01, 11.3, 
1, 4, eco3, 3, 540517, 24.2, 11.2, 71.49, 9.28, 22.43, -62.21, 0, 0.01, 10.03, 
1, 5, eco1, 1, 457557, 4.4, 14.3, 74.7, 22.26, 28.49, -52.44, 0, 0, 9.15, 
1, 5, eco2, 2, 903912, 7.3, 13.9, 83.04, 11.63, 24.87, -71.41, 0, 0, 9.85, 
1, 5, eco3, 3, 540517, 10.6, 13, 79.74, 10.03, 24.85, -69.71, 0, 0, 9.41, 
1, 6, eco1, 1, 457557, 5.4, 15.5, 74.94, 23.64, 29.32, -51.3, 0, 0, 8.51, 
1, 6, eco2, 2, 903912, 8.8, 15.9, 82.76, 12.93, 25.48, -69.83, 0, 0, 9.5, 
1, 6, eco3, 3, 540517, 12, 14.7, 83.1, 10.8, 26.18, -72.3, 0, 0, 9.02, 
2, 7, eco1, 1, 457557, 0.7, 20.5, 48.98, 18.68, 19.86, -30.3, 0, 0, 6.26, 
2, 7, eco2, 2, 903912, 0.8, 20, 63.06, 12.71, 19.92, -50.36, 0, 0, 6.99, 
2, 7, eco3, 3, 540517, 1.5, 19.9, 68.27, 7.96, 21.13, -60.32, 0, 0, 6.94, 
2, 8, eco1, 1, 457557, 0.3, 21, 40.45, 11.48, 14.87, -28.96, 0, 0, 4.5, 
2, 8, eco2, 2, 903912, 0.3, 20.3, 56.13, 8.25, 16.83, -47.88, 0, 0, 5.02, 
2, 8, eco3, 3, 540517, 0.6, 20.2, 60.29, 5.3, 17.9, -55, 0, 0, 5.11, 
2, 9, eco1, 1, 457557, 0.4, 19.4, 44.72, 9.46, 15.1, -35.26, 0, 0, 3.32, 
2, 9, eco2, 2, 903912, 0.8, 19.1, 59.92, 7.44, 17.54, -52.47, 0, 0, 3.85, 
2, 9, eco3, 3, 540517, 1.6, 19, 66.69, 5.67, 19.73, -61.02, 0, 0, 4.23, 
2, 10, eco1, 1, 457557, 3.2, 13.7, 60.56, 21.57, 24.29, -38.99, 0, 0, 3.64, 
2, 10, eco2, 2, 903912, 5.6, 13.7, 73.55, 14.89, 23.77, -58.66, 0, 0, 5.08, 
2, 10, eco3, 3, 540517, 7.5, 13.2, 78.32, 10.23, 25.16, -68.09, 0, 0, 6.52, 
2, 11, eco1, 1, 457557, 15, 5.2, 21.08, 13.88, 11.62, -7.2, 0, 0, 11.41, 
2, 11, eco2, 2, 903912, 25.8, 6.6, 39.61, 9.22, 13.7, -30.39, 0, 0.01, 12.98, 
2, 11, eco3, 3, 540517, 32.4, 5.3, 29.42, 6.39, 11.04, -23.03, 0, 0.01, 10.59, 
2, 12, eco1, 1, 457557, 5.4, 5.6, 23.43, 14.41, 12.51, -9.03, 0, 0, 10.9, 
