EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 534, 696, 2.01967152263729, 4, 146, Lightning, 1, 1, 33, 33, 9.35088736537735, 10.8757769980144, 158.195623689578, NaN, 2.02, NaN, 0, 0, 0.121504678726196, 0.0451513333333333, 0, 440, 33766, 
2, 1, 2626, 477, 0.949010401185283, 28, 150, Accidental, 2, 1957, 16915, 36192, 18.4102831155843, 20.1856042478427, 24.7102318676569, 0.00511247443762781, 0.85, 0.403642436260888, 0, 0, 0.326633278403772, 0.0464775162663942, 329.532958610118, 129.01, 17861873, 
3, 1, 685, 1334, 10.9090025938867, 109, 98, Lightning, 6, 4905, 93406, 104930, 8.61768849160514, 11.6206468341513, 148.353538363176, 0.466965742251224, 9.93, 0.43453101285343, 0, 0, 0.366910054870832, 0.0365522337750593, 818.738837920489, 833.22, 98629005, 
4, 1, 2317, 256, 9.4846996652497, 130, 0, Rx, 1, 156, 2317, 2321, 9.44294280247754, 9.50363868153904, 158.924446065172, 0, 9.48, 1, 0, 0, 0.315811125192886, 0.0857943824786324, 335.192307692308, 1072.11, 2997734, 
5, 1, 2988, 573, 9.59901079176284, 132, 0, Rx, 1, 156, 4253, 4284, 9.34143853623581, 8.20697097152641, 150.079074476514, 0, 9.6, 1, 0, 0, 0.334240666902982, 0.0245806987179487, 297.134615384615, 1841.77, 5935982, 
6, 1, 2536, 390, 9.82496689098635, 134, 0, Rx, 1, 156, 2933, 3294, 10.0947078930615, 12.7458875187008, 40.5447991304697, 0, 9.82, 1, 0, 0, 0.334413299560547, 0.0752588504273504, 221.089743589744, 278.78, 3187038, 
7, 1, 1867, 459, 9.36161033135399, 135, 0, Rx, 1, 156, 1718, 1725, 10.1830420002939, 9.72040655447416, 70.9290650586142, 0, 9.36, 1, 0, 0, 0.329601892324595, 0.029502141025641, 70.5384615384615, 1063.15, 1333827, 
8, 1, 3000, 387, 9.97248868999155, 136, 0, Rx, 1, 156, 2780, 2957, 8.39340421482516, 11.7766668468943, 69.9836784738362, 0, 9.97, 1, 0, 0, 0.285953674071875, 0.0716111282051283, 72.8910256410256, 427.07, 2722281, 
9, 1, 4962, 1019, 40.9595290551506, 151, 77, Accidental, 174, 46697, 908664, 1011373, 9.70864383992838, 12.2179114202743, 119.339927166999, 0.674147678602022, 17.65, 0.489397194740087, 0, 0, 0.230127811310554, 0.0308348423239153, 460.99370409234, 765.17, 1152192873, 
10, 1, 168, 1554, 25.130618917309, 176, 141, Accidental, 174, 46507, 747477, 915061, 10.5306815230144, 13.4449119735464, 132.861296626037, 1.18027781361545, 17.74, 0.491924756748877, 0, 0, 0.33296049217911, 0.0322110442944078, 623.797406841981, 676.24, 784556443, 
11, 1, 2943, 95, 20.2618510349936, 183, 75, Accidental, 8, 4594, 61667, 67825, 11.2161551058879, 12.5005362330487, 78.9115568272038, 0.809928151534944, 18.21, 0.492735215624407, 0, 0, 0.285775963480598, 0.0571815804672749, 1800.39094471049, 448.05, 88610388, 
12, 1, 904, 1339, 24.7007426831401, 222, 59, Lightning, 89, 19493, 355475, 409332, 9.03731267806871, 12.2729968478043, 102.958139020654, 0.313461933100759, 17.71, 0.491687802737028, 0, 0, 0.351571288926082, 0.0355471956941798, 727.448930385267, 764.67, 380477715, 
13, 1, 443, 967, 22.9667293240172, 234, 101, Lightning, 118, 38229, 585294, 751856, 10.6686164913518, 14.2814006020085, 136.204119528606, 0.143088835408601, 15.72, 0.487665881583588, 0, 0, 0.294132813513505, 0.057729502864314, 630.514007690497, 635.22, 629522798, 
14, 1, 2873, 54, 38.8036436568082, 273, 70, Accidental, 13, 2809, 36594, 39129, 11.0082097796317, 12.2356611562149, 115.174301179792, 1.38176638176638, 21.29, 0.510191407057542, 0, 0, 0.265622527087525, 0.0604905951109504, 1455.72588109648, 524.28, 59973731, 
