Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 79161, 1, 1, 0.14, 0.08, 217.74, 20, 284, 
1, ArbuMenz, eco2, 194787, 1, 1, 0.37, 0.22, 227.8, 0, 333, 
1, ArbuMenz, eco3, 116451, 0.97, 1, 0.52, 0.31, 156.91, 19, 289, 
1, Arctosta, eco1, 83067, 0.99, 1, 0.35, 0.21, 218.48, 20, 284, 
1, Arctosta, eco2, 160725, 0.98, 1, 0.55, 0.33, 226.84, 0, 333, 
1, Arctosta, eco3, 116812, 1, 1, 0.64, 0.39, 154.58, 19, 289, 
1, CaloDecu, eco1, 163331, 0.92, 1, 0.03, 0.02, 218.79, 20, 284, 
1, CaloDecu, eco2, 404837, 0.84, 1, 0.15, 0.09, 228.5, 0, 333, 
1, CaloDecu, eco3, 256364, 0.98, 1, 0.38, 0.23, 158.8, 19, 289, 
1, Ceanothu, eco1, 78977, 0.99, 1, 0.36, 0.21, 217.7, 20, 284, 
1, Ceanothu, eco2, 195077, 0.97, 1, 0.55, 0.33, 227.77, 0, 333, 
1, Ceanothu, eco3, 116662, 1, 1, 0.64, 0.38, 156.89, 19, 289, 
1, ChryChry, eco1, 67985, 0.87, 1, 0.04, 0.02, 217.27, 20, 284, 
1, ChryChry, eco2, 214899, 0.8, 1, 0.14, 0.09, 228.32, 0, 333, 
1, ChryChry, eco3, 125380, 0.95, 1, 0.38, 0.23, 159.81, 19, 289, 
1, Frangula, eco1, 68059, 1, 1, 0.14, 0.08, 217.28, 20, 284, 
1, Frangula, eco2, 215320, 1, 1, 0.36, 0.22, 228.37, 0, 333, 
1, Frangula, eco3, 125689, 0.99, 1, 0.5, 0.3, 159.83, 19, 289, 
1, Garrya, eco1, 163824, 0.98, 1, 0.26, 0.16, 218.85, 20, 284, 
1, Garrya, eco2, 403452, 0.93, 1, 0.48, 0.29, 228.54, 0, 333, 
1, Garrya, eco3, 255727, 1, 1, 0.59, 0.35, 158.77, 19, 289, 
1, GaulShal, eco1, 163999, 1, 1, 0.13, 0.08, 218.76, 20, 284, 
1, GaulShal, eco2, 404747, 1, 1, 0.36, 0.22, 228.49, 0, 333, 
1, GaulShal, eco3, 256339, 0.97, 1, 0.51, 0.31, 158.78, 19, 289, 
1, MahoNerv, eco1, 163733, 1, 1, 0.26, 0.16, 218.78, 20, 284, 
1, MahoNerv, eco2, 404670, 1, 1, 0.48, 0.29, 228.48, 0, 333, 
1, MahoNerv, eco3, 256624, 0.99, 1, 0.59, 0.35, 158.78, 19, 289, 
1, NothDens, eco1, 163855, 0.85, 1, 0.26, 0.16, 218.83, 20, 284, 
1, NothDens, eco2, 403773, 0.72, 1, 0.48, 0.29, 228.51, 0, 333, 
1, NothDens, eco3, 256401, 0.96, 1, 0.59, 0.35, 158.77, 19, 289, 
1, PinuJeff, eco1, 79378, 0.91, 1, 0.27, 0.16, 217.72, 20, 284, 
1, PinuJeff, eco2, 194946, 0.94, 1, 0.49, 0.29, 227.87, 0, 333, 
1, PinuJeff, eco3, 116595, 0.87, 1, 0.59, 0.36, 156.93, 19, 289, 
1, PinuLamb, eco1, 67884, 0.99, 1, 0.04, 0.02, 217.3, 20, 284, 
1, PinuLamb, eco2, 215521, 0.96, 1, 0.14, 0.09, 228.37, 0, 333, 
1, PinuLamb, eco3, 125561, 1, 1, 0.38, 0.23, 159.82, 19, 289, 
1, PinuMont, eco1, 79164, 0, 1, 0.14, 0, 217.64, 20, 284, 
1, PinuMont, eco2, 195328, 0, 1, 0.37, 0, 227.79, 0, 333, 
1, PinuMont, eco3, 116441, 0.17, 1, 0.52, 0.1, 156.98, 19, 289, 
1, PseuMenz, eco1, 68146, 1, 1, 0.04, 0.02, 217.3, 20, 284, 
1, PseuMenz, eco2, 215366, 1, 1, 0.14, 0.09, 228.35, 0, 333, 
1, PseuMenz, eco3, 125062, 0.98, 1, 0.38, 0.23, 159.78, 19, 289, 
1, Quercus, eco1, 78911, 0.99, 1, 0.35, 0.21, 217.74, 20, 284, 
1, Quercus, eco2, 194596, 1, 1, 0.55, 0.33, 227.74, 0, 333, 
1, Quercus, eco3, 116314, 0.96, 1, 0.64, 0.38, 156.98, 19, 289, 
1, Rhododen, eco1, 163726, 0.32, 1, 0.13, 0.07, 218.82, 20, 284, 
1, Rhododen, eco2, 404763, 0.09, 1, 0.36, 0.06, 228.57, 0, 333, 
1, Rhododen, eco3, 256768, 0.58, 1, 0.51, 0.29, 158.77, 19, 289, 
1, Rubus, eco1, 67932, 1, 1, 0.27, 0.16, 217.27, 20, 284, 
1, Rubus, eco2, 215619, 0.99, 1, 0.48, 0.29, 228.39, 0, 333, 
1, Rubus, eco3, 125557, 1, 1, 0.58, 0.35, 159.88, 19, 289, 
1, Vacciniu, eco1, 164156, 0.93, 1, 0.26, 0.16, 218.81, 20, 284, 
1, Vacciniu, eco2, 404109, 0.96, 1, 0.48, 0.29, 228.53, 0, 333, 
1, Vacciniu, eco3, 255552, 0.89, 1, 0.59, 0.35, 158.76, 19, 289, 
1, WhipMode, eco1, 163889, 1, 1, 0.26, 0.16, 218.83, 20, 284, 
1, WhipMode, eco2, 404146, 1, 1, 0.48, 0.29, 228.52, 0, 333, 
1, WhipMode, eco3, 256078, 0.97, 1, 0.59, 0.35, 158.74, 19, 289, 
2, ArbuMenz, eco1, 110261, 0.99, 1, 0.05, 0.03, 198.88, 67, 298, 
2, ArbuMenz, eco2, 145250, 1, 1, 0.29, 0.17, 189.29, 45, 307, 
2, ArbuMenz, eco3, 89847, 0.96, 1, 0.44, 0.26, 145.35, 72, 298, 
2, Arctosta, eco1, 155037, 1, 1, 0.34, 0.2, 199.19, 67, 298, 
2, Arctosta, eco2, 161306, 0.99, 1, 0.51, 0.3, 190.21, 45, 307, 
2, Arctosta, eco3, 94337, 1, 1, 0.59, 0.35, 145.33, 72, 298, 
2, CaloDecu, eco1, 144401, 0.95, 1, 0.01, 0.01, 199.23, 67, 298, 
2, CaloDecu, eco2, 365222, 0.91, 1, 0.07, 0.04, 189.05, 45, 307, 
2, CaloDecu, eco3, 242266, 0.99, 1, 0.24, 0.15, 147.26, 72, 298, 
2, Ceanothu, eco1, 110477, 1, 1, 0.34, 0.2, 198.84, 67, 298, 
2, Ceanothu, eco2, 145070, 0.99, 1, 0.51, 0.31, 189.32, 45, 307, 
2, Ceanothu, eco3, 90136, 1, 1, 0.59, 0.35, 145.33, 72, 298, 
2, ChryChry, eco1, 39254, 0.92, 1, 0.02, 0.01, 198.24, 67, 298, 
2, ChryChry, eco2, 90792, 0.87, 1, 0.09, 0.05, 187.46, 45, 307, 
2, ChryChry, eco3, 72265, 0.97, 1, 0.25, 0.15, 146.23, 72, 298, 
2, Frangula, eco1, 39287, 1, 1, 0.06, 0.04, 198.18, 67, 298, 
2, Frangula, eco2, 90154, 1, 1, 0.3, 0.18, 187.59, 45, 307, 
2, Frangula, eco3, 72243, 0.98, 1, 0.44, 0.26, 146.12, 72, 298, 
2, Garrya, eco1, 144323, 1, 1, 0.18, 0.11, 199.2, 67, 298, 
2, Garrya, eco2, 365145, 0.98, 1, 0.44, 0.26, 189.06, 45, 307, 
2, Garrya, eco3, 242364, 1, 1, 0.53, 0.32, 147.3, 72, 298, 
2, GaulShal, eco1, 144389, 0.99, 1, 0.05, 0.03, 199.2, 67, 298, 
2, GaulShal, eco2, 364919, 1, 1, 0.29, 0.18, 189.01, 45, 307, 
2, GaulShal, eco3, 242515, 0.96, 1, 0.43, 0.26, 147.25, 72, 298, 
2, MahoNerv, eco1, 143974, 1, 1, 0.18, 0.11, 199.15, 67, 298, 
2, MahoNerv, eco2, 364508, 1, 1, 0.44, 0.26, 189.06, 45, 307, 
2, MahoNerv, eco3, 242466, 0.98, 1, 0.53, 0.32, 147.27, 72, 298, 
2, NothDens, eco1, 144087, 0.91, 1, 0.18, 0.11, 199.2, 67, 298, 
2, NothDens, eco2, 364678, 0.84, 1, 0.44, 0.26, 189.02, 45, 307, 
2, NothDens, eco3, 242114, 0.98, 1, 0.53, 0.32, 147.27, 72, 298, 
2, PinuJeff, eco1, 110587, 0.89, 1, 0.18, 0.11, 198.86, 67, 298, 
2, PinuJeff, eco2, 145442, 0.91, 1, 0.44, 0.26, 189.33, 45, 307, 
2, PinuJeff, eco3, 90163, 0.85, 1, 0.53, 0.32, 145.33, 72, 298, 
2, PinuLamb, eco1, 39030, 1, 1, 0.02, 0.01, 198.18, 67, 298, 
2, PinuLamb, eco2, 90536, 0.98, 1, 0.09, 0.05, 187.52, 45, 307, 
2, PinuLamb, eco3, 71877, 1, 1, 0.25, 0.15, 146.21, 72, 298, 
2, PinuMont, eco1, 110531, 0, 1, 0.05, 0, 198.86, 67, 298, 
2, PinuMont, eco2, 145468, 0, 1, 0.29, 0, 189.33, 45, 307, 
2, PinuMont, eco3, 90111, 0.27, 1, 0.44, 0.16, 145.33, 72, 298, 
2, PseuMenz, eco1, 39283, 0.99, 1, 0.02, 0.01, 198.28, 67, 298, 
2, PseuMenz, eco2, 90744, 1, 1, 0.09, 0.05, 187.49, 45, 307, 
2, PseuMenz, eco3, 72354, 0.98, 1, 0.25, 0.15, 146.21, 72, 298, 
2, Quercus, eco1, 110095, 0.98, 1, 0.34, 0.2, 198.89, 67, 298, 
2, Quercus, eco2, 145053, 0.99, 1, 0.51, 0.31, 189.28, 45, 307, 
2, Quercus, eco3, 90166, 0.95, 1, 0.59, 0.35, 145.39, 72, 298, 
2, Rhododen, eco1, 144090, 0.45, 1, 0.05, 0.03, 199.22, 67, 298, 
2, Rhododen, eco2, 365226, 0.31, 1, 0.29, 0.15, 189.07, 45, 307, 
2, Rhododen, eco3, 242677, 0.65, 1, 0.43, 0.26, 147.26, 72, 298, 
2, Rubus, eco1, 39211, 1, 1, 0.18, 0.11, 198.28, 67, 298, 
2, Rubus, eco2, 90766, 1, 1, 0.45, 0.27, 187.57, 45, 307, 
2, Rubus, eco3, 72278, 0.99, 1, 0.53, 0.32, 146.2, 72, 298, 
2, Vacciniu, eco1, 144709, 0.92, 1, 0.18, 0.11, 199.2, 67, 298, 
2, Vacciniu, eco2, 364795, 0.93, 1, 0.44, 0.26, 189.05, 45, 307, 
2, Vacciniu, eco3, 242682, 0.88, 1, 0.53, 0.32, 147.23, 72, 298, 
2, WhipMode, eco1, 144241, 0.99, 1, 0.18, 0.11, 199.18, 67, 298, 
2, WhipMode, eco2, 365193, 1, 1, 0.44, 0.26, 189.07, 45, 307, 
2, WhipMode, eco3, 242453, 0.96, 1, 0.53, 0.32, 147.26, 72, 298, 
3, ArbuMenz, eco1, 127510, 1, 1, 0.36, 0.22, 245.6, 0, 365, 
3, ArbuMenz, eco2, 167201, 1, 1, 0.6, 0.36, 185.21, 0, 365, 
3, ArbuMenz, eco3, 88463, 0.99, 1, 0.65, 0.39, 167.54, 0, 365, 
3, Arctosta, eco1, 176406, 0.97, 1, 0.55, 0.33, 245.59, 0, 365, 
3, Arctosta, eco2, 194010, 0.96, 1, 0.69, 0.42, 186, 0, 365, 
3, Arctosta, eco3, 92572, 1, 1, 0.73, 0.44, 167.45, 0, 365, 
3, CaloDecu, eco1, 149325, 0.82, 1, 0.23, 0.14, 246.7, 0, 365, 
