Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -509.8, 3186, 14676.6, 523.1, 151.3, 9.7, 249.6, 1, 258, 3.1, 94.9, 65.7, 6797.8, 1189.1, 1707.8, 626.6, 10.6, 11.6, 2.6, 2.5, 120.4, 101.8, 1783.6, 1180.3, 2.1, 1.2, 17, 6.5, 4.5, 3.1, 0.1, 0.9, 0, 0.1, 2.7, 9.2, 70.3, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, -0.2, 0, 0.05, 0.03, 0.08, 45.5, 1.2, 3.9, 0.1, 223.5, 0.03, 0, 
1, eco2, 2, 903912, -817.2, 925.5, 17907.4, 718, 208.5, 16.7, 338.6, 0.44, 100.2, 1.5, 126.9, 88, 8283.7, 1491.3, 981.6, 625.3, 14.5, 18.2, 4.1, 4.2, 92, 31.3, 485.8, 316.4, 2.8, 1.8, 20.2, 7.6, 2.8, 3.1, 0.1, 1.4, 0, 0.2, 1.3, 2.4, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0.1, 0, 0.05, 0.03, 0.07, 9.6, 0.2, 4.4, 0.2, 61.9, 0.02, 0, 
1, eco3, 3, 540517, -822.4, 1450.3, 15996.3, 729.8, 211.9, 18.3, 304.7, 0.38, 134.8, 2.2, 127.7, 88.9, 7381, 1344.4, 691.5, 517, 16.2, 22.6, 4.5, 4.7, 99.8, 47, 781.8, 521.7, 2.8, 1.8, 18, 6.7, 2.2, 2.6, 0.1, 1.8, 0, 0.2, 2, 4, 30.9, 61.6, 0.3, 0.4, 0, 0, 0.2, 0.2, 0.2, 0, 0.05, 0.08, 0.1, 0.1, 0, 4.8, 0.2, 100.8, 0.01, 0, 
2, eco1, 1, 457557, -253.4, 3287.6, 12659.1, 352.9, 100.4, 27.2, 201.6, 0.85, 257.3, 3.4, 126.1, 87.8, 5822.1, 1023.8, 2360.8, 668.4, 11.2, 19.1, 9.7, 9.9, 207.2, 145.9, 1754.5, 1180.1, 2.7, 1.6, 14.6, 5.5, 6.1, 3.3, 0.1, 0.9, 0, 0.4, 2.7, 11.9, 67.3, 139.2, 0, 0, 0, 0, 0.3, 0.6, 0.1, 0, 0.05, 0.05, 0.06, 29.8, 0.4, 1.5, 0.3, 223.4, 0.02, 0, 
2, eco2, 2, 903912, -487.4, 1028.2, 16512.6, 481.4, 138.1, 35.9, 287.7, 0.43, 102, 1.6, 177.7, 123.7, 7579.7, 1369.4, 1607.9, 680.1, 14.5, 25.7, 12.2, 12.7, 156.9, 53.2, 501.7, 316.4, 3.8, 2.5, 18.5, 7, 4.3, 3.4, 0.1, 1.3, 0.1, 0.5, 1.7, 3.2, 18.1, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.1, 0, 0.05, 0.06, 0.05, 28.1, 0.2, 0.7, 0.4, 62.6, 0.01, 0, 
2, eco3, 3, 540517, -508.1, 1489.1, 16267.9, 464.2, 133.3, 37.4, 274.3, 0.29, 137.8, 1.9, 185.3, 129.2, 7455.5, 1360.3, 914.5, 553.3, 15.6, 29.9, 11.9, 12.5, 131.6, 68, 767.9, 521.6, 4, 2.6, 18.2, 6.7, 2.7, 2.7, 0.1, 1.6, 0.1, 0.5, 2.3, 4.8, 29.6, 61.5, 0, 0.2, 0, 0.1, 0.2, 0.3, 0.3, 0, 0.05, 0.14, 0.06, 0.9, 0, 1.2, 0.4, 100.8, 0.01, 0, 
3, eco1, 1, 457557, -322.6, 3407.6, 13007, 453, 127.9, 38.1, 220.7, 0.69, 259.4, 4.4, 178.8, 124.4, 5929.4, 1045.4, 2309.9, 671.2, 15.7, 27.2, 13.8, 14.9, 299.8, 197.7, 1730.3, 1179.8, 3.7, 2.3, 14.9, 5.6, 6, 3.4, 0.1, 1, 0.1, 0.5, 3.1, 14.9, 63.9, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, -0.1, 0.1, 0.05, 0.21, 0.09, 1.2, 0, 1.8, 0.4, 223.5, 0.01, 0, 
3, eco2, 2, 903912, -545.7, 1159.2, 16931.5, 564.9, 160.8, 49.8, 312.8, 0.36, 106.1, 2.1, 241.9, 168.5, 7707.8, 1394.6, 1711.3, 701.4, 20.5, 34.4, 17.6, 18.9, 230, 82.5, 530.5, 316.3, 5.1, 3.4, 18.8, 7.1, 4.6, 3.5, 0.1, 1.3, 0.1, 0.7, 2.3, 4.2, 17.3, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, 0, 0, 0.05, 0.2, 0.08, 1.2, 0, 0.9, 0.5, 63.7, 0.01, 0, 
3, eco3, 3, 540517, -620.4, 1554.9, 16778.5, 588.6, 167.7, 51.9, 305.9, 0.26, 141.6, 2.7, 252.9, 176.4, 7623.7, 1393.1, 1105, 582.8, 21.6, 38.1, 18.2, 19.9, 174.4, 97.7, 761.4, 521.5, 5.4, 3.5, 18.6, 6.9, 3.2, 2.9, 0.1, 1.6, 0.1, 0.7, 2.8, 5.9, 28.1, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.4, 0, 0.05, 0.38, 0.08, 0.1, 0, 1.4, 0.5, 101.1, 0, 0, 
4, eco1, 1, 457557, -184, 3551.4, 11528.7, 382.3, 108.7, 40.2, 190.2, 0.69, 258.8, 4.8, 193.5, 134.8, 5220.2, 925.2, 2671.6, 687, 18.9, 32.8, 18.9, 20.7, 392.9, 251, 1728, 1179.6, 4, 2.5, 13.2, 4.9, 6.9, 3.4, 0.1, 1, 0.1, 0.7, 3.3, 17.9, 60.8, 139.2, 0, -0.1, 0, 0.1, 0.5, 1.1, -0.3, 0.1, 0.05, 0.31, 0.11, 43.2, 0.4, 1.7, 0.4, 223.9, 0.01, 0, 
4, eco2, 2, 903912, -502.2, 1302.8, 16805.3, 552.4, 157.8, 58.5, 307.9, 0.29, 109.4, 2.4, 289.1, 201.5, 7604.3, 1378.2, 1922.4, 723.6, 26.7, 43.2, 23.5, 25.6, 300.5, 114.6, 571.4, 316.3, 6.1, 4, 18.6, 7, 5.1, 3.6, 0.1, 1.4, 0.1, 1, 2.9, 5.3, 16.7, 37.3, 0, -0.1, 0, 0.2, 0.4, 0.3, -0.1, 0, 0.05, 0.3, 0.07, 16.2, 0.1, 0.9, 0.6, 65, 0.01, 0, 
4, eco3, 3, 540517, -589.8, 1638.2, 17239.5, 578, 165.5, 61.8, 306.1, 0.23, 145.4, 2.7, 309.1, 215.7, 7785, 1424.8, 1281.7, 607.7, 28.6, 47.5, 24.3, 27, 220.8, 127.8, 768.2, 521.4, 6.6, 4.3, 19, 7, 3.6, 3, 0.1, 1.6, 0.1, 1, 3.3, 7, 27, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.3, 0, 0.05, 0.55, 0.08, 0.3, 0, 1.3, 0.6, 101.8, 0, 0, 
5, eco1, 1, 457557, -137.5, 3703.1, 10128.4, 358.4, 101.7, 40.3, 168.7, 0.74, 258.1, 4.8, 197.5, 137.6, 4540.7, 808.7, 2983.2, 696.7, 21, 37.2, 22.7, 25.3, 480.3, 300.3, 1743, 1179.4, 4, 2.5, 11.5, 4.3, 7.7, 3.5, 0.1, 1.1, 0.1, 0.9, 3.6, 20.7, 58.2, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.2, -0.6, 0.1, 0.05, 0.25, 0.09, 47.2, 0.4, 1.5, 0.4, 224.6, 0.01, 0, 
5, eco2, 2, 903912, -483.9, 1457.7, 16525.8, 555.2, 158.3, 65.1, 306.7, 0.27, 112.4, 2.5, 325.2, 226.7, 7431.1, 1349.5, 2167.4, 744.2, 32.4, 51.8, 29.3, 32.1, 370.5, 148.1, 622.9, 316.3, 6.9, 4.5, 18.2, 6.8, 5.7, 3.7, 0.2, 1.6, 0.1, 1.2, 3.5, 6.4, 16.2, 37.3, 0.1, -0.2, 0, 0.2, 0.4, 0.3, -0.2, 0, 0.05, 0.3, 0.06, 21.7, 0.1, 1, 0.6, 66.7, 0, 0, 
5, eco3, 3, 540517, -626.9, 1735.6, 17698.9, 620.1, 177.1, 72.6, 322.5, 0.19, 149.4, 2.8, 362.4, 252.9, 7946.3, 1456.4, 1457.9, 632.4, 36.4, 58.7, 31, 34.5, 270.3, 158.4, 785.6, 521.3, 7.7, 5, 19.5, 7.1, 4, 3.1, 0.2, 1.8, 0.2, 1.3, 3.9, 7.9, 26, 61.5, 0.1, -0.1, 0, 0.2, 0.5, 0.5, 0.2, 0, 0.05, 0.54, 0.07, 0.1, 0, 1.4, 0.7, 102.9, 0, 0, 
