Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
6, eco1, 1, 457557, -64.7, 3940.3, 8792.2, 321.4, 90.6, 40.2, 147, 0.77, 257.1, 5, 192.4, 134.1, 3936.3, 703, 3106, 685.1, 20.4, 37.2, 20.4, 23.8, 609.5, 352.9, 1798.6, 1179.3, 3.9, 2.5, 10, 3.7, 8, 3.4, 0.1, 1, 0.1, 0.8, 4, 23.9, 55.8, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.4, -1, 0.1, 0.05, 0.51, 0.13, 3.4, 0, 1.4, 0.4, 225.6, 0.01, 0, 
6, eco2, 2, 903912, -359.6, 1710.7, 13912.2, 491.4, 138.5, 63.9, 256.9, 0.28, 109.8, 2.8, 307.7, 214.5, 6225, 1129.8, 2399.1, 729.7, 31.5, 52.5, 28.6, 32.5, 486, 186.3, 722, 316.3, 6.5, 4.2, 15.3, 5.7, 6.2, 3.6, 0.2, 1.5, 0.1, 1.2, 3.9, 8, 15.9, 37.3, 0.1, -0.2, 0, 0.2, 0.5, 0.4, -0.4, 0, 0.05, 0.56, 0.08, 15.8, 0.1, 1, 0.6, 68.3, 0, 0, 
6, eco3, 3, 540517, -588.5, 1866.2, 17720.8, 619.6, 176.2, 80.7, 327, 0.24, 152.6, 3.2, 400.4, 279.3, 7920.3, 1453.8, 1706.9, 654.6, 41, 67.6, 36, 40.7, 332.9, 192.9, 819.3, 521.2, 8.5, 5.6, 19.4, 7.1, 4.6, 3.2, 0.2, 2, 0.2, 1.5, 4.5, 9.1, 25.1, 61.4, 0.1, -0.2, 0.1, 0.2, 0.6, 0.5, 0.1, 0, 0.05, 0.9, 0.1, 6.7, 0, 1.4, 0.8, 104.2, 0, 0, 
7, eco1, 1, 457557, -28.5, 4066.9, 8309.6, 273.8, 77.5, 39.5, 134.6, 0.79, 257.1, 4.6, 193.7, 135, 3708.9, 663.9, 3100.8, 675.6, 21.8, 40.9, 22.5, 26.4, 668.3, 392.2, 1827.2, 1179.2, 3.9, 2.5, 9.4, 3.5, 7.9, 3.4, 0.1, 1.1, 0.1, 0.9, 4.3, 26.2, 53.9, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.4, -1, 0.1, 0.05, 0.44, 0.13, 20.4, 0.2, 1.2, 0.3, 226.5, 0.01, 0, 
7, eco2, 2, 903912, -311.7, 1869.6, 13547.1, 455.1, 128.8, 65.7, 246.2, 0.29, 111.8, 2.8, 319.8, 223, 6040.6, 1097.6, 2546.5, 735.7, 34.6, 58.8, 32.6, 37.4, 545.5, 220, 787.7, 316.4, 6.7, 4.4, 14.8, 5.5, 6.6, 3.6, 0.2, 1.7, 0.2, 1.4, 4.4, 9.2, 15.6, 37.3, 0.1, -0.2, 0, 0.2, 0.5, 0.5, -0.5, 0, 0.05, 0.59, 0.08, 27.3, 0.2, 0.9, 0.6, 70.1, 0, 0, 
7, eco3, 3, 540517, -546.3, 1995.1, 18092.5, 594.1, 169.8, 86.8, 328, 0.27, 156.2, 3.2, 434.1, 302.9, 8061.9, 1481.9, 1860.3, 672.5, 46.3, 77.6, 41, 46.7, 391.1, 225.9, 856.8, 521.2, 9.2, 6, 19.8, 7.2, 5, 3.3, 0.2, 2.2, 0.2, 1.7, 5.2, 10.1, 24.4, 61.4, 0.1, -0.2, 0.1, 0.3, 0.6, 0.5, 0, 0, 0.05, 0.95, 0.09, 1.1, 0, 1.4, 0.8, 105.7, 0, 0, 
8, eco1, 1, 457557, 16.4, 4191.3, 8076.3, 263.8, 73.5, 41.4, 130.7, 0.78, 257.3, 5.2, 196.6, 137, 3596.2, 644.2, 2985.9, 657.5, 22.4, 43.4, 22.5, 27.1, 720.1, 431.8, 1860.2, 1179.2, 4, 2.5, 9.2, 3.3, 7.7, 3.3, 0.1, 1.2, 0.1, 1, 4.6, 28.5, 52, 139, 0, -0.2, 0, 0.1, 0.6, 1.6, -1.3, 0.1, 0.05, 0.39, 0.11, 12.3, 0.1, 1.4, 0.3, 227.3, 0.01, 0, 
8, eco2, 2, 903912, -227.9, 2044, 12910.6, 422.3, 118.6, 66.4, 232.6, 0.31, 113, 3.2, 318.7, 222.2, 5744.1, 1044.5, 2688.7, 736.7, 35.7, 62.6, 34.9, 40.6, 606.5, 256.6, 864.3, 316.5, 6.7, 4.4, 14.1, 5.2, 6.9, 3.6, 0.2, 1.7, 0.2, 1.5, 5, 10.5, 15.4, 37.3, 0.1, -0.2, 0.1, 0.2, 0.7, 0.5, -0.7, 0, 0.05, 0.57, 0.08, 36.1, 0.2, 1, 0.6, 72.1, 0, 0, 
8, eco3, 3, 540517, -479.4, 2139.9, 18241.6, 569.3, 161.1, 92.6, 328.4, 0.25, 159.2, 3.6, 453.9, 316.7, 8113.2, 1493, 2029.2, 687.2, 50.1, 85.6, 44.9, 51.7, 452.5, 261.3, 904.8, 521.2, 9.6, 6.3, 19.9, 7.3, 5.4, 3.4, 0.3, 2.4, 0.2, 1.9, 5.9, 11.3, 23.7, 61.4, 0.1, -0.3, 0.1, 0.3, 0.7, 0.6, -0.1, 0, 0.05, 0.95, 0.09, 7.6, 0.1, 1.6, 0.9, 107.3, 0, 0, 
9, eco1, 1, 457557, 14.5, 4297.1, 7816.5, 251.3, 70.3, 41.5, 127, 0.8, 257.4, 5, 195.3, 136.3, 3475.5, 623.1, 2918, 641.8, 23.7, 46.2, 23.5, 28.5, 758.4, 466.9, 1892.6, 1179.2, 4, 2.5, 8.9, 3.2, 7.5, 3.2, 0.1, 1.2, 0.1, 1, 4.9, 30.5, 50.4, 139, 0, -0.2, 0, 0.1, 0.6, 1.7, -1.3, 0.1, 0.05, 0.51, 0.13, 12.3, 0.1, 1.3, 0.3, 228.1, 0.01, 0, 
9, eco2, 2, 903912, -230.6, 2208.9, 12983.9, 424.2, 119.2, 69.8, 236.7, 0.3, 115.3, 3.3, 331, 230.9, 5769.5, 1049.4, 2664.6, 728.1, 38, 67.3, 35.5, 42, 662, 290.7, 939.5, 316.7, 6.9, 4.5, 14.2, 5.2, 6.9, 3.6, 0.2, 1.8, 0.2, 1.5, 5.5, 11.8, 15.3, 37.3, 0.1, -0.2, 0.1, 0.2, 0.7, 0.6, -0.8, 0, 0.05, 0.71, 0.08, 5.7, 0, 1, 0.7, 74, 0, 0, 
9, eco3, 3, 540517, -472.1, 2290.3, 18507.4, 575.5, 163.4, 97.4, 336.5, 0.25, 162.3, 3.8, 472.9, 330.1, 8222.3, 1514.9, 2157.4, 699.2, 54.1, 93.5, 48.4, 56, 513.8, 296.3, 958.9, 521.2, 10, 6.5, 20.2, 7.4, 5.8, 3.4, 0.3, 2.5, 0.2, 2.1, 6.6, 12.4, 23.2, 61.4, 0.1, -0.3, 0.1, 0.3, 0.8, 0.6, -0.2, 0, 0.05, 1.05, 0.09, 1.8, 0, 1.7, 0.9, 109, 0, 0, 
10, eco1, 1, 457557, -20.6, 4397, 7724.9, 291.7, 81.1, 42.7, 132.9, 0.81, 257.8, 5.3, 203.1, 141.7, 3419.6, 612.9, 2812.2, 624.3, 23.9, 48, 23.4, 29, 789.7, 501.3, 1926.8, 1179.2, 4.1, 2.6, 8.8, 3.1, 7.2, 3.1, 0.1, 1.3, 0.1, 1, 5.2, 32.5, 48.9, 139, 0, -0.2, 0, 0.1, 0.7, 1.9, -1.5, 0.1, 0.05, 0.52, 0.12, 9.1, 0.1, 1.4, 0.4, 228.9, 0.01, 0, 
10, eco2, 2, 903912, -161.9, 2383, 11407, 410.1, 115.3, 62.9, 218.6, 0.35, 114.7, 3.7, 303.7, 211.8, 5047.6, 920, 2996.4, 735.4, 35.9, 65.8, 38.5, 45.6, 708.1, 329.5, 1028.5, 316.9, 6.4, 4.2, 12.5, 4.6, 7.6, 3.6, 0.2, 1.8, 0.2, 1.7, 5.8, 13.3, 15.4, 37.3, 0.1, -0.2, 0.1, 0.2, 0.8, 0.7, -1, 0, 0.05, 0.78, 0.09, 95.9, 0.7, 1, 0.6, 75.9, 0.01, 0, 
10, eco3, 3, 540517, -539.7, 2454.8, 18596.7, 660.2, 187.5, 101, 364.9, 0.24, 165.4, 4.3, 496.8, 346.8, 8235, 1519.5, 2343.5, 714.3, 55.5, 98, 50.9, 59.3, 575.3, 334.2, 1024.1, 521.3, 10.5, 6.9, 20.2, 7.4, 6.2, 3.5, 0.3, 2.6, 0.3, 2.2, 7.3, 13.7, 22.8, 61.4, 0.1, -0.3, 0.1, 0.4, 0.9, 0.7, -0.3, 0, 0.05, 1.23, 0.1, 22.2, 0.2, 1.8, 1, 110.8, 0, 0, 
11, eco1, 1, 457557, 25.4, 4489.6, 7602.5, 275.7, 76.1, 45.4, 123.8, 0.82, 258.1, 5.8, 205.9, 143.7, 3364.2, 602.9, 2693.9, 602.2, 24.3, 49.6, 23.4, 29.7, 812.8, 535.3, 1962.3, 1179.3, 4.2, 2.6, 8.6, 3.1, 6.9, 3, 0.1, 1.3, 0.1, 1, 5.4, 34.4, 47.4, 139, 0, -0.2, 0, 0.1, 0.8, 2.1, -1.8, 0.1, 0.05, 0.53, 0.13, 9.1, 0.1, 1.5, 0.4, 229.7, 0.01, 0, 
11, eco2, 2, 903912, -111.8, 2569.2, 11409.9, 394.3, 110, 67.2, 207.2, 0.32, 116.6, 4.1, 311.5, 217.3, 5045.4, 919.7, 2888.6, 712.1, 35.5, 66.4, 35.1, 42.7, 764.6, 366.5, 1120.9, 317.2, 6.5, 4.3, 12.5, 4.6, 7.4, 3.5, 0.2, 1.8, 0.2, 1.6, 6.3, 14.8, 15.4, 37.3, 0.1, -0.3, 0.1, 0.2, 0.9, 0.8, -1.3, 0, 0.05, 0.84, 0.09, 9.7, 0.1, 1.1, 0.6, 77.9, 0.01, 0, 
11, eco3, 3, 540517, -440.7, 2634.9, 18712.6, 615.1, 173.1, 107.6, 344.9, 0.23, 168.2, 4.8, 510.3, 356.1, 8277.1, 1529, 2462.3, 718, 56.8, 102, 52, 61.3, 640.9, 373.4, 1099.1, 521.4, 10.7, 7, 20.3, 7.4, 6.5, 3.5, 0.3, 2.7, 0.3, 2.3, 8, 15.1, 22.4, 61.4, 0.1, -0.4, 0.1, 0.4, 1.1, 0.9, -0.5, 0, 0.05, 1.38, 0.11, 13.5, 0.1, 1.9, 1, 112.7, 0, 0, 
12, eco1, 1, 457557, 44.3, 4567.4, 6800, 239.6, 66.1, 41.3, 111, 0.88, 257.3, 5.4, 187.5, 130.8, 3008.1, 540.1, 2758.9, 591.6, 24.1, 50.1, 25.3, 32.2, 825.4, 565.6, 1996.9, 1179.4, 3.8, 2.4, 7.8, 2.7, 7.1, 2.9, 0.1, 1.3, 0.1, 1.1, 5.5, 36.3, 46.3, 139, 0, -0.2, 0, 0.1, 0.7, 2, -1.9, 0.1, 0.05, 0.45, 0.1, 39.8, 0.3, 1.2, 0.3, 230.6, 0.02, 0, 
12, eco2, 2, 903912, -141.9, 2722.9, 11310.9, 390.7, 108.7, 67.7, 207.2, 0.32, 118.3, 3.8, 314.1, 219, 4998.6, 911.4, 2853.1, 697.2, 36.9, 69.1, 35.5, 43.4, 804.5, 398.4, 1202.6, 317.4, 6.6, 4.3, 12.4, 4.5, 7.3, 3.4, 0.2, 1.9, 0.2, 1.6, 6.7, 16.2, 15.5, 37.3, 0.1, -0.2, 0.1, 0.2, 0.9, 0.8, -1.2, 0, 0.05, 0.78, 0.08, 13.5, 0.1, 1, 0.6, 79.9, 0.01, 0, 
12, eco3, 3, 540517, -468.1, 2808.7, 19011, 634.9, 178.5, 111.5, 358.7, 0.25, 171.6, 4.7, 526.6, 367.4, 8405.5, 1554.2, 2551.6, 723.1, 59.8, 108.1, 54.3, 64.3, 701.9, 410.2, 1175.1, 521.6, 11.1, 7.3, 20.7, 7.5, 6.7, 3.5, 0.3, 2.9, 0.3, 2.4, 8.7, 16.4, 22.2, 61.4, 0.1, -0.4, 0.1, 0.4, 1.1, 0.9, -0.6, 0, 0.05, 1.21, 0.09, 3.3, 0, 1.9, 1.1, 114.8, 0, 0, 
13, eco1, 1, 457557, 64.1, 4640.2, 6792.7, 227.3, 62.8, 41.6, 109.8, 0.89, 257.5, 5.6, 186.3, 130.1, 2999.7, 538.4, 2610.8, 568.8, 24.1, 50.7, 23.7, 31, 838.9, 593.4, 2028.5, 1179.5, 3.8, 2.4, 7.7, 2.7, 6.7, 2.8, 0.1, 1.3, 0.1, 1.1, 5.8, 38, 45.1, 139, 0, -0.2, 0, 0.1, 0.8, 2.2, -2, 0.1, 0.05, 1.31, 0.25, 4.2, 0, 1.2, 0.3, 231.3, 0.02, 0, 
13, eco2, 2, 903912, -132.9, 2864.5, 11498.2, 389.7, 108.2, 70.3, 209.1, 0.27, 120.2, 4, 320.9, 223.9, 5076.8, 924.9, 2746.4, 677.9, 38.1, 71.5, 35.3, 43.5, 836.3, 429.1, 1281.3, 317.8, 6.7, 4.4, 12.6, 4.6, 7, 3.3, 0.2, 1.9, 0.2, 1.6, 7.1, 17.5, 15.7, 37.3, 0.1, -0.3, 0.1, 0.2, 1, 1, -1.3, 0, 0.05, 1.84, 0.15, 4.1, 0, 1.1, 0.7, 81.7, 0, 0, 
13, eco3, 3, 540517, -405.5, 2976.7, 19285.6, 591, 166.6, 113.2, 348.6, 0.21, 174.4, 4.8, 532.5, 371.7, 8524.6, 1577.7, 2620.1, 726, 63.2, 113.9, 56.8, 67.4, 758.1, 445.6, 1251.2, 521.7, 11.2, 7.3, 21, 7.7, 6.9, 3.5, 0.3, 3, 0.3, 2.5, 9.4, 17.7, 22, 61.4, 0.1, -0.4, 0.1, 0.4, 1.2, 0.9, -0.7, 0, 0.04, 2.72, 0.18, 1.2, 0, 1.9, 1.1, 116.9, 0, 0, 
14, eco1, 1, 457557, 24, 4699.4, 6842.7, 256, 70.5, 42.3, 116.7, 0.92, 258, 5.7, 192.1, 134.1, 3023.7, 542.1, 2481.6, 547.9, 24.1, 51.4, 23, 30.5, 843.9, 618.5, 2057.3, 1179.7, 3.9, 2.5, 7.8, 2.7, 6.4, 2.7, 0.1, 1.3, 0.1, 1, 5.9, 39.5, 44.1, 139, 0, -0.2, 0, 0.1, 0.8, 2.3, -2.2, 0.1, 0.05, 0.89, 0.16, 3.8, 0, 1.3, 0.4, 232, 0.02, 0, 
14, eco2, 2, 903912, -165.1, 2996.5, 11500.1, 416.3, 115.2, 70.5, 216.1, 0.28, 122.2, 4.1, 328.1, 228.8, 5074.2, 924.4, 2714.6, 663.9, 38.3, 73.3, 35.6, 44.3, 861.1, 459, 1358.3, 318.1, 6.9, 4.5, 12.6, 4.6, 7, 3.2, 0.2, 1.9, 0.2, 1.6, 7.4, 18.8, 15.8, 37.3, 0.1, -0.3, 0.1, 0.2, 1, 1, -1.4, 0, 0.05, 1.21, 0.09, 11, 0.1, 1, 0.7, 83.6, 0, 0, 
14, eco3, 3, 540517, -485.7, 3154.7, 19701, 680.8, 191.1, 115.2, 375.6, 0.26, 178.2, 5.3, 556, 387.7, 8703.6, 1612.1, 2684.7, 728.6, 62.1, 115.9, 56.6, 67.7, 814.1, 482.7, 1335.9, 521.9, 11.7, 7.7, 21.4, 7.8, 7.1, 3.5, 0.3, 3.1, 0.3, 2.5, 10.1, 19.1, 21.9, 61.4, 0.1, -0.4, 0.1, 0.4, 1.4, 1, -0.9, 0, 0.05, 1.83, 0.11, 0, 0, 2, 1.1, 119, 0, 0, 
15, eco1, 1, 457557, 45.7, 4745.2, 6189.9, 215.2, 59.5, 38.2, 104.5, 0.95, 257.2, 5.2, 174.4, 121.8, 2724.5, 490.2, 2538.9, 538.8, 23.9, 51.2, 24.9, 32.7, 840.4, 641.1, 2083.9, 1179.8, 3.5, 2.2, 7.1, 2.4, 6.6, 2.7, 0.1, 1.3, 0.1, 1.1, 5.9, 40.9, 43.3, 139, 0, -0.2, 0, 0.1, 0.7, 2.1, -2, 0.1, 0.05, 1.53, 0.27, 38.5, 0.3, 1, 0.3, 232.7, 0.02, 0, 
