Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 74168, 1, 1, 0.14, 0.09, 216.48, 20, 284, 
1, ArbuMenz, eco2, 190831, 1, 1, 0.36, 0.22, 228.04, 0, 333, 
1, ArbuMenz, eco3, 116519, 0.97, 1, 0.52, 0.31, 156.95, 19, 289, 
1, Arctosta, eco1, 67670, 0.99, 1, 0.36, 0.22, 216.81, 20, 284, 
1, Arctosta, eco2, 176287, 0.98, 1, 0.55, 0.33, 228, 0, 333, 
1, Arctosta, eco3, 117078, 1, 1, 0.64, 0.39, 154.61, 19, 289, 
1, CaloDecu, eco1, 189020, 0.92, 1, 0.03, 0.02, 219.65, 20, 284, 
1, CaloDecu, eco2, 358529, 0.84, 1, 0.15, 0.09, 227.66, 0, 333, 
1, CaloDecu, eco3, 255774, 0.98, 1, 0.38, 0.23, 158.73, 19, 289, 
1, Ceanothu, eco1, 73882, 0.99, 1, 0.36, 0.22, 216.55, 20, 284, 
1, Ceanothu, eco2, 190799, 0.97, 1, 0.55, 0.33, 228.06, 0, 333, 
1, Ceanothu, eco3, 116426, 1, 1, 0.64, 0.38, 156.94, 19, 289, 
1, ChryChry, eco1, 77429, 0.87, 1, 0.04, 0.02, 217.41, 20, 284, 
1, ChryChry, eco2, 188793, 0.8, 1, 0.15, 0.09, 227.58, 0, 333, 
1, ChryChry, eco3, 124993, 0.95, 1, 0.38, 0.23, 159.83, 19, 289, 
1, Frangula, eco1, 77274, 1, 1, 0.14, 0.08, 217.32, 20, 284, 
1, Frangula, eco2, 189070, 1, 1, 0.37, 0.22, 227.57, 0, 333, 
1, Frangula, eco3, 125186, 0.99, 1, 0.5, 0.3, 159.79, 19, 289, 
1, Garrya, eco1, 189476, 0.98, 1, 0.26, 0.15, 219.74, 20, 284, 
1, Garrya, eco2, 358338, 0.93, 1, 0.49, 0.29, 227.63, 0, 333, 
1, Garrya, eco3, 255599, 1, 1, 0.59, 0.35, 158.71, 19, 289, 
1, GaulShal, eco1, 189339, 1, 1, 0.13, 0.08, 219.71, 20, 284, 
1, GaulShal, eco2, 357809, 1, 1, 0.37, 0.22, 227.68, 0, 333, 
1, GaulShal, eco3, 255909, 0.97, 1, 0.51, 0.31, 158.71, 19, 289, 
1, MahoNerv, eco1, 188969, 1, 1, 0.26, 0.15, 219.65, 20, 284, 
1, MahoNerv, eco2, 357673, 1, 1, 0.49, 0.29, 227.64, 0, 333, 
1, MahoNerv, eco3, 255624, 0.99, 1, 0.59, 0.35, 158.75, 19, 289, 
1, NothDens, eco1, 189226, 0.85, 1, 0.26, 0.15, 219.6, 20, 284, 
1, NothDens, eco2, 357531, 0.72, 1, 0.49, 0.29, 227.6, 0, 333, 
1, NothDens, eco3, 255658, 0.96, 1, 0.59, 0.35, 158.78, 19, 289, 
1, PinuJeff, eco1, 74354, 0.91, 1, 0.28, 0.17, 216.5, 20, 284, 
1, PinuJeff, eco2, 191204, 0.94, 1, 0.48, 0.29, 228.11, 0, 333, 
1, PinuJeff, eco3, 116700, 0.87, 1, 0.59, 0.36, 157.02, 19, 289, 
1, PinuLamb, eco1, 77405, 0.99, 1, 0.04, 0.02, 217.46, 20, 284, 
1, PinuLamb, eco2, 189109, 0.96, 1, 0.15, 0.09, 227.57, 0, 333, 
1, PinuLamb, eco3, 125077, 1, 1, 0.38, 0.23, 159.79, 19, 289, 
1, PinuMont, eco1, 73904, 0, 1, 0.14, 0, 216.61, 20, 284, 
1, PinuMont, eco2, 191195, 0, 1, 0.36, 0, 228.06, 0, 333, 
1, PinuMont, eco3, 116299, 0.17, 1, 0.52, 0.1, 157.03, 19, 289, 
1, PseuMenz, eco1, 77415, 1, 1, 0.04, 0.02, 217.35, 20, 284, 
1, PseuMenz, eco2, 188795, 1, 1, 0.15, 0.09, 227.58, 0, 333, 
1, PseuMenz, eco3, 125231, 0.98, 1, 0.38, 0.23, 159.82, 19, 289, 
1, Quercus, eco1, 74180, 0.99, 1, 0.36, 0.22, 216.53, 20, 284, 
1, Quercus, eco2, 190907, 1, 1, 0.55, 0.33, 228.05, 0, 333, 
1, Quercus, eco3, 116539, 0.96, 1, 0.64, 0.38, 156.89, 19, 289, 
1, Rhododen, eco1, 188668, 0.32, 1, 0.13, 0.07, 219.58, 20, 284, 
1, Rhododen, eco2, 357744, 0.09, 1, 0.37, 0.06, 227.62, 0, 333, 
1, Rhododen, eco3, 255354, 0.58, 1, 0.51, 0.29, 158.75, 19, 289, 
1, Rubus, eco1, 77492, 1, 1, 0.27, 0.16, 217.37, 20, 284, 
1, Rubus, eco2, 188916, 0.99, 1, 0.49, 0.29, 227.59, 0, 333, 
1, Rubus, eco3, 125245, 1, 1, 0.58, 0.35, 159.78, 19, 289, 
1, Vacciniu, eco1, 189271, 0.93, 1, 0.26, 0.15, 219.63, 20, 284, 
1, Vacciniu, eco2, 358642, 0.96, 1, 0.49, 0.29, 227.64, 0, 333, 
1, Vacciniu, eco3, 255617, 0.89, 1, 0.59, 0.35, 158.75, 19, 289, 
1, WhipMode, eco1, 188621, 1, 1, 0.26, 0.15, 219.8, 20, 284, 
1, WhipMode, eco2, 358883, 1, 1, 0.49, 0.29, 227.65, 0, 333, 
1, WhipMode, eco3, 255807, 0.97, 1, 0.59, 0.35, 158.73, 19, 289, 
2, ArbuMenz, eco1, 92461, 0.99, 1, 0.06, 0.04, 197.84, 67, 298, 
2, ArbuMenz, eco2, 191889, 1, 1, 0.28, 0.17, 190.17, 45, 307, 
2, ArbuMenz, eco3, 91063, 0.96, 1, 0.44, 0.26, 145.44, 72, 298, 
2, Arctosta, eco1, 125566, 1, 1, 0.34, 0.21, 198.01, 67, 298, 
2, Arctosta, eco2, 242077, 0.99, 1, 0.5, 0.3, 190.95, 45, 307, 
2, Arctosta, eco3, 96020, 1, 1, 0.59, 0.35, 145.4, 72, 298, 
2, CaloDecu, eco1, 147209, 0.95, 1, 0.01, 0.01, 199.71, 67, 298, 
2, CaloDecu, eco2, 328107, 0.91, 1, 0.08, 0.05, 188.88, 45, 307, 
2, CaloDecu, eco3, 240909, 0.99, 1, 0.24, 0.15, 147.25, 72, 298, 
2, Ceanothu, eco1, 92047, 1, 1, 0.34, 0.21, 197.91, 67, 298, 
2, Ceanothu, eco2, 191757, 0.99, 1, 0.51, 0.3, 190.17, 45, 307, 
2, Ceanothu, eco3, 90774, 1, 1, 0.59, 0.35, 145.41, 72, 298, 
2, ChryChry, eco1, 38763, 0.92, 1, 0.02, 0.01, 198.24, 67, 298, 
2, ChryChry, eco2, 88689, 0.87, 1, 0.08, 0.05, 187.69, 45, 307, 
2, ChryChry, eco3, 71555, 0.97, 1, 0.25, 0.15, 146.18, 72, 298, 
2, Frangula, eco1, 38781, 1, 1, 0.06, 0.04, 198.46, 67, 298, 
2, Frangula, eco2, 88842, 1, 1, 0.3, 0.18, 187.63, 45, 307, 
2, Frangula, eco3, 71705, 0.98, 1, 0.43, 0.26, 146.23, 72, 298, 
2, Garrya, eco1, 147235, 1, 1, 0.17, 0.1, 199.68, 67, 298, 
2, Garrya, eco2, 327553, 0.98, 1, 0.44, 0.26, 188.9, 45, 307, 
2, Garrya, eco3, 241241, 1, 1, 0.53, 0.32, 147.26, 72, 298, 
2, GaulShal, eco1, 146735, 0.99, 1, 0.05, 0.03, 199.65, 67, 298, 
2, GaulShal, eco2, 328035, 1, 1, 0.29, 0.18, 188.91, 45, 307, 
2, GaulShal, eco3, 241261, 0.96, 1, 0.43, 0.26, 147.29, 72, 298, 
2, MahoNerv, eco1, 147409, 1, 1, 0.17, 0.1, 199.71, 67, 298, 
2, MahoNerv, eco2, 327637, 1, 1, 0.44, 0.26, 188.89, 45, 307, 
2, MahoNerv, eco3, 241162, 0.98, 1, 0.53, 0.32, 147.23, 72, 298, 
2, NothDens, eco1, 146663, 0.91, 1, 0.17, 0.1, 199.7, 67, 298, 
