Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
2, Rhododen, eco2, 378058, 0.31, 1, 0.29, 0.15, 189.22, 45, 307, 
2, Rhododen, eco3, 242827, 0.65, 1, 0.43, 0.26, 147.26, 72, 298, 
2, Rubus, eco1, 41976, 1, 1, 0.18, 0.11, 198.32, 67, 298, 
2, Rubus, eco2, 92449, 1, 1, 0.44, 0.27, 187.67, 45, 307, 
2, Rubus, eco3, 72496, 0.99, 1, 0.53, 0.32, 146.19, 72, 298, 
2, Vacciniu, eco1, 166605, 0.92, 1, 0.17, 0.1, 199.44, 67, 298, 
2, Vacciniu, eco2, 378974, 0.93, 1, 0.44, 0.26, 189.21, 45, 307, 
2, Vacciniu, eco3, 243162, 0.88, 1, 0.53, 0.32, 147.28, 72, 298, 
2, WhipMode, eco1, 166810, 0.99, 1, 0.17, 0.1, 199.52, 67, 298, 
2, WhipMode, eco2, 378665, 1, 1, 0.44, 0.26, 189.22, 45, 307, 
2, WhipMode, eco3, 242336, 0.96, 1, 0.53, 0.32, 147.26, 72, 298, 
3, ArbuMenz, eco1, 105842, 1, 1, 0.38, 0.23, 243.69, 0, 365, 
3, ArbuMenz, eco2, 153495, 1, 1, 0.6, 0.36, 185.12, 0, 365, 
3, ArbuMenz, eco3, 88111, 0.99, 1, 0.65, 0.39, 167.54, 0, 365, 
3, Arctosta, eco1, 142991, 0.97, 1, 0.56, 0.34, 243.08, 0, 365, 
3, Arctosta, eco2, 171824, 0.96, 1, 0.69, 0.42, 186.06, 0, 365, 
3, Arctosta, eco3, 91853, 1, 1, 0.73, 0.44, 167.44, 0, 365, 
3, CaloDecu, eco1, 156617, 0.82, 1, 0.23, 0.14, 248.07, 0, 365, 
3, CaloDecu, eco2, 373149, 0.78, 1, 0.53, 0.32, 183.96, 0, 365, 
3, CaloDecu, eco3, 239058, 0.92, 1, 0.58, 0.35, 168.97, 0, 365, 
3, Ceanothu, eco1, 105995, 0.96, 1, 0.56, 0.33, 243.63, 0, 365, 
3, Ceanothu, eco2, 153470, 0.95, 1, 0.69, 0.42, 185.11, 0, 365, 
3, Ceanothu, eco3, 88182, 0.99, 1, 0.73, 0.44, 167.57, 0, 365, 
3, ChryChry, eco1, 42307, 0.77, 1, 0.23, 0.14, 246.91, 0, 365, 
3, ChryChry, eco2, 89219, 0.73, 1, 0.53, 0.32, 183.05, 0, 365, 
3, ChryChry, eco3, 65778, 0.88, 1, 0.58, 0.35, 168.2, 0, 365, 
3, Frangula, eco1, 42176, 1, 1, 0.35, 0.21, 247.09, 0, 365, 
3, Frangula, eco2, 89422, 0.99, 1, 0.61, 0.37, 183.12, 0, 365, 
3, Frangula, eco3, 65809, 1, 1, 0.65, 0.39, 168.23, 0, 365, 
3, Garrya, eco1, 157171, 0.92, 1, 0.47, 0.28, 248.21, 0, 365, 
3, Garrya, eco2, 374193, 0.88, 1, 0.66, 0.4, 183.98, 0, 365, 
3, Garrya, eco3, 238967, 0.98, 1, 0.7, 0.42, 168.99, 0, 365, 
3, GaulShal, eco1, 156380, 1, 1, 0.35, 0.21, 248.05, 0, 365, 
3, GaulShal, eco2, 373207, 1, 1, 0.61, 0.36, 183.99, 0, 365, 
