Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
1, 7, eco1, 1, 457557, 3.1, 17.6, 76.48, 2.94, 20.67, -73.54, 0, 0, 1.24, 
1, 7, eco2, 2, 903912, 5.9, 17.9, 168.18, 5.96, 44.12, -162.21, 0, 0, 2.3, 
1, 7, eco3, 3, 540517, 9.3, 17, 242.03, 16, 65.04, -226.03, 0, 0, 3.72, 
1, 8, eco1, 1, 457557, 0.9, 20.2, 20.49, 2.24, 6.04, -18.25, 0, 0, 1.23, 
1, 8, eco2, 2, 903912, 2, 19.9, 81.06, 3.47, 21.29, -77.59, 0, 0, 2.38, 
1, 8, eco3, 3, 540517, 3.2, 19.6, 111.53, 8.17, 30.15, -103.37, 0, 0, 3.84, 
1, 9, eco1, 1, 457557, 1.8, 17.6, 95.45, 3.73, 25.77, -91.72, 0, 0, 1.59, 
1, 9, eco2, 2, 903912, 3, 18.2, 125.04, 6.6, 32.79, -118.44, 0, 0, 2.83, 
1, 9, eco3, 3, 540517, 4.5, 17.4, 108.93, 14.55, 30.84, -94.38, 0, 0, 4.4, 
1, 10, eco1, 1, 457557, 5.4, 10.8, 140.29, 17.32, 42.02, -122.98, 0, 0, 3.69, 
1, 10, eco2, 2, 903912, 10.1, 11.8, 100.79, 13.73, 27.96, -87.06, 0, 0, 7.5, 
1, 10, eco3, 3, 540517, 13.5, 10.8, 76.99, 12.6, 22.93, -64.39, 0, 0, 9.42, 
1, 11, eco1, 1, 457557, 6.4, 7, 54.99, 12.81, 19.25, -42.18, 0, 0, 6.42, 
1, 11, eco2, 2, 903912, 11.5, 8.1, 58.51, 9.61, 17.17, -48.9, 0, 0, 11.33, 
1, 11, eco3, 3, 540517, 14.8, 7.1, 46.68, 9.02, 14.83, -37.67, 0, 0.01, 12.24, 
1, 12, eco1, 1, 457557, 23.4, 3.3, 10.88, 9.52, 6.92, -1.35, 0, 0, 10.13, 
1, 12, eco2, 2, 903912, 39.5, 5, 26.85, 7.28, 8.85, -19.57, 0, 0.02, 9.81, 
1, 12, eco3, 3, 540517, 48.6, 3.6, 12.8, 6.83, 5.73, -5.97, 0, 0.01, 12.96, 
1, 1, eco1, 1, 457557, 22.2, 4.5, 21.94, 9.99, 10.15, -11.95, 0, 0.03, 12.25, 
1, 1, eco2, 2, 903912, 40.1, 5.7, 34.01, 7.22, 10.86, -26.8, 0, 0.02, 9.91, 
1, 1, eco3, 3, 540517, 47.6, 4.5, 20.72, 6.89, 7.97, -13.83, 0, 0.03, 4.64, 
1, 2, eco1, 1, 457557, 6.2, 8.5, 65.51, 12.77, 22.78, -52.73, 0, 0, 12.77, 
1, 2, eco2, 2, 903912, 9.7, 8.7, 58.98, 8.38, 17.83, -50.6, 0, 0, 11.94, 
1, 2, eco3, 3, 540517, 12.1, 7.9, 51.02, 8.12, 16.45, -42.9, 0, 0.01, 14.21, 
1, 3, eco1, 1, 457557, 19, 7.3, 49.3, 11.46, 18.27, -37.85, 0, 0.02, 11.75, 
1, 3, eco2, 2, 903912, 35.4, 7.7, 51.53, 7.55, 15.85, -43.98, 0, 0.01, 9.92, 
1, 3, eco3, 3, 540517, 42.6, 6.2, 37.05, 7.03, 12.6, -30.01, 0, 0.02, 6.84, 
1, 4, eco1, 1, 457557, 10.2, 12.6, 85.11, 16.12, 29.42, -68.99, 0, 0, 10.7, 
1, 4, eco2, 2, 903912, 18.7, 12, 77.81, 9.66, 23.18, -68.15, 0, 0.01, 11.3, 
1, 4, eco3, 3, 540517, 24.2, 11.2, 71.52, 9.28, 22.43, -62.25, 0, 0.01, 10.03, 
1, 5, eco1, 1, 457557, 4.4, 14.3, 87.71, 17.18, 30.56, -70.53, 0, 0, 9.14, 
1, 5, eco2, 2, 903912, 7.3, 13.9, 85.46, 10.52, 25.26, -74.94, 0, 0, 9.85, 
1, 5, eco3, 3, 540517, 10.6, 13, 79.77, 10.02, 24.86, -69.75, 0, 0, 9.41, 
1, 6, eco1, 1, 457557, 5.4, 15.5, 88.37, 18.02, 31.29, -70.35, 0, 0, 8.5, 
1, 6, eco2, 2, 903912, 8.8, 15.9, 85.26, 11.6, 25.82, -73.66, 0, 0, 9.5, 
1, 6, eco3, 3, 540517, 12, 14.7, 83.13, 10.79, 26.18, -72.34, 0, 0, 9.02, 
2, 7, eco1, 1, 457557, 0.7, 20.5, 56.86, 16.31, 21.15, -40.55, 0, 0, 6.26, 
2, 7, eco2, 2, 903912, 0.8, 20, 65.56, 11.5, 20.29, -54.06, 0, 0, 6.99, 
2, 7, eco3, 3, 540517, 1.5, 19.9, 68.4, 7.9, 21.15, -60.5, 0, 0, 6.94, 
2, 8, eco1, 1, 457557, 0.3, 21, 47.07, 10.02, 16.1, -37.05, 0, 0, 4.49, 
2, 8, eco2, 2, 903912, 0.3, 20.3, 58.36, 7.45, 17.21, -50.92, 0, 0, 5.02, 
2, 8, eco3, 3, 540517, 0.6, 20.2, 60.4, 5.26, 17.93, -55.14, 0, 0, 5.11, 
2, 9, eco1, 1, 457557, 0.4, 19.4, 52.06, 8.28, 16.58, -43.78, 0, 0, 3.32, 
2, 9, eco2, 2, 903912, 0.8, 19.1, 62.3, 6.74, 17.98, -55.56, 0, 0, 3.85, 
2, 9, eco3, 3, 540517, 1.6, 19, 66.82, 5.64, 19.75, -61.18, 0, 0, 4.23, 
2, 10, eco1, 1, 457557, 3.2, 13.7, 69.76, 19.23, 25.96, -50.53, 0, 0, 3.63, 
2, 10, eco2, 2, 903912, 5.6, 13.7, 76.31, 13.77, 24.22, -62.54, 0, 0, 5.08, 
2, 10, eco3, 3, 540517, 7.5, 13.2, 78.46, 10.17, 25.18, -68.29, 0, 0, 6.52, 
2, 11, eco1, 1, 457557, 15, 5.2, 24.39, 12.76, 12.27, -11.63, 0, 0, 11.41, 
2, 11, eco2, 2, 903912, 25.8, 6.6, 41.04, 8.67, 13.97, -32.37, 0, 0.01, 12.98, 
2, 11, eco3, 3, 540517, 32.4, 5.3, 29.47, 6.36, 11.05, -23.11, 0, 0.01, 10.59, 
2, 12, eco1, 1, 457557, 5.4, 5.6, 27.16, 13.22, 13.25, -13.93, 0, 0, 10.9, 
2, 12, eco2, 2, 903912, 8.7, 6.5, 38.57, 8.76, 13.5, -29.81, 0, 0, 13.6, 
2, 12, eco3, 3, 540517, 11.1, 5.8, 33.85, 6.66, 12.42, -27.19, 0, 0, 13.2, 
