Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -450.9, 3200.8, 13771.9, 488.4, 141.3, 9, 233.1, 1.14, 257.1, 3.2, 88.6, 61.3, 6378.1, 1115.7, 1960.7, 635.2, 10, 11, 2.4, 2.3, 130.2, 103.1, 1787.3, 1180.3, 1.9, 1.2, 15.9, 6.1, 5.2, 3.2, 0.1, 0.8, 0, 0.1, 2.6, 9.4, 70.2, 139.3, 0.1, 0.1, 0, 0, 0.3, 0.4, -0.3, 0, 0.05, 0.03, 0.08, 50.8, 1.4, 3.7, 0.1, 223.7, 0.03, 0, 
1, eco2, 2, 903912, -681.3, 962.1, 15731.1, 636.3, 184.7, 14.9, 295.4, 0.82, 97.9, 1.5, 112.4, 78, 7273.8, 1309.4, 1492.3, 645.8, 12.8, 16.3, 3.7, 3.7, 114.6, 33.5, 497.5, 316.4, 2.4, 1.6, 17.8, 6.7, 4, 3.2, 0.1, 1.2, 0, 0.1, 1.3, 2.5, 18.8, 37.3, 0.2, 0.2, 0, 0, 0.1, 0.1, 0, 0, 0.05, 0.03, 0.11, 26.3, 0.5, 3.9, 0.2, 62.2, 0.02, 0, 
1, eco3, 3, 540517, -718.7, 1479.3, 14309.1, 668.3, 194, 16.7, 271.5, 0.65, 133, 2.3, 116.9, 81.4, 6598.2, 1203.1, 1059.6, 532.7, 15, 21.2, 4.2, 4.3, 117.6, 48.9, 791.1, 521.7, 2.5, 1.6, 16.1, 6, 3.1, 2.6, 0.1, 1.7, 0, 0.2, 1.9, 4, 30.9, 61.6, 0.2, 0.4, 0, 0, 0.2, 0.2, 0.1, 0, 0.05, 0.09, 0.15, 12, 0.2, 4.5, 0.2, 101, 0.02, 0, 
2, eco1, 1, 457557, -197, 3320, 11711.1, 322.7, 91.7, 25.2, 185.4, 0.95, 256.4, 3.5, 115.1, 80.1, 5387.3, 945.8, 2618.7, 673.7, 10.5, 18, 9.2, 9.4, 228.7, 148.2, 1763.1, 1180.1, 2.4, 1.5, 13.5, 5.1, 6.8, 3.4, 0.1, 0.9, 0, 0.3, 2.7, 12.3, 67.2, 139.2, 0, 0, 0, 0, 0.3, 0.6, -0.1, 0, 0.05, 0.06, 0.06, 27, 0.4, 1.4, 0.3, 223.7, 0.02, 0, 
2, eco2, 2, 903912, -387.9, 1095.1, 14480.4, 427.6, 122.5, 32.2, 251.7, 0.74, 99.6, 1.7, 157.6, 109.8, 6644.4, 1200.1, 2029.2, 688.4, 13, 23.2, 10.9, 11.3, 198.3, 56.6, 523.8, 316.4, 3.4, 2.2, 16.3, 6.1, 5.3, 3.4, 0.1, 1.2, 0.1, 0.4, 1.7, 3.4, 18.1, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0, 0, 0.05, 0.06, 0.09, 20.8, 0.2, 0.7, 0.3, 63, 0.01, 0, 
2, eco3, 3, 540517, -417.9, 1545.6, 14235.4, 415.6, 119.2, 33.8, 239.2, 0.53, 135.3, 2, 165.8, 115.7, 6519.2, 1190.6, 1311.5, 564.4, 14.2, 27.5, 11, 11.7, 165.7, 71.4, 786.9, 521.6, 3.6, 2.3, 16, 5.9, 3.7, 2.8, 0.1, 1.5, 0.1, 0.4, 2.3, 5, 29.7, 61.5, 0, 0.2, 0, 0, 0.2, 0.3, 0.2, 0, 0.05, 0.14, 0.09, 5.2, 0.1, 1.1, 0.4, 101.1, 0.01, 0, 
3, eco1, 1, 457557, -230.9, 3463.8, 11646, 403.7, 113.6, 34.1, 196, 0.78, 257.8, 4.6, 158.7, 110.4, 5309.4, 934.6, 2621.2, 675.7, 14.2, 25, 12.9, 13.9, 335.4, 201.6, 1747.1, 1179.8, 3.3, 2, 13.3, 5.1, 6.8, 3.4, 0.1, 0.9, 0.1, 0.5, 3, 15.5, 63.8, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, -0.3, 0.1, 0.05, 0.22, 0.1, 6.2, 0.1, 1.6, 0.3, 223.9, 0.01, 0, 
3, eco2, 2, 903912, -377, 1273.2, 13981.2, 475.4, 135.1, 42, 257.1, 0.59, 102.1, 2.3, 202.6, 141.1, 6359.9, 1150.7, 2269.6, 708.2, 17.6, 30, 16, 17.3, 297.2, 88.4, 571.2, 316.3, 4.3, 2.8, 15.6, 5.8, 5.9, 3.5, 0.1, 1.2, 0.1, 0.7, 2.3, 4.7, 17.4, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, -0.2, 0, 0.05, 0.22, 0.12, 14.8, 0.1, 0.8, 0.4, 64.2, 0.01, 0, 
3, eco3, 3, 540517, -497.2, 1641.9, 14455.6, 521, 148, 46.2, 262.3, 0.42, 138.3, 2.7, 222.9, 155.5, 6561.7, 1199.9, 1479.8, 586.6, 19.3, 34.4, 16.6, 18.3, 225.1, 102.6, 792.8, 521.5, 4.8, 3.1, 16.1, 5.9, 4.1, 2.9, 0.1, 1.4, 0.1, 0.7, 2.7, 6.3, 28.2, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.4, 0.12, 4.2, 0, 1.4, 0.5, 101.5, 0.01, 0, 
4, eco1, 1, 457557, -59.5, 3634.9, 9456.3, 315.3, 89.4, 33, 153.7, 0.8, 256, 5, 157.3, 109.6, 4281.5, 757.9, 3081.4, 692.2, 16.1, 28.3, 17.6, 19.4, 442.6, 257.2, 1755.5, 1179.6, 3.3, 2, 10.8, 4.1, 7.9, 3.5, 0.1, 0.9, 0.1, 0.7, 3.2, 18.9, 60.7, 139.2, 0, -0.1, 0, 0.1, 0.5, 1.2, -0.7, 0.1, 0.05, 0.32, 0.12, 61, 0.6, 1.5, 0.3, 224.5, 0.01, 0, 
4, eco2, 2, 903912, -332.1, 1451.3, 13552.7, 457.7, 130.2, 48.6, 246.9, 0.45, 104.4, 2.5, 237.1, 165.2, 6126.5, 1110.9, 2434.7, 720.1, 22.5, 36.8, 20.6, 22.6, 384.8, 121.9, 628.4, 316.3, 5, 3.3, 15, 5.6, 6.3, 3.6, 0.1, 1.2, 0.1, 0.9, 2.8, 6, 16.8, 37.3, 0, -0.1, 0, 0.1, 0.4, 0.3, -0.3, 0, 0.05, 0.33, 0.11, 19, 0.1, 0.9, 0.5, 65.6, 0.01, 0, 
4, eco3, 3, 540517, -457.2, 1749.4, 14485.3, 502.1, 143.2, 53.9, 255.7, 0.34, 140.9, 2.8, 266.4, 185.8, 6532.7, 1196.4, 1672.3, 605.9, 25.1, 42.1, 22, 24.7, 282.9, 133.8, 811.3, 521.4, 5.7, 3.7, 16, 5.9, 4.5, 3, 0.1, 1.5, 0.1, 0.9, 3.2, 7.4, 27, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.1, 0, 0.05, 0.58, 0.12, 10.4, 0.1, 1.3, 0.5, 102.2, 0.01, 0, 
5, eco1, 1, 457557, -61.7, 3792.3, 8647.1, 309.8, 87.3, 35.1, 142.2, 0.81, 255.9, 4.8, 168, 117, 3887.4, 690.4, 3157.8, 688.1, 18.2, 32.3, 19.4, 21.9, 533.3, 305.4, 1774.1, 1179.4, 3.5, 2.1, 9.8, 3.7, 8.1, 3.4, 0.1, 1, 0.1, 0.8, 3.5, 21.8, 58.1, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.3, -0.8, 0.1, 0.05, 0.25, 0.09, 26, 0.2, 1.4, 0.3, 225.3, 0.01, 0, 
5, eco2, 2, 903912, -325.1, 1623.2, 13206.3, 459.2, 130.1, 54, 242.9, 0.37, 106.6, 2.6, 264.1, 184.1, 5936.6, 1077.6, 2567.7, 728.7, 26.9, 43.8, 24.9, 27.8, 460.9, 155.3, 690.7, 316.3, 5.6, 3.7, 14.6, 5.4, 6.6, 3.6, 0.1, 1.3, 0.1, 1, 3.4, 7.2, 16.3, 37.3, 0, -0.1, 0, 0.2, 0.4, 0.4, -0.4, 0, 0.05, 0.32, 0.08, 21.4, 0.2, 0.9, 0.5, 67.2, 0.01, 0, 
5, eco3, 3, 540517, -475.1, 1866, 14504.7, 527.8, 150, 61.9, 262, 0.28, 143.7, 2.8, 304.3, 212.3, 6503.5, 1192.5, 1866.1, 624.3, 31.3, 51, 27.7, 31.4, 340.1, 165.2, 839.5, 521.3, 6.5, 4.2, 16, 5.8, 5, 3.1, 0.2, 1.6, 0.1, 1.2, 3.7, 8.5, 26.1, 61.5, 0.1, -0.1, 0, 0.2, 0.5, 0.5, 0.1, 0, 0.05, 0.57, 0.09, 13.2, 0.1, 1.3, 0.6, 103.2, 0, 0, 
