Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 292.509418498679, 207.717711673081, 571.269568600196, 64.4250727231798, 31.7548043194618, 0.703011865188381, 4.89298819600618, 6.54518453438588, 0.145667097214118, 275.039238827075, 349.411614290679, 362.67311613635, 27.1945243980531, 2301.71070489578, 30.444086747662, 1.02388991972585, 0.493595333477578, 23.6809184429481, 1.70483021787449, 
10, eco2, 903912, 547.601348361345, 337.314931099488, 708.626551035942, 69.2711259503137, 57.9496422218092, 4.10381209675278, 12.3009551814778, 14.3069247891388, 3.60207741461558, 544.711465275381, 424.691328359398, 511.443540964165, 267.462463160131, 6196.454186912, 143.514794581773, 20.5406754197311, 4.11011138252396, 122.308582030109, 4.24551947534716, 
10, eco3, 540517, 650.56723100291, 432.587968556031, 1062.11119724264, 167.96047117852, 94.5779300188523, 5.72624172782725, 26.19135568354, 23.6529082341536, 2.27598391909968, 725.652917484556, 796.288129698048, 621.439360834164, 443.524423838658, 9589.59068817447, 215.228272191254, 23.6448307823806, 7.80000999043508, 87.9759452524157, 9.71859164466612, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 146.359336650953, 281.016258083692, 465.743227619728, 33.6241495595084, 11.6998100783072, 0.504369947350822, 3.42571089503603, 0.17209659124437, 0.128023393806673, 111.450055402933, 348.226623131107, 153.78745598909, 15.855637658259, 1234.59373586242, 38.6165570628359, 0.467762486422457, 0.329893324766095, 8.55280544281915, 0.605754037201922, 
