Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 81285, 1, 1, 0.13, 0.08, 218.32, 20, 284, 
1, ArbuMenz, eco2, 196602, 1, 1, 0.37, 0.22, 227.78, 0, 333, 
1, ArbuMenz, eco3, 121638, 0.97, 1, 0.52, 0.31, 157.16, 19, 289, 
1, Arctosta, eco1, 88486, 0.99, 1, 0.34, 0.21, 219.52, 20, 284, 
1, Arctosta, eco2, 186537, 0.98, 1, 0.55, 0.33, 227.61, 0, 333, 
1, Arctosta, eco3, 131902, 1, 1, 0.64, 0.38, 155.3, 19, 289, 
1, CaloDecu, eco1, 151354, 0.92, 1, 0.03, 0.02, 218.26, 20, 284, 
1, CaloDecu, eco2, 354254, 0.84, 1, 0.15, 0.09, 228.08, 0, 333, 
1, CaloDecu, eco3, 233205, 0.98, 1, 0.38, 0.23, 158.75, 19, 289, 
1, Ceanothu, eco1, 80991, 0.99, 1, 0.35, 0.21, 218.23, 20, 284, 
1, Ceanothu, eco2, 197212, 0.97, 1, 0.55, 0.33, 227.77, 0, 333, 
1, Ceanothu, eco3, 121945, 1, 1, 0.64, 0.38, 157.09, 19, 289, 
1, ChryChry, eco1, 63191, 0.87, 1, 0.04, 0.02, 216.75, 20, 284, 
1, ChryChry, eco2, 187495, 0.8, 1, 0.15, 0.09, 227.62, 0, 333, 
1, ChryChry, eco3, 115814, 0.95, 1, 0.38, 0.23, 159.87, 19, 289, 
1, Frangula, eco1, 63150, 1, 1, 0.14, 0.08, 216.8, 20, 284, 
1, Frangula, eco2, 186982, 1, 1, 0.37, 0.22, 227.6, 0, 333, 
1, Frangula, eco3, 115572, 0.99, 1, 0.5, 0.3, 159.89, 19, 289, 
1, Garrya, eco1, 150886, 0.98, 1, 0.27, 0.16, 218.3, 20, 284, 
1, Garrya, eco2, 354641, 0.93, 1, 0.49, 0.29, 228.12, 0, 333, 
1, Garrya, eco3, 233275, 1, 1, 0.59, 0.35, 158.69, 19, 289, 
1, GaulShal, eco1, 151112, 1, 1, 0.13, 0.08, 218.15, 20, 284, 
1, GaulShal, eco2, 354620, 1, 1, 0.36, 0.22, 228.12, 0, 333, 
1, GaulShal, eco3, 233374, 0.97, 1, 0.51, 0.31, 158.69, 19, 289, 
1, MahoNerv, eco1, 151736, 1, 1, 0.27, 0.16, 218.31, 20, 284, 
1, MahoNerv, eco2, 354584, 1, 1, 0.49, 0.29, 228.14, 0, 333, 
1, MahoNerv, eco3, 233457, 0.99, 1, 0.59, 0.35, 158.7, 19, 289, 
1, NothDens, eco1, 151222, 0.85, 1, 0.26, 0.16, 218.41, 20, 284, 
1, NothDens, eco2, 353873, 0.72, 1, 0.49, 0.29, 228.09, 0, 333, 
1, NothDens, eco3, 233437, 0.96, 1, 0.59, 0.35, 158.72, 19, 289, 
1, PinuJeff, eco1, 80703, 0.91, 1, 0.26, 0.16, 218.25, 20, 284, 
1, PinuJeff, eco2, 196613, 0.94, 1, 0.49, 0.29, 227.83, 0, 333, 
1, PinuJeff, eco3, 121692, 0.87, 1, 0.59, 0.35, 157.17, 19, 289, 
1, PinuLamb, eco1, 63224, 0.99, 1, 0.04, 0.02, 216.68, 20, 284, 
1, PinuLamb, eco2, 186999, 0.96, 1, 0.15, 0.09, 227.58, 0, 333, 
1, PinuLamb, eco3, 115684, 1, 1, 0.38, 0.23, 159.87, 19, 289, 
1, PinuMont, eco1, 80546, 0, 1, 0.13, 0, 218.35, 20, 284, 
1, PinuMont, eco2, 196885, 0, 1, 0.37, 0, 227.69, 0, 333, 
1, PinuMont, eco3, 121820, 0.17, 1, 0.52, 0.1, 157.09, 19, 289, 
1, PseuMenz, eco1, 63072, 1, 1, 0.04, 0.02, 216.76, 20, 284, 
1, PseuMenz, eco2, 187010, 1, 1, 0.15, 0.09, 227.62, 0, 333, 
1, PseuMenz, eco3, 115103, 0.98, 1, 0.38, 0.23, 159.87, 19, 289, 
1, Quercus, eco1, 80840, 0.99, 1, 0.35, 0.21, 218.38, 20, 284, 
1, Quercus, eco2, 196885, 1, 1, 0.55, 0.33, 227.76, 0, 333, 
1, Quercus, eco3, 121904, 0.96, 1, 0.64, 0.38, 157.18, 19, 289, 
1, Rhododen, eco1, 151096, 0.32, 1, 0.13, 0.07, 218.18, 20, 284, 
1, Rhododen, eco2, 354403, 0.09, 1, 0.36, 0.06, 228.1, 0, 333, 
1, Rhododen, eco3, 233212, 0.58, 1, 0.51, 0.29, 158.69, 19, 289, 
1, Rubus, eco1, 63285, 1, 1, 0.27, 0.16, 216.76, 20, 284, 
1, Rubus, eco2, 187139, 0.99, 1, 0.49, 0.29, 227.59, 0, 333, 
1, Rubus, eco3, 115784, 1, 1, 0.58, 0.35, 159.87, 19, 289, 
1, Vacciniu, eco1, 151310, 0.93, 1, 0.27, 0.16, 218.2, 20, 284, 
1, Vacciniu, eco2, 354357, 0.96, 1, 0.49, 0.29, 228.11, 0, 333, 
1, Vacciniu, eco3, 232997, 0.89, 1, 0.59, 0.35, 158.69, 19, 289, 
1, WhipMode, eco1, 151424, 1, 1, 0.27, 0.16, 218.27, 20, 284, 
1, WhipMode, eco2, 354104, 1, 1, 0.49, 0.29, 228.1, 0, 333, 
1, WhipMode, eco3, 233278, 0.97, 1, 0.59, 0.35, 158.71, 19, 289, 
2, ArbuMenz, eco1, 123178, 0.99, 1, 0.05, 0.03, 199.19, 67, 298, 
2, ArbuMenz, eco2, 194697, 1, 1, 0.29, 0.17, 189.83, 45, 307, 
2, ArbuMenz, eco3, 113844, 0.96, 1, 0.44, 0.26, 145.82, 72, 298, 
2, Arctosta, eco1, 177083, 1, 1, 0.33, 0.2, 199.62, 67, 298, 
2, Arctosta, eco2, 248188, 0.99, 1, 0.51, 0.3, 190.47, 45, 307, 
2, Arctosta, eco3, 137360, 1, 1, 0.58, 0.35, 145.95, 72, 298, 
2, CaloDecu, eco1, 131668, 0.95, 1, 0.01, 0.01, 198.68, 67, 298, 
2, CaloDecu, eco2, 324197, 0.91, 1, 0.07, 0.04, 189.15, 45, 307, 
2, CaloDecu, eco3, 217264, 0.99, 1, 0.24, 0.15, 147.26, 72, 298, 
2, Ceanothu, eco1, 123579, 1, 1, 0.33, 0.2, 199.22, 67, 298, 
2, Ceanothu, eco2, 194806, 0.99, 1, 0.51, 0.31, 189.81, 45, 307, 
2, Ceanothu, eco3, 113713, 1, 1, 0.59, 0.35, 145.81, 72, 298, 
2, ChryChry, eco1, 37283, 0.92, 1, 0.02, 0.01, 197.72, 67, 298, 
2, ChryChry, eco2, 86918, 0.87, 1, 0.08, 0.05, 187.66, 45, 307, 
2, ChryChry, eco3, 67451, 0.97, 1, 0.25, 0.15, 146.29, 72, 298, 
2, Frangula, eco1, 37103, 1, 1, 0.06, 0.04, 197.68, 67, 298, 
2, Frangula, eco2, 86944, 1, 1, 0.3, 0.18, 187.62, 45, 307, 
2, Frangula, eco3, 67406, 0.98, 1, 0.43, 0.26, 146.28, 72, 298, 
2, Garrya, eco1, 131274, 1, 1, 0.18, 0.11, 198.71, 67, 298, 
2, Garrya, eco2, 323074, 0.98, 1, 0.44, 0.26, 189.11, 45, 307, 
2, Garrya, eco3, 216938, 1, 1, 0.53, 0.32, 147.27, 72, 298, 
2, GaulShal, eco1, 131496, 0.99, 1, 0.06, 0.03, 198.7, 67, 298, 
2, GaulShal, eco2, 323722, 1, 1, 0.29, 0.18, 189.14, 45, 307, 
2, GaulShal, eco3, 217202, 0.96, 1, 0.43, 0.26, 147.28, 72, 298, 
2, MahoNerv, eco1, 131747, 1, 1, 0.18, 0.11, 198.68, 67, 298, 
2, MahoNerv, eco2, 323759, 1, 1, 0.44, 0.26, 189.13, 45, 307, 
2, MahoNerv, eco3, 216826, 0.98, 1, 0.53, 0.32, 147.26, 72, 298, 
2, NothDens, eco1, 131245, 0.91, 1, 0.18, 0.11, 198.7, 67, 298, 
2, NothDens, eco2, 323278, 0.84, 1, 0.44, 0.26, 189.1, 45, 307, 
