Time,NEEC,SOMTC,AGB,AG_NPPC,MineralN,C_DeadWood,
0, 0, 1533.5, 18275.9, 0, 4, 126.3, 
1, -636.5, 1647.6, 14855.7, 609.8, 0.85, 1482, 
2, -350.5, 1758.4, 13744.6, 398.9, 0.73, 1967.1, 
3, -376, 1905, 13554.3, 471.1, 0.59, 2129.8, 
4, -302.1, 2061.3, 12832.3, 436, 0.5, 2373.6, 
5, -304.3, 2214, 12478.5, 442.7, 0.45, 2510.3, 
6, -219.4, 2385.9, 11447.7, 412.3, 0.48, 2763.6, 
7, -187.4, 2544.9, 11111.6, 378.2, 0.48, 2827, 
8, -135.7, 2705.4, 10909.1, 361, 0.47, 2813.9, 
9, -113.1, 2855.5, 10464.2, 346.3, 0.48, 2864.8, 
10, -124.2, 3008.2, 10098.7, 376.6, 0.49, 2881.2, 
11, -47.3, 3161.2, 9737.7, 345.2, 0.49, 2852.5, 
12, -58.5, 3293.5, 9341.8, 333.3, 0.52, 2848.6, 
13, -35.8, 3414.4, 9361.8, 317.8, 0.5, 2736.5, 
14, -54.7, 3525.3, 9126.2, 340.6, 0.54, 2707.3, 
15, -62.8, 3620.9, 9044, 322.2, 0.53, 2654.2, 
16, -32.1, 3719.9, 8849.1, 336.2, 0.55, 2610.4, 
17, -52.3, 3808.8, 8824.7, 344.2, 0.56, 2544, 
18, -17.4, 3891.2, 8782.5, 344.6, 0.58, 2458.1, 
19, -69.7, 3954.5, 8829.5, 326.9, 0.59, 2410.1, 
20, -45.8, 4013, 8681.3, 321.8, 0.62, 2393.2, 
21, -49.6, 4064, 8624.2, 259.1, 0.65, 2388.3, 
22, -51.9, 4124.7, 8713.5, 332.7, 0.66, 2323.8, 
23, -21, 4176.7, 8598.9, 302.1, 0.7, 2303.7, 
24, 23.8, 4224.8, 8413, 266.8, 0.71, 2284.1, 
25, -22.9, 4268.5, 8523.3, 321.3, 0.76, 2201.7, 
26, -46.9, 4308, 8623.2, 356.5, 0.81, 2141.8, 
27, -67.3, 4340.4, 8699.5, 343.4, 0.81, 2109.2, 
28, -58.8, 4373.1, 8796.3, 347, 0.85, 2068.1, 
29, -40.2, 4402.6, 8852.7, 314.6, 0.91, 2036.5, 
30, -62.4, 4429.1, 8928.2, 307, 0.94, 2011.1, 
31, -71.6, 4455.3, 9009.9, 332.9, 0.97, 1997.2, 
32, -65.9, 4481.6, 9012.9, 353, 1, 2002.6, 
33, -83.9, 4506.8, 9090.2, 318.6, 1.1, 1999.6, 
34, -75.5, 4534.8, 9126.3, 373, 1.14, 1996.6, 
35, -96.1, 4561.8, 8982, 348.7, 1.23, 2058.4, 
36, -90.1, 4593.9, 9072, 364.9, 1.25, 2048.9, 
37, -92.8, 4620.8, 9172.3, 351.9, 1.28, 2039.9, 
38, -68.5, 4648.9, 9224.9, 373.9, 1.31, 2029.9, 
39, -78.1, 4675.1, 9329.8, 389.1, 1.32, 2010.3, 
40, -76.4, 4699.5, 9270.8, 338.6, 1.36, 2040.1, 
41, -67.6, 4727, 9165.6, 307.9, 1.37, 2084.6, 
42, -90.9, 4756.9, 9249.7, 366.9, 1.35, 2082.2, 
43, -104.2, 4786.9, 9185.5, 374.4, 1.5, 2128.9, 
44, -50, 4820.5, 9224.8, 355.9, 1.57, 2108.8, 
45, -73, 4847.7, 9254.2, 362.8, 1.63, 2103.5, 
46, -82.8, 4875.2, 9266, 332.7, 1.72, 2118.9, 
47, -62.4, 4904, 9333.3, 377.9, 1.68, 2102.3, 
48, -50.2, 4929.4, 9371.6, 382.5, 1.79, 2082.2, 
49, -11.3, 4946.4, 9374.1, 364.6, 1.86, 2050.3, 
50, -66.6, 4963.5, 9444.7, 358.7, 1.89, 2035.4, 
51, -69.5, 4980.4, 9472.1, 348.9, 1.91, 2042.2, 
