Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -626, 3169.1, 16854.4, 604.1, 174.8, 13.1, 288.6, 0.69, 260.8, 3.2, 107.7, 74.7, 7810.7, 1364.8, 1327.8, 605.8, 12.4, 14.4, 3.4, 3.4, 112.6, 101.3, 1774.9, 1180.3, 2.3, 1.4, 19.5, 7.5, 3.6, 3, 0.1, 1.1, 0, 0.1, 2.9, 9.1, 70.2, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, 0, 0, 0.05, 0.04, 0.08, 23.5, 0.7, 4.5, 0.1, 223.4, 0.03, 0, 
1, eco2, 2, 903912, -744.1, 939.6, 17656, 672.7, 194.8, 16.2, 327.5, 0.54, 100, 1.6, 118.4, 82.2, 8169.9, 1467.5, 1117.8, 626.1, 12.9, 17.8, 4, 4.1, 102.2, 32.1, 488.9, 316.4, 2.6, 1.6, 19.9, 7.6, 3.1, 3.1, 0.1, 1.3, 0, 0.2, 1.3, 2.5, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0, 0, 0.05, 0.04, 0.11, 10.3, 0.2, 4.2, 0.2, 62.1, 0.02, 0, 
1, eco3, 3, 540517, -711.2, 1455.2, 15526.4, 644.7, 187, 15.4, 285.7, 0.5, 133.9, 2.1, 113.5, 79, 7168.7, 1305, 788.7, 518.8, 15.9, 21.4, 3.9, 4, 102.1, 46.1, 785.2, 521.7, 2.5, 1.6, 17.5, 6.5, 2.4, 2.6, 0.1, 1.7, 0, 0.2, 1.9, 4, 31, 61.6, 0.2, 0.4, 0, 0, 0.2, 0.2, 0.1, 0, 0.05, 0.12, 0.18, 5.7, 0.1, 4.5, 0.2, 100.9, 0.02, 0, 
2, eco1, 1, 457557, -284.5, 3299.1, 13550.1, 419.1, 119.2, 27.3, 223.3, 0.71, 258.9, 4.3, 142.4, 98.8, 6220.6, 1093.3, 2363.3, 665.9, 10.2, 19.4, 10.3, 10.7, 220.3, 156, 1742.8, 1180, 3, 1.8, 15.6, 5.9, 6.2, 3.3, 0.1, 0.9, 0.1, 0.4, 2.9, 12.3, 66.5, 139.2, 0, 0.1, 0, 0, 0.4, 0.7, 0.2, 0.1, 0.05, 0.16, 0.1, 53.1, 0.7, 1.7, 0.3, 223, 0.01, 0, 
2, eco2, 2, 903912, -478.1, 1085.6, 16006.2, 516.2, 147.6, 34.3, 287.6, 0.53, 101.9, 2.1, 176.9, 123, 7340.9, 1323, 1792.7, 678.7, 12, 23.2, 10.8, 11.5, 193.1, 59.8, 516.4, 316.3, 3.8, 2.5, 17.9, 6.8, 4.8, 3.4, 0.1, 1.1, 0.1, 0.4, 1.8, 3.6, 17.9, 37.3, 0, 0.1, 0, 0.1, 0.3, 0.2, 0.1, 0, 0.05, 0.15, 0.11, 30.8, 0.3, 0.9, 0.4, 62.8, 0.01, 0, 
2, eco3, 3, 540517, -534.4, 1520.6, 15408, 518.5, 148.2, 35.2, 272.1, 0.41, 136.8, 2.5, 181.8, 126.6, 7051.7, 1286.6, 1117, 556.7, 12.4, 26.1, 10.3, 11.1, 152.5, 73.8, 772.8, 521.6, 3.9, 2.5, 17.2, 6.4, 3.2, 2.8, 0.1, 1.4, 0.1, 0.4, 2.3, 5.2, 29.3, 61.5, 0, 0.2, 0, 0.1, 0.3, 0.4, 0.4, 0, 0.05, 0.33, 0.13, 9, 0.1, 1.4, 0.4, 100.7, 0.01, 0, 
3, eco1, 1, 457557, -181, 3470.1, 11430.1, 386.9, 110.1, 33.3, 190.1, 0.71, 257.9, 4.8, 162.3, 112.9, 5207.3, 920.6, 2919.6, 692.9, 14.1, 25.1, 15.4, 16.6, 340.5, 212.6, 1737.3, 1179.7, 3.4, 2.1, 13.1, 4.9, 7.5, 3.5, 0.1, 0.9, 0.1, 0.6, 3, 15.7, 63.1, 139.2, 0, 0, 0, 0.1, 0.4, 1, -0.3, 0.1, 0.05, 0.25, 0.1, 45.4, 0.5, 1.6, 0.3, 223.4, 0.01, 0, 
3, eco2, 2, 903912, -426.3, 1254.2, 15124.8, 505.9, 144.5, 44.2, 274.5, 0.45, 104.2, 2.2, 222.2, 154.7, 6881.5, 1243.8, 2190.2, 708.6, 18.1, 30.5, 16.9, 18.2, 285.2, 91.1, 561.6, 316.3, 4.7, 3.1, 16.8, 6.3, 5.7, 3.5, 0.1, 1.2, 0.1, 0.7, 2.3, 4.7, 17.1, 37.3, 0, 0, 0, 0.1, 0.3, 0.3, -0.1, 0, 0.05, 0.23, 0.1, 23.7, 0.2, 0.8, 0.4, 64, 0.01, 0, 
3, eco3, 3, 540517, -530.9, 1604.9, 15436.1, 531.4, 152.1, 47.1, 274.4, 0.36, 139.8, 2.5, 238.5, 166.2, 7008, 1281.2, 1387.4, 586.3, 19.3, 34, 16.9, 18.5, 204.6, 102.6, 776.3, 521.5, 5.1, 3.3, 17.1, 6.3, 3.9, 2.9, 0.1, 1.4, 0.1, 0.7, 2.7, 6.3, 28, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.44, 0.11, 7.1, 0.1, 1.3, 0.5, 101.1, 0.01, 0, 
4, eco1, 1, 457557, -98.4, 3632.9, 10338.7, 320.8, 91, 35.5, 165.9, 0.75, 257.7, 4.5, 173.8, 120.9, 4683.3, 831.5, 3120, 699.2, 17.6, 30.6, 18.7, 20.5, 443.4, 261.7, 1748.2, 1179.5, 3.6, 2.2, 11.8, 4.4, 8, 3.5, 0.1, 1, 0.1, 0.7, 3.4, 18.6, 60.4, 139.1, 0, -0.1, 0, 0.1, 0.4, 1, -0.6, 0.1, 0.05, 0.09, 0.05, 26.1, 0.2, 1.4, 0.3, 224.1, 0.01, 0, 
4, eco2, 2, 903912, -365.9, 1418.4, 14629.4, 463.4, 132, 50.6, 258.2, 0.41, 106.5, 2.3, 254.4, 177.2, 6616.7, 1198.5, 2426.3, 727.2, 24.1, 38.7, 22.4, 24.3, 366.5, 121.9, 613.7, 316.3, 5.4, 3.5, 16.2, 6.1, 6.3, 3.6, 0.1, 1.3, 0.1, 0.9, 2.9, 5.8, 16.6, 37.3, 0, -0.1, 0, 0.1, 0.4, 0.3, -0.2, 0, 0.05, 0.14, 0.05, 17.8, 0.1, 0.8, 0.5, 65.5, 0.01, 0, 
4, eco3, 3, 540517, -479.3, 1698.3, 15585.4, 497.2, 141.9, 55.7, 268.4, 0.32, 142.7, 2.5, 280.9, 195.7, 7037.3, 1288.2, 1576.1, 609.4, 26.7, 43.6, 23.2, 25.7, 255.8, 130.4, 790.8, 521.4, 6, 3.9, 17.2, 6.3, 4.3, 3, 0.1, 1.5, 0.1, 1, 3.2, 7.3, 27, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.29, 0.06, 5.6, 0, 1.2, 0.6, 102, 0, 0, 
5, eco1, 1, 457557, -22.8, 3784.1, 8726.5, 256.8, 73, 34, 136.3, 0.79, 256.3, 4.2, 163, 113.6, 3916.5, 698.7, 3417, 708.9, 20, 34.6, 22.9, 25.1, 528.9, 305.3, 1770.6, 1179.4, 3.3, 2.1, 9.9, 3.7, 8.7, 3.5, 0.1, 1, 0.1, 0.9, 3.6, 21.2, 58.1, 139.1, 0, -0.1, 0, 0.1, 0.4, 1.1, -0.7, 0.1, 0.05, 0.69, 0.17, 50.1, 0.4, 1.1, 0.3, 224.9, 0.01, 0, 
5, eco2, 2, 903912, -263, 1599.1, 13265.3, 410.9, 117, 52.9, 230.5, 0.38, 107.1, 2.5, 257, 179.2, 5966.3, 1083.3, 2814.4, 748.5, 28.6, 45.3, 28.5, 31.1, 448.3, 155.7, 678.9, 316.3, 5.4, 3.5, 14.6, 5.5, 7.2, 3.7, 0.1, 1.4, 0.1, 1.2, 3.3, 7, 16.2, 37.3, 0, -0.1, 0, 0.2, 0.4, 0.3, -0.3, 0, 0.05, 0.65, 0.13, 50.7, 0.4, 0.8, 0.5, 67.1, 0.01, 0, 
5, eco3, 3, 540517, -425.8, 1802.4, 15613.1, 469.3, 133.5, 63.7, 264.2, 0.25, 145.1, 2.6, 308.1, 214.9, 7024, 1287.1, 1744.8, 629.2, 34, 53.9, 29.6, 32.9, 308.1, 159.2, 813.8, 521.3, 6.6, 4.3, 17.2, 6.3, 4.7, 3.1, 0.2, 1.7, 0.1, 1.2, 3.7, 8.3, 26.1, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.1, 0, 0.04, 0.94, 0.13, 8.5, 0.1, 1.2, 0.6, 103, 0, 0, 
