Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -664.4, 3159.8, 17511.5, 626.6, 181.3, 13.6, 300.4, 0.62, 261.5, 3.2, 111.7, 77.5, 8116.4, 1416.1, 1150.2, 600, 13, 15.1, 3.5, 3.5, 106.7, 100.3, 1772.5, 1180.3, 2.4, 1.5, 20.3, 7.8, 3.2, 3, 0.1, 1.1, 0, 0.1, 3, 8.9, 70.2, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, 0.1, 0, 0.05, 0.04, 0.07, 17, 0.5, 4.7, 0.1, 223.4, 0.03, 0, 
1, eco2, 2, 903912, -792.3, 919.9, 18274.9, 697.2, 201.8, 16.8, 339.4, 0.41, 100.4, 1.5, 122.7, 85.2, 8456.6, 1518, 881.1, 620.6, 13.3, 18.3, 4.1, 4.2, 89.2, 31.3, 483, 316.4, 2.7, 1.7, 20.7, 7.8, 2.6, 3.1, 0.1, 1.4, 0, 0.2, 1.3, 2.4, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0.1, 0, 0.05, 0.04, 0.09, 7.3, 0.1, 4.4, 0.2, 61.9, 0.02, 0, 
1, eco3, 3, 540517, -741.7, 1447.9, 15910.6, 663.6, 192.5, 15.9, 293.3, 0.4, 134.3, 2.1, 116.9, 81.4, 7345.9, 1337.6, 680, 515.1, 16.4, 22.1, 4, 4.2, 97.7, 45.7, 782.7, 521.7, 2.5, 1.6, 17.9, 6.6, 2.2, 2.6, 0.1, 1.8, 0, 0.2, 1.9, 4, 31, 61.6, 0.3, 0.4, 0, 0, 0.2, 0.2, 0.1, 0, 0.05, 0.11, 0.16, 0, 0, 4.6, 0.2, 100.9, 0.02, 0, 
2, eco1, 1, 457557, -479.6, 3221.9, 17021.5, 516.5, 146.8, 34, 282.3, 0.6, 263.1, 4, 176.8, 122.7, 7821.2, 1370.5, 1530.7, 637.4, 11.9, 22.6, 10.1, 10.5, 172.6, 148.7, 1720.6, 1180, 3.8, 2.3, 19.6, 7.5, 4.1, 3.2, 0.1, 1.1, 0.1, 0.4, 3.1, 11.5, 66.6, 139.2, 0, 0.1, 0, 0, 0.4, 0.7, 0.6, 0.1, 0.05, 0.15, 0.08, 14.1, 0.2, 2, 0.3, 222.7, 0.01, 0, 
2, eco2, 2, 903912, -617.4, 1008.3, 18206.9, 581, 166, 38.8, 327.2, 0.37, 104.3, 1.9, 199.3, 138.5, 8354.1, 1502.8, 1224, 662.7, 13.3, 25.4, 11, 11.7, 146.1, 55.4, 490.5, 316.3, 4.3, 2.8, 20.4, 7.7, 3.4, 3.3, 0.1, 1.3, 0.1, 0.4, 1.8, 3.3, 17.8, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.2, 0, 0.05, 0.14, 0.07, 9.1, 0.1, 0.9, 0.4, 62.4, 0.01, 0, 
2, eco3, 3, 540517, -597, 1491.2, 16401, 550.3, 157.4, 37.4, 290.3, 0.32, 138, 2.5, 193.2, 134.5, 7507.1, 1369.1, 883, 549.7, 13, 27.4, 10.5, 11.3, 134.9, 72, 762.7, 521.6, 4.2, 2.7, 18.3, 6.8, 2.6, 2.7, 0.1, 1.5, 0.1, 0.4, 2.3, 5.1, 29.3, 61.5, 0, 0.2, 0, 0.1, 0.3, 0.4, 0.4, 0, 0.05, 0.31, 0.1, 0.1, 0, 1.4, 0.4, 100.6, 0.01, 0, 
3, eco1, 1, 457557, -361.1, 3347.6, 14589.8, 484.5, 138.1, 41.6, 245.5, 0.59, 262.1, 4.5, 205.8, 143.2, 6649.3, 1173.6, 2333.6, 683.7, 17.2, 30.2, 17.7, 18.7, 265.4, 202.4, 1700, 1179.7, 4.3, 2.6, 16.7, 6.3, 6.1, 3.4, 0.1, 1.1, 0.1, 0.7, 3.2, 14.4, 63.3, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, 0.3, 0.1, 0.05, 0.23, 0.08, 55.7, 0.6, 2, 0.4, 222.6, 0.01, 0, 
3, eco2, 2, 903912, -565.5, 1134.7, 17425.4, 575.5, 164.6, 50.2, 317.4, 0.33, 107.1, 2.1, 253.8, 176.7, 7931.7, 1432.5, 1682.1, 702.7, 20.3, 33.9, 18.3, 19.6, 215.1, 84.8, 518.6, 316.3, 5.4, 3.5, 19.4, 7.3, 4.5, 3.5, 0.1, 1.3, 0.1, 0.7, 2.3, 4.2, 17.1, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, 0.1, 0, 0.05, 0.21, 0.07, 27.9, 0.2, 0.9, 0.5, 63.5, 0.01, 0, 
3, eco3, 3, 540517, -579.6, 1563.5, 16228, 558, 159.8, 49.4, 288.2, 0.29, 140.9, 2.5, 251.2, 175.1, 7367.3, 1347.5, 1227.3, 585.9, 20.2, 35.6, 17.7, 19.4, 180.1, 100.5, 761.5, 521.5, 5.4, 3.5, 18, 6.6, 3.5, 2.9, 0.1, 1.5, 0.1, 0.7, 2.7, 6.1, 28, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.43, 0.09, 15.9, 0.1, 1.3, 0.5, 101, 0, 0, 
4, eco1, 1, 457557, -215.4, 3495, 12787.7, 389.5, 110.8, 43.1, 206.4, 0.65, 261.1, 4.4, 213, 148.2, 5794.9, 1027.7, 2802.7, 709, 21.2, 36.4, 23, 24.8, 359.9, 252.4, 1703.2, 1179.5, 4.4, 2.7, 14.6, 5.5, 7.2, 3.6, 0.1, 1.2, 0.1, 0.9, 3.4, 17.1, 60.6, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, -0.1, 0.1, 0.05, 0.08, 0.04, 55.7, 0.5, 1.6, 0.4, 223.1, 0.01, 0, 
4, eco2, 2, 903912, -525.5, 1261.8, 17688.8, 548.3, 156.5, 60, 313, 0.29, 110.8, 2.1, 303.2, 211.1, 8006.5, 1448.6, 1830.6, 723.7, 28, 44.3, 24.4, 26.3, 278.7, 113.5, 553.3, 316.2, 6.4, 4.2, 19.6, 7.4, 4.9, 3.6, 0.1, 1.4, 0.1, 1, 2.9, 5.2, 16.5, 37.3, 0, -0.1, 0, 0.1, 0.3, 0.3, 0, 0, 0.05, 0.12, 0.04, 4, 0, 0.9, 0.6, 64.8, 0, 0, 
4, eco3, 3, 540517, -536.6, 1646.5, 16639.8, 529.9, 151.4, 59.3, 286.7, 0.26, 144.4, 2.4, 300.3, 209.3, 7513.4, 1376.1, 1381.9, 609.4, 28.3, 46, 24.2, 26.7, 226.3, 127.8, 770.9, 521.4, 6.4, 4.2, 18.4, 6.8, 3.8, 3, 0.1, 1.6, 0.1, 1, 3.2, 7, 26.9, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.28, 0.05, 0.1, 0, 1.2, 0.6, 101.8, 0, 0, 
5, eco1, 1, 457557, -96.7, 3648.4, 10650.1, 304.9, 86.9, 40.4, 167.2, 0.7, 259.1, 4.2, 195.4, 136.2, 4800, 854.8, 3274.4, 730.7, 23.8, 40.3, 28.1, 30.5, 448.1, 298.1, 1722.8, 1179.4, 4, 2.5, 12.1, 4.5, 8.4, 3.7, 0.1, 1.2, 0.1, 1.1, 3.6, 19.5, 58.3, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, -0.4, 0.1, 0.05, 0.66, 0.15, 74.8, 0.6, 1.3, 0.3, 223.9, 0.01, 0, 
5, eco2, 2, 903912, -449.7, 1406.1, 16919.2, 513.4, 146.5, 66.2, 296.6, 0.25, 112.8, 2.3, 324.1, 226, 7619.5, 1382.2, 2170.6, 751.5, 34.6, 53.8, 31.8, 34.4, 344.1, 145.3, 600.4, 316.2, 6.8, 4.5, 18.6, 7, 5.7, 3.7, 0.2, 1.6, 0.2, 1.3, 3.4, 6.1, 16.1, 37.3, 0.1, -0.2, 0, 0.2, 0.4, 0.3, -0.1, 0, 0.05, 0.59, 0.09, 40.8, 0.3, 0.9, 0.6, 66.4, 0, 0, 
5, eco3, 3, 540517, -469.3, 1745.6, 16487.1, 495.7, 141.3, 67.3, 279.1, 0.22, 146.7, 2.6, 326.6, 227.9, 7416, 1360.4, 1624.8, 634.8, 35.9, 56.7, 31.4, 34.8, 276.3, 156.9, 791.2, 521.3, 6.9, 4.5, 18.1, 6.7, 4.4, 3.1, 0.2, 1.8, 0.2, 1.3, 3.7, 8, 26, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.2, 0, 0.04, 0.92, 0.11, 17.4, 0.1, 1.2, 0.7, 102.9, 0, 0, 
