Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 73564, 1, 1, 0.13, 0.08, 273.5, 0, 339, 
1, ArbuMenz, eco2, 189675, 0.99, 1, 0.56, 0.33, 199.32, 0, 365, 
1, ArbuMenz, eco3, 116454, 1, 1, 0.71, 0.42, 134.26, 0, 340, 
1, Arctosta, eco1, 64767, 0.96, 1, 0.39, 0.23, 275.55, 0, 339, 
1, Arctosta, eco2, 153894, 0.93, 1, 0.66, 0.4, 199.09, 0, 365, 
1, Arctosta, eco3, 116610, 0.99, 1, 0.77, 0.46, 132.64, 0, 340, 
1, CaloDecu, eco1, 196626, 0.76, 1, 0.05, 0.03, 275.88, 0, 339, 
1, CaloDecu, eco2, 408836, 0.68, 1, 0.45, 0.26, 199.48, 0, 365, 
1, CaloDecu, eco3, 256029, 0.88, 1, 0.65, 0.39, 136.25, 0, 340, 
1, Ceanothu, eco1, 73298, 0.94, 1, 0.39, 0.24, 273.56, 0, 339, 
1, Ceanothu, eco2, 190098, 0.91, 1, 0.66, 0.4, 199.32, 0, 365, 
1, Ceanothu, eco3, 116362, 0.98, 1, 0.77, 0.46, 134.27, 0, 340, 
1, ChryChry, eco1, 80086, 0.71, 1, 0.06, 0.04, 272.53, 0, 339, 
1, ChryChry, eco2, 214933, 0.63, 1, 0.45, 0.26, 199.16, 0, 365, 
1, ChryChry, eco3, 125906, 0.84, 1, 0.65, 0.39, 136.29, 0, 340, 
1, Frangula, eco1, 80163, 0.99, 1, 0.13, 0.08, 272.65, 0, 339, 
1, Frangula, eco2, 214601, 0.98, 1, 0.56, 0.33, 199.15, 0, 365, 
1, Frangula, eco3, 125634, 1, 1, 0.7, 0.42, 136.29, 0, 340, 
1, Garrya, eco1, 196896, 0.87, 1, 0.27, 0.16, 275.89, 0, 339, 
1, Garrya, eco2, 409082, 0.8, 1, 0.62, 0.37, 199.47, 0, 365, 
1, Garrya, eco3, 256354, 0.96, 1, 0.74, 0.45, 136.23, 0, 340, 
1, GaulShal, eco1, 196779, 1, 1, 0.12, 0.07, 275.8, 0, 339, 
1, GaulShal, eco2, 409266, 0.99, 1, 0.55, 0.33, 199.46, 0, 365, 
1, GaulShal, eco3, 256051, 1, 1, 0.7, 0.42, 136.14, 0, 340, 
1, MahoNerv, eco1, 196792, 0.98, 1, 0.27, 0.16, 275.84, 0, 339, 
1, MahoNerv, eco2, 408934, 0.97, 1, 0.62, 0.37, 199.43, 0, 365, 
1, MahoNerv, eco3, 255843, 1, 1, 0.74, 0.45, 136.18, 0, 340, 
1, NothDens, eco1, 196286, 0.57, 1, 0.27, 0.16, 275.83, 0, 339, 
1, NothDens, eco2, 409485, 0.43, 1, 0.62, 0.26, 199.47, 0, 365, 
1, NothDens, eco3, 256057, 0.79, 1, 0.74, 0.44, 136.15, 0, 340, 
1, PinuJeff, eco1, 73378, 0.96, 1, 0.28, 0.17, 273.5, 0, 339, 
1, PinuJeff, eco2, 189958, 0.97, 1, 0.62, 0.37, 199.29, 0, 365, 
1, PinuJeff, eco3, 116545, 0.93, 1, 0.75, 0.45, 134.22, 0, 340, 
1, PinuLamb, eco1, 80260, 0.92, 1, 0.06, 0.04, 272.61, 0, 339, 
1, PinuLamb, eco2, 214478, 0.87, 1, 0.45, 0.27, 199.18, 0, 365, 
1, PinuLamb, eco3, 125683, 0.97, 1, 0.65, 0.39, 136.27, 0, 340, 
1, PinuMont, eco1, 73353, 0, 1, 0.13, 0, 273.55, 0, 339, 
1, PinuMont, eco2, 190612, 0, 1, 0.56, 0, 199.29, 0, 365, 
1, PinuMont, eco3, 116172, 0, 1, 0.71, 0, 134.27, 0, 340, 
1, PseuMenz, eco1, 80332, 1, 1, 0.06, 0.04, 272.75, 0, 339, 
1, PseuMenz, eco2, 214416, 0.99, 1, 0.45, 0.27, 199.09, 0, 365, 
1, PseuMenz, eco3, 125560, 1, 1, 0.65, 0.39, 136.31, 0, 340, 
1, Quercus, eco1, 73677, 1, 1, 0.39, 0.24, 273.5, 0, 339, 
1, Quercus, eco2, 190075, 0.99, 1, 0.66, 0.4, 199.3, 0, 365, 
1, Quercus, eco3, 116310, 0.99, 1, 0.77, 0.46, 134.28, 0, 340, 
1, Rhododen, eco1, 196419, 0, 1, 0.12, 0, 275.8, 0, 339, 
1, Rhododen, eco2, 409461, 0, 1, 0.55, 0, 199.47, 0, 365, 
1, Rhododen, eco3, 256160, 0.21, 1, 0.7, 0.13, 136.09, 0, 340, 
1, Rubus, eco1, 80418, 0.98, 1, 0.29, 0.17, 272.51, 0, 339, 
1, Rubus, eco2, 214465, 0.96, 1, 0.62, 0.37, 199.21, 0, 365, 
1, Rubus, eco3, 125614, 1, 1, 0.74, 0.45, 136.26, 0, 340, 
1, Vacciniu, eco1, 196618, 0.97, 1, 0.27, 0.16, 275.78, 0, 339, 
1, Vacciniu, eco2, 409077, 0.98, 1, 0.62, 0.37, 199.44, 0, 365, 
1, Vacciniu, eco3, 257236, 0.95, 1, 0.74, 0.45, 136.19, 0, 340, 
1, WhipMode, eco1, 196790, 1, 1, 0.27, 0.16, 275.85, 0, 339, 
1, WhipMode, eco2, 409205, 0.99, 1, 0.62, 0.37, 199.44, 0, 365, 
1, WhipMode, eco3, 256961, 1, 1, 0.74, 0.45, 136.2, 0, 340, 
2, ArbuMenz, eco1, 74517, 0.94, 1, 0.42, 0.25, 209.53, 0, 319, 
2, ArbuMenz, eco2, 131221, 0.94, 1, 0.61, 0.37, 172.45, 0, 347, 
2, ArbuMenz, eco3, 89030, 0.98, 1, 0.67, 0.4, 138.82, 0, 314, 
2, Arctosta, eco1, 91017, 0.85, 1, 0.57, 0.34, 210.41, 0, 319, 
2, Arctosta, eco2, 134433, 0.85, 1, 0.7, 0.42, 172.65, 0, 347, 
2, Arctosta, eco3, 95625, 0.93, 1, 0.74, 0.44, 138.95, 0, 314, 
2, CaloDecu, eco1, 190298, 0.43, 1, 0.23, 0.14, 209.54, 0, 319, 
2, CaloDecu, eco2, 395363, 0.42, 1, 0.53, 0.25, 173.82, 0, 347, 
2, CaloDecu, eco3, 242563, 0.66, 1, 0.59, 0.35, 142.05, 0, 314, 
2, Ceanothu, eco1, 74690, 0.81, 1, 0.57, 0.34, 209.62, 0, 319, 
2, Ceanothu, eco2, 131212, 0.81, 1, 0.7, 0.42, 172.47, 0, 347, 
2, Ceanothu, eco3, 88959, 0.9, 1, 0.74, 0.44, 138.79, 0, 314, 
2, ChryChry, eco1, 48874, 0.38, 1, 0.24, 0.14, 208, 0, 319, 
2, ChryChry, eco2, 95422, 0.38, 1, 0.54, 0.23, 171.92, 0, 347, 
2, ChryChry, eco3, 70848, 0.61, 1, 0.6, 0.34, 139.94, 0, 314, 
2, Frangula, eco1, 48845, 0.94, 1, 0.42, 0.25, 207.83, 0, 319, 
2, Frangula, eco2, 95270, 0.94, 1, 0.62, 0.37, 171.89, 0, 347, 
2, Frangula, eco3, 70990, 0.98, 1, 0.66, 0.4, 139.97, 0, 314, 
2, Garrya, eco1, 189961, 0.57, 1, 0.52, 0.31, 209.54, 0, 319, 
2, Garrya, eco2, 394564, 0.57, 1, 0.67, 0.34, 173.84, 0, 347, 
2, Garrya, eco3, 242692, 0.78, 1, 0.7, 0.42, 142.06, 0, 314, 
2, GaulShal, eco1, 190979, 0.94, 1, 0.42, 0.25, 209.53, 0, 319, 
2, GaulShal, eco2, 394312, 0.94, 1, 0.61, 0.37, 173.83, 0, 347, 
2, GaulShal, eco3, 243358, 0.98, 1, 0.66, 0.39, 142.06, 0, 314, 
2, MahoNerv, eco1, 190216, 0.9, 1, 0.52, 0.31, 209.52, 0, 319, 
2, MahoNerv, eco2, 394021, 0.9, 1, 0.67, 0.4, 173.83, 0, 347, 
2, MahoNerv, eco3, 243477, 0.96, 1, 0.7, 0.42, 142.07, 0, 314, 
2, NothDens, eco1, 190311, 0, 1, 0.52, 0, 209.58, 0, 319, 
2, NothDens, eco2, 394567, 0, 1, 0.67, 0, 173.83, 0, 347, 
2, NothDens, eco3, 242693, 0.38, 1, 0.7, 0.23, 142.1, 0, 314, 
2, PinuJeff, eco1, 74794, 0.99, 1, 0.52, 0.31, 209.54, 0, 319, 
2, PinuJeff, eco2, 131119, 0.99, 1, 0.67, 0.4, 172.42, 0, 347, 
2, PinuJeff, eco3, 88898, 0.97, 1, 0.71, 0.43, 138.83, 0, 314, 
2, PinuLamb, eco1, 48918, 0.73, 1, 0.24, 0.15, 207.89, 0, 319, 
2, PinuLamb, eco2, 95698, 0.72, 1, 0.54, 0.32, 172.03, 0, 347, 
2, PinuLamb, eco3, 71184, 0.86, 1, 0.6, 0.36, 139.95, 0, 314, 
2, PinuMont, eco1, 74498, 0, 1, 0.42, 0, 209.62, 0, 319, 
2, PinuMont, eco2, 130749, 0, 1, 0.61, 0, 172.37, 0, 347, 
2, PinuMont, eco3, 89245, 0, 1, 0.67, 0, 138.84, 0, 314, 
2, PseuMenz, eco1, 48999, 0.97, 1, 0.24, 0.15, 207.93, 0, 319, 
2, PseuMenz, eco2, 95681, 0.97, 1, 0.54, 0.32, 172, 0, 347, 
2, PseuMenz, eco3, 71031, 0.99, 1, 0.6, 0.36, 139.89, 0, 314, 
2, Quercus, eco1, 74610, 0.96, 1, 0.57, 0.34, 209.56, 0, 319, 
