EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 3172, 259, 9.27079548467086, 106, 0, Rx, 1, 467, 8070, 8070, 4.57178983875066, 2.38182081834331, 288.610641442192, 0, 9.27, 1, 0, 0, 0.265463588232657, 0.0339662726623839, 108.717344753747, 1998.97, 9037945, 
2, 1, 1990, 791, 9.56808669853983, 128, 0, Rx, 1, 467, 7891, 7891, 7.77257176764536, 7.15028461759548, 108.949947049031, 0, 9.57, 1, 0, 0, 0.483912395746858, 0.042393261955746, 218.3147751606, 1949.28, 6109393, 
3, 1, 4909, 1144, 10.7740355361799, 129, 89, Accidental, 154, 42441, 836114, 921619, 10.29948373711, 12.2024426512786, 112.592131366912, 0.615221489161169, 16.69, 0.482797776780611, 0, 0, 0.229400466726698, 0.0303380203026935, 451.211705661978, 734.63, 1057092991, 
4, 1, 210, 1578, 15.7398472265108, 139, 0, Rx, 1, 467, 7140, 7150, 6.21415488273139, 6.1157506848384, 68.2263957462346, 0, 15.74, 1, 0, 0, 0.405198341794392, 0.0225468829407566, 208.47965738758, 1926.74, 5635101, 
5, 1, 1490, 1010, 14.116131878118, 145, 0, Rx, 1, 467, 6801, 6837, 8.54609207104431, 7.34002718633512, 73.9932552116377, 0, 14.12, 1, 0, 0, 0.424422557103811, 0.0423463961456102, 683.843683083512, 1719.51, 5018474, 
6, 1, 2464, 213, 9.74405333423285, 146, 0, Rx, 1, 467, 7225, 7225, 6.81111555589041, 4.06827617089065, 58.1307921468287, 0, 9.74, 1, 0, 0, 0.333695376394137, 0.0329370699500355, 275.749464668094, 1978.37, 6756250, 
7, 1, 2008, 575, 7.52929884932559, 147, 0, Rx, 1, 467, 5859, 5886, 4.06912483289455, 7.50242955048243, 140.296699689442, 0, 7.79, 1, 0, 0, 0.374715511558909, 0.0670967102069951, 303.877944325482, 1856.18, 4533384, 
8, 1, 1221, 887, 12.3198275781995, 152, 0, Rx, 1, 467, 6561, 6579, 4.55885071926145, 7.45631933632192, 96.0953113106589, 0, 12.32, 1, 0, 0, 0.209166309021781, 0.0473237665952891, 158.346895074946, 1684.99, 4827471, 
9, 1, 1864, 743, 14.8145965358381, 153, 0, Rx, 1, 467, 6829, 6968, 10.5113006046118, 10.3789753320696, 191.301531382032, 0, 14.81, 1, 0, 0, 0.246696257785249, 0.098797925053533, 288.762312633833, 735.35, 4998736, 
10, 1, 3770, 478, 14.2886236852126, 154, 0, Rx, 1, 467, 8370, 8410, 7.28890165484014, 5.71824445876255, 39.5296853754205, 0, 14.29, 1, 0, 0, 0.321735966741657, 0.0402215667380441, 583.940042826552, 1890.96, 9188030, 
11, 1, 2036, 595, 12.6215687718489, 155, 0, Rx, 1, 467, 4259, 4259, 3.70967846519721, 4.74143611811452, 36.8684419906765, 0, 12.62, 1, 0, 0, 0.408033106801852, 0.0358981034975018, 69.7537473233405, 1996.93, 3061891, 
