Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -662, 3160, 17429.6, 624.8, 180.7, 13.5, 299.3, 0.63, 261.3, 3.2, 111.4, 77.3, 8078.2, 1410.8, 1167.3, 600.6, 12.8, 14.8, 3.5, 3.5, 106.6, 100.4, 1772.7, 1180.3, 2.4, 1.4, 20.2, 7.7, 3.2, 3, 0.1, 1.1, 0, 0.1, 3, 8.9, 70.2, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, 0.1, 0, 0.05, 0.04, 0.07, 19.8, 0.5, 4.7, 0.1, 223.4, 0.03, 0, 
1, eco2, 2, 903912, -768, 929.3, 17698.7, 684.7, 198.3, 16.4, 331.4, 0.45, 99.8, 1.5, 120.6, 83.8, 8187.3, 1473.8, 1006.5, 625.7, 13.1, 18, 4, 4.1, 95.1, 32, 485.8, 316.4, 2.6, 1.7, 20, 7.5, 2.8, 3.1, 0.1, 1.4, 0, 0.2, 1.3, 2.5, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0, 0, 0.05, 0.04, 0.11, 10.3, 0.2, 4.3, 0.2, 62, 0.02, 0, 
1, eco3, 3, 540517, -738.3, 1448.6, 15874.6, 661.5, 191.9, 15.8, 292.5, 0.41, 134.3, 2.1, 116.5, 81.1, 7329.4, 1334.5, 689.6, 515.4, 16.4, 22, 4, 4.2, 98.1, 45.8, 783, 521.7, 2.5, 1.6, 17.9, 6.6, 2.2, 2.6, 0.1, 1.8, 0, 0.2, 1.9, 4, 31, 61.6, 0.3, 0.4, 0, 0, 0.2, 0.2, 0.1, 0, 0.05, 0.11, 0.16, 0.6, 0, 4.6, 0.2, 100.9, 0.02, 0, 
2, eco1, 1, 457557, -455.4, 3230.1, 16571.1, 504, 143.3, 33.2, 274.7, 0.62, 262.5, 4, 172.5, 119.7, 7613.4, 1334.6, 1629.1, 641.2, 11.7, 22.2, 10.1, 10.6, 177.4, 149.5, 1723.2, 1180, 3.7, 2.2, 19.1, 7.3, 4.4, 3.2, 0.1, 1, 0.1, 0.4, 3.1, 11.6, 66.6, 139.2, 0, 0.1, 0, 0, 0.4, 0.7, 0.6, 0.1, 0.05, 0.16, 0.08, 20.2, 0.3, 2, 0.3, 222.7, 0.01, 0, 
2, eco2, 2, 903912, -536.7, 1050.6, 16674.6, 542.7, 155.2, 36.1, 301.6, 0.43, 102.4, 2, 186.5, 129.7, 7645.6, 1380.1, 1546.9, 673.6, 12.6, 24.1, 10.9, 11.6, 171.3, 58.4, 504.5, 316.3, 4, 2.6, 18.7, 7, 4.2, 3.4, 0.1, 1.2, 0.1, 0.4, 1.8, 3.5, 17.8, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.1, 0, 0.05, 0.14, 0.09, 22.1, 0.2, 0.9, 0.4, 62.6, 0.01, 0, 
2, eco3, 3, 540517, -590, 1494.3, 16295.4, 546.7, 156.3, 37.1, 288.2, 0.33, 137.8, 2.5, 191.9, 133.6, 7458.9, 1360.3, 908.1, 550.4, 12.9, 27.3, 10.5, 11.3, 136.8, 72.2, 763.8, 521.6, 4.2, 2.7, 18.2, 6.7, 2.7, 2.7, 0.1, 1.5, 0.1, 0.4, 2.3, 5.1, 29.3, 61.5, 0, 0.2, 0, 0.1, 0.3, 0.4, 0.4, 0, 0.05, 0.32, 0.1, 0.9, 0, 1.4, 0.4, 100.6, 0.01, 0, 
3, eco1, 1, 457557, -358.2, 3356.1, 14498.5, 482, 137.3, 41.6, 243.5, 0.61, 261.9, 4.5, 204.8, 142.5, 6607.7, 1166, 2329.9, 682.2, 17, 30, 17.2, 18.3, 270.8, 202.8, 1702.8, 1179.8, 4.3, 2.6, 16.6, 6.3, 6.1, 3.4, 0.1, 1.1, 0.1, 0.7, 3.2, 14.4, 63.3, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, 0.3, 0.1, 0.05, 0.23, 0.08, 47.4, 0.5, 2, 0.4, 222.6, 0.01, 0, 
3, eco2, 2, 903912, -471.3, 1202.9, 15646, 525.8, 150.4, 45.8, 285, 0.4, 104.5, 2.2, 231.7, 161.3, 7116.6, 1288.2, 1978, 708.3, 18.7, 31.5, 17.6, 18.9, 253.7, 89.4, 543.4, 316.3, 4.9, 3.2, 17.4, 6.5, 5.2, 3.5, 0.1, 1.2, 0.1, 0.7, 2.3, 4.5, 17.1, 37.3, 0, 0, 0, 0.1, 0.3, 0.3, 0, 0, 0.05, 0.23, 0.09, 34, 0.2, 0.9, 0.5, 63.7, 0.01, 0, 
3, eco3, 3, 540517, -606.8, 1557.3, 16753, 572.2, 163.9, 50.7, 298.4, 0.28, 141.6, 2.5, 257.6, 179.6, 7608, 1390.1, 1107.1, 580.2, 20.5, 36.1, 17.3, 19, 176.9, 99.7, 759.2, 521.5, 5.5, 3.6, 18.6, 6.9, 3.2, 2.9, 0.1, 1.5, 0.1, 0.7, 2.7, 6.1, 28, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.4, 0, 0.05, 0.42, 0.09, 0.6, 0, 1.3, 0.5, 101, 0, 0, 
4, eco1, 1, 457557, -270.1, 3487, 13721.9, 416.2, 118.3, 46.4, 221.9, 0.62, 262.4, 4.3, 228.8, 159.2, 6219.4, 1101.7, 2570.6, 697.8, 22.2, 37.9, 22, 23.8, 356.7, 250.1, 1700.7, 1179.6, 4.8, 2.9, 15.7, 5.9, 6.7, 3.5, 0.1, 1.2, 0.1, 0.9, 3.6, 16.9, 60.6, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, 0, 0.1, 0.05, 0.08, 0.04, 26.1, 0.2, 1.7, 0.4, 223.1, 0.01, 0, 
4, eco2, 2, 903912, -412.8, 1353.7, 15345.9, 485.6, 138.6, 53.1, 271.2, 0.37, 107.2, 2.2, 267.9, 186.6, 6939.8, 1258.1, 2174.9, 726.9, 25.1, 40.2, 23.1, 25.1, 328.2, 119.8, 589.4, 316.3, 5.7, 3.7, 17, 6.4, 5.7, 3.6, 0.1, 1.3, 0.1, 0.9, 2.8, 5.6, 16.6, 37.3, 0, -0.1, 0, 0.1, 0.3, 0.3, -0.1, 0, 0.05, 0.13, 0.05, 17.9, 0.1, 0.8, 0.5, 65.2, 0.01, 0, 
4, eco3, 3, 540517, -530.2, 1640.7, 16595.5, 526.8, 150.5, 58.9, 285.4, 0.27, 144.3, 2.4, 298.6, 208.1, 7494.1, 1372.2, 1405.2, 611.8, 28.3, 45.9, 24.9, 27.3, 222.2, 127.7, 769.5, 521.4, 6.4, 4.1, 18.3, 6.7, 3.9, 3, 0.1, 1.6, 0.1, 1, 3.2, 7, 26.9, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.28, 0.05, 21.4, 0.1, 1.2, 0.6, 101.8, 0, 0, 
5, eco1, 1, 457557, -213.2, 3611.4, 12967.6, 366.7, 104.4, 49.2, 204.9, 0.6, 262.5, 4, 237.5, 165.6, 5850.1, 1039.5, 2777.8, 710.5, 27.2, 45.8, 27.1, 29.5, 430.3, 291.8, 1709.9, 1179.4, 4.9, 3, 14.8, 5.5, 7.2, 3.6, 0.1, 1.4, 0.1, 1.1, 3.9, 18.9, 58.4, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, -0.1, 0, 0.05, 0.64, 0.14, 30.1, 0.3, 1.6, 0.4, 223.6, 0.01, 0, 
5, eco2, 2, 903912, -361.1, 1508.5, 14914.8, 460.5, 131.3, 59.4, 261.4, 0.31, 109.2, 2.4, 289.7, 202, 6714.9, 1219.9, 2361.9, 741.7, 31.2, 49, 28.7, 31.4, 398.1, 151.5, 642.7, 316.3, 6.1, 4, 16.4, 6.1, 6.1, 3.7, 0.2, 1.5, 0.1, 1.2, 3.3, 6.6, 16.2, 37.3, 0.1, -0.1, 0, 0.2, 0.4, 0.3, -0.2, 0, 0.05, 0.62, 0.11, 24.4, 0.2, 0.9, 0.6, 66.7, 0.01, 0, 
5, eco3, 3, 540517, -484.5, 1737.7, 16896.3, 503.9, 143.6, 68.5, 285.8, 0.2, 147.3, 2.6, 332.3, 231.8, 7603.8, 1393.8, 1551.3, 632, 36.4, 57.3, 31.2, 34.6, 272.1, 156.2, 788, 521.3, 7.1, 4.6, 18.6, 6.8, 4.3, 3.1, 0.2, 1.8, 0.2, 1.3, 3.7, 8, 26, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.2, 0, 0.04, 0.91, 0.11, 1, 0, 1.2, 0.7, 102.8, 0, 0, 
