Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -543.6, 3185.5, 15723.5, 547.7, 158.4, 10.1, 267.3, 0.92, 259.7, 3.1, 99.4, 68.7, 7286.8, 1272.7, 1655.3, 616.7, 11.3, 12.5, 2.7, 2.6, 121.4, 100.7, 1783.1, 1180.3, 2.2, 1.3, 18.2, 7, 4.4, 3.1, 0.1, 1, 0, 0.1, 2.8, 9.1, 70.3, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, -0.1, 0, 0.05, 0.03, 0.07, 33.8, 0.9, 4.1, 0.1, 223.6, 0.03, 0, 
1, eco2, 2, 903912, -784.6, 934.9, 17690.7, 698.8, 202.7, 16.4, 331.9, 0.55, 100.2, 1.5, 123.4, 85.6, 8185.4, 1470.1, 1101.1, 627.6, 14.2, 17.9, 4, 4, 98.2, 31.5, 488.7, 316.4, 2.7, 1.7, 20, 7.6, 3.1, 3.1, 0.1, 1.4, 0, 0.2, 1.3, 2.4, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0.1, 0, 0.05, 0.03, 0.08, 11.5, 0.2, 4.2, 0.2, 62, 0.02, 0, 
1, eco3, 3, 540517, -808.5, 1454.5, 15813.9, 721.9, 209.6, 18.1, 301.2, 0.42, 134.6, 2.2, 126.3, 87.9, 7296.6, 1329, 745.2, 518.7, 16, 22.4, 4.5, 4.6, 102.5, 47.2, 783.1, 521.7, 2.7, 1.8, 17.8, 6.6, 2.3, 2.6, 0.1, 1.8, 0, 0.2, 2, 4, 30.9, 61.6, 0.3, 0.4, 0, 0, 0.2, 0.2, 0.2, 0, 0.05, 0.09, 0.11, 1.4, 0, 4.8, 0.2, 100.8, 0.01, 0, 
2, eco1, 1, 457557, -245.6, 3297.7, 12883, 354.2, 100.8, 27.1, 205.5, 0.83, 258.2, 3.5, 126.2, 87.8, 5926.5, 1041.8, 2555.6, 671.4, 11.3, 19.5, 10.4, 10.5, 214.5, 145.2, 1758, 1180.1, 2.7, 1.6, 14.9, 5.6, 6.6, 3.4, 0.1, 0.9, 0.1, 0.4, 2.8, 11.8, 67.3, 139.2, 0, 0.1, 0, 0, 0.3, 0.6, 0.1, 0, 0.05, 0.05, 0.05, 41.6, 0.6, 1.5, 0.3, 223.4, 0.01, 0, 
2, eco2, 2, 903912, -428.1, 1059.8, 15654.7, 451.3, 129.3, 33.8, 270.3, 0.55, 101.3, 1.7, 166, 115.5, 7187.8, 1295.4, 1925.5, 687.3, 13.9, 24.7, 12.2, 12.6, 176.9, 54.4, 512.1, 316.4, 3.6, 2.3, 17.6, 6.6, 5.1, 3.4, 0.1, 1.2, 0.1, 0.5, 1.7, 3.3, 18.1, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.1, 0, 0.05, 0.06, 0.06, 33, 0.3, 0.7, 0.4, 62.8, 0.01, 0, 
2, eco3, 3, 540517, -476, 1505.8, 15622.5, 448.3, 128.7, 36.1, 262.9, 0.35, 137.1, 2, 178.7, 124.7, 7158.5, 1306.5, 1097.8, 558.9, 15.2, 29.3, 11.9, 12.6, 141.7, 68.9, 773.5, 521.6, 3.8, 2.5, 17.5, 6.5, 3.2, 2.8, 0.1, 1.6, 0.1, 0.5, 2.3, 4.9, 29.6, 61.5, 0, 0.2, 0, 0.1, 0.2, 0.3, 0.3, 0, 0.05, 0.14, 0.06, 7.6, 0.1, 1.2, 0.4, 100.9, 0.01, 0, 
3, eco1, 1, 457557, -189.5, 3472.6, 11230.2, 392.5, 110.9, 32.6, 190.5, 0.78, 257.7, 4.7, 153.7, 106.9, 5117.8, 903.1, 2961.9, 692.9, 14.2, 25.1, 14.7, 15.7, 339.4, 201.9, 1751.5, 1179.8, 3.2, 2, 12.9, 4.9, 7.6, 3.5, 0.1, 0.9, 0.1, 0.6, 3, 15.2, 63.9, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, -0.3, 0.1, 0.05, 0.22, 0.1, 35.6, 0.4, 1.6, 0.3, 223.7, 0.01, 0, 
3, eco2, 2, 903912, -385.1, 1247, 14565.4, 484.1, 137.6, 42.8, 265.3, 0.51, 103.2, 2.3, 206.2, 143.6, 6631, 1197.6, 2324.3, 716.8, 18.2, 31.1, 17.3, 18.6, 281.9, 87.4, 561.5, 316.3, 4.4, 2.8, 16.2, 6.1, 6, 3.6, 0.1, 1.2, 0.1, 0.7, 2.3, 4.5, 17.3, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, -0.1, 0, 0.05, 0.22, 0.11, 28.8, 0.2, 0.9, 0.4, 64, 0.01, 0, 
3, eco3, 3, 540517, -556.6, 1593.6, 15744.8, 556.6, 158.5, 49.1, 285.9, 0.32, 140.3, 2.7, 238.7, 166.5, 7152.1, 1307.3, 1352.2, 588.5, 20.6, 36.6, 17.9, 19.6, 197.2, 99.9, 775, 521.5, 5.1, 3.3, 17.5, 6.4, 3.8, 2.9, 0.1, 1.5, 0.1, 0.7, 2.8, 6.1, 28.2, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.39, 0.09, 6.8, 0.1, 1.4, 0.5, 101.3, 0.01, 0, 
4, eco1, 1, 457557, -59.2, 3660.8, 9676.4, 324.8, 92.3, 34, 159.3, 0.78, 256.8, 5, 162.1, 113, 4380.5, 776.9, 3229.6, 699.9, 16.3, 29.1, 17.7, 19.5, 458.1, 258, 1765.2, 1179.6, 3.3, 2.1, 11.1, 4.1, 8.3, 3.5, 0.1, 0.9, 0.1, 0.7, 3.3, 18.6, 60.8, 139.2, 0, -0.1, 0, 0.1, 0.5, 1.1, -0.7, 0.1, 0.05, 0.32, 0.12, 41.2, 0.4, 1.5, 0.3, 224.4, 0.01, 0, 
4, eco2, 2, 903912, -348.5, 1431.4, 14246.3, 470.8, 134.1, 50, 257.2, 0.41, 105.7, 2.5, 244, 170, 6446.1, 1166.8, 2462.8, 728.2, 23.1, 37.9, 21.3, 23.4, 374.3, 121.2, 619.6, 316.3, 5.2, 3.4, 15.8, 5.9, 6.4, 3.6, 0.1, 1.3, 0.1, 0.9, 2.9, 5.8, 16.8, 37.3, 0, -0.1, 0, 0.1, 0.4, 0.3, -0.3, 0, 0.05, 0.33, 0.1, 16.5, 0.1, 0.9, 0.5, 65.5, 0.01, 0, 
4, eco3, 3, 540517, -510.1, 1697.9, 15793.2, 535.7, 153.2, 57.2, 278.8, 0.29, 143.3, 2.8, 285.6, 199.2, 7128.5, 1305.6, 1579.6, 612.4, 26.7, 44.7, 23.6, 26.2, 254.6, 131.3, 790.6, 521.4, 6.1, 4, 17.5, 6.4, 4.3, 3, 0.1, 1.5, 0.1, 1, 3.3, 7.2, 27, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.57, 0.1, 10.5, 0.1, 1.3, 0.6, 102, 0, 0, 
5, eco1, 1, 457557, -63.6, 3828.3, 8931.5, 320.7, 90.7, 36.1, 149.3, 0.78, 256.9, 4.9, 174.9, 121.9, 4014.6, 714.6, 3275.2, 695, 18.6, 33.3, 19.6, 22.2, 553.8, 306.8, 1788.2, 1179.4, 3.6, 2.2, 10.2, 3.8, 8.4, 3.5, 0.1, 1, 0.1, 0.8, 3.7, 21.5, 58.2, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.2, -0.9, 0.1, 0.05, 0.25, 0.09, 23.4, 0.2, 1.4, 0.3, 225.3, 0.01, 0, 
5, eco2, 2, 903912, -337.2, 1610.3, 13863.6, 470.9, 133.7, 55.2, 254, 0.35, 108, 2.6, 272, 189.6, 6238, 1131.2, 2619.8, 738.4, 27.7, 45, 25.7, 28.4, 455.4, 155, 683.6, 316.3, 5.7, 3.8, 15.3, 5.7, 6.7, 3.7, 0.1, 1.4, 0.1, 1.1, 3.4, 7, 16.3, 37.3, 0, -0.1, 0, 0.2, 0.4, 0.4, -0.4, 0, 0.05, 0.32, 0.08, 19.3, 0.2, 0.9, 0.5, 67.1, 0.01, 0, 
5, eco3, 3, 540517, -538.8, 1811.6, 16058.8, 569.3, 162.4, 66.6, 290.6, 0.25, 146.7, 2.8, 331.1, 231, 7207.5, 1321.8, 1750.9, 632.6, 33.6, 54.4, 29.4, 32.9, 311.9, 162.6, 815.8, 521.3, 7, 4.6, 17.7, 6.5, 4.7, 3.1, 0.2, 1.7, 0.1, 1.2, 3.8, 8.3, 26, 61.5, 0.1, -0.1, 0, 0.2, 0.5, 0.5, 0.1, 0, 0.05, 0.56, 0.08, 6, 0.1, 1.3, 0.7, 103.1, 0, 0, 
