Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2055, eco2, 2, 288.74, 13.76, 0, 329, 0, 
2056, eco2, 2, 306.02, 14.31, 0, 365, 0, 
2057, eco2, 2, 344.15, 14.13, 0, 365, 0, 
2058, eco2, 2, 450.84, 14.17, 0, 365, 0, 
2059, eco2, 2, 377.85, 14.28, 0, 365, 0, 
2060, eco2, 2, 311.11, 14.12, 0, 365, 0, 
2061, eco2, 2, 349.98, 13.18, 0, 365, 0, 
2062, eco2, 2, 236.4, 13.76, 0, 365, 0, 
2063, eco2, 2, 254.49, 14.36, 0, 328, 0, 
2064, eco2, 2, 288.42, 14.73, 0, 365, 0, 
2065, eco2, 2, 187.25, 14.74, 0, 365, 0, 
2066, eco2, 2, 361.43, 15.11, 0, 365, 0, 
2067, eco2, 2, 238.94, 15.49, 0, 365, 0, 
2068, eco2, 2, 305.64, 14.86, 0, 365, 0, 
2069, eco2, 2, 269, 14.71, 0, 365, 0, 
2070, eco2, 2, 280.32, 14.31, 0, 365, 0, 
2020, eco3, 3, 243.05, 11.09, 19, 289, 0, 
2021, eco3, 3, 212.54, 10.86, 72, 298, 0, 
2022, eco3, 3, 352.77, 11.54, 0, 365, 0, 
2023, eco3, 3, 370.05, 12.71, 0, 365, 0, 
2024, eco3, 3, 298.89, 12.35, 0, 314, 0, 
2025, eco3, 3, 413.07, 12.21, 0, 320, 0, 
2026, eco3, 3, 360.27, 12.38, 0, 288, 0, 
2027, eco3, 3, 319.64, 12.52, 0, 308, 0, 
2028, eco3, 3, 336.12, 12.81, 0, 311, 0, 
2029, eco3, 3, 338.9, 12.09, 0, 350, 0, 
2030, eco3, 3, 329.85, 11.62, 25, 283, 0, 
2031, eco3, 3, 294.48, 12.24, 48, 342, 0, 
2032, eco3, 3, 514.94, 11.82, 0, 337, 0, 
2033, eco3, 3, 339.38, 13.08, 0, 311, 0, 
2034, eco3, 3, 511.56, 12.46, 0, 313, 0, 
2035, eco3, 3, 355.25, 13.85, 0, 285, 0, 
2036, eco3, 3, 267.38, 13.07, 0, 317, 0, 
2037, eco3, 3, 358.04, 13.04, 0, 333, 0, 
2038, eco3, 3, 397.67, 12.26, 0, 365, 0, 
2039, eco3, 3, 286.76, 14.12, 0, 344, 0, 
2040, eco3, 3, 384.32, 11.82, 0, 308, 0, 
2041, eco3, 3, 381.16, 12.26, 0, 320, 0, 
2042, eco3, 3, 368.38, 12.32, 20, 306, 0, 
2043, eco3, 3, 520.87, 11.83, 80, 305, 0, 
2044, eco3, 3, 406.34, 11.36, 21, 313, 0, 
2045, eco3, 3, 292.16, 12.67, 0, 317, 0, 
2046, eco3, 3, 424.05, 12.85, 0, 365, 0, 
2047, eco3, 3, 357.5, 13.47, 0, 325, 0, 
2048, eco3, 3, 336.49, 12.04, 0, 315, 0, 
2049, eco3, 3, 364.09, 12.62, 0, 310, 0, 
2050, eco3, 3, 468.37, 12.23, 0, 306, 0, 
2051, eco3, 3, 470.88, 13.38, 0, 342, 0, 
2052, eco3, 3, 223.49, 13.54, 0, 313, 0, 
2053, eco3, 3, 356.26, 12.93, 0, 365, 0, 
2054, eco3, 3, 277.49, 13.29, 0, 282, 0, 
2055, eco3, 3, 367.09, 13.06, 0, 323, 0, 
2056, eco3, 3, 379.32, 13.74, 0, 365, 0, 
2057, eco3, 3, 430.61, 13.58, 0, 320, 0, 
2058, eco3, 3, 561.7, 13.54, 0, 365, 0, 
2059, eco3, 3, 473.74, 13.8, 0, 365, 0, 
2060, eco3, 3, 388.91, 13.61, 0, 317, 0, 
2061, eco3, 3, 454.02, 12.29, 0, 316, 0, 
2062, eco3, 3, 303.79, 13.04, 0, 365, 0, 
2063, eco3, 3, 317.47, 13.8, 17, 312, 0, 
2064, eco3, 3, 364.19, 14.18, 0, 365, 0, 
2065, eco3, 3, 236.69, 14.31, 0, 365, 0, 
2066, eco3, 3, 462.47, 14.67, 0, 365, 0, 
2067, eco3, 3, 304.59, 15.18, 0, 365, 0, 
2068, eco3, 3, 397.7, 14.37, 0, 365, 0, 
2069, eco3, 3, 339.18, 14.26, 0, 365, 0, 
2070, eco3, 3, 357.97, 13.72, 0, 365, 0, 
