Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
1, 7, eco1, 1, 457557, 3.1, 17.6, 67.91, 3.52, 18.57, -64.38, 0, 0, 1.25, 
1, 7, eco2, 2, 903912, 5.9, 17.9, 159.04, 6.66, 41.84, -152.38, 0, 0, 2.31, 
1, 7, eco3, 3, 540517, 9.3, 17, 239.2, 16.34, 64.35, -222.85, 0, 0, 3.72, 
1, 8, eco1, 1, 457557, 0.9, 20.2, 18.22, 2.72, 5.54, -15.5, 0, 0, 1.24, 
1, 8, eco2, 2, 903912, 2, 19.9, 76.74, 3.95, 20.23, -72.8, 0, 0, 2.39, 
1, 8, eco3, 3, 540517, 3.2, 19.6, 110.35, 8.37, 29.88, -101.99, 0, 0, 3.84, 
1, 9, eco1, 1, 457557, 1.8, 17.6, 84.9, 4.51, 23.21, -80.39, 0, 0, 1.61, 
1, 9, eco2, 2, 903912, 3, 18.2, 118.46, 7.52, 31.22, -110.94, 0, 0, 2.84, 
1, 9, eco3, 3, 540517, 4.5, 17.4, 107.7, 14.94, 30.58, -92.76, 0, 0, 4.4, 
1, 10, eco1, 1, 457557, 5.4, 10.8, 124.46, 20.28, 38.48, -104.18, 0, 0, 3.7, 
1, 10, eco2, 2, 903912, 10.1, 11.8, 95.36, 15.3, 26.78, -80.05, 0, 0, 7.51, 
1, 10, eco3, 3, 540517, 13.5, 10.8, 76.09, 12.94, 22.75, -63.15, 0, 0, 9.42, 
1, 11, eco1, 1, 457557, 6.4, 7, 48.73, 14.83, 17.92, -33.9, 0, 0, 6.42, 
1, 11, eco2, 2, 903912, 11.5, 8.1, 55.23, 10.7, 16.45, -44.53, 0, 0, 11.33, 
1, 11, eco3, 3, 540517, 14.8, 7.1, 46.14, 9.24, 14.72, -36.89, 0, 0.01, 12.24, 
1, 12, eco1, 1, 457557, 23.4, 3.3, 9.61, 10.91, 6.73, 1.31, 0, 0, 10.13, 
1, 12, eco2, 2, 903912, 39.5, 5, 25.38, 8.07, 8.56, -17.31, 0, 0.02, 9.81, 
1, 12, eco3, 3, 540517, 48.6, 3.6, 12.64, 6.99, 5.71, -5.66, 0, 0.02, 12.96, 
1, 1, eco1, 1, 457557, 22.2, 4.5, 19.41, 11.56, 9.66, -7.85, 0, 0.04, 12.25, 
1, 1, eco2, 2, 903912, 40.1, 5.7, 32.14, 8.07, 10.46, -24.07, 0, 0.02, 9.91, 
1, 1, eco3, 3, 540517, 47.6, 4.5, 20.48, 7.06, 7.93, -13.42, 0, 0.03, 4.64, 
1, 2, eco1, 1, 457557, 6.2, 8.5, 57.94, 15.34, 21.21, -42.6, 0, 0, 12.77, 
1, 2, eco2, 2, 903912, 9.7, 8.7, 55.68, 9.61, 17.13, -46.06, 0, 0, 11.94, 
1, 2, eco3, 3, 540517, 12.1, 7.9, 50.43, 8.38, 16.33, -42.05, 0, 0.01, 14.21, 
1, 3, eco1, 1, 457557, 19, 7.3, 43.65, 13.76, 17.14, -29.89, 0, 0.02, 11.75, 
1, 3, eco2, 2, 903912, 35.4, 7.7, 48.64, 8.69, 15.25, -39.95, 0, 0.02, 9.92, 
1, 3, eco3, 3, 540517, 42.6, 6.2, 36.61, 7.25, 12.52, -29.36, 0, 0.02, 6.84, 
1, 4, eco1, 1, 457557, 10.2, 12.6, 75.39, 20.17, 27.71, -55.22, 0, 0, 10.7, 
1, 4, eco2, 2, 903912, 18.7, 12, 73.49, 11.47, 22.33, -62.02, 0, 0.01, 11.3, 
1, 4, eco3, 3, 540517, 24.2, 11.2, 70.71, 9.64, 22.28, -61.07, 0, 0.01, 10.03, 
1, 5, eco1, 1, 457557, 4.4, 14.3, 77.75, 21.78, 28.98, -55.96, 0, 0, 9.14, 
1, 5, eco2, 2, 903912, 7.3, 13.9, 80.77, 12.69, 24.42, -68.08, 0, 0, 9.85, 
1, 5, eco3, 3, 540517, 10.6, 13, 78.88, 10.46, 24.71, -68.42, 0, 0, 9.41, 
1, 6, eco1, 1, 457557, 5.4, 15.5, 78.14, 23.08, 29.82, -55.06, 0, 0, 8.51, 
