EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 2644, 221, 2.50033624869489, 45, 133, Accidental, 1, 127, 2070, 2867, 15.1042041061398, 18.0921141289128, 158.273755215391, 0, 2.5, 0.404403077984452, 0, 0, 0.276986513062726, 0.0351939947506562, 156.88188976378, 111.14, 2689819, 
2, 1, 4843, 1053, 12.6215687718489, 155, 117, Accidental, 146, 32188, 610898, 687945, 10.470695044503, 12.3330993199422, 118.372721940816, 0.774536303476559, 15.64, 0.476021192455937, 0, 0, 0.23232353599433, 0.0302585166728774, 421.773890891015, 789.34, 777609906, 
3, 1, 158, 1595, 28.7050840075702, 158, 100, Accidental, 153, 33489, 548164, 648198, 11.4246522383676, 13.4277269501577, 99.7851006989494, 1.10547061634018, 15.43, 0.476700679691904, 0, 0, 0.319737813810564, 0.0314777750505159, 532.893487413778, 620.55, 575262458, 
4, 1, 749, 1319, 35.7161945382623, 193, 98, Lightning, 116, 28945, 508885, 608451, 11.7278296535573, 13.4115124009328, 102.573298364368, 0.301616915422886, 15.37, 0.479906861235689, 0, 0, 0.366797824302771, 0.0362433164622559, 815.251822421835, 611.51, 544118937, 
5, 1, 667, 884, 33.5821460842536, 194, 101, Lightning, 108, 20414, 379451, 450313, 11.0937642657836, 13.5216159904622, 108.342322305751, 0.145495517562338, 15.7, 0.484262532777623, 0, 0, 0.269390182621255, 0.0543291934456753, 757.893504457725, 586, 431522080, 
6, 1, 2952, 89, 12.348490588484, 297, 134, Accidental, 2, 1115, 6827, 16469, 20.3454518409657, 21.412138445754, 71.607144049684, 0.394973070017953, 8.94, 0.466459268477542, 0, 0, 0.291554955880199, 0.0715560457399097, 2234.04035874439, 253.3, 10041443, 
7, 2, 2728, 470, 2.29648632384958, 75, 139, Accidental, 1, 249, 2441, 5159, 13.9899435881839, 17.0724675062267, 181.43316079556, 0.0403225806451613, 2.3, 0.401746644888231, 701.335648292027, 524.083340987853, 0.319527667325185, 0.0158706223833268, 123.228915662651, 91.21, 2813326, 
8, 2, 650, 853, 21.3718346590548, 165, 127, Lightning, 152, 25896, 292532, 407319, 11.6048988871148, 13.1161026536604, 105.086610986076, 0.208534466113149, 15.54, 0.480701292754568, 700.482449538521, 590.480833047826, 0.251215445195065, 0.0113509055987605, 571.285565338276, 353.55, 326022806, 
9, 2, 4476, 1085, 28.4094153452877, 232, 134, Lightning, 80, 23284, 393341, 485498, 10.8172337995326, 12.2970135863731, 127.732338237585, 0.261993729330413, 16.65, 0.484596568559206, 695.996993726153, 588.08455599743, 0.225073027838921, 0.010719151704945, 616.94189142759, 319.2, 489052228, 
10, 2, 837, 1290, 27.4855019726858, 245, 147, Lightning, 72, 23712, 246233, 334828, 12.0259111915287, 12.9758604438459, 106.780064997601, 0.364809582050525, 15.33, 0.477265807882749, 699.976659798994, 614.51843417228, 0.343071357693931, 0.0076260397146541, 533.124831309042, 346.76, 267112470, 
11, 2, 2634, 37, 24.7112634426247, 283, 104, Accidental, 28, 16481, 190705, 257378, 11.4921395044365, 12.6928461901515, 133.515737049795, 0.427791262135922, 15.34, 0.475827456847184, 701.335648292129, 551.389870672032, 0.317158812592391, 0.0114443582858809, 1482.78375098598, 309.4, 241372227, 
12, 2, 2642, 430, 15.0075697997933, 301, 129, Accidental, 12, 10293, 132628, 186887, 12.7138785539738, 14.1903451565026, 89.864303422775, 0.200155460551885, 10.32, 0.447022413807247, 701.335648291951, 542.731510971178, 0.333568890442909, 0.0123514472103414, 312.311085203536, 230.13, 136081169, 
13, 3, 659, 911, 13.259358383963, 144, 99, Lightning, 1, 47, 334, 387, 7.01535537707213, 10.0228983868397, 121.071948025006, 0, 13.26, 0.45122910823955, 742.529237450577, 704.853039087651, 0.285129625847999, 0.00668599638776756, 427.787234042553, 401.91, 349918, 
14, 3, 2732, 407, 16.7575122315401, 149, 119, Accidental, 163, 59810, 838477, 1069511, 10.4194292784111, 12.214335562135, 133.693831480754, 0.287080539718103, 16.16, 0.480948845615779, 731.667195304648, 606.483703016653, 0.303914391940636, 0.0147537961390791, 529.445042635011, 373.74, 867217869, 
15, 3, 284, 1656, 34.5804701870849, 211, 12, Accidental, 7, 29, 399, 464, 12.6609416630642, 12.8474338956114, 148.780887569059, 2.85714285714286, 30.48, 0.575419536816932, 742.529237450577, 668.196350982066, 0.352952079772949, 0.0115579613709446, 207.689655172414, 127.69, 365516, 
16, 3, 4570, 1069, 36.6317624907705, 265, 126, Lightning, 38, 17185, 193245, 244748, 10.1379671816278, 12.0860005705061, 94.964526399301, 0.194948789571695, 15.76, 0.478629422045338, 731.211647811879, 621.874160886953, 0.225410123671372, 0.0118365154923269, 407.246435845214, 352.39, 232042200, 
17, 3, 554, 935, 48.897834570943, 266, 103, Lightning, 53, 30230, 328550, 418985, 10.2135886411585, 11.9794676192057, 108.454465589468, 0.201462172086407, 13.35, 0.460629499223172, 739.32200661348, 660.485893436412, 0.295889514670727, 0.012748147099628, 485.124743632153, 334.77, 338781923, 
18, 3, 789, 1349, 28.783455204613, 269, 126, Lightning, 41, 22837, 196574, 245085, 10.1709261390991, 11.4406237904137, 107.869490967799, 0.465055176037835, 15.14, 0.469885469316339, 742.529237450897, 679.761206020858, 0.339514672659818, 0.00863970788846799, 475.105355344397, 337.09, 209237659, 
19, 4, 1146, 1243, 13.4519174921543, 111, 99, Lightning, 5, 4271, 60734, 72490, 10.4084596371447, 11.2338278014365, 118.048141278398, 0.107728337236534, 11.72, 0.447939340110306, 722.981951992462, 654.033741975802, 0.493560996559125, 0.0199917577369813, 619.687192694919, 304.73, 63446154, 
20, 4, 257, 1514, 18.3509934369795, 160, 108, Lightning, 144, 23908, 272158, 340091, 9.78086894172745, 11.5972398098671, 130.372763581074, 1.58238172920065, 19.2, 0.493420026081193, 722.981951992614, 635.22275124166, 0.325513578709809, 0.0167946108506649, 463.473439852769, 434.4, 292176545, 
21, 4, 521, 984, 22.4792385412858, 181, 131, Lightning, 127, 19824, 178436, 241524, 10.3850492831002, 12.539049659775, 110.496939206904, 0.197750088281289, 16.45, 0.485753133408374, 722.426575057018, 636.818480942818, 0.336336070016275, 0.0169182021488663, 422.202179176755, 399.8, 179668300, 
22, 4, 546, 783, 32.4878905103854, 186, 111, Lightning, 118, 21208, 199519, 246468, 9.37570002604666, 11.997431462224, 123.826486359018, 0.267364549441222, 19.83, 0.505359657179549, 719.939717558088, 600.793526339075, 0.211576482396643, 0.0164826208372594, 500.353027159562, 442.38, 210527174, 
23, 4, 809, 1227, 37.1918118199133, 189, 129, Lightning, 120, 21193, 120496, 165450, 10.815442247892, 12.4257077488134, 108.554979740431, 0.310022650056625, 16.39, 0.483077859983351, 722.98195199257, 638.269812767685, 0.341318990680119, 0.0107017754748254, 356.773462935875, 404.62, 128838867, 
