Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 42238, 88366, 
1, Arctosta, 0, 0, 24755, 120014, 
1, CaloDecu, 0, 0, 0, 179900, 
1, Ceanothu, 0, 0, 0, 34304, 
1, ChryChry, 0, 0, 1511, 45820, 
1, Frangula, 0, 0, 332, 31131, 
1, Garrya, 0, 0, 18, 83181, 
1, GaulShal, 0, 0, 1272, 34259, 
1, MahoNerv, 0, 0, 1400, 14361, 
1, NothDens, 0, 0, 4731, 181887, 
1, PinuJeff, 0, 0, 0, 86719, 
1, PinuLamb, 0, 0, 0, 64700, 
1, PinuMont, 0, 0, 0, 0, 
1, PseuMenz, 0, 0, 0, 110872, 
1, Quercus, 0, 0, 4141, 105592, 
1, Rhododen, 0, 0, 471, 11310, 
1, Rubus, 0, 0, 305, 16593, 
1, Vacciniu, 0, 0, 607, 155741, 
1, WhipMode, 0, 0, 1066, 82256, 
2, ArbuMenz, 0, 0, 21807, 75071, 
2, Arctosta, 0, 0, 13250, 115896, 
2, CaloDecu, 0, 0, 0, 173483, 
2, Ceanothu, 0, 0, 0, 34182, 
2, ChryChry, 0, 0, 1441, 21045, 
2, Frangula, 0, 0, 345, 17976, 
2, Garrya, 0, 0, 85, 77956, 
2, GaulShal, 0, 0, 690, 36366, 
2, MahoNerv, 0, 0, 118, 14273, 
2, NothDens, 0, 0, 5793, 36840, 
2, PinuJeff, 0, 0, 0, 78423, 
2, PinuLamb, 0, 0, 0, 46938, 
2, PinuMont, 0, 0, 0, 0, 
2, PseuMenz, 0, 0, 0, 62489, 
2, Quercus, 0, 0, 2822, 82782, 
2, Rhododen, 0, 0, 192, 0, 
2, Rubus, 0, 0, 100, 11583, 
2, Vacciniu, 0, 0, 872, 158714, 
2, WhipMode, 0, 0, 566, 86886, 
3, ArbuMenz, 0, 0, 22673, 65663, 
3, Arctosta, 0, 0, 20647, 114819, 
3, CaloDecu, 0, 0, 0, 157930, 
3, Ceanothu, 0, 0, 0, 28320, 
3, ChryChry, 0, 0, 1289, 17700, 
3, Frangula, 0, 0, 574, 14716, 
3, Garrya, 0, 0, 325, 72219, 
3, GaulShal, 0, 0, 606, 32586, 
3, MahoNerv, 0, 0, 20, 13777, 
3, NothDens, 0, 0, 6392, 53992, 
3, PinuJeff, 0, 0, 0, 74482, 
3, PinuLamb, 0, 0, 0, 40913, 
3, PinuMont, 0, 0, 0, 0, 
3, PseuMenz, 0, 0, 0, 54530, 
3, Quercus, 0, 0, 6775, 80616, 
3, Rhododen, 0, 0, 363, 0, 
3, Rubus, 0, 0, 29, 10166, 
3, Vacciniu, 0, 0, 770, 142271, 
3, WhipMode, 0, 0, 270, 79679, 
4, ArbuMenz, 0, 0, 19537, 53290, 
4, Arctosta, 0, 0, 12969, 100903, 
4, CaloDecu, 0, 0, 0, 120418, 
4, Ceanothu, 0, 0, 0, 22607, 
4, ChryChry, 0, 0, 961, 14159, 
4, Frangula, 0, 0, 272, 11519, 
4, Garrya, 0, 0, 13, 66618, 
4, GaulShal, 0, 0, 478, 25629, 
4, MahoNerv, 0, 0, 17, 11272, 
4, NothDens, 0, 0, 3896, 145697, 
4, PinuJeff, 0, 0, 0, 60097, 
4, PinuLamb, 0, 0, 0, 27255, 
4, PinuMont, 0, 0, 0, 0, 
4, PseuMenz, 0, 0, 0, 36534, 
4, Quercus, 0, 0, 2410, 70137, 
4, Rhododen, 0, 0, 51, 6313, 
4, Rubus, 0, 0, 22, 8552, 
4, Vacciniu, 0, 0, 424, 121442, 
4, WhipMode, 0, 0, 211, 66897, 
5, ArbuMenz, 0, 0, 35196, 54127, 
5, Arctosta, 0, 0, 22029, 94634, 
5, CaloDecu, 45886, 0, 0, 102172, 
5, Ceanothu, 0, 0, 0, 21570, 
5, ChryChry, 0, 0, 1975, 12825, 
5, Frangula, 0, 0, 370, 11466, 
5, Garrya, 0, 0, 161, 64244, 
5, GaulShal, 0, 0, 706, 24053, 
5, MahoNerv, 0, 0, 47, 11117, 
5, NothDens, 0, 0, 9306, 126803, 
5, PinuJeff, 0, 0, 0, 58414, 
5, PinuLamb, 0, 0, 0, 25947, 
5, PinuMont, 0, 0, 0, 0, 
5, PseuMenz, 46389, 0, 0, 36333, 
5, Quercus, 0, 0, 4554, 65824, 
5, Rhododen, 0, 0, 285, 1268, 
5, Rubus, 0, 0, 54, 15551, 
5, Vacciniu, 0, 0, 945, 113656, 
5, WhipMode, 0, 0, 448, 67279, 
6, ArbuMenz, 0, 0, 36053, 28901, 
6, Arctosta, 0, 0, 21757, 79968, 
6, CaloDecu, 0, 0, 0, 5523, 
6, Ceanothu, 0, 0, 0, 16437, 
6, ChryChry, 0, 0, 1921, 643, 
6, Frangula, 0, 0, 605, 5989, 
6, Garrya, 0, 0, 603, 24081, 
6, GaulShal, 0, 0, 756, 13553, 
6, MahoNerv, 0, 0, 101, 8112, 
6, NothDens, 0, 0, 8466, 0, 
6, PinuJeff, 0, 0, 0, 40668, 
6, PinuLamb, 0, 0, 0, 2964, 
6, PinuMont, 0, 0, 0, 0, 
6, PseuMenz, 0, 0, 0, 4120, 
6, Quercus, 0, 0, 5742, 52205, 
6, Rhododen, 0, 0, 444, 0, 
6, Rubus, 0, 0, 84, 13891, 
6, Vacciniu, 0, 0, 1569, 80181, 
6, WhipMode, 0, 0, 656, 50552, 
7, ArbuMenz, 0, 0, 15516, 79834, 
7, Arctosta, 0, 0, 10531, 123936, 
7, CaloDecu, 0, 0, 0, 95053, 
7, Ceanothu, 0, 0, 0, 22378, 
7, ChryChry, 0, 0, 796, 8807, 
7, Frangula, 0, 0, 269, 12936, 
7, Garrya, 0, 0, 586, 50408, 
7, GaulShal, 0, 0, 589, 31709, 
7, MahoNerv, 0, 0, 90, 12857, 
7, NothDens, 0, 0, 4451, 5583, 
7, PinuJeff, 0, 0, 0, 68355, 
7, PinuLamb, 0, 0, 0, 33727, 
7, PinuMont, 0, 0, 0, 0, 
7, PseuMenz, 0, 0, 0, 55422, 
7, Quercus, 0, 0, 3065, 75173, 
7, Rhododen, 0, 0, 188, 0, 
7, Rubus, 0, 0, 108, 24284, 
7, Vacciniu, 0, 0, 1227, 131336, 
7, WhipMode, 0, 0, 723, 88279, 
8, ArbuMenz, 0, 0, 8178, 48906, 
8, Arctosta, 0, 0, 2327, 100534, 
8, CaloDecu, 0, 0, 0, 88256, 
8, Ceanothu, 0, 0, 0, 17381, 
8, ChryChry, 0, 0, 662, 7814, 
8, Frangula, 0, 0, 212, 7824, 
8, Garrya, 0, 0, 344, 60780, 
8, GaulShal, 0, 0, 183, 22261, 
8, MahoNerv, 0, 0, 43, 9881, 
8, NothDens, 0, 0, 2609, 114897, 
8, PinuJeff, 0, 0, 0, 48497, 
8, PinuLamb, 0, 0, 0, 14869, 
8, PinuMont, 0, 0, 0, 0, 
8, PseuMenz, 0, 0, 0, 25018, 
8, Quercus, 0, 0, 721, 56773, 
8, Rhododen, 0, 0, 120, 3031, 
8, Rubus, 0, 0, 30, 19739, 
8, Vacciniu, 0, 0, 938, 101224, 
8, WhipMode, 0, 0, 255, 69386, 
9, ArbuMenz, 0, 0, 26036, 34395, 
9, Arctosta, 0, 0, 11032, 79404, 
9, CaloDecu, 0, 0, 0, 44640, 
9, Ceanothu, 0, 0, 0, 12928, 
9, ChryChry, 0, 0, 1133, 4182, 
9, Frangula, 0, 0, 518, 5026, 
