Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 78251, 1, 1, 0.13, 0.08, 273.58, 0, 339, 
1, ArbuMenz, eco2, 193133, 0.99, 1, 0.56, 0.33, 198.87, 0, 365, 
1, ArbuMenz, eco3, 116759, 1, 1, 0.71, 0.42, 134.3, 0, 340, 
1, Arctosta, eco1, 78189, 0.96, 1, 0.39, 0.24, 273.1, 0, 339, 
1, Arctosta, eco2, 154429, 0.93, 1, 0.67, 0.4, 197.92, 0, 365, 
1, Arctosta, eco3, 117310, 0.99, 1, 0.77, 0.46, 132.59, 0, 340, 
1, CaloDecu, eco1, 171534, 0.76, 1, 0.04, 0.03, 278.3, 0, 339, 
1, CaloDecu, eco2, 411718, 0.68, 1, 0.44, 0.26, 200.06, 0, 365, 
1, CaloDecu, eco3, 255592, 0.88, 1, 0.65, 0.39, 136.19, 0, 340, 
1, Ceanothu, eco1, 78328, 0.94, 1, 0.39, 0.24, 273.57, 0, 339, 
1, Ceanothu, eco2, 193353, 0.91, 1, 0.66, 0.4, 198.9, 0, 365, 
1, Ceanothu, eco3, 117007, 0.98, 1, 0.77, 0.46, 134.25, 0, 340, 
1, ChryChry, eco1, 70993, 0.71, 1, 0.05, 0.03, 274.97, 0, 339, 
1, ChryChry, eco2, 218698, 0.63, 1, 0.45, 0.26, 199.65, 0, 365, 
1, ChryChry, eco3, 124970, 0.84, 1, 0.65, 0.39, 136.35, 0, 340, 
1, Frangula, eco1, 71000, 0.99, 1, 0.12, 0.07, 275.16, 0, 339, 
1, Frangula, eco2, 219250, 0.98, 1, 0.55, 0.33, 199.64, 0, 365, 
1, Frangula, eco3, 124888, 1, 1, 0.7, 0.42, 136.42, 0, 340, 
1, Garrya, eco1, 171324, 0.87, 1, 0.26, 0.16, 278.22, 0, 339, 
1, Garrya, eco2, 412125, 0.8, 1, 0.62, 0.37, 199.99, 0, 365, 
1, Garrya, eco3, 255202, 0.96, 1, 0.74, 0.45, 136.31, 0, 340, 
1, GaulShal, eco1, 170923, 1, 1, 0.1, 0.06, 278.34, 0, 339, 
1, GaulShal, eco2, 412154, 0.99, 1, 0.55, 0.33, 200.07, 0, 365, 
1, GaulShal, eco3, 255210, 1, 1, 0.7, 0.42, 136.27, 0, 340, 
1, MahoNerv, eco1, 171482, 0.98, 1, 0.26, 0.16, 278.31, 0, 339, 
