Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 50058, 88897, 
1, Arctosta, 0, 0, 39477, 123178, 
1, CaloDecu, 0, 0, 0, 175696, 
1, Ceanothu, 0, 0, 0, 34328, 
1, ChryChry, 0, 0, 1739, 44710, 
1, Frangula, 0, 0, 391, 30694, 
1, Garrya, 0, 0, 16, 82033, 
1, GaulShal, 0, 0, 1583, 33664, 
1, MahoNerv, 0, 0, 1596, 14240, 
1, NothDens, 0, 0, 5882, 178130, 
1, PinuJeff, 0, 0, 0, 86157, 
1, PinuLamb, 0, 0, 0, 62940, 
1, PinuMont, 0, 0, 0, 0, 
1, PseuMenz, 0, 0, 0, 109839, 
1, Quercus, 0, 0, 8340, 105663, 
1, Rhododen, 0, 0, 543, 11482, 
1, Rubus, 0, 0, 286, 16186, 
1, Vacciniu, 0, 0, 762, 150889, 
1, WhipMode, 0, 0, 1175, 79520, 
2, ArbuMenz, 0, 0, 35300, 78917, 
2, Arctosta, 0, 0, 19238, 127595, 
2, CaloDecu, 0, 0, 0, 168606, 
2, Ceanothu, 0, 0, 0, 34936, 
2, ChryChry, 0, 0, 1949, 20415, 
2, Frangula, 0, 0, 370, 17334, 
2, Garrya, 0, 0, 36, 75901, 
2, GaulShal, 0, 0, 583, 35309, 
2, MahoNerv, 0, 0, 157, 13959, 
2, NothDens, 0, 0, 6841, 37267, 
2, PinuJeff, 0, 0, 0, 82073, 
2, PinuLamb, 0, 0, 0, 45617, 
2, PinuMont, 0, 0, 0, 0, 
2, PseuMenz, 0, 0, 0, 61652, 
2, Quercus, 0, 0, 4158, 85181, 
2, Rhododen, 0, 0, 201, 0, 
2, Rubus, 0, 0, 121, 11056, 
2, Vacciniu, 0, 0, 903, 152674, 
2, WhipMode, 0, 0, 447, 82889, 
3, ArbuMenz, 0, 0, 50772, 73023, 
3, Arctosta, 0, 0, 43401, 131301, 
3, CaloDecu, 0, 0, 0, 147327, 
3, Ceanothu, 0, 0, 0, 29003, 
3, ChryChry, 0, 0, 2716, 16797, 
3, Frangula, 0, 0, 914, 13812, 
3, Garrya, 0, 0, 434, 66702, 
3, GaulShal, 0, 0, 1256, 30502, 
3, MahoNerv, 0, 0, 69, 12807, 
3, NothDens, 0, 0, 11520, 52324, 
3, PinuJeff, 0, 0, 0, 77541, 
3, PinuLamb, 0, 0, 0, 38943, 
3, PinuMont, 0, 0, 0, 0, 
3, PseuMenz, 0, 0, 0, 52776, 
3, Quercus, 0, 0, 11976, 82357, 
3, Rhododen, 0, 0, 693, 0, 
3, Rubus, 0, 0, 95, 9307, 
3, Vacciniu, 0, 0, 1525, 128707, 
3, WhipMode, 0, 0, 521, 74237, 
4, ArbuMenz, 0, 0, 21047, 63110, 
4, Arctosta, 0, 0, 12169, 124944, 
4, CaloDecu, 0, 0, 0, 111986, 
4, Ceanothu, 0, 0, 0, 23602, 
4, ChryChry, 0, 0, 945, 13155, 
4, Frangula, 0, 0, 190, 11092, 
4, Garrya, 0, 0, 46, 61555, 
4, GaulShal, 0, 0, 445, 24283, 
4, MahoNerv, 0, 0, 25, 10583, 
4, NothDens, 0, 0, 3763, 130870, 
4, PinuJeff, 0, 0, 0, 65911, 
4, PinuLamb, 0, 0, 0, 26358, 
4, PinuMont, 0, 0, 0, 0, 
4, PseuMenz, 0, 0, 0, 35933, 
4, Quercus, 0, 0, 2046, 74072, 
4, Rhododen, 0, 0, 126, 6156, 
4, Rubus, 0, 0, 31, 8154, 
4, Vacciniu, 0, 0, 436, 107930, 
4, WhipMode, 0, 0, 231, 62174, 
5, ArbuMenz, 0, 0, 30449, 62248, 
5, Arctosta, 0, 0, 21271, 116345, 
5, CaloDecu, 44522, 0, 0, 91806, 
5, Ceanothu, 0, 0, 0, 21810, 
5, ChryChry, 0, 0, 1938, 11296, 
5, Frangula, 0, 0, 492, 10613, 
5, Garrya, 0, 0, 311, 56275, 
5, GaulShal, 0, 0, 804, 21658, 
5, MahoNerv, 0, 0, 77, 9700, 
5, NothDens, 0, 0, 8639, 113427, 
5, PinuJeff, 0, 0, 0, 63748, 
5, PinuLamb, 0, 0, 0, 24395, 
5, PinuMont, 0, 0, 0, 0, 
5, PseuMenz, 44819, 0, 0, 34715, 
5, Quercus, 0, 0, 5760, 69872, 
5, Rhododen, 0, 0, 422, 1249, 
5, Rubus, 0, 0, 103, 14215, 
5, Vacciniu, 0, 0, 1112, 97478, 
5, WhipMode, 0, 0, 568, 61278, 
6, ArbuMenz, 0, 0, 12121, 32119, 
6, Arctosta, 0, 0, 4545, 94026, 
6, CaloDecu, 0, 0, 0, 5304, 
6, Ceanothu, 0, 0, 0, 16428, 
6, ChryChry, 0, 0, 747, 599, 
6, Frangula, 0, 0, 182, 5760, 
6, Garrya, 0, 0, 36, 22593, 
6, GaulShal, 0, 0, 236, 12796, 
6, MahoNerv, 0, 0, 30, 7493, 
6, NothDens, 0, 0, 2607, 0, 
6, PinuJeff, 0, 0, 0, 43639, 
6, PinuLamb, 0, 0, 0, 2950, 
6, PinuMont, 0, 0, 0, 0, 
6, PseuMenz, 0, 0, 0, 4138, 
6, Quercus, 0, 0, 1058, 56544, 
6, Rhododen, 0, 0, 33, 0, 
6, Rubus, 0, 0, 21, 13307, 
6, Vacciniu, 0, 0, 338, 73951, 
6, WhipMode, 0, 0, 138, 48078, 
7, ArbuMenz, 0, 0, 15635, 80148, 
7, Arctosta, 0, 0, 6842, 129323, 
7, CaloDecu, 0, 0, 0, 90687, 
7, Ceanothu, 0, 0, 0, 22118, 
7, ChryChry, 0, 0, 876, 8378, 
7, Frangula, 0, 0, 359, 12398, 
7, Garrya, 0, 0, 565, 47576, 
7, GaulShal, 0, 0, 607, 30373, 
7, MahoNerv, 0, 0, 181, 11652, 
7, NothDens, 0, 0, 3859, 5383, 
7, PinuJeff, 0, 0, 0, 69604, 
7, PinuLamb, 0, 0, 0, 32851, 
7, PinuMont, 0, 0, 0, 0, 
7, PseuMenz, 0, 0, 0, 54608, 
7, Quercus, 0, 0, 2267, 76237, 
7, Rhododen, 0, 0, 232, 0, 
7, Rubus, 0, 0, 120, 23038, 
7, Vacciniu, 0, 0, 1210, 121790, 
7, WhipMode, 0, 0, 646, 84002, 
8, ArbuMenz, 0, 0, 21110, 48331, 
