Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1950, eco3, 3, 293.4, 12.51, 0, 307, 0, 
1951, eco3, 3, 310.94, 10.67, 72, 305, 0, 
1952, eco3, 3, 231.97, 10.86, 66, 365, 0, 
1953, eco3, 3, 337.11, 10.53, 0, 319, 0, 
1954, eco3, 3, 332.73, 10.92, 57, 311, 0, 
1955, eco3, 3, 348.91, 9.73, 108, 288, 0, 
1956, eco3, 3, 334.04, 10.63, 84, 276, 0, 
1957, eco3, 3, 284.93, 10.76, 91, 365, 0, 
1958, eco3, 3, 301.59, 11.5, 31, 307, 0, 
1959, eco3, 3, 347.73, 11.23, 0, 315, 0, 
1960, eco3, 3, 351.51, 9.73, 86, 289, 0, 
1961, eco3, 3, 299.79, 10.38, 68, 338, 0, 
1962, eco3, 3, 309.41, 11.13, 28, 321, 0, 
1963, eco3, 3, 276.82, 11.75, 76, 303, 0, 
1964, eco3, 3, 513.98, 12.06, 17, 321, 0, 
1965, eco3, 3, 324.12, 11.09, 0, 322, 0, 
1966, eco3, 3, 442.24, 9.89, 61, 295, 0, 
1967, eco3, 3, 336.86, 10.06, 55, 297, 0, 
1968, eco3, 3, 451.68, 10.24, 0, 328, 0, 
1969, eco3, 3, 324.72, 11.85, 0, 338, 0, 
1970, eco3, 3, 470.61, 12.6, 0, 278, 0, 
1971, eco3, 3, 309.41, 11.13, 28, 321, 0, 
1972, eco3, 3, 336.86, 10.06, 55, 297, 0, 
1973, eco3, 3, 317.65, 10.36, 57, 324, 0, 
1974, eco3, 3, 321.41, 11.58, 0, 303, 0, 
1975, eco3, 3, 308.29, 11.88, 0, 297, 0, 
1976, eco3, 3, 311.34, 10.44, 90, 291, 0, 
1977, eco3, 3, 360.42, 9.62, 106, 321, 0, 
1978, eco3, 3, 324.72, 11.85, 0, 338, 0, 
1979, eco3, 3, 246.18, 11.11, 20, 302, 0, 
1980, eco3, 3, 334.04, 10.63, 84, 276, 0, 
1981, eco3, 3, 336.86, 10.06, 55, 297, 0, 
1982, eco3, 3, 451.68, 10.24, 0, 328, 0, 
1983, eco3, 3, 276.82, 11.75, 76, 303, 0, 
1984, eco3, 3, 306.82, 10.27, 33, 321, 0, 
1985, eco3, 3, 385.05, 11.06, 73, 305, 0, 
1986, eco3, 3, 276.82, 11.75, 76, 303, 0, 
1987, eco3, 3, 360.42, 9.62, 106, 321, 0, 
1988, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1989, eco3, 3, 323.88, 11.24, 0, 312, 0, 
1990, eco3, 3, 256.34, 11.75, 53, 319, 0, 
1991, eco3, 3, 376.26, 11.14, 0, 312, 0, 
1992, eco3, 3, 317.65, 10.36, 57, 324, 0, 
1993, eco3, 3, 311.34, 10.44, 90, 291, 0, 
1994, eco3, 3, 451.68, 10.24, 0, 328, 0, 
1995, eco3, 3, 332.73, 10.92, 57, 311, 0, 
1996, eco3, 3, 308.29, 11.88, 0, 297, 0, 
1997, eco3, 3, 451.68, 10.24, 0, 328, 0, 
1998, eco3, 3, 513.98, 12.06, 17, 321, 0, 
1999, eco3, 3, 289.56, 12.3, 0, 293, 0, 
2000, eco3, 3, 348.91, 9.73, 108, 288, 0, 
