Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 83478, 91663, 
1, Arctosta, 0, 0, 73675, 130186, 
1, CaloDecu, 0, 0, 0, 172386, 
1, Ceanothu, 0, 0, 0, 34002, 
1, ChryChry, 0, 0, 2788, 44733, 
1, Frangula, 0, 0, 751, 28632, 
1, Garrya, 0, 0, 61, 75491, 
1, GaulShal, 0, 0, 2803, 32184, 
1, MahoNerv, 0, 0, 2718, 13302, 
1, NothDens, 0, 0, 9486, 138216, 
1, PinuJeff, 0, 0, 0, 86063, 
1, PinuLamb, 0, 0, 0, 61571, 
1, PinuMont, 0, 0, 0, 0, 
1, PseuMenz, 0, 0, 0, 107914, 
1, Quercus, 0, 0, 18394, 102936, 
1, Rhododen, 0, 0, 1259, 0, 
1, Rubus, 0, 0, 524, 15109, 
1, Vacciniu, 0, 0, 1259, 142311, 
1, WhipMode, 0, 0, 2181, 77930, 
2, ArbuMenz, 0, 0, 48838, 41796, 
2, Arctosta, 0, 0, 44930, 117543, 
2, CaloDecu, 0, 0, 0, 45894, 
2, Ceanothu, 0, 0, 0, 24780, 
2, ChryChry, 0, 0, 2815, 6815, 
2, Frangula, 0, 0, 955, 9067, 
2, Garrya, 0, 0, 316, 47218, 
2, GaulShal, 0, 0, 1518, 17120, 
2, MahoNerv, 0, 0, 169, 9246, 
2, NothDens, 0, 0, 13325, 141932, 
2, PinuJeff, 0, 0, 0, 56473, 
2, PinuLamb, 0, 0, 0, 12734, 
2, PinuMont, 0, 0, 0, 11285, 
2, PseuMenz, 0, 0, 0, 17902, 
2, Quercus, 0, 0, 14287, 68322, 
2, Rhododen, 0, 0, 574, 35686, 
2, Rubus, 0, 0, 193, 7629, 
2, Vacciniu, 0, 0, 1613, 88509, 
2, WhipMode, 0, 0, 861, 52633, 
3, ArbuMenz, 0, 0, 31464, 74936, 
3, Arctosta, 0, 0, 20702, 149670, 
3, CaloDecu, 0, 0, 0, 141326, 
3, Ceanothu, 0, 0, 0, 26105, 
3, ChryChry, 0, 0, 1774, 18476, 
3, Frangula, 0, 0, 498, 12450, 
3, Garrya, 0, 0, 57, 61148, 
3, GaulShal, 0, 0, 941, 26513, 
3, MahoNerv, 0, 0, 60, 11390, 
3, NothDens, 0, 0, 6907, 162719, 
3, PinuJeff, 0, 0, 0, 73160, 
3, PinuLamb, 0, 0, 0, 36476, 
3, PinuMont, 0, 0, 0, 14028, 
3, PseuMenz, 0, 0, 0, 49953, 
3, Quercus, 0, 0, 5171, 84522, 
3, Rhododen, 0, 0, 254, 48181, 
3, Rubus, 0, 0, 96, 8907, 
3, Vacciniu, 0, 0, 895, 108404, 
3, WhipMode, 0, 0, 533, 63797, 
4, ArbuMenz, 0, 0, 38315, 98554, 
4, Arctosta, 0, 0, 29085, 174733, 
4, CaloDecu, 0, 0, 0, 145990, 
4, Ceanothu, 0, 0, 0, 26458, 
4, ChryChry, 0, 0, 2217, 18764, 
4, Frangula, 0, 0, 507, 12096, 
4, Garrya, 0, 0, 253, 58637, 
4, GaulShal, 0, 0, 1175, 26490, 
4, MahoNerv, 0, 0, 236, 9847, 
4, NothDens, 0, 0, 9524, 170126, 
4, PinuJeff, 0, 0, 0, 83819, 
4, PinuLamb, 0, 0, 0, 36746, 
4, PinuMont, 0, 0, 0, 28366, 
4, PseuMenz, 0, 0, 0, 51781, 
4, Quercus, 0, 0, 8331, 87527, 
4, Rhododen, 0, 0, 530, 47953, 
4, Rubus, 0, 0, 252, 8133, 
4, Vacciniu, 0, 0, 982, 103177, 
4, WhipMode, 0, 0, 841, 63173, 
5, ArbuMenz, 0, 0, 19818, 61563, 
5, Arctosta, 0, 0, 15409, 123592, 
5, CaloDecu, 215451, 0, 0, 88984, 
5, Ceanothu, 0, 0, 0, 18654, 
5, ChryChry, 0, 0, 1349, 11063, 
5, Frangula, 0, 0, 396, 9072, 
5, Garrya, 0, 0, 41, 44828, 
5, GaulShal, 0, 0, 539, 19066, 
5, MahoNerv, 0, 0, 41, 7611, 
5, NothDens, 0, 0, 6019, 121412, 
5, PinuJeff, 0, 0, 0, 58313, 
5, PinuLamb, 0, 0, 0, 24052, 
5, PinuMont, 0, 0, 0, 5693, 
5, PseuMenz, 218482, 0, 0, 34132, 
5, Quercus, 0, 0, 5279, 67056, 
5, Rhododen, 0, 0, 198, 32899, 
5, Rubus, 0, 0, 39, 12469, 
5, Vacciniu, 0, 0, 610, 76521, 
5, WhipMode, 0, 0, 222, 51929, 
6, ArbuMenz, 0, 0, 13776, 67452, 
6, Arctosta, 0, 0, 9530, 132199, 
6, CaloDecu, 0, 0, 0, 86735, 
6, Ceanothu, 0, 0, 0, 18046, 
6, ChryChry, 0, 0, 914, 11544, 
6, Frangula, 0, 0, 286, 8856, 
6, Garrya, 0, 0, 89, 45573, 
6, GaulShal, 0, 0, 629, 18531, 
6, MahoNerv, 0, 0, 100, 7863, 
6, NothDens, 0, 0, 3640, 126959, 
6, PinuJeff, 0, 0, 0, 59245, 
6, PinuLamb, 0, 0, 0, 24053, 
6, PinuMont, 0, 0, 0, 32357, 
6, PseuMenz, 0, 0, 0, 35917, 
6, Quercus, 0, 0, 2613, 68091, 
6, Rhododen, 0, 0, 169, 37312, 
6, Rubus, 0, 0, 93, 14886, 
6, Vacciniu, 0, 0, 607, 79448, 
6, WhipMode, 0, 0, 351, 52466, 
7, ArbuMenz, 0, 0, 22639, 51474, 
7, Arctosta, 0, 0, 10965, 121753, 
7, CaloDecu, 0, 0, 0, 51296, 
7, Ceanothu, 0, 0, 0, 15431, 
7, ChryChry, 0, 0, 1538, 6294, 
7, Frangula, 0, 0, 475, 6231, 
7, Garrya, 0, 0, 498, 39903, 
7, GaulShal, 0, 0, 702, 14977, 
7, MahoNerv, 0, 0, 164, 6678, 
7, NothDens, 0, 0, 6661, 113155, 
7, PinuJeff, 0, 0, 0, 51308, 
7, PinuLamb, 0, 0, 0, 12939, 
7, PinuMont, 0, 0, 0, 17756, 
7, PseuMenz, 0, 0, 0, 20494, 
7, Quercus, 0, 0, 3735, 59483, 
7, Rhododen, 0, 0, 284, 29983, 
7, Rubus, 0, 0, 128, 14024, 
7, Vacciniu, 0, 0, 1493, 69256, 
7, WhipMode, 0, 0, 692, 47857, 
8, ArbuMenz, 0, 0, 18401, 77587, 
8, Arctosta, 0, 0, 10039, 145586, 
8, CaloDecu, 0, 0, 0, 133673, 
8, Ceanothu, 0, 0, 0, 17174, 
8, ChryChry, 0, 0, 943, 14685, 
8, Frangula, 0, 0, 288, 9273, 
8, Garrya, 0, 0, 284, 55325, 
8, GaulShal, 0, 0, 410, 23607, 
8, MahoNerv, 0, 0, 107, 8802, 
8, NothDens, 0, 0, 3978, 144805, 
8, PinuJeff, 0, 0, 0, 61631, 
8, PinuLamb, 0, 0, 0, 28973, 
8, PinuMont, 0, 0, 0, 13069, 
8, PseuMenz, 0, 0, 0, 47872, 
8, Quercus, 0, 0, 2985, 69624, 
8, Rhododen, 0, 0, 137, 41822, 
8, Rubus, 0, 0, 96, 20257, 
8, Vacciniu, 0, 0, 997, 89196, 
8, WhipMode, 0, 0, 491, 64766, 
9, ArbuMenz, 0, 0, 23570, 60901, 
9, Arctosta, 0, 0, 7847, 124505, 
9, CaloDecu, 0, 0, 0, 97904, 
9, Ceanothu, 0, 0, 0, 13612, 
9, ChryChry, 0, 0, 1170, 10122, 
9, Frangula, 0, 0, 483, 6663, 
9, Garrya, 0, 0, 796, 47089, 
9, GaulShal, 0, 0, 792, 19193, 
9, MahoNerv, 0, 0, 152, 7072, 
9, NothDens, 0, 0, 4742, 123832, 
9, PinuJeff, 0, 0, 0, 48612, 
9, PinuLamb, 0, 0, 0, 19073, 
9, PinuMont, 0, 0, 0, 0, 
9, PseuMenz, 0, 0, 0, 33692, 
9, Quercus, 0, 0, 3070, 55687, 
9, Rhododen, 0, 0, 240, 17376, 
9, Rubus, 0, 0, 130, 19503, 
9, Vacciniu, 0, 0, 1704, 74531, 
9, WhipMode, 0, 0, 785, 54266, 
10, ArbuMenz, 0, 0, 31301, 67400, 
10, Arctosta, 0, 0, 11128, 149408, 
10, CaloDecu, 114943, 0, 0, 112139, 
10, Ceanothu, 0, 0, 0, 16736, 
10, ChryChry, 0, 0, 1449, 13586, 
10, Frangula, 0, 0, 624, 9039, 
10, Garrya, 0, 0, 1195, 75309, 
10, GaulShal, 0, 0, 606, 26853, 
10, MahoNerv, 0, 0, 170, 13884, 
10, NothDens, 0, 0, 6720, 127498, 
10, PinuJeff, 0, 0, 0, 50190, 
10, PinuLamb, 0, 0, 0, 21897, 
10, PinuMont, 0, 0, 0, 2196, 
10, PseuMenz, 116258, 0, 0, 39384, 
10, Quercus, 0, 0, 3707, 64082, 
10, Rhododen, 0, 0, 329, 26982, 
10, Rubus, 0, 0, 149, 23171, 
10, Vacciniu, 0, 0, 2443, 116264, 
10, WhipMode, 0, 0, 813, 75395, 
11, ArbuMenz, 0, 0, 25417, 49301, 
11, Arctosta, 0, 0, 14917, 139472, 
11, CaloDecu, 0, 0, 0, 87356, 
11, Ceanothu, 0, 0, 0, 13834, 
11, ChryChry, 0, 0, 1388, 10591, 
11, Frangula, 0, 0, 577, 8471, 
11, Garrya, 0, 0, 903, 78043, 
11, GaulShal, 0, 0, 762, 19930, 
11, MahoNerv, 0, 0, 103, 15256, 
11, NothDens, 0, 0, 6806, 108151, 
11, PinuJeff, 0, 0, 0, 37353, 
11, PinuLamb, 0, 0, 0, 16474, 
11, PinuMont, 0, 0, 0, 29652, 
11, PseuMenz, 0, 0, 0, 30457, 
11, Quercus, 0, 0, 4098, 61006, 
11, Rhododen, 0, 0, 167, 50133, 
11, Rubus, 0, 0, 200, 21781, 
11, Vacciniu, 0, 0, 2041, 116080, 
11, WhipMode, 0, 0, 1401, 60796, 
12, ArbuMenz, 0, 0, 29668, 55274, 
12, Arctosta, 0, 0, 24080, 180751, 
12, CaloDecu, 0, 0, 0, 101265, 
12, Ceanothu, 0, 0, 0, 18392, 
12, ChryChry, 0, 0, 1476, 12415, 
12, Frangula, 0, 0, 611, 10507, 
12, Garrya, 0, 0, 1650, 92710, 
12, GaulShal, 0, 0, 959, 27840, 
12, MahoNerv, 0, 0, 369, 19126, 
12, NothDens, 0, 0, 7641, 117567, 
12, PinuJeff, 0, 0, 0, 45008, 
12, PinuLamb, 0, 0, 0, 19400, 
12, PinuMont, 0, 0, 0, 10991, 
12, PseuMenz, 0, 0, 0, 35511, 
12, Quercus, 0, 0, 7630, 74889, 
12, Rhododen, 0, 0, 297, 66777, 
12, Rubus, 0, 0, 493, 25836, 
12, Vacciniu, 0, 0, 3060, 134517, 
12, WhipMode, 0, 0, 1961, 77632, 
13, ArbuMenz, 0, 0, 17755, 52997, 
13, Arctosta, 0, 0, 12895, 188966, 
13, CaloDecu, 0, 0, 0, 87839, 
13, Ceanothu, 0, 0, 0, 17780, 
13, ChryChry, 0, 0, 848, 10591, 
13, Frangula, 0, 0, 420, 10141, 
13, Garrya, 0, 0, 729, 92236, 
13, GaulShal, 0, 0, 182, 28920, 
13, MahoNerv, 0, 0, 39, 20347, 
13, NothDens, 0, 0, 3794, 108212, 
13, PinuJeff, 0, 0, 0, 41376, 
13, PinuLamb, 0, 0, 0, 16919, 
13, PinuMont, 0, 0, 0, 2148, 
13, PseuMenz, 0, 0, 0, 30446, 
13, Quercus, 0, 0, 3781, 77342, 
