Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -500, 3156.3, 16771.3, 480.5, 139.6, 6.7, 269, 0.69, 260.3, 2.5, 89.4, 62, 7790.3, 1360.9, 1340.3, 603.6, 14.6, 12, 1.9, 1.8, 97.3, 92.7, 1785.9, 1180.4, 1.9, 1.2, 19.5, 7.5, 3.6, 3, 0.1, 1, 0, 0.1, 2.8, 8.7, 70.8, 139.3, 0.1, 0.1, 0, 0, 0.2, 0.3, -0.3, 0, 0.05, 0.05, 0.16, 29, 0.8, 3.9, 0.1, 223.6, 0.04, 0, 
1, eco2, 2, 903912, -633.6, 913.7, 17349.8, 562.3, 164.3, 9.5, 300.5, 0.56, 98.6, 1.2, 102.9, 71.5, 8041.6, 1445.7, 994.7, 625.7, 16.5, 15.8, 2.6, 2.5, 82.7, 28.6, 486, 316.4, 2.2, 1.4, 19.6, 7.4, 2.8, 3.1, 0.1, 1.3, 0, 0.1, 1.2, 2.3, 19, 37.3, 0.2, 0.2, 0, 0, 0.1, 0.1, 0, 0, 0.05, 0.04, 0.16, 16.5, 0.3, 4, 0.1, 61.9, 0.03, 0, 
1, eco3, 3, 540517, -599, 1451.3, 14989, 547, 159.5, 9.8, 260.5, 0.59, 132.9, 1.8, 99.6, 69.3, 6941.5, 1265.1, 812.4, 520.4, 20.1, 20.4, 2.7, 2.6, 96.9, 43.3, 789.3, 521.8, 2.2, 1.4, 16.9, 6.3, 2.5, 2.6, 0.1, 1.8, 0, 0.1, 1.9, 3.8, 31.2, 61.6, 0.2, 0.3, 0, 0, 0.2, 0.2, 0, 0, 0.05, 0.1, 0.21, 5.6, 0.1, 4.2, 0.1, 101.1, 0.03, 0, 
2, eco1, 1, 457557, -364.1, 3225.3, 15703.1, 413.5, 118, 27.9, 249.1, 0.58, 260.8, 3.4, 138.4, 96.2, 7238.6, 1269.3, 1830.4, 645.4, 11.3, 19.4, 8.6, 8.8, 166.9, 134.8, 1743.6, 1180.1, 2.9, 1.8, 18.1, 6.9, 4.8, 3.2, 0.1, 1, 0, 0.3, 2.9, 11.1, 67.8, 139.2, 0, 0.1, 0, 0, 0.3, 0.6, 0.4, 0, 0.05, 0.2, 0.12, 17.9, 0.2, 1.7, 0.3, 223, 0.01, 0, 
2, eco2, 2, 903912, -556.3, 985.8, 17730.3, 513, 146.9, 35, 307.4, 0.39, 102.4, 1.5, 173.2, 120.5, 8147.6, 1467.1, 1190.6, 661.2, 13.4, 23.9, 9.7, 10, 132.2, 48, 489.3, 316.4, 3.7, 2.4, 19.9, 7.5, 3.3, 3.3, 0.1, 1.3, 0, 0.4, 1.6, 3, 18.1, 37.3, 0, 0.1, 0, 0, 0.2, 0.2, 0.2, 0, 0.05, 0.15, 0.12, 0.2, 0, 0.8, 0.4, 62.3, 0.01, 0, 
2, eco3, 3, 540517, -471.9, 1496.1, 15348.2, 443.2, 127.1, 31.3, 257.7, 0.36, 135.5, 2, 158.3, 110.4, 7044.1, 1285.6, 982.1, 551.6, 12.8, 25.8, 9.1, 9.6, 135.5, 65.2, 773.7, 521.6, 3.4, 2.2, 17.2, 6.4, 2.9, 2.7, 0.1, 1.5, 0, 0.4, 2.2, 4.8, 29.8, 61.5, 0.1, 0.2, 0, 0, 0.2, 0.3, 0.3, 0, 0.04, 0.35, 0.16, 0, 0, 1.3, 0.3, 100.7, 0.01, 0, 
3, eco1, 1, 457557, -341.9, 3315.7, 15079.6, 423.3, 120.6, 36.9, 241, 0.52, 261.7, 3.7, 180.1, 125.4, 6906.8, 1216.3, 2135.3, 672, 16.4, 27.7, 14.8, 15.5, 240.8, 179.3, 1715.8, 1179.9, 3.8, 2.3, 17.3, 6.6, 5.6, 3.4, 0.1, 1.1, 0.1, 0.6, 3.1, 13.4, 64.8, 139.2, 0, 0, 0, 0.1, 0.4, 0.7, 0.3, 0.1, 0.05, 0.16, 0.07, 18.3, 0.2, 1.8, 0.4, 222.8, 0.01, 0, 
3, eco2, 2, 903912, -508.6, 1090.9, 17011.2, 506, 144.6, 45.8, 295.5, 0.32, 105, 1.8, 223, 155.3, 7765.5, 1401.5, 1639.5, 701.9, 20.2, 33.2, 17.5, 18.4, 192.1, 72.7, 509.8, 316.3, 4.8, 3.1, 19, 7.1, 4.4, 3.5, 0.1, 1.3, 0.1, 0.7, 2.1, 3.8, 17.5, 37.3, 0, 0, 0, 0.1, 0.2, 0.2, 0.1, 0, 0.05, 0.14, 0.07, 21.4, 0.1, 0.8, 0.5, 63.2, 0.01, 0, 
3, eco3, 3, 540517, -479.5, 1551.7, 15692.5, 460.6, 131.9, 42.4, 263.3, 0.29, 138.5, 2.1, 210.9, 147.1, 7158.6, 1308.3, 1142.4, 578.2, 18.9, 33.5, 15.6, 16.8, 172.5, 89.3, 768.4, 521.5, 4.5, 2.9, 17.5, 6.4, 3.3, 2.9, 0.1, 1.5, 0.1, 0.6, 2.5, 5.7, 28.6, 61.5, 0, 0.1, 0, 0.1, 0.3, 0.3, 0.3, 0, 0.05, 0.29, 0.09, 0.2, 0, 1.2, 0.4, 101, 0.01, 0, 
4, eco1, 1, 457557, -363.5, 3418.4, 14711.8, 452.7, 129.3, 44, 239.7, 0.5, 263.1, 3.8, 219, 152.6, 6691.8, 1182.2, 2361.4, 692.3, 22.3, 36.6, 20.5, 21.8, 313.2, 222, 1703.5, 1179.7, 4.5, 2.8, 16.8, 6.3, 6.1, 3.5, 0.1, 1.2, 0.1, 0.8, 3.4, 15.5, 62.2, 139.2, 0, -0.1, 0, 0.1, 0.4, 0.8, 0.2, 0.1, 0.05, 0.2, 0.07, 16.6, 0.1, 1.7, 0.4, 222.9, 0.01, 0, 
4, eco2, 2, 903912, -518.3, 1218.2, 16694, 537.5, 153.6, 55.4, 299, 0.24, 108.1, 2, 269.4, 187.9, 7568.9, 1370.2, 1935.4, 730.9, 27.9, 43.2, 24.4, 26.1, 258.2, 100.7, 543, 316.3, 5.7, 3.7, 18.5, 6.9, 5.1, 3.6, 0.1, 1.5, 0.1, 1, 2.6, 4.7, 16.9, 37.3, 0, -0.1, 0, 0.1, 0.3, 0.2, 0, 0, 0.05, 0.21, 0.06, 19.3, 0.1, 0.9, 0.6, 64.4, 0, 0, 
4, eco3, 3, 540517, -539.3, 1622.8, 16121.3, 522.7, 149.6, 53.8, 277.7, 0.18, 141.8, 2.3, 263.5, 184, 7304.7, 1337, 1300.1, 602, 27.2, 43.4, 22.4, 24.4, 213.3, 115.4, 772.7, 521.4, 5.6, 3.7, 17.8, 6.6, 3.6, 3, 0.1, 1.6, 0.1, 0.9, 3, 6.6, 27.5, 61.5, 0, 0, 0, 0.1, 0.3, 0.4, 0.3, 0, 0.05, 0.39, 0.07, 0.1, 0, 1.2, 0.5, 101.5, 0, 0, 
5, eco1, 1, 457557, -299.2, 3537.7, 14208.2, 424.1, 120.3, 49.9, 230.9, 0.56, 264.1, 4, 243.1, 169.4, 6419.7, 1136.9, 2580.5, 708.2, 26.8, 45.1, 25.4, 27.5, 388.3, 265.3, 1704.5, 1179.5, 5, 3.1, 16.2, 6.1, 6.7, 3.6, 0.1, 1.4, 0.1, 1, 3.8, 17.5, 59.8, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, 0.1, 0.1, 0.05, 0.19, 0.07, 16.5, 0.1, 1.7, 0.4, 223.4, 0.01, 0, 
5, eco2, 2, 903912, -413.7, 1372, 15702.1, 485.2, 138.1, 58.5, 277.2, 0.3, 109.8, 2.3, 289.5, 201.8, 7080, 1284.1, 2334.7, 759.8, 32.3, 50.9, 30.6, 33.2, 332.1, 132.5, 591.2, 316.3, 6.1, 4, 17.3, 6.5, 6.1, 3.8, 0.2, 1.6, 0.2, 1.2, 3.2, 5.7, 16.4, 37.3, 0.1, -0.1, 0, 0.2, 0.4, 0.3, -0.1, 0, 0.05, 0.23, 0.06, 40.9, 0.3, 0.8, 0.6, 66.1, 0, 0, 
5, eco3, 3, 540517, -495.8, 1707.8, 16442.3, 501.4, 142.8, 60.9, 282.4, 0.22, 145.1, 2.4, 304.8, 212.7, 7414.9, 1358.6, 1461.6, 624.3, 33.4, 52.9, 28.2, 31.2, 258, 142.8, 785.6, 521.3, 6.5, 4.2, 18.1, 6.7, 4, 3.1, 0.2, 1.7, 0.1, 1.2, 3.5, 7.5, 26.6, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.2, 0, 0.05, 0.43, 0.07, 0.9, 0, 1.1, 0.6, 102.5, 0, 0, 
