Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 74815, 1, 1, 0.08, 0.05, 256.4, 49, 365, 
1, ArbuMenz, eco2, 191367, 1, 1, 0.49, 0.29, 221.29, 0, 365, 
1, ArbuMenz, eco3, 117465, 1, 1, 0.26, 0.16, 193.08, 53, 319, 
1, Arctosta, eco1, 68570, 0.96, 1, 0.41, 0.25, 256.26, 49, 365, 
1, Arctosta, eco2, 153468, 0.98, 1, 0.62, 0.37, 221.07, 0, 365, 
1, Arctosta, eco3, 118828, 0.99, 1, 0.51, 0.31, 190.75, 53, 319, 
1, CaloDecu, eco1, 183652, 0.76, 1, 0.01, 0.01, 258.42, 49, 365, 
1, CaloDecu, eco2, 410356, 0.84, 1, 0.35, 0.21, 221.69, 0, 365, 
1, CaloDecu, eco3, 253066, 0.91, 1, 0.1, 0.06, 195.07, 53, 319, 
1, Ceanothu, eco1, 74688, 0.94, 1, 0.41, 0.25, 256.3, 49, 365, 
1, Ceanothu, eco2, 191367, 0.97, 1, 0.62, 0.37, 221.32, 0, 365, 
1, Ceanothu, eco3, 117326, 0.99, 1, 0.51, 0.3, 193.05, 53, 319, 
1, ChryChry, eco1, 77298, 0.71, 1, 0.01, 0.01, 256.91, 49, 365, 
1, ChryChry, eco2, 216935, 0.79, 1, 0.35, 0.21, 221.36, 0, 365, 
1, ChryChry, eco3, 125046, 0.87, 1, 0.09, 0.05, 195.96, 53, 319, 
1, Frangula, eco1, 77446, 0.99, 1, 0.07, 0.04, 256.97, 49, 365, 
1, Frangula, eco2, 216673, 1, 1, 0.49, 0.29, 221.37, 0, 365, 
1, Frangula, eco3, 124488, 1, 1, 0.24, 0.14, 195.95, 53, 319, 
1, Garrya, eco1, 183525, 0.87, 1, 0.29, 0.17, 258.37, 49, 365, 
1, Garrya, eco2, 409289, 0.93, 1, 0.57, 0.34, 221.69, 0, 365, 
1, Garrya, eco3, 253421, 0.98, 1, 0.42, 0.25, 195.08, 53, 319, 
1, GaulShal, eco1, 184133, 1, 1, 0.06, 0.04, 258.4, 49, 365, 
1, GaulShal, eco2, 410174, 1, 1, 0.49, 0.29, 221.71, 0, 365, 
1, GaulShal, eco3, 252462, 1, 1, 0.25, 0.15, 195.08, 53, 319, 
1, MahoNerv, eco1, 184197, 0.98, 1, 0.29, 0.17, 258.44, 49, 365, 
1, MahoNerv, eco2, 409872, 0.99, 1, 0.57, 0.34, 221.69, 0, 365, 
1, MahoNerv, eco3, 253121, 1, 1, 0.42, 0.25, 195.05, 53, 319, 
1, NothDens, eco1, 183766, 0.56, 1, 0.29, 0.17, 258.38, 49, 365, 
1, NothDens, eco2, 410460, 0.7, 1, 0.57, 0.34, 221.69, 0, 365, 
1, NothDens, eco3, 253119, 0.84, 1, 0.42, 0.25, 195.04, 53, 319, 
1, PinuJeff, eco1, 74672, 0.96, 1, 0.3, 0.18, 256.37, 49, 365, 
1, PinuJeff, eco2, 191449, 0.94, 1, 0.57, 0.34, 221.31, 0, 365, 
1, PinuJeff, eco3, 117720, 0.91, 1, 0.43, 0.26, 193.14, 53, 319, 
1, PinuLamb, eco1, 77419, 0.91, 1, 0.01, 0.01, 256.98, 49, 365, 
1, PinuLamb, eco2, 217281, 0.95, 1, 0.35, 0.21, 221.35, 0, 365, 
1, PinuLamb, eco3, 124629, 0.98, 1, 0.09, 0.05, 195.94, 53, 319, 
1, PinuMont, eco1, 74903, 0, 1, 0.08, 0, 256.34, 49, 365, 
1, PinuMont, eco2, 191076, 0, 1, 0.49, 0, 221.32, 0, 365, 
1, PinuMont, eco3, 117207, 0, 1, 0.26, 0, 192.98, 53, 319, 
1, PseuMenz, eco1, 77370, 1, 1, 0.01, 0.01, 256.95, 49, 365, 
1, PseuMenz, eco2, 216660, 1, 1, 0.35, 0.21, 221.37, 0, 365, 
1, PseuMenz, eco3, 124205, 1, 1, 0.09, 0.05, 195.96, 53, 319, 
1, Quercus, eco1, 74854, 1, 1, 0.41, 0.25, 256.37, 49, 365, 
1, Quercus, eco2, 191042, 1, 1, 0.62, 0.37, 221.28, 0, 365, 
1, Quercus, eco3, 117206, 0.99, 1, 0.51, 0.3, 193.05, 53, 319, 
1, Rhododen, eco1, 183828, 0, 1, 0.06, 0, 258.36, 49, 365, 
1, Rhododen, eco2, 410290, 0.07, 1, 0.49, 0.04, 221.69, 0, 365, 
1, Rhododen, eco3, 253175, 0.3, 1, 0.25, 0.12, 195.09, 53, 319, 
1, Rubus, eco1, 77364, 0.97, 1, 0.3, 0.18, 256.98, 49, 365, 
1, Rubus, eco2, 217202, 0.99, 1, 0.57, 0.34, 221.35, 0, 365, 
1, Rubus, eco3, 124335, 1, 1, 0.42, 0.25, 196.02, 53, 319, 
1, Vacciniu, eco1, 183467, 0.97, 1, 0.29, 0.17, 258.41, 49, 365, 
1, Vacciniu, eco2, 409959, 0.96, 1, 0.57, 0.34, 221.7, 0, 365, 
1, Vacciniu, eco3, 253228, 0.94, 1, 0.42, 0.25, 195.06, 53, 319, 
1, WhipMode, eco1, 184221, 1, 1, 0.29, 0.17, 258.42, 49, 365, 
1, WhipMode, eco2, 410389, 1, 1, 0.57, 0.34, 221.68, 0, 365, 
1, WhipMode, eco3, 253497, 1, 1, 0.42, 0.25, 195.07, 53, 319, 
2, ArbuMenz, eco1, 91017, 1, 1, 0.03, 0.02, 205.35, 64, 310, 
2, ArbuMenz, eco2, 143654, 0.99, 1, 0.19, 0.11, 204.18, 50, 318, 
2, ArbuMenz, eco3, 93888, 0.97, 1, 0.43, 0.26, 150.5, 69, 310, 
2, Arctosta, eco1, 115135, 0.99, 1, 0.39, 0.23, 205.31, 64, 310, 
2, Arctosta, eco2, 161766, 1, 1, 0.47, 0.28, 204.54, 50, 318, 
2, Arctosta, eco3, 105358, 1, 1, 0.6, 0.36, 149.79, 69, 310, 
2, CaloDecu, eco1, 172646, 0.9, 1, 0, 0, 206.2, 64, 310, 
2, CaloDecu, eco2, 383217, 0.95, 1, 0.03, 0.02, 205.12, 50, 318, 
2, CaloDecu, eco3, 247849, 0.98, 1, 0.17, 0.1, 157.1, 69, 310, 
2, Ceanothu, eco1, 91246, 0.99, 1, 0.39, 0.23, 205.36, 64, 310, 
2, Ceanothu, eco2, 143678, 1, 1, 0.47, 0.28, 204.14, 50, 318, 
2, Ceanothu, eco3, 93901, 1, 1, 0.59, 0.36, 150.59, 69, 310, 
2, ChryChry, eco1, 55202, 0.86, 1, 0, 0, 205.6, 64, 310, 
2, ChryChry, eco2, 113083, 0.92, 1, 0.04, 0.02, 204.29, 50, 318, 
2, ChryChry, eco3, 80835, 0.95, 1, 0.19, 0.11, 155.66, 69, 310, 
2, Frangula, eco1, 55286, 1, 1, 0.03, 0.02, 205.63, 64, 310, 
2, Frangula, eco2, 113028, 1, 1, 0.19, 0.11, 204.28, 50, 318, 
2, Frangula, eco3, 80602, 0.99, 1, 0.41, 0.24, 155.6, 69, 310, 
2, Garrya, eco1, 172157, 0.97, 1, 0.26, 0.16, 206.18, 64, 310, 
2, Garrya, eco2, 384423, 1, 1, 0.38, 0.23, 205.11, 50, 318, 
2, Garrya, eco3, 247892, 1, 1, 0.51, 0.31, 157.05, 69, 310, 
2, GaulShal, eco1, 171766, 1, 1, 0.02, 0.01, 206.18, 64, 310, 
