Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -490.6, 3160.9, 16336.3, 476.1, 138.3, 6.6, 261.5, 0.72, 259.8, 2.5, 88.6, 61.4, 7586.2, 1327.5, 1445.1, 607.7, 14.3, 11.8, 1.9, 1.8, 100.1, 93, 1787.5, 1180.4, 1.9, 1.2, 19, 7.2, 3.9, 3, 0.1, 1, 0, 0.1, 2.8, 8.8, 70.8, 139.3, 0.1, 0.1, 0, 0, 0.2, 0.3, -0.3, 0, 0.05, 0.05, 0.16, 31.4, 0.8, 3.8, 0.1, 223.6, 0.04, 0, 
1, eco2, 2, 903912, -670.1, 906.4, 18119.6, 586, 171.2, 10, 314.9, 0.42, 99.5, 1.2, 107.3, 74.5, 8399.4, 1510.7, 857.2, 617.7, 17.3, 16.6, 2.8, 2.6, 78.5, 28, 483.4, 316.4, 2.3, 1.5, 20.5, 7.7, 2.5, 3.1, 0.1, 1.4, 0, 0.1, 1.2, 2.3, 19, 37.3, 0.2, 0.2, 0, 0, 0.1, 0.1, 0, 0, 0.05, 0.04, 0.15, 8.6, 0.2, 4.1, 0.1, 61.8, 0.03, 0, 
1, eco3, 3, 540517, -622.2, 1446.6, 15455.2, 562, 163.9, 10.1, 269.7, 0.51, 133.4, 1.8, 102.3, 71.2, 7158.2, 1304.3, 732.4, 515.7, 20.5, 20.8, 2.8, 2.7, 94.2, 42.9, 787.7, 521.8, 2.2, 1.4, 17.5, 6.5, 2.3, 2.6, 0.1, 1.8, 0, 0.1, 1.9, 3.8, 31.2, 61.6, 0.2, 0.3, 0, 0, 0.2, 0.2, 0, 0, 0.05, 0.1, 0.2, 1.7, 0, 4.3, 0.1, 101, 0.03, 0, 
2, eco1, 1, 457557, -330.1, 3249.3, 14501.8, 402.7, 114.5, 27.1, 231.9, 0.64, 259.5, 3.5, 132.1, 91.9, 6682, 1175.1, 2108.4, 655.3, 11, 18.8, 8.9, 9.1, 181.4, 136.9, 1750.9, 1180.1, 2.8, 1.7, 16.8, 6.3, 5.5, 3.3, 0.1, 0.9, 0, 0.3, 2.8, 11.3, 67.7, 139.2, 0, 0.1, 0, 0, 0.3, 0.6, 0.3, 0.1, 0.05, 0.08, 0.08, 28.5, 0.4, 1.6, 0.3, 223.1, 0.01, 0, 
2, eco2, 2, 903912, -470.6, 1013.5, 16199.3, 471.9, 134.8, 32.6, 281.5, 0.4, 100.7, 1.6, 158.8, 110.5, 7451.7, 1344.5, 1618.3, 678.8, 12.7, 23, 10.6, 11, 148.3, 50.4, 498.4, 316.4, 3.4, 2.2, 18.2, 6.9, 4.3, 3.4, 0.1, 1.2, 0.1, 0.4, 1.6, 3.1, 18.1, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.2, 0, 0.05, 0.07, 0.06, 37, 0.3, 0.8, 0.4, 62.3, 0.01, 0, 
2, eco3, 3, 540517, -495.4, 1488.6, 15755.7, 460.8, 131.8, 32.8, 267.7, 0.33, 136.2, 2.1, 162.7, 113.5, 7237.5, 1320.7, 934.4, 549.9, 13.1, 26.4, 9.4, 10, 131.3, 65.2, 770.5, 521.6, 3.5, 2.3, 17.7, 6.5, 2.8, 2.7, 0.1, 1.6, 0, 0.4, 2.2, 4.8, 29.8, 61.5, 0.1, 0.2, 0, 0, 0.3, 0.3, 0.3, 0, 0.05, 0.16, 0.09, 0.8, 0, 1.4, 0.4, 100.7, 0.01, 0, 
3, eco1, 1, 457557, -259.6, 3386.2, 12398.9, 399.7, 114, 30.9, 203, 0.63, 258.7, 4, 159.5, 110.9, 5665, 1000.8, 2732.4, 692.3, 14.1, 24.6, 14.8, 15.6, 282.8, 186.6, 1737, 1179.9, 3.3, 2.1, 14.3, 5.4, 7, 3.5, 0.1, 0.9, 0.1, 0.6, 2.9, 14.1, 64.7, 139.2, 0, 0, 0, 0, 0.4, 0.8, 0, 0.1, 0.05, 0.21, 0.09, 46.7, 0.5, 1.6, 0.3, 223.2, 0.01, 0, 
3, eco2, 2, 903912, -483.6, 1144.5, 15718, 507.6, 145.4, 41.5, 281.2, 0.38, 103.5, 1.9, 212.2, 147.7, 7170.3, 1297.3, 1932.9, 710.3, 18.1, 30.5, 16.5, 17.5, 223.2, 77, 528, 316.3, 4.5, 2.9, 17.5, 6.6, 5.1, 3.5, 0.1, 1.2, 0.1, 0.7, 2.1, 4, 17.5, 37.3, 0, 0, 0, 0.1, 0.2, 0.2, 0.1, 0, 0.05, 0.17, 0.08, 17.9, 0.1, 0.8, 0.4, 63.3, 0.01, 0, 
3, eco3, 3, 540517, -549.7, 1551.8, 15735.9, 520.4, 149.5, 42.2, 274.6, 0.29, 139.2, 2.2, 221.9, 154.7, 7166.2, 1310.9, 1230.6, 584.6, 18.6, 33.5, 16.1, 17.3, 172.5, 90.4, 767.5, 521.5, 4.8, 3.1, 17.5, 6.4, 3.5, 2.9, 0.1, 1.5, 0.1, 0.6, 2.6, 5.7, 28.6, 61.5, 0, 0.1, 0, 0.1, 0.3, 0.3, 0.3, 0, 0.05, 0.34, 0.09, 11.2, 0.1, 1.1, 0.4, 101, 0, 0, 
4, eco1, 1, 457557, -228.4, 3507.3, 12247.3, 360.2, 103, 39.5, 194.6, 0.65, 259.8, 3.7, 188.6, 131.6, 5561.7, 985.3, 2777.4, 699.3, 19.8, 32.9, 18.9, 20.3, 365.5, 228.4, 1733.8, 1179.7, 3.9, 2.4, 14, 5.3, 7.2, 3.5, 0.1, 1.1, 0.1, 0.7, 3.3, 16.3, 62.2, 139.2, 0, -0.1, 0, 0.1, 0.4, 0.8, 0, 0, 0.05, 0.22, 0.08, 10.1, 0.1, 1.4, 0.4, 223.6, 0.01, 0, 
4, eco2, 2, 903912, -389.9, 1291.6, 14904.7, 456.1, 130.6, 49.4, 259.8, 0.37, 105.3, 2, 241.3, 168.3, 6754.2, 1224.7, 2259.1, 736.8, 24.4, 38.8, 22.9, 24.6, 298.9, 106.2, 570.2, 316.3, 5.1, 3.3, 16.5, 6.2, 5.9, 3.7, 0.1, 1.3, 0.1, 0.9, 2.6, 5, 16.9, 37.3, 0, -0.1, 0, 0.1, 0.3, 0.2, 0, 0, 0.05, 0.22, 0.08, 32.4, 0.2, 0.8, 0.5, 64.6, 0.01, 0, 
4, eco3, 3, 540517, -492.1, 1629.3, 16105.2, 489.4, 140.3, 54.6, 273.2, 0.26, 142.3, 2.3, 267.4, 186.7, 7291.9, 1335.9, 1375.4, 607.2, 26.7, 43.5, 22.6, 24.7, 217.4, 117.1, 773.5, 521.4, 5.7, 3.7, 17.8, 6.6, 3.8, 3, 0.1, 1.6, 0.1, 0.9, 3, 6.7, 27.5, 61.5, 0, -0.1, 0, 0.1, 0.3, 0.4, 0.3, 0, 0.05, 0.4, 0.08, 0.1, 0, 1.2, 0.5, 101.7, 0, 0, 
5, eco1, 1, 457557, -129.3, 3668, 10574.4, 343, 96.9, 39.5, 171.7, 0.71, 258.9, 4.5, 190.7, 132.9, 4760.4, 847.3, 3155.9, 714.7, 21.7, 37.6, 23.2, 25.3, 461.9, 277.5, 1749.2, 1179.5, 3.9, 2.4, 12.1, 4.5, 8.1, 3.6, 0.1, 1.1, 0.1, 0.9, 3.6, 18.9, 59.6, 139.1, 0, -0.1, 0, 0.1, 0.4, 1, -0.4, 0.1, 0.05, 0.21, 0.09, 46.2, 0.4, 1.5, 0.4, 224.3, 0.01, 0, 
5, eco2, 2, 903912, -362.4, 1461.8, 14578.1, 469.3, 132.9, 56.3, 259.7, 0.34, 107.7, 2.4, 271.1, 189, 6569.8, 1192.9, 2404.9, 747.9, 28.8, 46.2, 26.7, 29.3, 380.1, 139.7, 625.7, 316.3, 5.7, 3.7, 16.1, 6, 6.2, 3.7, 0.1, 1.4, 0.1, 1.1, 3.2, 6.1, 16.4, 37.3, 0.1, -0.1, 0, 0.2, 0.4, 0.3, -0.2, 0, 0.05, 0.25, 0.07, 20.2, 0.1, 0.9, 0.6, 66.2, 0.01, 0, 
5, eco3, 3, 540517, -509.8, 1725.3, 16483.2, 526.7, 149.7, 63.7, 289, 0.23, 145.6, 2.7, 311.6, 217.4, 7426.8, 1362, 1513.4, 626.8, 32.9, 52.9, 28, 31.1, 267.7, 146.9, 789.4, 521.3, 6.6, 4.3, 18.2, 6.7, 4.2, 3.1, 0.2, 1.7, 0.1, 1.2, 3.6, 7.6, 26.4, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.2, 0, 0.05, 0.45, 0.07, 0.1, 0, 1.3, 0.6, 102.6, 0, 0, 
