Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 380.484927560938, 262.972899551313, 796.798919041781, 94.9223790697115, 41.0931971317235, 0.941897949326532, 7.52831669059811, 10.5123055706721, 0.210950766789711, 372.436673463634, 514.02561210953, 423.025845960175, 40.0245237205419, 3148.18706084706, 41.5101615754977, 1.65551614334389, 0.755702568204617, 35.1085657087532, 2.60445365276894, 
10, eco2, 903912, 793.090254361044, 405.511972404393, 1011.53695824372, 110.013714830647, 85.7517899972564, 7.06661931692466, 19.5417640212764, 22.7172755754985, 5.71950809370824, 861.533516537008, 610.750402694068, 693.818483436441, 411.860743081185, 9406.88230270203, 225.125268831479, 38.1604415031552, 6.11252754692935, 204.746090327377, 6.5833355459381, 
10, eco3, 540517, 761.139614480211, 446.69485511094, 1318.03704786343, 192.52413707617, 124.941629957985, 7.77396640623699, 31.9032093347665, 27.9051260182381, 2.4140406314695, 912.40795016623, 947.496417318974, 761.734670694909, 557.658734137872, 11984.8909895526, 264.418497475565, 34.1315925308547, 8.29589078604373, 124.352220189189, 11.2619529080491, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 276.166429537741, 364.50236363994, 884.120382815693, 55.2060311611449, 23.6185109177654, 0.923425933818082, 6.5226299674139, 0.356672502005215, 0.189869240335084, 229.88052636065, 645.084527173664, 254.369442495689, 31.7965543090806, 2545.44337426812, 55.5063412864408, 1.00033438456848, 0.682269094342344, 18.5237096143213, 1.1636080313491, 
