Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
10, eco3, 3, 540517, -548.3, 2454.6, 18509.6, 660.8, 187.5, 101.2, 363.4, 0.23, 164.8, 4.2, 496.5, 346.6, 8195.2, 1513.2, 2235.7, 701.3, 55.1, 97.3, 49.4, 57.9, 576.1, 332, 1025.2, 521.3, 10.5, 6.9, 20.1, 7.3, 6, 3.4, 0.3, 2.6, 0.3, 2.1, 7.3, 13.7, 22.8, 61.4, 0.1, -0.3, 0.1, 0.3, 0.9, 0.8, -0.3, 0, 0.05, 1.23, 0.1, 0, 0, 1.8, 1, 110.6, 0, 0, 
11, eco1, 1, 457557, 101.9, 4553.2, 5877.7, 226.9, 63, 35.9, 95.6, 0.91, 255.2, 5.9, 164.4, 114.7, 2595.1, 467, 2800.5, 590.9, 19.6, 40.7, 19.8, 25.4, 841, 540, 1992.8, 1179.3, 3.3, 2.1, 6.7, 2.4, 7.2, 2.9, 0.1, 1.1, 0.1, 0.9, 5.1, 36, 47.4, 139, 0, -0.2, 0, 0.1, 0.7, 2.3, -2.2, 0.1, 0.05, 0.54, 0.14, 12.9, 0.1, 1.2, 0.3, 230.6, 0.02, 0, 
11, eco2, 2, 903912, -212.4, 2511.6, 14210.3, 472.9, 132.8, 81.2, 261.7, 0.27, 124.2, 4.3, 384.5, 268.3, 6288.6, 1149.8, 2891.5, 753.4, 43.3, 78.8, 42.4, 50.4, 745, 367.7, 1081.8, 317.1, 8.1, 5.3, 15.4, 5.7, 7.4, 3.7, 0.2, 2.1, 0.2, 1.9, 6.9, 14.3, 15.3, 37.3, 0.1, -0.3, 0.1, 0.3, 1, 0.8, -1.1, 0, 0.05, 0.83, 0.08, 53.8, 0.4, 1.3, 0.8, 78.6, 0, 0, 
11, eco3, 3, 540517, -459.5, 2624.3, 18860.4, 620.9, 174.6, 108.7, 347.8, 0.22, 168, 4.7, 514.5, 359, 8342.6, 1541.3, 2318.5, 704, 57, 102.3, 51, 60.4, 637.2, 370, 1095.7, 521.4, 10.8, 7.1, 20.5, 7.5, 6.2, 3.4, 0.3, 2.7, 0.3, 2.2, 8, 15, 22.4, 61.4, 0.1, -0.4, 0.1, 0.4, 1.1, 0.9, -0.5, 0, 0.05, 1.36, 0.1, 0, 0, 1.9, 1.1, 112.5, 0, 0, 
12, eco1, 1, 457557, 62.4, 4622, 5844.6, 220.3, 60.9, 36.4, 95.2, 0.92, 255.5, 5.3, 165.7, 115.6, 2581.8, 464.1, 2648.7, 567.9, 20.5, 42.6, 20, 25.9, 851.4, 567.2, 2024, 1179.4, 3.4, 2.1, 6.7, 2.3, 6.8, 2.8, 0.1, 1.1, 0.1, 0.9, 5.2, 37.7, 46.3, 139, 0, -0.1, 0, 0.1, 0.7, 2.1, -2.1, 0.1, 0.05, 0.45, 0.1, 4.6, 0, 1.1, 0.3, 231.4, 0.02, 0, 
12, eco2, 2, 903912, -255.9, 2681.2, 14418.1, 479.2, 134.1, 83.9, 267.2, 0.28, 127, 4, 396, 276.3, 6378, 1166.1, 2846.5, 742.3, 45.5, 83.2, 42.6, 51.1, 795.2, 402.2, 1166.5, 317.3, 8.3, 5.5, 15.7, 5.8, 7.3, 3.6, 0.2, 2.2, 0.2, 1.9, 7.5, 15.7, 15.5, 37.3, 0.1, -0.3, 0.1, 0.3, 1, 0.8, -1.1, 0, 0.05, 0.77, 0.07, 2.1, 0, 1.1, 0.8, 80.8, 0, 0, 
12, eco3, 3, 540517, -488.8, 2788.4, 19232.2, 642.9, 180.5, 113.1, 363.2, 0.23, 171.5, 4.7, 532.5, 371.5, 8503.8, 1572.1, 2411.8, 710.6, 60.3, 108.9, 53.9, 64, 693.2, 406, 1167.7, 521.6, 11.2, 7.4, 20.9, 7.6, 6.4, 3.4, 0.3, 2.9, 0.3, 2.4, 8.7, 16.3, 22.1, 61.4, 0.1, -0.4, 0.1, 0.4, 1.1, 0.9, -0.6, 0, 0.05, 1.2, 0.09, 0, 0, 1.9, 1.1, 114.6, 0, 0, 
13, eco1, 1, 457557, 67.9, 4675.5, 5987.6, 215.9, 59.7, 37.7, 96.4, 0.91, 255.7, 5.6, 169.6, 118.4, 2639, 474, 2464.5, 543, 21.2, 44.1, 19.7, 26, 852.9, 592.3, 2050.7, 1179.5, 3.4, 2.2, 6.8, 2.4, 6.3, 2.7, 0.1, 1.1, 0.1, 0.9, 5.4, 39.3, 45.1, 139, 0, -0.2, 0, 0.1, 0.7, 2.3, -2.1, 0.1, 0.05, 1.31, 0.26, 0.8, 0, 1.2, 0.3, 231.9, 0.02, 0, 
13, eco2, 2, 903912, -210.6, 2844.2, 14315.4, 462, 129.4, 84.3, 262.7, 0.25, 128.9, 4.3, 395.1, 275.7, 6327.1, 1157.7, 2856.9, 731.9, 46.5, 85.5, 43.5, 52.4, 835.9, 437.1, 1253.5, 317.6, 8.3, 5.5, 15.6, 5.7, 7.4, 3.6, 0.2, 2.3, 0.2, 1.9, 7.9, 17.1, 15.6, 37.3, 0.1, -0.3, 0.1, 0.3, 1.1, 0.9, -1.3, 0, 0.05, 1.84, 0.14, 18.8, 0.1, 1.2, 0.8, 82.9, 0, 0, 
13, eco3, 3, 540517, -398.7, 2949.4, 19055.6, 585.4, 165, 112.1, 344.6, 0.21, 173.5, 4.8, 526.7, 367.7, 8422, 1559.5, 2598.8, 719.8, 63, 113.5, 57.7, 68.3, 742.1, 442.3, 1243.4, 521.7, 11.1, 7.3, 20.7, 7.6, 6.8, 3.5, 0.3, 3, 0.3, 2.5, 9.3, 17.6, 21.9, 61.4, 0.1, -0.4, 0.1, 0.4, 1.2, 0.9, -0.7, 0, 0.04, 2.69, 0.18, 31.4, 0.2, 1.9, 1.1, 116.6, 0, 0, 
