Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 73854, 1, 1, 0.13, 0.08, 272.86, 0, 339, 
1, ArbuMenz, eco2, 192643, 0.99, 1, 0.56, 0.33, 199.22, 0, 365, 
1, ArbuMenz, eco3, 117727, 1, 1, 0.71, 0.42, 134.68, 0, 340, 
1, Arctosta, eco1, 65411, 0.96, 1, 0.4, 0.24, 272.51, 0, 339, 
1, Arctosta, eco2, 160006, 0.93, 1, 0.66, 0.4, 198.77, 0, 365, 
1, Arctosta, eco3, 120309, 0.99, 1, 0.77, 0.46, 133.18, 0, 340, 
1, CaloDecu, eco1, 193857, 0.76, 1, 0.04, 0.03, 277.74, 0, 339, 
1, CaloDecu, eco2, 398815, 0.68, 1, 0.44, 0.26, 199.67, 0, 365, 
1, CaloDecu, eco3, 249412, 0.88, 1, 0.65, 0.39, 135.99, 0, 340, 
1, Ceanothu, eco1, 73710, 0.94, 1, 0.4, 0.24, 272.88, 0, 339, 
1, Ceanothu, eco2, 192773, 0.91, 1, 0.66, 0.4, 199.29, 0, 365, 
1, Ceanothu, eco3, 117813, 0.98, 1, 0.77, 0.46, 134.68, 0, 340, 
1, ChryChry, eco1, 79001, 0.71, 1, 0.05, 0.03, 274.66, 0, 339, 
1, ChryChry, eco2, 210565, 0.63, 1, 0.45, 0.26, 199.41, 0, 365, 
1, ChryChry, eco3, 122554, 0.84, 1, 0.65, 0.39, 136.32, 0, 340, 
1, Frangula, eco1, 79238, 0.99, 1, 0.12, 0.07, 274.56, 0, 339, 
1, Frangula, eco2, 210848, 0.98, 1, 0.55, 0.33, 199.45, 0, 365, 
1, Frangula, eco3, 122422, 1, 1, 0.7, 0.42, 136.41, 0, 340, 
1, Garrya, eco1, 194024, 0.87, 1, 0.26, 0.16, 277.7, 0, 339, 
1, Garrya, eco2, 399252, 0.8, 1, 0.62, 0.37, 199.7, 0, 365, 
1, Garrya, eco3, 249516, 0.96, 1, 0.74, 0.45, 135.99, 0, 340, 
1, GaulShal, eco1, 193668, 1, 1, 0.11, 0.06, 277.74, 0, 339, 
1, GaulShal, eco2, 398984, 0.99, 1, 0.55, 0.33, 199.63, 0, 365, 
1, GaulShal, eco3, 249831, 1, 1, 0.7, 0.42, 135.99, 0, 340, 
1, MahoNerv, eco1, 193688, 0.98, 1, 0.26, 0.16, 277.75, 0, 339, 
1, MahoNerv, eco2, 399008, 0.97, 1, 0.62, 0.37, 199.7, 0, 365, 
1, MahoNerv, eco3, 249835, 1, 1, 0.74, 0.45, 136.01, 0, 340, 
1, NothDens, eco1, 193576, 0.57, 1, 0.26, 0.16, 277.68, 0, 339, 
1, NothDens, eco2, 398488, 0.43, 1, 0.62, 0.26, 199.69, 0, 365, 
1, NothDens, eco3, 249847, 0.79, 1, 0.74, 0.44, 135.9, 0, 340, 
1, PinuJeff, eco1, 73825, 0.96, 1, 0.28, 0.17, 272.88, 0, 339, 
1, PinuJeff, eco2, 192628, 0.97, 1, 0.62, 0.37, 199.33, 0, 365, 
1, PinuJeff, eco3, 117979, 0.93, 1, 0.75, 0.45, 134.62, 0, 340, 
1, PinuLamb, eco1, 79074, 0.92, 1, 0.05, 0.03, 274.56, 0, 339, 
1, PinuLamb, eco2, 210573, 0.87, 1, 0.45, 0.27, 199.47, 0, 365, 
1, PinuLamb, eco3, 122480, 0.97, 1, 0.65, 0.39, 136.38, 0, 340, 
1, PinuMont, eco1, 73476, 0, 1, 0.13, 0, 273.06, 0, 339, 
1, PinuMont, eco2, 192404, 0, 1, 0.56, 0, 199.25, 0, 365, 
1, PinuMont, eco3, 117718, 0, 1, 0.71, 0, 134.59, 0, 340, 
1, PseuMenz, eco1, 78985, 1, 1, 0.05, 0.03, 274.67, 0, 339, 
1, PseuMenz, eco2, 210289, 0.99, 1, 0.45, 0.27, 199.48, 0, 365, 
1, PseuMenz, eco3, 122611, 1, 1, 0.65, 0.39, 136.28, 0, 340, 
1, Quercus, eco1, 73482, 1, 1, 0.4, 0.24, 272.93, 0, 339, 
1, Quercus, eco2, 192604, 0.99, 1, 0.66, 0.4, 199.31, 0, 365, 
1, Quercus, eco3, 118024, 0.99, 1, 0.77, 0.46, 134.65, 0, 340, 
1, Rhododen, eco1, 193453, 0, 1, 0.11, 0, 277.81, 0, 339, 
1, Rhododen, eco2, 399376, 0, 1, 0.55, 0, 199.68, 0, 365, 
1, Rhododen, eco3, 249469, 0.21, 1, 0.7, 0.13, 135.97, 0, 340, 
1, Rubus, eco1, 79032, 0.98, 1, 0.28, 0.17, 274.68, 0, 339, 
1, Rubus, eco2, 210500, 0.96, 1, 0.62, 0.37, 199.47, 0, 365, 
1, Rubus, eco3, 122722, 1, 1, 0.74, 0.45, 136.3, 0, 340, 
1, Vacciniu, eco1, 193585, 0.97, 1, 0.26, 0.16, 277.7, 0, 339, 
1, Vacciniu, eco2, 399386, 0.98, 1, 0.62, 0.37, 199.65, 0, 365, 
1, Vacciniu, eco3, 249848, 0.95, 1, 0.74, 0.45, 135.99, 0, 340, 
1, WhipMode, eco1, 193729, 1, 1, 0.26, 0.16, 277.89, 0, 339, 
1, WhipMode, eco2, 398997, 0.99, 1, 0.62, 0.37, 199.7, 0, 365, 
1, WhipMode, eco3, 249495, 1, 1, 0.74, 0.45, 136.04, 0, 340, 
2, ArbuMenz, eco1, 84009, 0.94, 1, 0.42, 0.25, 208.24, 0, 319, 
