Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
6, eco1, 1, 457557, 55.1, 3959, 7904.6, 252.4, 71.6, 32.1, 125.4, 0.8, 256.2, 5.1, 164.4, 114.5, 3550.2, 635.3, 3550.5, 707.9, 19.2, 35.5, 22.5, 25.6, 621.1, 353.5, 1805.1, 1179.3, 3.4, 2.1, 9, 3.3, 9.1, 3.5, 0.1, 1, 0.1, 0.9, 4, 23.8, 55.9, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.3, -1.2, 0.1, 0.05, 0.22, 0.08, 37.6, 0.3, 1.3, 0.3, 225.8, 0.01, 0, 
6, eco2, 2, 903912, -199.5, 1794.1, 12315.4, 397.1, 112.8, 51.7, 217.8, 0.41, 108.1, 2.9, 265.2, 184.8, 5522.7, 1004, 3025.8, 757.6, 28.5, 47.9, 29.5, 33.1, 531.3, 192.8, 753.5, 316.3, 5.6, 3.7, 13.5, 5.1, 7.7, 3.7, 0.1, 1.4, 0.1, 1.2, 3.9, 8.4, 15.9, 37.3, 0.1, -0.2, 0.1, 0.2, 0.5, 0.4, -0.5, 0, 0.05, 0.27, 0.06, 37.1, 0.3, 0.8, 0.5, 68.8, 0.01, 0, 
6, eco3, 3, 540517, -438.1, 1922.9, 15776.3, 514.3, 146.5, 66.1, 279, 0.31, 148.3, 3.1, 343, 239.2, 7072.6, 1298.1, 1943.5, 648.6, 35.9, 60.1, 33.1, 37.4, 362.9, 192.5, 846.2, 521.3, 7.3, 4.8, 17.3, 6.3, 5.2, 3.2, 0.2, 1.8, 0.2, 1.4, 4.3, 9.4, 25.2, 61.5, 0.1, -0.2, 0.1, 0.2, 0.5, 0.5, 0, 0, 0.05, 0.42, 0.06, 19.6, 0.1, 1.3, 0.6, 104.1, 0, 0, 
7, eco1, 1, 457557, 61.5, 4133.8, 7639.4, 276.2, 78, 35.5, 126.5, 0.8, 256.5, 5.7, 174, 121.2, 3414.3, 612.2, 3371, 682.8, 18.4, 36.1, 20.1, 23.9, 705.4, 401.1, 1848.1, 1179.2, 3.6, 2.2, 8.7, 3.2, 8.6, 3.4, 0.1, 1, 0.1, 0.9, 4.3, 26.9, 53.7, 139.1, 0, -0.1, 0, 0.1, 0.6, 1.7, -1.6, 0.1, 0.05, 0.67, 0.14, 13.7, 0.1, 1.3, 0.3, 226.8, 0.01, 0, 
7, eco2, 2, 903912, -154.2, 2029, 11822.9, 423.5, 119.6, 56.6, 218.7, 0.39, 109.5, 3.6, 276.4, 192.6, 5276.2, 959.8, 3040.2, 744.5, 27.4, 49, 28, 32.5, 624.4, 235.2, 852.9, 316.5, 5.8, 3.8, 12.9, 4.8, 7.7, 3.7, 0.1, 1.4, 0.1, 1.2, 4.5, 10, 15.7, 37.3, 0.1, -0.2, 0.1, 0.2, 0.7, 0.6, -0.8, 0, 0.05, 0.77, 0.11, 28.9, 0.2, 1, 0.5, 70.7, 0.01, 0, 
7, eco3, 3, 540517, -454.3, 2087.1, 15919.3, 582, 164.7, 76.1, 299.3, 0.32, 151, 4, 376.2, 262.3, 7101, 1304.5, 2065.1, 654.4, 35.8, 63.5, 33.5, 39.1, 435.4, 232.5, 898, 521.2, 8, 5.2, 17.4, 6.4, 5.5, 3.2, 0.2, 1.8, 0.2, 1.5, 5, 10.7, 24.3, 61.4, 0.1, -0.2, 0.1, 0.3, 0.7, 0.7, -0.1, 0, 0.04, 1.23, 0.13, 12.4, 0.1, 1.7, 0.7, 105.4, 0, 0, 
8, eco1, 1, 457557, 76, 4284.3, 7034.2, 268.1, 75.6, 35.9, 119.2, 0.82, 256.1, 5.8, 173.7, 121.1, 3130.1, 562.6, 3295.7, 661.9, 18.9, 37.2, 20.4, 24.5, 767.5, 444.8, 1892.8, 1179.2, 3.5, 2.2, 8, 2.9, 8.4, 3.3, 0.1, 1, 0.1, 0.9, 4.6, 29.6, 51.6, 139.1, 0, -0.1, 0, 0.1, 0.7, 1.9, -1.7, 0.1, 0.05, 0.97, 0.17, 25.5, 0.2, 1.4, 0.3, 227.7, 0.01, 0, 
8, eco2, 2, 903912, -102.2, 2239.5, 10642.8, 382.3, 107.9, 54.8, 199, 0.38, 109.6, 3.6, 264.4, 184.4, 4734.2, 862.4, 3217.3, 739.8, 28.4, 50.5, 30.3, 35.2, 696.4, 275.1, 951.4, 316.6, 5.6, 3.6, 11.6, 4.3, 8.2, 3.6, 0.1, 1.4, 0.2, 1.3, 4.9, 11.6, 15.6, 37.3, 0.1, -0.2, 0.1, 0.2, 0.7, 0.6, -1, 0, 0.05, 1.07, 0.13, 60.7, 0.5, 1, 0.5, 72.7, 0.01, 0, 
8, eco3, 3, 540517, -424.8, 2239.8, 15602.2, 553.7, 157.2, 79.7, 295.6, 0.29, 153, 3.8, 390.5, 272.5, 6936.7, 1275.6, 2292.8, 668.2, 40.4, 69.8, 38.3, 44.5, 496.5, 268.6, 953.5, 521.3, 8.3, 5.4, 17, 6.2, 6, 3.3, 0.2, 1.9, 0.2, 1.6, 5.5, 12, 23.6, 61.4, 0.1, -0.2, 0.1, 0.3, 0.7, 0.7, -0.2, 0, 0.04, 1.6, 0.15, 33.7, 0.3, 1.6, 0.8, 106.8, 0, 0, 
9, eco1, 1, 457557, 85.7, 4404.2, 6329.2, 218.4, 61.7, 34.4, 104.6, 0.9, 255.6, 5.1, 162.4, 113.4, 2811.9, 506.7, 3279.7, 646.7, 20.5, 39.7, 22.3, 26.5, 810.6, 480.3, 1934.1, 1179.2, 3.3, 2.1, 7.2, 2.6, 8.4, 3.2, 0.1, 1.1, 0.1, 0.9, 4.8, 31.8, 50.1, 139, 0, -0.1, 0, 0.1, 0.6, 1.7, -1.7, 0.1, 0.05, 0.29, 0.09, 23.1, 0.2, 1.1, 0.3, 228.9, 0.02, 0, 
9, eco2, 2, 903912, -59.5, 2429.3, 9886.9, 334.8, 94.7, 53.3, 180, 0.39, 110.2, 3.4, 255.5, 178.3, 4388.7, 800.8, 3265.8, 728.8, 30.1, 53, 31.4, 36.7, 757.6, 310.6, 1044.3, 316.8, 5.3, 3.5, 10.8, 4, 8.3, 3.6, 0.2, 1.5, 0.2, 1.4, 5.2, 13, 15.6, 37.3, 0.1, -0.2, 0.1, 0.2, 0.7, 0.7, -1.1, 0, 0.05, 0.43, 0.07, 36.2, 0.3, 0.8, 0.5, 74.7, 0.01, 0, 
9, eco3, 3, 540517, -377.7, 2398.8, 15649.7, 526.5, 149.5, 84.5, 289.8, 0.27, 155.4, 3.9, 406.3, 283.7, 6947.6, 1279.6, 2394.8, 673, 45, 77.1, 41.3, 48.3, 559.2, 303.2, 1015.1, 521.3, 8.6, 5.6, 17, 6.2, 6.3, 3.3, 0.2, 2.1, 0.2, 1.8, 6, 13.2, 23.1, 61.4, 0.1, -0.2, 0.1, 0.3, 0.8, 0.7, -0.4, 0, 0.05, 0.66, 0.07, 9.8, 0.1, 1.6, 0.8, 108.4, 0, 0, 
10, eco1, 1, 457557, 106, 4511.5, 5706.6, 196.4, 55.5, 30.6, 94, 0.91, 255.1, 5, 151.5, 105.7, 2522.6, 455.9, 3224.8, 630.1, 19.9, 40, 22.3, 26.9, 844.3, 513, 1974.9, 1179.3, 3, 1.9, 6.5, 2.3, 8.2, 3.1, 0.1, 1.1, 0.1, 0.9, 5, 34.1, 48.8, 139, 0, -0.1, 0, 0.1, 0.6, 1.8, -2, 0.1, 0.05, 0.44, 0.12, 22.7, 0.2, 0.9, 0.2, 230, 0.02, 0, 
10, eco2, 2, 903912, -36.9, 2606.1, 9261.6, 318.8, 89.8, 50.6, 169.2, 0.41, 110.8, 3.5, 249, 173.6, 4100.5, 749.2, 3266.2, 715, 29.5, 53.7, 31.1, 36.7, 809.1, 344.7, 1135.3, 317.1, 5.2, 3.4, 10.1, 3.7, 8.3, 3.5, 0.2, 1.5, 0.2, 1.4, 5.6, 14.5, 15.6, 37.3, 0.1, -0.2, 0.1, 0.2, 0.7, 0.7, -1.2, 0, 0.05, 0.7, 0.1, 33.2, 0.2, 0.8, 0.4, 76.5, 0.01, 0, 
10, eco3, 3, 540517, -344.9, 2558.5, 15045.4, 516.4, 146.3, 81.9, 280.1, 0.35, 156.8, 4, 406.4, 283.6, 6660.4, 1228.7, 2627, 684.9, 45.6, 80.4, 44.4, 52, 614.5, 338.8, 1083.7, 521.4, 8.6, 5.6, 16.4, 6, 6.8, 3.3, 0.2, 2.2, 0.2, 1.9, 6.5, 14.5, 22.7, 61.4, 0.1, -0.3, 0.1, 0.3, 0.8, 0.8, -0.5, 0, 0.05, 1.04, 0.1, 55, 0.4, 1.4, 0.7, 110.1, 0, 0, 
11, eco1, 1, 457557, 252.7, 4631.3, 4725.5, 166.9, 46.8, 27.1, 75.1, 0.95, 253.8, 6.7, 130.4, 91, 2086.6, 378.3, 3156.3, 602.8, 16.3, 35.7, 19.8, 24.7, 873.5, 551.8, 2026.6, 1179.4, 2.6, 1.7, 5.4, 1.9, 8.1, 3, 0.1, 0.9, 0.1, 0.9, 5.1, 36.9, 47.2, 139, 0, -0.2, 0, 0.1, 0.8, 2.5, -2.9, 0.1, 0.05, 1.15, 0.23, 40.1, 0.3, 0.9, 0.2, 231.1, 0.02, 0, 
11, eco2, 2, 903912, 64.2, 2797.7, 8843.6, 306, 85.5, 51.4, 158, 0.36, 111.4, 4.3, 243.8, 170.1, 3909.2, 714.4, 3136.6, 684.5, 27, 51.6, 27.8, 33.8, 856.9, 382.7, 1240.7, 317.4, 5.1, 3.3, 9.6, 3.6, 8, 3.4, 0.1, 1.4, 0.1, 1.2, 5.9, 16.3, 15.7, 37.3, 0.1, -0.2, 0.1, 0.2, 1, 1, -1.7, 0, 0.05, 1.51, 0.15, 23.8, 0.2, 0.9, 0.5, 78.5, 0.01, 0, 
11, eco3, 3, 540517, -257.3, 2743.8, 15036.8, 497.2, 140.1, 85.6, 272.7, 0.3, 158.6, 4.8, 413.6, 288.6, 6650.7, 1228, 2646.9, 676.1, 44.1, 81.1, 42.3, 50.6, 680.9, 377.1, 1164.3, 521.5, 8.7, 5.7, 16.4, 6, 6.9, 3.3, 0.2, 2.2, 0.2, 1.9, 7.1, 16, 22.4, 61.4, 0.1, -0.3, 0.1, 0.3, 1, 1, -0.8, 0, 0.04, 2.14, 0.18, 13.7, 0.1, 1.8, 0.8, 111.7, 0.01, 0, 
12, eco1, 1, 457557, 143.2, 4708.5, 4663.8, 166.6, 46.7, 28.1, 74.4, 1.02, 253.9, 5.3, 131.2, 91.6, 2058, 373.5, 2956.5, 575.5, 17.1, 36.1, 18.4, 23.4, 888.7, 578.1, 2062.3, 1179.5, 2.6, 1.7, 5.3, 1.9, 7.6, 2.9, 0.1, 0.9, 0.1, 0.8, 5.2, 38.7, 46.2, 139, 0, -0.1, 0, 0.1, 0.7, 2.1, -2.3, 0.1, 0.05, 0.56, 0.16, 5.1, 0, 0.9, 0.2, 232, 0.02, 0, 
12, eco2, 2, 903912, -26.1, 2930.1, 8709.5, 295.4, 82.7, 51.9, 154.4, 0.32, 112.5, 3.5, 243.1, 169.7, 3844.6, 702.7, 3043.5, 665.4, 30.2, 54.9, 29.3, 35.3, 883.8, 410.4, 1318.2, 317.7, 5.1, 3.3, 9.5, 3.5, 7.7, 3.3, 0.2, 1.5, 0.1, 1.3, 6.1, 17.5, 15.8, 37.3, 0, -0.2, 0, 0.2, 0.8, 0.9, -1.4, 0, 0.05, 0.92, 0.1, 12, 0.1, 0.8, 0.5, 80.2, 0.01, 0, 
12, eco3, 3, 540517, -313.6, 2884.5, 15083.9, 482.4, 136.6, 87.4, 268.9, 0.23, 160.6, 3.9, 417.2, 291.4, 6664, 1232, 2709.7, 678.6, 51.4, 89.2, 47.3, 55.8, 727.1, 406.3, 1229.5, 521.7, 8.8, 5.7, 16.4, 6, 7, 3.3, 0.3, 2.4, 0.2, 2, 7.6, 17.1, 22.2, 61.4, 0.1, -0.2, 0.1, 0.3, 0.9, 0.8, -0.7, 0, 0.05, 1.39, 0.12, 12.8, 0.1, 1.5, 0.8, 113.4, 0, 0, 
13, eco1, 1, 457557, 192, 4776.4, 4640.7, 179.3, 49.6, 28.6, 76.4, 0.99, 254, 6.5, 133.9, 93.4, 2044, 370.3, 2711.5, 541.6, 15.6, 34.3, 16, 21.1, 891.4, 606.3, 2099, 1179.7, 2.7, 1.7, 5.3, 1.8, 6.9, 2.7, 0.1, 0.9, 0.1, 0.7, 5.2, 40.9, 44.9, 139, 0, -0.1, 0, 0.1, 0.8, 2.8, -3.1, 0.1, 0.05, 1.11, 0.22, 7.5, 0.1, 1, 0.2, 232.8, 0.02, 0, 
13, eco2, 2, 903912, 32.8, 3069.5, 8367, 296.8, 82.2, 50.6, 152.4, 0.32, 113.3, 4.2, 237.5, 165.7, 3690.1, 673.9, 2963, 641.9, 28.2, 53.9, 28.1, 34.6, 905, 441.9, 1404.6, 318.1, 5, 3.3, 9.1, 3.3, 7.5, 3.1, 0.1, 1.4, 0.1, 1.3, 6.3, 19, 16, 37.3, 0.1, -0.2, 0, 0.2, 0.9, 1.1, -1.8, 0, 0.05, 1.69, 0.15, 22.8, 0.2, 0.8, 0.5, 82, 0.01, 0, 
13, eco3, 3, 540517, -302.9, 3043, 15343, 516.9, 145.3, 89.4, 286.6, 0.26, 163.2, 4.6, 431.6, 301.2, 6773.4, 1252.9, 2700.5, 673.8, 50.5, 91.6, 46.6, 55.8, 777.3, 439.4, 1304.4, 521.9, 9.1, 5.9, 16.7, 6.1, 7, 3.2, 0.3, 2.4, 0.2, 2, 8.1, 18.5, 21.9, 61.4, 0.1, -0.3, 0.1, 0.3, 1.1, 1, -0.9, 0, 0.04, 2.62, 0.19, 3.8, 0, 1.6, 0.8, 115.1, 0, 0, 
14, eco1, 1, 457557, 159.1, 4820.6, 4555.6, 174.9, 48.3, 29.2, 75.1, 1.05, 254.1, 6.2, 133.3, 93, 2006.3, 363.4, 2531.4, 513.4, 15.8, 34.5, 15.7, 20.8, 883.8, 629.6, 2127.3, 1179.9, 2.7, 1.7, 5.2, 1.8, 6.5, 2.5, 0.1, 0.9, 0.1, 0.7, 5.2, 42.7, 43.9, 139, 0, -0.1, 0, 0.1, 0.8, 2.8, -2.9, 0.1, 0.05, 0.89, 0.17, 6.2, 0.1, 0.9, 0.2, 233.6, 0.02, 0, 
14, eco2, 2, 903912, 14.1, 3188.5, 8268.2, 298.9, 82.5, 51.6, 150.9, 0.31, 114.4, 4.1, 237.6, 165.7, 3645.4, 664.9, 2835, 617.7, 28.1, 54.3, 27.4, 34.2, 917.6, 470.3, 1482.2, 318.5, 5, 3.3, 9, 3.3, 7.2, 3, 0.1, 1.5, 0.1, 1.2, 6.5, 20.3, 16.2, 37.4, 0.1, -0.2, 0, 0.2, 0.9, 1.2, -1.8, 0, 0.05, 1.41, 0.12, 11.9, 0.1, 0.8, 0.5, 83.7, 0.01, 0, 
14, eco3, 3, 540517, -312.6, 3198.4, 15605.6, 538.4, 150.8, 93.6, 292, 0.26, 165.8, 4.9, 445.2, 310.6, 6887.4, 1274.5, 2695.8, 668.2, 50.4, 94, 46.5, 56.4, 821.8, 472.1, 1382.4, 522.1, 9.4, 6.1, 17, 6.2, 7, 3.2, 0.3, 2.5, 0.2, 2.1, 8.6, 19.8, 21.8, 61.4, 0.1, -0.3, 0.1, 0.3, 1.2, 1.1, -1.1, 0, 0.05, 2.09, 0.14, 3, 0, 1.7, 0.9, 116.9, 0, 0, 
