Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 71411, 1, 1, 0.13, 0.08, 272.08, 0, 339, 
1, ArbuMenz, eco2, 190723, 0.99, 1, 0.56, 0.33, 199.27, 0, 365, 
1, ArbuMenz, eco3, 116617, 1, 1, 0.71, 0.42, 134.3, 0, 340, 
1, Arctosta, eco1, 58797, 0.96, 1, 0.4, 0.24, 271.47, 0, 339, 
1, Arctosta, eco2, 147346, 0.93, 1, 0.66, 0.4, 199.05, 0, 365, 
1, Arctosta, eco3, 116526, 0.99, 1, 0.77, 0.46, 132.66, 0, 340, 
1, CaloDecu, eco1, 206922, 0.76, 1, 0.05, 0.03, 277.71, 0, 339, 
1, CaloDecu, eco2, 421299, 0.68, 1, 0.45, 0.26, 199.38, 0, 365, 
1, CaloDecu, eco3, 256162, 0.88, 1, 0.65, 0.39, 136.13, 0, 340, 
1, Ceanothu, eco1, 71686, 0.94, 1, 0.4, 0.24, 272.14, 0, 339, 
1, Ceanothu, eco2, 189816, 0.91, 1, 0.66, 0.4, 199.3, 0, 365, 
1, Ceanothu, eco3, 116553, 0.98, 1, 0.77, 0.46, 134.37, 0, 340, 
1, ChryChry, eco1, 82968, 0.71, 1, 0.06, 0.03, 273.92, 0, 339, 
1, ChryChry, eco2, 222396, 0.63, 1, 0.45, 0.26, 199.23, 0, 365, 
1, ChryChry, eco3, 125728, 0.84, 1, 0.65, 0.39, 136.39, 0, 340, 
1, Frangula, eco1, 82903, 0.99, 1, 0.12, 0.07, 273.96, 0, 339, 
1, Frangula, eco2, 222292, 0.98, 1, 0.56, 0.33, 199.23, 0, 365, 
1, Frangula, eco3, 125519, 1, 1, 0.7, 0.42, 136.3, 0, 340, 
1, Garrya, eco1, 206889, 0.87, 1, 0.26, 0.16, 277.58, 0, 339, 
1, Garrya, eco2, 421526, 0.8, 1, 0.62, 0.37, 199.35, 0, 365, 
1, Garrya, eco3, 256899, 0.96, 1, 0.74, 0.45, 136.21, 0, 340, 
1, GaulShal, eco1, 206881, 1, 1, 0.11, 0.06, 277.69, 0, 339, 
1, GaulShal, eco2, 422008, 0.99, 1, 0.55, 0.33, 199.35, 0, 365, 
1, GaulShal, eco3, 257095, 1, 1, 0.7, 0.42, 136.2, 0, 340, 
1, MahoNerv, eco1, 206689, 0.98, 1, 0.26, 0.16, 277.63, 0, 339, 
1, MahoNerv, eco2, 422015, 0.97, 1, 0.62, 0.37, 199.33, 0, 365, 
1, MahoNerv, eco3, 256427, 1, 1, 0.74, 0.45, 136.26, 0, 340, 
1, NothDens, eco1, 206446, 0.57, 1, 0.26, 0.16, 277.63, 0, 339, 
1, NothDens, eco2, 421970, 0.43, 1, 0.62, 0.26, 199.31, 0, 365, 
1, NothDens, eco3, 256004, 0.79, 1, 0.74, 0.44, 136.18, 0, 340, 
1, PinuJeff, eco1, 71483, 0.96, 1, 0.29, 0.17, 272.32, 0, 339, 
1, PinuJeff, eco2, 190888, 0.97, 1, 0.62, 0.37, 199.38, 0, 365, 
1, PinuJeff, eco3, 116571, 0.93, 1, 0.75, 0.45, 134.3, 0, 340, 
1, PinuLamb, eco1, 83252, 0.92, 1, 0.06, 0.03, 273.91, 0, 339, 
1, PinuLamb, eco2, 222580, 0.87, 1, 0.45, 0.27, 199.26, 0, 365, 
1, PinuLamb, eco3, 125675, 0.97, 1, 0.65, 0.39, 136.34, 0, 340, 
1, PinuMont, eco1, 71582, 0, 1, 0.13, 0, 272.19, 0, 339, 
1, PinuMont, eco2, 190483, 0, 1, 0.56, 0, 199.28, 0, 365, 
1, PinuMont, eco3, 116925, 0, 1, 0.71, 0, 134.37, 0, 340, 
1, PseuMenz, eco1, 82934, 1, 1, 0.06, 0.03, 273.89, 0, 339, 
1, PseuMenz, eco2, 222400, 0.99, 1, 0.45, 0.27, 199.19, 0, 365, 
1, PseuMenz, eco3, 125772, 1, 1, 0.65, 0.39, 136.4, 0, 340, 
1, Quercus, eco1, 71428, 1, 1, 0.4, 0.24, 272.33, 0, 339, 
1, Quercus, eco2, 190858, 0.99, 1, 0.66, 0.4, 199.33, 0, 365, 
1, Quercus, eco3, 116368, 0.99, 1, 0.77, 0.46, 134.23, 0, 340, 
1, Rhododen, eco1, 206857, 0, 1, 0.11, 0, 277.66, 0, 339, 
