Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -719.2, 3147.9, 18449.1, 659.7, 190.8, 14.3, 317.2, 0.51, 262.5, 3.2, 117.6, 81.7, 8552.4, 1494, 967.1, 590.9, 13.5, 15.6, 3.7, 3.7, 99, 98.9, 1769.7, 1180.3, 2.5, 1.5, 21.4, 8.2, 2.7, 3, 0.1, 1.1, 0, 0.1, 3.1, 8.8, 70.2, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, 0.3, 0, 0.05, 0.04, 0.06, 12.1, 0.3, 4.9, 0.1, 223.3, 0.02, 0, 
1, eco2, 2, 903912, -826.1, 911.2, 18872.4, 718.1, 207.9, 17.2, 351.9, 0.3, 101.1, 1.5, 126.4, 87.8, 8733.9, 1569, 777.7, 615, 13.7, 18.8, 4.2, 4.4, 84, 30.7, 480, 316.4, 2.7, 1.8, 21.3, 8.1, 2.3, 3.1, 0.1, 1.4, 0, 0.2, 1.3, 2.4, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0.1, 0, 0.05, 0.04, 0.08, 3.8, 0.1, 4.5, 0.2, 61.8, 0.02, 0, 
1, eco3, 3, 540517, -741.7, 1447.9, 15910.5, 663.6, 192.5, 15.9, 293.3, 0.4, 134.3, 2.1, 116.9, 81.4, 7345.9, 1337.6, 680, 515.1, 16.4, 22.1, 4, 4.2, 97.7, 45.7, 782.7, 521.7, 2.5, 1.6, 17.9, 6.6, 2.2, 2.6, 0.1, 1.8, 0, 0.2, 1.9, 4, 31, 61.6, 0.3, 0.4, 0, 0, 0.2, 0.2, 0.1, 0, 0.05, 0.11, 0.16, 0, 0, 4.6, 0.2, 100.9, 0.02, 0, 
2, eco1, 1, 457557, -446, 3225.2, 16563.1, 501.8, 142.8, 32.6, 274.5, 0.59, 262.5, 4.1, 171.3, 118.9, 7610.1, 1335.6, 1725.6, 646, 11.7, 22.2, 10.9, 11.3, 173.6, 149.2, 1722.4, 1180, 3.6, 2.2, 19, 7.3, 4.6, 3.2, 0.1, 1, 0.1, 0.4, 3.1, 11.4, 66.6, 139.2, 0, 0.1, 0, 0, 0.4, 0.7, 0.6, 0.1, 0.05, 0.16, 0.08, 36.6, 0.5, 2, 0.3, 222.5, 0.01, 0, 
2, eco2, 2, 903912, -628.1, 1001.2, 18391.9, 589.7, 168.7, 39.1, 333.3, 0.3, 104.6, 1.9, 202.5, 140.7, 8437.8, 1521.6, 1248, 664.2, 13.5, 25.7, 11.4, 12, 142.3, 55.1, 487.5, 316.3, 4.4, 2.8, 20.6, 7.8, 3.4, 3.3, 0.1, 1.3, 0.1, 0.5, 1.8, 3.3, 17.8, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.2, 0, 0.05, 0.14, 0.06, 14.3, 0.1, 0.9, 0.4, 62.4, 0, 0, 
2, eco3, 3, 540517, -596.3, 1491.5, 16384.5, 549.9, 157.3, 37.3, 290, 0.32, 138, 2.5, 193.1, 134.4, 7499.5, 1367.7, 886.4, 549.8, 13, 27.4, 10.5, 11.3, 135.1, 72, 762.9, 521.6, 4.2, 2.7, 18.3, 6.8, 2.6, 2.7, 0.1, 1.5, 0.1, 0.4, 2.3, 5.1, 29.3, 61.5, 0, 0.2, 0, 0.1, 0.3, 0.4, 0.4, 0, 0.05, 0.31, 0.1, 0.3, 0, 1.4, 0.4, 100.6, 0.01, 0, 
3, eco1, 1, 457557, -391.7, 3343.7, 15274.9, 500, 142.5, 43.2, 257.7, 0.58, 262.9, 4.5, 212.5, 147.9, 6965.7, 1228.1, 2221.4, 679.8, 17.5, 30.7, 17.2, 18.3, 263.3, 201.5, 1699, 1179.8, 4.4, 2.7, 17.5, 6.6, 5.8, 3.4, 0.1, 1.1, 0.1, 0.7, 3.3, 14.1, 63.3, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, 0.4, 0.1, 0.05, 0.24, 0.08, 31.1, 0.3, 2, 0.4, 222.4, 0.01, 0, 
3, eco2, 2, 903912, -543.1, 1139.7, 17122.3, 566.5, 162.1, 49.3, 312.2, 0.32, 106.9, 2.2, 249.9, 174, 7792.8, 1408.8, 1813.4, 710.1, 20.1, 33.7, 18.9, 20.2, 218.1, 85.7, 519.7, 316.3, 5.3, 3.5, 19, 7.2, 4.8, 3.5, 0.1, 1.3, 0.1, 0.8, 2.3, 4.3, 17, 37.3, 0, 0, 0, 0.1, 0.3, 0.3, 0.1, 0, 0.05, 0.22, 0.07, 41.1, 0.3, 0.9, 0.5, 63.5, 0, 0, 
3, eco3, 3, 540517, -567.1, 1569.1, 15981.1, 552.3, 158.2, 48.9, 283.7, 0.3, 140.6, 2.5, 248.6, 173.2, 7253.8, 1327, 1286.5, 588.2, 20, 35.4, 17.8, 19.4, 183.2, 100.9, 763.5, 521.5, 5.3, 3.5, 17.7, 6.5, 3.6, 2.9, 0.1, 1.4, 0.1, 0.7, 2.7, 6.1, 28, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.43, 0.09, 20.7, 0.1, 1.3, 0.5, 101, 0, 0, 
4, eco1, 1, 457557, -235.1, 3486.8, 13354, 400.5, 114, 44.2, 216.8, 0.64, 261.9, 4.4, 219.4, 152.7, 6054.6, 1072.6, 2747.2, 709.2, 21.6, 37.1, 23.2, 24.9, 354.9, 251.2, 1701.1, 1179.6, 4.5, 2.8, 15.3, 5.7, 7.1, 3.6, 0.1, 1.2, 0.1, 0.9, 3.5, 16.7, 60.6, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, -0.1, 0.1, 0.05, 0.08, 0.04, 57.8, 0.5, 1.7, 0.4, 222.9, 0.01, 0, 
4, eco2, 2, 903912, -489, 1282.3, 17039.1, 531.6, 151.9, 58, 302.3, 0.31, 110.1, 2.2, 294.2, 204.9, 7709.7, 1397.4, 2020.3, 732.2, 27.3, 43.3, 24.6, 26.6, 290.5, 115.6, 560, 316.2, 6.2, 4.1, 18.8, 7.1, 5.3, 3.6, 0.1, 1.4, 0.1, 1, 2.8, 5.3, 16.5, 37.3, 0, -0.1, 0, 0.1, 0.3, 0.3, 0, 0, 0.05, 0.13, 0.04, 11, 0.1, 0.8, 0.6, 64.9, 0, 0, 
4, eco3, 3, 540517, -526, 1655.6, 16385.9, 524.5, 149.8, 58.8, 282.1, 0.27, 144, 2.4, 297, 207, 7397.1, 1355, 1431.3, 610.6, 28, 45.6, 24.1, 26.6, 231.5, 128.5, 774.3, 521.4, 6.4, 4.1, 18.1, 6.7, 4, 3, 0.1, 1.6, 0.1, 1, 3.2, 7.1, 26.9, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.28, 0.05, 0.3, 0, 1.2, 0.6, 101.8, 0, 0, 
5, eco1, 1, 457557, -114.3, 3640.6, 11081.3, 317.1, 90.5, 42, 175.5, 0.69, 259.8, 4.2, 203.7, 142, 4995.7, 890, 3267.5, 734.1, 24.4, 41.6, 28.5, 30.8, 443.4, 296.9, 1720.9, 1179.4, 4.2, 2.6, 12.7, 4.7, 8.4, 3.7, 0.1, 1.2, 0.1, 1.1, 3.7, 19.2, 58.4, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, -0.3, 0.1, 0.05, 0.66, 0.15, 76.5, 0.6, 1.4, 0.4, 223.6, 0.01, 0, 
5, eco2, 2, 903912, -382.7, 1448.3, 15649.6, 480.5, 137.2, 61.8, 274.4, 0.3, 111.1, 2.4, 303.2, 211.5, 7046.2, 1280.4, 2467.5, 762.5, 32.9, 51.4, 31.9, 34.5, 366.8, 149.2, 616.1, 316.2, 6.4, 4.2, 17.2, 6.5, 6.4, 3.8, 0.2, 1.6, 0.2, 1.3, 3.4, 6.4, 16.1, 37.3, 0.1, -0.1, 0, 0.2, 0.4, 0.3, -0.2, 0, 0.05, 0.61, 0.1, 58.7, 0.4, 0.9, 0.6, 66.6, 0, 0, 
5, eco3, 3, 540517, -472.1, 1754.7, 16469, 497.4, 141.7, 67.5, 279.2, 0.21, 146.7, 2.6, 327.6, 228.6, 7407.4, 1359.1, 1622, 632.5, 35.9, 56.6, 31, 34.3, 282, 157.1, 794.4, 521.3, 7, 4.5, 18.1, 6.7, 4.4, 3.1, 0.2, 1.8, 0.2, 1.3, 3.7, 8, 26.1, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.2, 0, 0.04, 0.92, 0.11, 7.6, 0, 1.2, 0.7, 102.9, 0, 0, 
