Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 501.699346748055, 232.625150527694, 1003.45832103978, 108.359555202958, 54.7317645670376, 1.02510943991678, 9.85887878450117, 12.7035516886421, 0.262789116984332, 535.160154909662, 639.177566947943, 523.892594802396, 51.2733779616529, 4182.73949038043, 40.8622029605055, 2.0666955155314, 0.919238477391888, 47.3842209823038, 3.08990355299995, 
10, eco2, 903912, 803.179253068883, 332.599535131738, 988.100979962651, 104.658929187797, 86.3243866659586, 7.24507031657949, 19.7377676145465, 23.3006841373939, 7.91329576330439, 929.726169140359, 579.05188447548, 690.76017466302, 428.601554133588, 9628.6935553461, 224.411983688678, 41.2413376523378, 7.03306848454274, 219.634497605962, 6.6389902999407, 
10, eco3, 540517, 759.291733655001, 419.550707933331, 1206.19767925893, 185.357676076793, 120.306186484421, 6.88006667690378, 30.1475938777134, 26.9784484114283, 2.06483792369158, 935.445948971078, 887.664023518224, 733.407633802452, 544.955496311864, 11467.3792091646, 257.511427022647, 34.0705842739451, 7.75300314328689, 122.810152132125, 9.67177905597789, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 332.060986937147, 279.999047113256, 1023.24784453085, 37.153550268054, 28.5587347587295, 0.816960509838119, 8.18986705481503, 0.376851408676952, 0.253448204267446, 321.678890280337, 694.76617776583, 312.557650740782, 39.7699062630448, 3132.47415513258, 48.2533826386658, 1.27913680699891, 0.612011181120604, 23.1779756401935, 1.51418511791973, 
