SimulationYear,DayOfYear,AttemptedNumberIgnitions,ActualNumberIgnitions,FireWeatherIndex,IgnitionType,
1, 120, 1, 1, 11.3522852235107, Rx, 
1, 121, 1, 1, 12.5808637869191, Rx, 
1, 125, 1, 1, 11.8404572238454, Rx, 
1, 126, 1, 1, 10.8815003137294, Rx, 
1, 127, 1, 1, 11.6044035249981, Rx, 
1, 128, 1, 1, 10.5289522670292, Rx, 
1, 130, 1, 1, 11.0132497214456, Rx, 
1, 134, 1, 1, 11.9327030226034, Rx, 
1, 137, 1, 1, 12.4459066543235, Rx, 
1, 138, 1, 1, 13.2714543423012, Rx, 
1, 139, 1, 1, 15.0747624635162, Rx, 
1, 142, 1, 1, 11.9625203923128, Rx, 
1, 151, 1, 1, 12.486961459417, Rx, 
1, 152, 1, 1, 15.9769161133936, Rx, 
1, 174, 1, 1, 26.9646998885978, Rx, 
1, 179, 1, 1, 29.5676618168815, Lightning, 
1, 189, 1, 1, 30.0643702034806, Lightning, 
1, 194, 1, 1, 29.105783399221, Accidental, 
1, 202, 1, 1, 45.6605918320673, Lightning, 
1, 203, 1, 1, 40.5077214479024, Accidental, 
1, 214, 1, 1, 40.0594714778473, Lightning, 
1, 225, 1, 1, 38.6959192488938, Lightning, 
1, 301, 1, 1, 19.0610440043322, Lightning, 
1, 348, 1, 1, 9.21449216556758, Lightning, 
2, 166, 1, 1, 10.1244211019969, Accidental, 
2, 166, 1, 1, 10.1244211019969, Rx, 
2, 167, 1, 1, 11.6197202512601, Rx, 
2, 168, 1, 1, 12.7162333333647, Rx, 
2, 170, 1, 1, 14.0515543651649, Rx, 
2, 171, 1, 1, 13.8153025511324, Rx, 
2, 172, 1, 1, 12.5088384197742, Rx, 
2, 175, 1, 1, 16.5606332822709, Rx, 
2, 180, 1, 1, 16.7599058960907, Rx, 
2, 181, 1, 1, 16.9328974241651, Rx, 
2, 184, 1, 1, 14.5491685414812, Rx, 
2, 186, 1, 1, 17.2837670162205, Rx, 
2, 188, 1, 1, 29.6298171166533, Lightning, 
2, 191, 1, 1, 19.9936124607144, Rx, 
2, 192, 1, 1, 17.174471085641, Rx, 
2, 193, 1, 1, 17.8701556177718, Rx, 
2, 194, 1, 1, 19.1796173341422, Rx, 
2, 200, 1, 1, 28.6901206097921, Accidental, 
2, 238, 1, 1, 28.2901081159548, Lightning, 
2, 262, 1, 1, 17.6262863124309, Accidental, 
2, 277, 1, 1, 26.7769692325258, Accidental, 
2, 281, 1, 1, 30.2585960030324, Lightning, 
3, 36, 1, 1, 1.84384675762787, Lightning, 
3, 110, 1, 1, 8.35971035013482, Accidental, 
3, 129, 1, 1, 10.8606778217298, Rx, 
3, 135, 1, 1, 10.1732343784131, Rx, 
3, 156, 1, 1, 30.3625054393386, Accidental, 
3, 157, 1, 1, 17.7920825395427, Rx, 
3, 159, 1, 1, 13.7356118160475, Rx, 
3, 160, 1, 1, 12.4580180204793, Rx, 
3, 164, 1, 1, 19.9154334141132, Rx, 
3, 165, 1, 1, 18.1604069439854, Rx, 
3, 171, 1, 1, 17.4417011548991, Rx, 
3, 173, 1, 1, 19.9541416279562, Rx, 
3, 176, 1, 1, 16.3593704132459, Rx, 
3, 182, 1, 1, 17.9477560468236, Rx, 
3, 184, 1, 1, 18.4571769305287, Lightning, 
3, 184, 1, 1, 18.4571769305287, Rx, 
3, 185, 1, 1, 17.9341542836964, Rx, 
3, 186, 1, 1, 16.1789377627027, Accidental, 
3, 186, 1, 1, 16.1789377627027, Rx, 
3, 187, 1, 1, 19.4145763456482, Rx, 
3, 287, 1, 1, 20.343580934103, Accidental, 
3, 319, 1, 1, 3.17240718450498, Lightning, 
3, 361, 1, 1, 0, Lightning, 
4, 53, 1, 1, 2.54493490441929, Accidental, 
4, 115, 1, 1, 13.8862685820104, Lightning, 
4, 130, 1, 1, 17.57485271512, Lightning, 
4, 132, 1, 1, 12.7065004259991, Rx, 
4, 146, 1, 1, 18.0317993911399, Rx, 
4, 152, 1, 1, 23.6633543430157, Lightning, 
4, 157, 1, 1, 17.8173840883485, Rx, 
4, 158, 1, 1, 19.294695923345, Rx, 
4, 161, 1, 1, 18.3831788169548, Rx, 
4, 163, 1, 1, 18.1948422544892, Rx, 
4, 164, 1, 1, 16.9095143262165, Rx, 
4, 165, 1, 1, 19.6044823936687, Rx, 
4, 166, 1, 1, 19.9902509025842, Rx, 
4, 182, 1, 1, 27.158585072494, Rx, 
4, 183, 1, 1, 26.9298464599924, Rx, 
4, 192, 1, 1, 28.361547151071, Rx, 
4, 193, 1, 1, 28.2115950272617, Accidental, 
4, 193, 1, 1, 28.2115950272617, Rx, 
4, 194, 1, 1, 29.1213516326803, Lightning, 
4, 195, 1, 1, 28.3737195574336, Rx, 
4, 196, 1, 1, 26.7380796475427, Rx, 
5, 144, 1, 1, 15.7120192777518, Rx, 
5, 145, 1, 1, 16.4055429452868, Rx, 
5, 153, 1, 1, 15.9876222867627, Rx, 
5, 157, 1, 1, 14.2327433271109, Rx, 
5, 158, 1, 1, 15.211703720438, Rx, 
5, 161, 1, 1, 13.3491406989895, Rx, 
5, 162, 1, 1, 14.2656421558141, Rx, 
5, 164, 1, 1, 14.0944276595865, Rx, 
5, 169, 1, 1, 17.5935117983777, Rx, 
5, 170, 1, 1, 20.4393312411773, Rx, 
5, 177, 1, 1, 24.2898392802441, Rx, 
5, 181, 1, 1, 19.963500174587, Rx, 
5, 182, 1, 1, 16.4243026217908, Rx, 
5, 183, 1, 1, 19.7714882132813, Rx, 
5, 184, 1, 1, 19.3806722089724, Rx, 
