Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1986, eco1, 1, 161.13, 11.55, 0, 288, 0, 
1987, eco1, 1, 160.07, 11.12, 0, 365, 0, 
1988, eco1, 1, 252.59, 12.76, 20, 321, 0, 
1989, eco1, 1, 169.49, 10.25, 55, 295, 0, 
1990, eco1, 1, 170.19, 13.09, 0, 310, 0, 
1991, eco1, 1, 205.14, 10.39, 56, 296, 0, 
1992, eco1, 1, 204.32, 11.57, 20, 302, 0, 
1993, eco1, 1, 143.87, 12.38, 0, 351, 0, 
1994, eco1, 1, 139.86, 12.79, 16, 308, 0, 
1995, eco1, 1, 100.57, 11.41, 63, 288, 0, 
1996, eco1, 1, 169.49, 10.25, 55, 295, 0, 
1997, eco1, 1, 145.63, 12.12, 79, 311, 0, 
1998, eco1, 1, 151.33, 11.16, 67, 307, 0, 
1999, eco1, 1, 146.01, 10.87, 56, 288, 0, 
2000, eco1, 1, 145.29, 12.62, 0, 296, 0, 
1950, eco2, 2, 274.7, 11.22, 83, 309, 0, 
1951, eco2, 2, 224.54, 12.65, 0, 298, 0, 
1952, eco2, 2, 223.48, 12.36, 0, 312, 0, 
1953, eco2, 2, 219.44, 11.42, 50, 318, 0, 
1954, eco2, 2, 303.79, 11.54, 49, 315, 0, 
1955, eco2, 2, 265.17, 11.24, 0, 365, 0, 
1956, eco2, 2, 201.65, 12.15, 0, 365, 0, 
1957, eco2, 2, 265.17, 11.24, 0, 365, 0, 
1958, eco2, 2, 244.64, 12.23, 0, 305, 0, 
1959, eco2, 2, 250.87, 11.9, 0, 320, 0, 
1960, eco2, 2, 355.61, 11.05, 0, 337, 0, 
1961, eco2, 2, 245.76, 12.07, 0, 351, 0, 
1962, eco2, 2, 367.63, 12.95, 0, 288, 0, 
1963, eco2, 2, 250.87, 11.9, 0, 320, 0, 
1964, eco2, 2, 213.48, 12.36, 0, 315, 0, 
1965, eco2, 2, 294.52, 11.84, 0, 320, 0, 
1966, eco2, 2, 178.27, 11.42, 0, 365, 0, 
1967, eco2, 2, 231.15, 11.21, 52, 346, 0, 
1968, eco2, 2, 382.75, 11.25, 0, 316, 0, 
1969, eco2, 2, 265.17, 11.24, 0, 365, 0, 
1970, eco2, 2, 244.79, 11.16, 0, 334, 0, 
1971, eco2, 2, 317.16, 11.79, 0, 365, 0, 
1972, eco2, 2, 261.49, 11.39, 0, 320, 0, 
1973, eco2, 2, 355.06, 11.43, 0, 365, 0, 
1974, eco2, 2, 250.87, 11.9, 0, 320, 0, 
1975, eco2, 2, 367.63, 12.95, 0, 288, 0, 
1976, eco2, 2, 235.09, 11.99, 0, 314, 0, 
1977, eco2, 2, 346.74, 11.01, 0, 306, 0, 
1978, eco2, 2, 274.88, 11.51, 0, 365, 0, 
1979, eco2, 2, 259.33, 12.32, 0, 349, 0, 
1980, eco2, 2, 265.17, 11.24, 0, 365, 0, 
1981, eco2, 2, 235.09, 11.99, 0, 314, 0, 
1982, eco2, 2, 219.44, 11.42, 50, 318, 0, 
1983, eco2, 2, 265.17, 11.24, 0, 365, 0, 
1984, eco2, 2, 245.27, 11.67, 20, 321, 0, 
1985, eco2, 2, 382.75, 11.25, 0, 316, 0, 
1986, eco2, 2, 274.88, 11.51, 0, 365, 0, 
1987, eco2, 2, 265.17, 11.24, 0, 365, 0, 
1988, eco2, 2, 400.31, 12.47, 0, 327, 0, 
1989, eco2, 2, 292.2, 10.61, 0, 302, 0, 
1990, eco2, 2, 273.68, 12.68, 0, 314, 0, 
1991, eco2, 2, 341.94, 10.7, 0, 304, 0, 
1992, eco2, 2, 334.84, 11.53, 0, 308, 0, 
1993, eco2, 2, 245.76, 12.07, 0, 351, 0, 
1994, eco2, 2, 223.48, 12.36, 0, 312, 0, 
1995, eco2, 2, 178.27, 11.42, 0, 365, 0, 
1996, eco2, 2, 292.2, 10.61, 0, 302, 0, 
1997, eco2, 2, 235.09, 11.99, 0, 314, 0, 
1998, eco2, 2, 246.03, 11.26, 57, 312, 0, 
1999, eco2, 2, 244.79, 11.16, 0, 334, 0, 
2000, eco2, 2, 244.64, 12.23, 0, 305, 0, 
1950, eco3, 3, 347.15, 10.51, 95, 298, 0, 
1951, eco3, 3, 289.56, 12.3, 0, 293, 0, 
1952, eco3, 3, 280.68, 12.06, 16, 307, 0, 
1953, eco3, 3, 284.86, 10.85, 69, 310, 0, 
1954, eco3, 3, 385.05, 11.06, 73, 305, 0, 
1955, eco3, 3, 337.11, 10.53, 0, 319, 0, 
1956, eco3, 3, 256.34, 11.75, 53, 319, 0, 
1957, eco3, 3, 337.11, 10.53, 0, 319, 0, 
1958, eco3, 3, 308.29, 11.88, 0, 297, 0, 
1959, eco3, 3, 323.88, 11.24, 0, 312, 0, 
1960, eco3, 3, 451.68, 10.24, 0, 328, 0, 
1961, eco3, 3, 311.51, 11.69, 0, 342, 0, 
1962, eco3, 3, 470.61, 12.6, 0, 278, 0, 
1963, eco3, 3, 323.88, 11.24, 0, 312, 0, 
1964, eco3, 3, 265.8, 11.85, 0, 285, 0, 
1965, eco3, 3, 376.26, 11.14, 0, 312, 0, 
1966, eco3, 3, 231.97, 10.86, 66, 365, 0, 
1967, eco3, 3, 299.79, 10.38, 68, 338, 0, 
1968, eco3, 3, 492.06, 10.52, 84, 290, 0, 
1969, eco3, 3, 337.11, 10.53, 0, 319, 0, 
1970, eco3, 3, 317.65, 10.36, 57, 324, 0, 
1971, eco3, 3, 399.83, 11.1, 0, 313, 0, 
1972, eco3, 3, 333.07, 10.79, 48, 312, 0, 
1973, eco3, 3, 450.12, 10.73, 0, 365, 0, 
1974, eco3, 3, 323.88, 11.24, 0, 312, 0, 
1975, eco3, 3, 470.61, 12.6, 0, 278, 0, 
1976, eco3, 3, 297.97, 11.5, 82, 307, 0, 
1977, eco3, 3, 444.36, 10.23, 82, 297, 0, 
1978, eco3, 3, 355.25, 10.94, 45, 289, 0, 
1979, eco3, 3, 324.72, 11.85, 0, 338, 0, 
1980, eco3, 3, 337.11, 10.53, 0, 319, 0, 
1981, eco3, 3, 297.97, 11.5, 82, 307, 0, 
1982, eco3, 3, 284.86, 10.85, 69, 310, 0, 
1983, eco3, 3, 337.11, 10.53, 0, 319, 0, 
1984, eco3, 3, 309.41, 11.13, 28, 321, 0, 
1985, eco3, 3, 492.06, 10.52, 84, 290, 0, 
1986, eco3, 3, 355.25, 10.94, 45, 289, 0, 
1987, eco3, 3, 337.11, 10.53, 0, 319, 0, 
1988, eco3, 3, 513.98, 12.06, 17, 321, 0, 
1989, eco3, 3, 378.2, 9.75, 60, 294, 0, 
1990, eco3, 3, 346.9, 12.36, 0, 307, 0, 
1991, eco3, 3, 442.24, 9.89, 61, 295, 0, 
1992, eco3, 3, 430.34, 10.88, 23, 300, 0, 
1993, eco3, 3, 311.51, 11.69, 0, 342, 0, 
1994, eco3, 3, 280.68, 12.06, 16, 307, 0, 
1995, eco3, 3, 231.97, 10.86, 66, 365, 0, 
1996, eco3, 3, 378.2, 9.75, 60, 294, 0, 
1997, eco3, 3, 297.97, 11.5, 82, 307, 0, 
1998, eco3, 3, 310.94, 10.67, 72, 305, 0, 
1999, eco3, 3, 317.65, 10.36, 57, 324, 0, 
2000, eco3, 3, 308.29, 11.88, 0, 297, 0, 
