Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 326.169930740869, 173.887078549776, 627.980107396456, 69.3126058611277, 36.1948216287807, 0.70316048055215, 5.80174054817214, 7.11885513717417, 0.156955308300387, 332.454417700964, 391.164641782335, 376.642811715262, 32.5927523783922, 2594.28254621829, 28.6941167985628, 1.38777900895408, 0.532753296310624, 28.5482333348632, 1.79440812838619, 
10, eco2, 903912, 564.121928904584, 271.872618130968, 658.129264795688, 69.4527442936923, 61.3750995672145, 3.84295816406907, 11.1974373611591, 14.4939341440317, 4.64211007266194, 594.567609457558, 374.77435967218, 500.422214773119, 255.743878828913, 6153.61662418465, 126.498583932949, 22.2148439228597, 4.4150769101417, 119.236752028959, 4.42476590641567, 
10, eco3, 540517, 674.583929830144, 403.740800011841, 1023.48122260724, 167.122971155394, 103.053263819639, 5.99724152986863, 27.1289025137045, 23.9573926444497, 2.06231071363158, 791.007820290574, 757.579471135968, 645.176684544612, 477.680365279908, 10013.3941189639, 224.827126621364, 28.0661311300107, 7.44793595761095, 101.347028863107, 8.64719333526975, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 192.722882613532, 265.202512473856, 561.276206024605, 24.5385689651781, 17.6684675351923, 0.471254947471025, 3.5644083687934, 0.167432691446093, 0.0975900270348831, 159.974892745603, 334.099432420442, 219.69123628313, 19.1282419458122, 1627.9581975579, 34.2152496847387, 0.531439798757313, 0.337472708318308, 10.6331976125379, 0.665720336482668, 
