Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
1, 7, eco1, 1, 457557, 0, 23, 0.9, 1.49, 0.7, 0.59, 0, 0, 0.01, 
1, 7, eco2, 2, 903912, 0.1, 21, 2, 0.98, 0.65, -1.02, 0, 0, 0.02, 
1, 7, eco3, 3, 540517, 0.1, 21.9, 1.47, 1.18, 0.57, -0.29, 0, 0, 0.03, 
1, 8, eco1, 1, 457557, 1.3, 18.8, 4.96, 1.86, 1.86, -3.1, 0, 0, 0.51, 
1, 8, eco2, 2, 903912, 2.4, 18.6, 44.89, 2.14, 11.87, -42.75, 0, 0, 0.97, 
1, 8, eco3, 3, 540517, 4.2, 18.2, 106.61, 4.65, 28.27, -101.96, 0, 0, 1.65, 
1, 9, eco1, 1, 457557, 2.7, 17.6, 94.97, 4.71, 25.9, -90.26, 0, 0, 1.44, 
1, 9, eco2, 2, 903912, 4.4, 17.4, 176.61, 7.99, 46.56, -168.62, 0, 0, 2.39, 
1, 9, eco3, 3, 540517, 7.5, 17.4, 211.14, 20.39, 57.77, -190.75, 0, 0, 4.08, 
1, 10, eco1, 1, 457557, 6, 11.6, 161.26, 21.21, 48.19, -140.05, 0, 0, 3.9, 
1, 10, eco2, 2, 903912, 11.7, 12.1, 153.17, 16.28, 41.64, -136.89, 0, 0, 8.12, 
1, 10, eco3, 3, 540517, 15.4, 11.4, 108.13, 15.74, 31, -92.39, 0, 0, 9.69, 
1, 11, eco1, 1, 457557, 51.6, 4.8, 22.64, 12.43, 10.4, -10.21, 0, 0.07, 7.98, 
1, 11, eco2, 2, 903912, 73.6, 6.2, 40.76, 9.61, 12.42, -31.15, 0, 0.05, 3.27, 
1, 11, eco3, 3, 540517, 96.9, 4.8, 23.08, 9.06, 8.36, -14.01, 0, 0.07, -3.2, 
1, 12, eco1, 1, 457557, 27.9, 5.6, 31.53, 12.7, 13.01, -18.83, 0, 0.04, 11.71, 
1, 12, eco2, 2, 903912, 43, 6.2, 38.03, 9.04, 11.89, -28.99, 0, 0.03, 10.51, 
1, 12, eco3, 3, 540517, 53.3, 5.5, 29.9, 8.9, 10.38, -21, 0, 0.03, 8.51, 
1, 1, eco1, 1, 457557, 27.3, 1.8, 3.77, 9.57, 4.88, 5.79, 0, 0, 13.84, 
1, 1, eco2, 2, 903912, 44.4, 3.3, 10.44, 7.05, 4.48, -3.39, 0, 0.02, 15.09, 
1, 1, eco3, 3, 540517, 54.4, 2, 4.31, 6.69, 3.31, 2.38, 0, 0.02, 14.14, 
1, 2, eco1, 1, 457557, 36.9, 3.6, 11.87, 10.6, 7.48, -1.27, 0, 0.04, 12.47, 
1, 2, eco2, 2, 903912, 58.4, 4.5, 20.71, 7.33, 7.33, -13.38, 0, 0.04, 3.31, 
1, 2, eco3, 3, 540517, 70, 3.1, 9.08, 6.89, 4.74, -2.19, 0, 0.04, 8.39, 
1, 3, eco1, 1, 457557, 13.7, 3.2, 9.03, 10.19, 6.7, 1.16, 0, 0.04, 13.28, 
1, 3, eco2, 2, 903912, 23.3, 4.3, 18.8, 7.02, 6.88, -11.78, 0, 0, 14.01, 
1, 3, eco3, 3, 540517, 28.1, 2.5, 6.09, 6.37, 3.93, 0.28, 0, 0.03, 10.15, 
1, 4, eco1, 1, 457557, 6.3, 8.4, 64.81, 14.79, 23, -50.02, 0, 0.03, 12.57, 
1, 4, eco2, 2, 903912, 12.4, 8.5, 58.25, 9.15, 17.74, -49.1, 0, 0.02, 13.26, 
1, 4, eco3, 3, 540517, 15.7, 7.3, 48, 8.39, 15.58, -39.61, 0, 0.03, 6.63, 
1, 5, eco1, 1, 457557, 0.7, 13.8, 88.47, 20.86, 31.25, -67.6, 0, 0, 9.85, 
1, 5, eco2, 2, 903912, 1, 13.6, 83.45, 12.09, 24.76, -71.36, 0, 0, 9.73, 
1, 5, eco3, 3, 540517, 1.3, 12.9, 81.51, 11.67, 25.32, -69.85, 0, 0, 9.92, 
1, 6, eco1, 1, 457557, 0.1, 19.7, 66.18, 16.69, 24.07, -49.5, 0, 0, 6.92, 
1, 6, eco2, 2, 903912, 0, 18.3, 74.19, 9.96, 21.86, -64.22, 0, 0, 6.82, 
1, 6, eco3, 3, 540517, 0.1, 18.6, 70.5, 8.78, 21.4, -61.72, 0, 0, 7, 
2, 7, eco1, 1, 457557, 0.1, 22.8, 29.59, 11.83, 12.08, -17.76, 0, 0, 4.9, 
2, 7, eco2, 2, 903912, 0.3, 21.1, 46.81, 8.05, 14.06, -38.76, 0, 0, 4.9, 
2, 7, eco3, 3, 540517, 0.8, 21.8, 45.77, 6.34, 14.17, -39.43, 0, 0, 5.23, 
