Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 484.982000056823, 261.595217645015, 1084.09101816823, 124.044672029933, 49.5326593189482, 1.09775831207915, 11.1718539985182, 12.8827796318273, 0.262848126025828, 507.297392456022, 720.2168691551, 491.268305369604, 57.0739645552357, 4201.76847911845, 43.4168529822514, 2.11531678020443, 0.823650386727774, 46.2081467445586, 3.24245503838866, 
10, eco2, 903912, 714.31896135907, 338.95746377966, 967.437383285099, 102.997470992752, 78.9558485781802, 5.711411066564, 17.5437343458213, 20.3043913566807, 4.20689403393251, 751.637801024879, 607.294676915452, 641.949606820133, 376.334790333572, 8635.35316048465, 189.846654320332, 29.4385349458797, 5.29788187345671, 174.141080105143, 5.43035383975431, 
10, eco3, 540517, 743.138093713981, 458.608959570189, 1289.97391571403, 195.551390613061, 123.552707870428, 7.28736191461138, 31.2547505443862, 27.357124752783, 2.26731074138279, 897.1679632648, 950.707021240775, 761.102777525961, 530.76399632204, 11821.4658262367, 258.473348664334, 30.5443566067302, 8.26458002245998, 118.497571769251, 9.76748557399675, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 306.328293524085, 297.609495647537, 963.300696962346, 36.2707247403056, 25.4456340958613, 0.911136754546428, 7.32694068717122, 0.384384896308001, 0.221248937290873, 271.71845912094, 655.49922304762, 287.040292247742, 35.4901596959505, 2937.78686152763, 42.7890186359295, 1.06535360621737, 0.553452356755552, 21.4239865197123, 1.38738780086415, 
