Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 77822, 1, 1, 0.08, 0.05, 229.99, 0, 282, 
1, ArbuMenz, eco2, 193715, 1, 1, 0.42, 0.25, 203.92, 0, 315, 
1, ArbuMenz, eco3, 120605, 1, 1, 0.55, 0.33, 159.19, 0, 285, 
1, Arctosta, eco1, 76433, 0.96, 1, 0.4, 0.24, 231, 0, 282, 
1, Arctosta, eco2, 161915, 0.97, 1, 0.58, 0.35, 203.78, 0, 315, 
1, Arctosta, eco3, 128756, 0.99, 1, 0.66, 0.4, 158.42, 0, 285, 
1, CaloDecu, eco1, 172277, 0.75, 1, 0.05, 0.03, 230.54, 0, 282, 
1, CaloDecu, eco2, 396429, 0.79, 1, 0.26, 0.16, 204.2, 0, 315, 
1, CaloDecu, eco3, 236045, 0.9, 1, 0.45, 0.27, 159.97, 0, 285, 
1, Ceanothu, eco1, 77561, 0.94, 1, 0.4, 0.24, 229.94, 0, 282, 
1, Ceanothu, eco2, 193684, 0.95, 1, 0.58, 0.35, 203.88, 0, 315, 
1, Ceanothu, eco3, 120826, 0.98, 1, 0.66, 0.39, 159.16, 0, 285, 
1, ChryChry, eco1, 72823, 0.7, 1, 0.06, 0.04, 228.99, 0, 282, 
1, ChryChry, eco2, 210778, 0.74, 1, 0.26, 0.16, 203.92, 0, 315, 
1, ChryChry, eco3, 116546, 0.85, 1, 0.44, 0.27, 160.26, 0, 285, 
1, Frangula, eco1, 72555, 0.99, 1, 0.09, 0.05, 229.01, 0, 282, 
1, Frangula, eco2, 210972, 0.99, 1, 0.43, 0.26, 203.86, 0, 315, 
1, Frangula, eco3, 116488, 1, 1, 0.55, 0.33, 160.27, 0, 285, 
1, Garrya, eco1, 172914, 0.86, 1, 0.28, 0.17, 230.49, 0, 282, 
1, Garrya, eco2, 396571, 0.89, 1, 0.52, 0.31, 204.22, 0, 315, 
1, Garrya, eco3, 235702, 0.97, 1, 0.61, 0.37, 159.98, 0, 285, 
1, GaulShal, eco1, 172931, 1, 1, 0.08, 0.05, 230.59, 0, 282, 
1, GaulShal, eco2, 395999, 1, 1, 0.42, 0.25, 204.24, 0, 315, 
1, GaulShal, eco3, 235613, 1, 1, 0.55, 0.33, 159.94, 0, 285, 
1, MahoNerv, eco1, 172493, 0.98, 1, 0.28, 0.17, 230.56, 0, 282, 
1, MahoNerv, eco2, 396157, 0.99, 1, 0.52, 0.31, 204.23, 0, 315, 
1, MahoNerv, eco3, 235819, 1, 1, 0.61, 0.37, 159.96, 0, 285, 
1, NothDens, eco1, 172423, 0.56, 1, 0.28, 0.17, 230.48, 0, 282, 
1, NothDens, eco2, 396141, 0.62, 1, 0.52, 0.31, 204.27, 0, 315, 
1, NothDens, eco3, 235989, 0.81, 1, 0.61, 0.37, 159.95, 0, 285, 
1, PinuJeff, eco1, 77686, 0.96, 1, 0.28, 0.17, 229.98, 0, 282, 
1, PinuJeff, eco2, 193656, 0.95, 1, 0.53, 0.32, 203.87, 0, 315, 
