Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -507.1, 3180.6, 15487.4, 512.4, 148.9, 8.4, 258.9, 0.86, 259.2, 2.9, 94.1, 65.2, 7180.6, 1255.7, 1647, 618.2, 12.2, 12.1, 2.4, 2.2, 117, 99, 1784.4, 1180.3, 2, 1.2, 17.9, 6.9, 4.4, 3.1, 0.1, 1, 0, 0.1, 2.8, 9.2, 70.4, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, -0.3, 0, 0.05, 0.05, 0.12, 33.8, 0.9, 3.9, 0.1, 223.6, 0.03, 0, 
1, eco2, 2, 903912, -711.3, 927.6, 17627.3, 634.2, 185.1, 12.2, 320.8, 0.51, 99.7, 1.4, 114.7, 79.7, 8162.2, 1468.4, 1107.1, 625.7, 15, 16.6, 3.3, 3.2, 93.2, 30, 487.9, 316.4, 2.5, 1.6, 19.9, 7.5, 3.1, 3.1, 0.1, 1.3, 0, 0.1, 1.3, 2.4, 18.9, 37.3, 0.2, 0.2, 0, 0, 0.1, 0.1, 0, 0, 0.05, 0.04, 0.13, 12.1, 0.2, 4.1, 0.1, 62, 0.03, 0, 
1, eco3, 3, 540517, -638.3, 1467.9, 14441.4, 591.5, 172.6, 11.7, 260.7, 0.65, 132.8, 2, 106.6, 74.2, 6669.6, 1215.7, 1025, 528.9, 17.3, 20.1, 3.1, 3.1, 108.8, 45.5, 791.9, 521.8, 2.3, 1.5, 16.3, 6, 3, 2.6, 0.1, 1.7, 0, 0.1, 1.9, 3.9, 31.1, 61.6, 0.2, 0.3, 0, 0, 0.2, 0.2, 0, 0, 0.05, 0.11, 0.21, 10.6, 0.2, 4.2, 0.1, 101, 0.03, 0, 
2, eco1, 1, 457557, -374.3, 3253.4, 15081, 421, 120.6, 29.7, 242.2, 0.68, 260.7, 3.2, 145.4, 101.3, 6937.1, 1216.6, 1952.3, 649.9, 12.2, 20.4, 9.2, 9.4, 186.5, 139.2, 1747.7, 1180.1, 3.1, 1.9, 17.3, 6.6, 5.2, 3.3, 0.1, 1, 0, 0.3, 2.9, 11.5, 67.6, 139.2, 0, 0.1, 0, 0, 0.3, 0.5, 0.3, 0, 0.05, 0.12, 0.09, 9.8, 0.1, 1.5, 0.3, 223.3, 0.01, 0, 
2, eco2, 2, 903912, -454.7, 1046.5, 15693.9, 466.4, 134.1, 32.6, 273, 0.49, 100.9, 1.6, 163.1, 113.6, 7202.9, 1298.6, 1870, 686.4, 13.3, 23.4, 11.4, 11.7, 169.2, 52.2, 508.7, 316.4, 3.5, 2.3, 17.6, 6.6, 4.9, 3.4, 0.1, 1.2, 0.1, 0.4, 1.6, 3.2, 18.1, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.1, 0, 0.05, 0.1, 0.1, 37.8, 0.3, 0.7, 0.3, 62.6, 0.01, 0, 
2, eco3, 3, 540517, -451.7, 1529.9, 14487.4, 438.3, 125.9, 32.4, 244.6, 0.48, 135.3, 2, 161.9, 113, 6636, 1211.1, 1266, 561.6, 13.5, 26.2, 10, 10.6, 156.3, 67.8, 784.2, 521.6, 3.5, 2.3, 16.2, 6, 3.6, 2.8, 0.1, 1.5, 0.1, 0.4, 2.2, 4.9, 29.8, 61.5, 0, 0.2, 0, 0, 0.2, 0.3, 0.3, 0, 0.05, 0.22, 0.13, 5.4, 0.1, 1.2, 0.3, 101, 0.01, 0, 
3, eco1, 1, 457557, -301.7, 3380.4, 13658.5, 440.4, 124.7, 37.8, 226.2, 0.63, 260.6, 4.5, 180.7, 125.8, 6230.2, 1096.8, 2398, 679.2, 16, 27.5, 15.3, 16.2, 282.8, 192.8, 1725, 1179.8, 3.8, 2.3, 15.6, 5.9, 6.2, 3.4, 0.1, 1, 0.1, 0.6, 3.1, 14.5, 64.1, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, 0.1, 0.1, 0.05, 0.22, 0.1, 39.1, 0.4, 1.8, 0.4, 223.3, 0.01, 0, 
3, eco2, 2, 903912, -404.5, 1219.6, 15041.2, 488.3, 138.8, 43.4, 269.8, 0.44, 103.4, 2.3, 209.3, 145.8, 6849.8, 1237.4, 2174, 711.4, 18.1, 30.6, 16.7, 17.8, 267.1, 84.1, 552.1, 316.3, 4.5, 2.9, 16.7, 6.3, 5.7, 3.5, 0.1, 1.2, 0.1, 0.7, 2.2, 4.4, 17.4, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, -0.1, 0, 0.05, 0.22, 0.11, 19.9, 0.2, 0.8, 0.4, 63.8, 0.01, 0, 
3, eco3, 3, 540517, -463.2, 1623.3, 14534.3, 490.5, 139.4, 44.2, 254.8, 0.38, 137.9, 2.7, 214.4, 149.5, 6606.1, 1207, 1476.4, 585.6, 18.4, 33, 15.9, 17.4, 215.3, 98.5, 788, 521.5, 4.6, 3, 16.2, 6, 4.1, 2.9, 0.1, 1.4, 0.1, 0.6, 2.6, 6.2, 28.3, 61.5, 0, 0.1, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.41, 0.13, 7.3, 0.1, 1.3, 0.5, 101.3, 0.01, 0, 
4, eco1, 1, 457557, -142, 3522.7, 11364, 322.3, 91.6, 36.5, 178.7, 0.69, 259, 4.1, 175.8, 122.5, 5161.5, 911.5, 2997.6, 709.8, 19.7, 33.1, 21.9, 23.4, 374.3, 240.2, 1728.6, 1179.6, 3.7, 2.3, 13, 4.9, 7.7, 3.6, 0.1, 1.1, 0.1, 0.8, 3.2, 17.2, 61.5, 139.2, 0, -0.1, 0, 0.1, 0.4, 0.9, -0.2, 0.1, 0.05, 0.19, 0.09, 60.9, 0.6, 1.4, 0.3, 223.9, 0.01, 0, 
4, eco2, 2, 903912, -353.5, 1371.9, 14669.1, 438.5, 124.8, 49.6, 254.1, 0.37, 105.7, 2.1, 239.9, 167.2, 6648, 1202, 2381.8, 730, 24.9, 39.3, 22.6, 24.4, 344.2, 113, 598.4, 316.3, 5.1, 3.3, 16.2, 6.1, 6.2, 3.6, 0.1, 1.3, 0.1, 0.9, 2.7, 5.4, 16.8, 37.3, 0, -0.1, 0, 0.1, 0.3, 0.3, -0.2, 0, 0.05, 0.21, 0.08, 17.1, 0.1, 0.8, 0.5, 65.2, 0.01, 0, 
4, eco3, 3, 540517, -414.5, 1714.9, 14539.5, 444.5, 126.7, 51.1, 244.9, 0.3, 140.3, 2.3, 249.3, 174, 6577.1, 1202.2, 1671.1, 607.7, 25.9, 42.1, 22.4, 24.8, 265.7, 125.2, 802.7, 521.4, 5.3, 3.5, 16.1, 5.9, 4.5, 3, 0.1, 1.5, 0.1, 0.9, 3.1, 7.1, 27.3, 61.5, 0, -0.1, 0, 0.1, 0.3, 0.4, 0.1, 0, 0.05, 0.39, 0.1, 8.6, 0.1, 1.1, 0.5, 102, 0.01, 0, 
5, eco1, 1, 457557, -116.6, 3679.8, 10698.3, 330.6, 92.6, 41.2, 172.1, 0.73, 259.3, 4.5, 189, 131.6, 4830.3, 854.5, 3085.2, 710.4, 22.7, 38.9, 23.3, 25.8, 469.3, 287.6, 1743.4, 1179.5, 3.9, 2.4, 12.2, 4.6, 7.9, 3.6, 0.1, 1.2, 0.1, 0.9, 3.7, 19.8, 59, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.1, -0.5, 0.1, 0.05, 0.25, 0.11, 18.2, 0.1, 1.4, 0.4, 224.7, 0.01, 0, 
5, eco2, 2, 903912, -257.7, 1564.1, 13366, 416.9, 117.2, 53.2, 234.6, 0.4, 106.6, 2.6, 246.3, 171.6, 6029.5, 1091.2, 2726.6, 748.1, 28.3, 45.3, 27.5, 30.2, 433, 148.8, 666, 316.3, 5.2, 3.4, 14.7, 5.6, 7, 3.7, 0.1, 1.4, 0.1, 1.1, 3.3, 6.7, 16.4, 37.3, 0, -0.1, 0, 0.2, 0.4, 0.3, -0.3, 0, 0.05, 0.3, 0.07, 46.4, 0.3, 0.9, 0.5, 66.9, 0.01, 0, 
5, eco3, 3, 540517, -412.7, 1835.3, 14720.3, 486.9, 135.9, 62.1, 258, 0.3, 143, 3, 283.4, 197.6, 6629.9, 1211.6, 1781.1, 619.6, 30.7, 50.2, 26.5, 30.1, 326.6, 158.4, 828.9, 521.3, 6, 3.9, 16.2, 6, 4.8, 3, 0.2, 1.6, 0.1, 1.1, 3.6, 8.4, 26.2, 61.5, 0.1, -0.1, 0, 0.2, 0.5, 0.5, 0.1, 0, 0.05, 0.5, 0.09, 5.4, 0, 1.3, 0.6, 103, 0.01, 0, 
