Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
1, 7, eco1, 1, 457557, 3.4, 22.3, 20.35, 3.33, 6.35, -17.02, 0, 0, 1.35, 
1, 7, eco2, 2, 903912, 4, 21.6, 38.79, 3.06, 10.41, -35.73, 0, 0, 1.56, 
1, 7, eco3, 3, 540517, 6.6, 21.5, 76.47, 7.2, 20.91, -69.26, 0, 0, 2.53, 
1, 8, eco1, 1, 457557, 0.2, 21, 5.21, 1.94, 2.01, -3.27, 0, 0, 1.03, 
1, 8, eco2, 2, 903912, 0.4, 20.5, 13.87, 1.65, 3.81, -12.22, 0, 0, 1.23, 
1, 8, eco3, 3, 540517, 0.5, 20.2, 41.29, 2.7, 11.13, -38.59, 0, 0, 1.97, 
1, 9, eco1, 1, 457557, 6.9, 18.7, 201.18, 18.61, 57.94, -182.57, 0, 0, 3.48, 
1, 9, eco2, 2, 903912, 12.3, 18.7, 233.78, 22.6, 63.03, -211.19, 0, 0, 6.8, 
1, 9, eco3, 3, 540517, 19, 18.4, 213.02, 26.07, 59.27, -186.95, 0, 0.01, 8.64, 
1, 10, eco1, 1, 457557, 19, 12.6, 147.58, 19.29, 44.68, -128.29, 0, 0.01, 10.56, 
1, 10, eco2, 2, 903912, 35.7, 13.6, 150.52, 13.82, 40.79, -136.7, 0, 0.02, 9.86, 
1, 10, eco3, 3, 540517, 50.1, 12.4, 123.1, 14.09, 34.88, -109.01, 0, 0.04, 5.84, 
1, 11, eco1, 1, 457557, 9.1, 8, 57.41, 12.98, 20.28, -44.43, 0, 0, 11.96, 
1, 11, eco2, 2, 903912, 15.1, 8.8, 64.29, 8.99, 18.76, -55.29, 0, 0.01, 13.53, 
1, 11, eco3, 3, 540517, 20, 7.9, 55.55, 9.38, 17.15, -46.17, 0, 0.01, 12.31, 
1, 12, eco1, 1, 457557, 25.3, 5.2, 27.76, 10.37, 11.91, -17.39, 0, 0.03, 11.62, 
1, 12, eco2, 2, 903912, 38.6, 6.5, 41.38, 7.31, 12.86, -34.08, 0, 0.02, 9.46, 
1, 12, eco3, 3, 540517, 49.3, 5.4, 29.55, 7.5, 10.28, -22.05, 0, 0.03, 6.24, 
1, 1, eco1, 1, 457557, 17.6, 6.1, 36.58, 10.81, 14.56, -25.77, 0, 0.02, 12.81, 
1, 1, eco2, 2, 903912, 28.2, 7.1, 45.76, 7.25, 14.15, -38.51, 0, 0.01, 11.99, 
1, 1, eco3, 3, 540517, 34.9, 6.2, 36.58, 7.44, 12.29, -29.14, 0, 0.02, 10.17, 
1, 2, eco1, 1, 457557, 17.7, 5.5, 30.74, 10.19, 12.93, -20.55, 0, 0.02, 12.69, 
1, 2, eco2, 2, 903912, 31.2, 6.4, 40.21, 6.73, 12.7, -33.48, 0, 0.01, 11.08, 
1, 2, eco3, 3, 540517, 37.2, 5.2, 27.41, 6.7, 9.82, -20.71, 0, 0.02, 9.1, 
1, 3, eco1, 1, 457557, 7.3, 6.5, 39.49, 10.8, 15.6, -28.69, 0, 0, 12.36, 
1, 3, eco2, 2, 903912, 12.3, 7, 45.16, 6.84, 14.15, -38.32, 0, 0, 13.6, 
1, 3, eco3, 3, 540517, 15.2, 5.8, 33.08, 6.71, 11.44, -26.37, 0, 0.01, 12.8, 
1, 4, eco1, 1, 457557, 5.4, 10.9, 71.22, 14.59, 25.5, -56.63, 0, 0, 10.27, 
1, 4, eco2, 2, 903912, 10.3, 10.5, 69.67, 8.5, 21, -61.17, 0, 0, 12.09, 
1, 4, eco3, 3, 540517, 13.6, 9.7, 64.95, 8.29, 20.4, -56.67, 0, 0.01, 11.07, 
1, 5, eco1, 1, 457557, 6.7, 13.1, 80.65, 16.73, 28.81, -63.92, 0, 0, 9.49, 
1, 5, eco2, 2, 903912, 13.1, 13.2, 81.61, 9.97, 24.37, -71.64, 0, 0, 10.87, 
1, 5, eco3, 3, 540517, 18.3, 12, 76.87, 9.28, 23.88, -67.59, 0, 0.01, 9.85, 
1, 6, eco1, 1, 457557, 0.4, 18.9, 74.55, 14.85, 26.32, -59.7, 0, 0, 6.8, 
1, 6, eco2, 2, 903912, 1.2, 18.3, 79.09, 10.45, 23.87, -68.64, 0, 0, 8.1, 
1, 6, eco3, 3, 540517, 1.6, 17.7, 78.18, 9.11, 23.98, -69.06, 0, 0, 7.56, 
2, 7, eco1, 1, 457557, 3.1, 23.4, 42.2, 12.65, 17.32, -29.56, 0, 0, 6.04, 
2, 7, eco2, 2, 903912, 6.5, 22.3, 61.38, 14.79, 21.12, -46.59, 0, 0, 8.28, 
2, 7, eco3, 3, 540517, 9.1, 22.5, 61.77, 13.73, 22.66, -48.05, 0, 0, 8.21, 
2, 8, eco1, 1, 457557, 0.5, 22.6, 40.79, 7.36, 14.19, -33.43, 0, 0, 4.45, 
2, 8, eco2, 2, 903912, 0.7, 22, 55.41, 8.45, 17.28, -46.96, 0, 0, 6.09, 
