Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 425.790170404999, 233.890905395393, 913.408788413247, 99.4138937880963, 46.3855891178585, 0.95058320602679, 8.87965433814803, 11.4497385025254, 0.214943711930973, 443.324674302874, 565.624744020963, 462.580222791914, 45.180086852567, 3674.10232167795, 38.3405652191967, 1.8214867218729, 0.700269037518823, 42.105127885706, 2.52715836496874, 
10, eco2, 903912, 702.335493941888, 325.345807999009, 960.521148076361, 101.103657214419, 80.1476780925577, 5.71270654665498, 16.5176023772226, 20.8892038163007, 5.00881944260061, 739.064535043234, 585.764701652373, 641.059183858606, 362.155208692882, 8470.92390077795, 183.70679557302, 29.7652182955863, 5.53685314499642, 168.988518793865, 5.71665383355902, 
10, eco3, 540517, 739.516111426653, 433.775035752807, 1293.8887232039, 191.138818945565, 129.212465102855, 7.85625799003547, 31.675871434201, 27.6140491418401, 2.25804738796375, 907.073248389967, 936.312125243054, 771.644386763043, 547.323471787196, 12011.2089166483, 262.795838058747, 34.2257801327248, 8.08156080197293, 123.247411274761, 9.70314717205934, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 307.226203511257, 387.630889703359, 991.815723505487, 55.2064791927563, 25.8441068544466, 0.887568106268727, 7.5100632270952, 0.33431900287833, 0.219404358364095, 270.240710993384, 671.069593515125, 287.452461660514, 34.5895221797503, 2904.09746108135, 58.4973719121334, 1.04493429233953, 0.561243735753141, 21.5182829680237, 1.34503460771008, 
