Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
10, eco1, 1, 457557, 65.1, 4409, 7013.2, 235, 66.7, 36.7, 117.3, 0.84, 257.6, 5, 183.2, 127.8, 3091.7, 558.7, 3446, 679.6, 24.2, 48.3, 29, 34.3, 799.5, 511.5, 1918.8, 1179.2, 3.7, 2.3, 7.9, 2.8, 8.8, 3.4, 0.1, 1.3, 0.1, 1.2, 5.2, 31.8, 49, 139, 0, -0.2, 0, 0.1, 0.6, 1.6, -1.6, 0.1, 0.05, 0.44, 0.11, 56.1, 0.4, 1, 0.3, 228.7, 0.01, 0, 
10, eco2, 2, 903912, -231.1, 2389.4, 13403.6, 450, 127.7, 71.8, 250.6, 0.33, 120.3, 3.6, 359.9, 251.1, 5934.5, 1087.5, 3020.7, 760.8, 41.2, 72.5, 42.3, 48.6, 711.3, 336.9, 1024.3, 316.9, 7.5, 5, 14.6, 5.4, 7.7, 3.7, 0.2, 2, 0.2, 1.8, 6.1, 13.1, 15.3, 37.3, 0.1, -0.2, 0.1, 0.3, 0.8, 0.6, -0.9, 0, 0.05, 0.66, 0.07, 68, 0.5, 0.9, 0.6, 76.3, 0, 0, 
10, eco3, 3, 540517, -511.2, 2437.6, 18458.8, 624.6, 177.6, 99.5, 347.8, 0.29, 164.5, 4, 498.5, 347.9, 8173.6, 1510.4, 2290.8, 702.6, 54.4, 94.6, 49.9, 58, 565.2, 333.3, 1017.8, 521.3, 10.5, 6.9, 20.1, 7.3, 6.1, 3.4, 0.3, 2.5, 0.3, 2.1, 7, 13.7, 22.6, 61.4, 0.1, -0.3, 0.1, 0.3, 0.9, 0.7, -0.3, 0, 0.05, 1.01, 0.08, 20.2, 0.2, 1.6, 0.9, 110.2, 0, 0, 
11, eco1, 1, 457557, 132.6, 4551.4, 6887.2, 242.7, 68.3, 39, 111.5, 0.82, 257.9, 6.3, 188.8, 131.7, 3044.8, 551.1, 3206.8, 645.3, 21.7, 46, 23.8, 29.7, 849, 549.9, 1973.2, 1179.3, 3.8, 2.4, 7.8, 2.8, 8.2, 3.2, 0.1, 1.2, 0.1, 1, 5.5, 34.3, 47.5, 139, 0, -0.2, 0, 0.1, 0.8, 2.2, -2.2, 0.1, 0.05, 1.11, 0.2, 9.2, 0.1, 1.4, 0.3, 229.6, 0.01, 0, 
11, eco2, 2, 903912, -152.2, 2593.1, 13405.3, 447.5, 126.3, 75.8, 244, 0.28, 122.3, 4.4, 368.2, 256.9, 5930.2, 1087.7, 2927.3, 738, 38.9, 71.9, 38.3, 45.3, 773.6, 377.5, 1124.9, 317.2, 7.7, 5.1, 14.6, 5.4, 7.5, 3.6, 0.2, 1.9, 0.2, 1.7, 6.7, 14.8, 15.4, 37.3, 0.1, -0.3, 0.1, 0.3, 1, 0.9, -1.3, 0, 0.05, 1.45, 0.12, 11.6, 0.1, 1.2, 0.7, 78.5, 0, 0, 
11, eco3, 3, 540517, -431.3, 2616.7, 18780.3, 609.3, 172.4, 105.6, 344.9, 0.24, 167.5, 4.8, 516.2, 360.3, 8309, 1537.2, 2354.3, 702.2, 53.8, 97.4, 49.3, 58.3, 631.4, 372.5, 1091.4, 521.4, 10.9, 7.1, 20.4, 7.4, 6.2, 3.4, 0.3, 2.6, 0.3, 2.1, 7.8, 15.1, 22.2, 61.4, 0.1, -0.4, 0.1, 0.4, 1.1, 0.9, -0.5, 0, 0.04, 2.08, 0.15, 0.4, 0, 2, 1, 112, 0, 0, 
12, eco1, 1, 457557, 77.5, 4650.8, 6226.7, 221.5, 62.7, 36.2, 100.8, 0.87, 257.2, 5.2, 173.8, 121.4, 2748.9, 498.9, 3193.5, 628.8, 22.5, 46.4, 25.1, 31, 874.7, 579.3, 2017.5, 1179.4, 3.5, 2.2, 7.1, 2.5, 8.2, 3.1, 0.1, 1.2, 0.1, 1.1, 5.7, 36.1, 46.4, 139, 0, -0.2, 0, 0.1, 0.7, 1.9, -1.8, 0.1, 0.05, 0.55, 0.14, 31.5, 0.3, 1.1, 0.3, 230.6, 0.02, 0, 
12, eco2, 2, 903912, -229.8, 2741.9, 13499.9, 439.8, 124.5, 77.8, 244, 0.23, 124.6, 3.6, 374.9, 261.7, 5964.4, 1094.9, 2905.5, 729.5, 44.5, 78.3, 41.4, 48.5, 813.8, 408.1, 1202.6, 317.4, 7.8, 5.2, 14.7, 5.4, 7.5, 3.6, 0.2, 2.1, 0.2, 1.8, 7.1, 16, 15.5, 37.3, 0.1, -0.2, 0.1, 0.2, 0.9, 0.8, -1.1, 0, 0.05, 0.89, 0.08, 6.9, 0.1, 1, 0.7, 80.5, 0, 0, 
12, eco3, 3, 540517, -477.4, 2760.9, 19101.2, 597.4, 170.1, 108.9, 344.9, 0.15, 170.6, 4, 527.7, 368.5, 8441.9, 1564.3, 2464.3, 713.5, 63.6, 108.8, 56.3, 65.4, 681.8, 403.4, 1154.2, 521.5, 11.1, 7.3, 20.7, 7.6, 6.5, 3.4, 0.3, 2.9, 0.3, 2.4, 8.4, 16.2, 22, 61.4, 0.1, -0.3, 0.1, 0.3, 0.9, 0.8, -0.5, 0, 0.05, 1.35, 0.1, 0.7, 0, 1.7, 1, 114, 0, 0, 
13, eco1, 1, 457557, 121.4, 4752.9, 6301.4, 241.5, 67.7, 37.7, 105.8, 0.83, 257.6, 6.4, 181, 126.3, 2777.1, 504.1, 2939.9, 594.6, 20.6, 44.6, 21.3, 27.4, 897.4, 610.6, 2065.4, 1179.5, 3.6, 2.3, 7.2, 2.5, 7.6, 2.9, 0.1, 1.2, 0.1, 1, 5.8, 38.3, 45.2, 139, 0, -0.2, 0, 0.1, 0.9, 2.5, -2.6, 0.1, 0.05, 1.1, 0.19, 2.8, 0, 1.3, 0.3, 231.5, 0.01, 0, 
