EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 2210, 449, 9.27079548467086, 106, 0, Rx, 1, 156, 2196, 2201, 4.57178983875068, 6.93923099544509, 288.610641442191, 0, 9.27, 1, 0, 0, 0.317855591407189, 0.0457699658119658, 464.5, 1932.39, 2432340, 
2, 1, 1524, 867, 8.93104792233356, 128, 0, Rx, 1, 156, 1859, 1859, 7.209298428619, 4.50909255885368, 117.507671405303, 0, 8.93, 1, 0, 0, 0.420679499063737, 0.0248590833333334, 319.179487179487, 1977.31, 1471843, 
3, 1, 4701, 1090, 11.6801906457837, 139, 0, Rx, 1, 156, 3771, 3771, 6.754693613325, 9.32162520554056, 44.595414359718, 0, 11.68, 1, 0, 0, 0.228178579623882, 0.0245088931623931, 111.333333333333, 1136.6, 4261234, 
4, 1, 361, 1562, 14.116131878118, 145, 0, Rx, 1, 156, 2413, 2424, 8.54609207104429, 7.53295026225422, 73.9932552116383, 0, 14.12, 1, 0, 0, 0.274892319899339, 0.0298589594017094, 178.397435897436, 1726.13, 1955676, 
5, 1, 1098, 812, 9.74405333423285, 146, 0, Rx, 1, 156, 2325, 2325, 7.14350638437689, 5.94773151243109, 60.1557926903943, 0, 9.39, 1, 0, 0, 0.4033394241333, 0.0698270363247863, 496.621794871795, 1943.56, 1985166, 
6, 1, 4925, 1081, 26.1095302294392, 170, 67, Accidental, 130, 29495, 569121, 631353, 10.64856842875, 12.2948594544073, 126.447712985283, 0.698447141791551, 16.61, 0.482780575325279, 0, 0, 0.233873897751658, 0.0305093160648682, 334.003593829463, 776.64, 713856742, 
7, 1, 1115, 1208, 31.6203980634262, 196, 125, Lightning, 117, 32813, 523949, 620793, 11.2362751229075, 13.5705874336044, 104.218406079341, 0.222174814092405, 14.71, 0.475685228251257, 0, 0, 0.402072009761852, 0.0395079510559818, 491.270167311736, 608.7, 523439174, 
8, 1, 2883, 91, 28.5665521599591, 218, 116, Accidental, 61, 12982, 200822, 236723, 8.89057285750207, 12.4573201263307, 115.246908209097, 0.828133425776134, 18.32, 0.493363048903139, 0, 0, 0.285984955255659, 0.0477536038360808, 858.576567555076, 770.27, 263189608, 
9, 1, 297, 1600, 37.0036254451167, 254, 136, Lightning, 58, 26954, 432638, 512781, 12.1020235979782, 13.7267876299062, 89.7988811921361, 0.971691462916929, 13.64, 0.466001129784995, 0, 0, 0.324727350178935, 0.0311937015656305, 516.007345848483, 560.88, 449374591, 
10, 1, 2646, 445, 17.3079396452062, 288, 124, Accidental, 13, 9023, 125758, 161687, 8.90512088155167, 14.2407756490587, 133.475330837498, 0.289292839725116, 10.95, 0.454255937358086, 0, 0, 0.332614972768704, 0.0474844703535421, 283.817355646681, 737.94, 135449701, 
11, 2, 3114, 772, 9.22102219765494, 133, 0, Rx, 1, 156, 2254, 2333, 9.95850250332449, 7.28951285387508, 340.240452125945, 0, 9.22, 1, 701.335648292025, 582.346749260177, 0.332055542285625, 0.0109855674725037, 1267.36538461538, 738.19, 1969766, 
12, 2, 4448, 931, 9.95069883368063, 134, 0, Rx, 1, 156, 1972, 2776, 10.6178921966196, 12.5311515427411, 344.554326340547, 0, 9.95, 1, 678.450359226354, 584.121008513954, 0.226218929290771, 0.0120103628110026, 678.237179487179, 136.58, 1300652, 
13, 2, 481, 1049, 14.5759014100845, 135, 0, Rx, 1, 156, 2436, 2486, 7.37818702373933, 4.53842921668173, 204.063493240123, 0, 14.58, 1, 699.976659798966, 613.625806885732, 0.387197647094725, 0.0150578820119589, 515.217948717949, 1724.42, 2116887, 
14, 2, 2140, 872, 10.9949915057659, 137, 0, Rx, 1, 156, 2374, 3289, 11.4309021341578, 12.2911686464926, 147.132890445151, 0, 10.99, 1, 701.335648292025, 546.300634569796, 0.31450539625608, 0.0139658860261234, 1420.75641025641, 147.85, 2741326, 
15, 2, 1350, 1139, 16.113193946492, 140, 0, Rx, 1, 156, 2169, 2510, 9.13928346657682, 8.32427977529807, 67.6152949851332, 0, 16.11, 1, 699.976659798966, 611.195996890464, 0.454675405453413, 0.00396583295650927, 256.532051282051, 846.57, 1610420, 
16, 2, 2726, 437, 25.7439095034624, 252, 136, Accidental, 60, 23082, 331541, 430489, 10.7033055454077, 13.0131722383413, 122.086605571391, 0.210562800571899, 15.86, 0.481940378766084, 701.335648292285, 576.471956703237, 0.284488395817835, 0.0127230533199989, 558.955506455247, 315.18, 340598067, 
17, 2, 4851, 1128, 30.8349842684531, 263, 140, Accidental, 53, 24158, 244262, 313321, 12.0255581095007, 12.5966133294095, 100.562725393091, 0.728153330297636, 14.1, 0.466023894113666, 700.902266085411, 582.36027963768, 0.232295776638057, 0.0066677426844697, 253.751676463283, 430.87, 310897321, 
18, 2, 4790, 1041, 20.0953086137824, 297, 72, Accidental, 1, 291, 5271, 5591, 6.00167607125947, 8.72451542174402, 355.424445572935, 2.89655172413793, 20.1, 0.481084672414233, 701.335648292028, 584.703891799112, 0.226673269435712, 0.00823573221797952, 387.123711340206, 819.55, 8043387, 
19, 3, 1218, 987, 14.0528501833676, 142, 0, Rx, 1, 156, 2629, 3083, 9.61542331209936, 9.11553087417141, 157.301069589507, 0, 14.05, 1, 742.529237450578, 659.580845509447, 0.263682440121968, 0.0145326464250123, 593.596153846154, 467.68, 3608977, 
20, 3, 2245, 373, 9.5802611436393, 144, 0, Rx, 1, 156, 2202, 2310, 7.06507734205289, 8.8343900725082, 140.423108255697, 0, 9.58, 1, 731.667195303835, 602.089826557152, 0.329572868347169, 0.0145705063403235, 194.057692307692, 356.95, 2454256, 
21, 3, 1718, 839, 10.2348115842648, 145, 0, Rx, 1, 156, 1504, 1575, 8.0899179026985, 6.76159616643117, 108.416319287004, 0, 10.23, 1, 731.667195303835, 618.030121906255, 0.447632088538927, 0.0151089660063126, 1609.55128205128, 783.69, 586747, 
22, 3, 2547, 374, 12.5804027999872, 146, 0, Rx, 1, 156, 2372, 3406, 12.6080104887104, 16.5785429272112, 125.101328815235, 0, 12.58, 1, 731.667195303835, 596.029888102597, 0.343315658569337, 0.0152481947874948, 159.24358974359, 99.83, 2619102, 
23, 3, 2938, 63, 18.4921340390605, 150, 91, Accidental, 143, 40346, 548545, 676272, 10.2308061567328, 12.1622064494778, 138.92106215518, 0.513570454827116, 19.04, 0.49898414589814, 731.667195304368, 601.194380334334, 0.271628150131539, 0.0135612676740771, 468.387944281961, 347.65, 608489423, 
24, 3, 3149, 804, 14.4173359078369, 153, 0, Rx, 1, 156, 2445, 2769, 7.90252576910749, 9.28700474433116, 137.199149297099, 0, 14.58, 1, 729.372882325988, 664.793387358133, 0.219120978575486, 0.0140095303857422, 286.00641025641, 348.24, 1334069, 
25, 3, 4674, 928, 20.8530814662772, 184, 115, Lightning, 126, 44075, 558846, 651427, 9.5960392106284, 11.0134404759734, 119.610861871218, 0.342378726686936, 18.09, 0.489027470366574, 733.208098764509, 617.089431601307, 0.227082209395451, 0.0114290178315059, 417.556687464549, 400.13, 703402875, 
26, 3, 661, 971, 24.9226499184248, 187, 121, Lightning, 128, 33956, 567574, 725616, 10.1573514839827, 11.9361920522584, 117.473096150233, 0.194374907966426, 15.87, 0.478055830671897, 740.946762409268, 667.427820695735, 0.291509729683447, 0.0170133477284696, 702.925374013429, 342.01, 633882353, 
