EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 646, 1337, 1.9313100457083, 13, 137, Lightning, 1, 7, 121, 128, 12.5774660168423, 14.9931644676512, 22.0569395078736, 0, 1.93, 0.3952795466638, 0, 0, 0.411053619384766, 0.0292474285714286, 100.285714285714, 200.43, 124509, 
2, 1, 2769, 505, 6.00125749912848, 88, 114, Accidental, 3, 3405, 27880, 62069, 19.4989792693639, 20.5662919528493, 175.310438125664, 0, 5.86, 0.441184511329255, 0, 0, 0.305114598171995, 0.0442238206558978, 551.532745961821, 87.68, 28563543, 
3, 1, 647, 947, 22.1192218684902, 183, 123, Lightning, 135, 30663, 507623, 649162, 13.2857666645579, 15.0796344119632, 114.045890787398, 0.0939273367686387, 13.79, 0.476311353599998, 0, 0, 0.29444340082558, 0.0553287960734435, 647.693865570884, 456.89, 565186145, 
4, 1, 2639, 423, 24.6019804722065, 223, 129, Accidental, 82, 20786, 274789, 358980, 12.384303107542, 15.2378100590886, 85.3544998352435, 0.30406543180178, 13.59, 0.474529605541427, 0, 0, 0.326855942704915, 0.0452163003303494, 311.916337919754, 545.85, 289536845, 
5, 1, 361, 1465, 24.5052488506622, 236, 127, Lightning, 86, 32942, 522628, 659596, 13.8089494084669, 15.032942806403, 105.739065933903, 0.421662973194499, 12.68, 0.466777175008443, 0, 0, 0.331068405371743, 0.0334958831076838, 638.354805415579, 412.1, 555222267, 
6, 1, 2674, 588, 37.2227711481119, 252, 120, Accidental, 45, 10277, 167975, 187129, 11.2825703114542, 13.3164687854106, 85.1417382314312, 0.0953678474114441, 17.05, 0.492424044530375, 0, 0, 0.295047329402195, 0.0472146212902604, 310.498491777756, 562.32, 188624904, 
7, 1, 4480, 1135, 45.0215039494176, 259, 110, Lightning, 39, 11436, 217354, 250775, 11.4324801848687, 13.7565970697592, 81.5275995397865, 0.155662439877569, 14.75, 0.477158175425222, 0, 0, 0.219897165812184, 0.0329286866037093, 800.516963973417, 454.58, 274975066, 
8, 2, 4806, 1055, 23.1627201116401, 184, 120, Accidental, 130, 34323, 611095, 728250, 10.7268522635924, 11.6183592554735, 122.069777272267, 0.778800769185945, 17.49, 0.485973643486354, 675.791532621114, 593.699954112949, 0.23043872344646, 0.00995995093532127, 442.148442735192, 421.66, 774044614, 
9, 2, 375, 1575, 29.9363937639154, 184, 99, Lightning, 133, 26273, 293136, 376821, 11.7874771510372, 12.9031372402311, 141.034313466334, 0.978989037758831, 15.62, 0.475600319401753, 677.198608040705, 575.050570223633, 0.323435555006775, 0.00705732393152475, 393.079397099684, 304.62, 296665189, 
10, 2, 306, 1650, 28.1312308008687, 209, 24, Accidental, 3, 541, 8168, 8780, 9.12578515740816, 10.7170554330569, 158.84428431969, 9.35185185185185, 25.46, 0.495190720974531, 677.198608040422, 544.944928491814, 0.301461939185913, 0.0078949223946928, 220.606284658041, 400.82, 6700271, 
11, 2, 1228, 1224, 43.8154281056528, 231, 110, Lightning, 79, 18684, 247834, 323682, 12.5022049121987, 13.1387911330455, 112.672180489241, 0.461382005031312, 17.87, 0.494421199091502, 677.198608040663, 585.710859940148, 0.479708514996546, 0.00834212881624377, 403.848158852494, 281.83, 224130068, 
12, 2, 554, 935, 41.0142520718287, 251, 109, Lightning, 60, 16972, 179350, 248149, 12.2926399553514, 13.8274615991116, 114.798906760895, 0.153202521949207, 15.84, 0.485231839810867, 676.608437296208, 613.130994550267, 0.306817518073992, 0.0113347394131053, 536.268618901721, 273.66, 186160277, 
13, 2, 682, 1425, 39.1270999720702, 253, 124, Lightning, 55, 15308, 210020, 295014, 13.1173930608351, 13.5561095281728, 94.7516580572393, 0.493238387665774, 18.28, 0.498731679613793, 677.198608040631, 584.785071942527, 0.365802597873713, 0.00994375036494272, 816.189704729553, 251.1, 215287840, 
14, 2, 887, 1277, 33.7164361570916, 256, 80, Lightning, 51, 13127, 206898, 284612, 13.0238151590479, 13.6307503581474, 102.210456524484, 0.274264817918635, 19.21, 0.506251590832249, 677.198608040601, 566.487417490766, 0.331147065027895, 0.0113528640682698, 787.125999847642, 267.53, 232729769, 
15, 2, 2613, 59, 25.548281764206, 260, 153, Accidental, 49, 17198, 209503, 275293, 11.8510815498315, 12.6969129724747, 100.659152600108, 0.41344420538466, 17.68, 0.49369473719571, 675.374463463202, 579.315757712349, 0.314835035012684, 0.0114900161881052, 1346.63141062914, 333.05, 276108802, 
16, 2, 2806, 40, 29.5854874466104, 291, 75, Accidental, 5, 1522, 17295, 21900, 11.5226718577428, 11.9412609334968, 103.933414594476, 1.09796186719264, 19.49, 0.503383112102407, 675.374463463196, 546.732438355232, 0.252771540665592, 0.0134266785738023, 1570.8567674113, 336.03, 25340970, 
