Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 631.443824485255, 316.163892148956, 1213.7729638056, 143.197691216613, 66.300314496336, 1.43475676254543, 12.0606110276971, 16.1298155202521, 0.345161367873292, 671.590166908167, 777.103788161912, 621.105405446753, 58.8680645252941, 5124.17924761287, 52.470505314092, 2.50552171642003, 1.08714761221006, 59.5468586427483, 4.12358678809416, 
10, eco2, 903912, 801.714077255308, 348.054582746993, 985.371538379842, 104.851038596678, 90.5125277681898, 6.29537941746542, 17.7393640088858, 21.014675101116, 4.09583786917311, 895.955718034499, 567.344896405845, 684.260090584039, 374.758842674951, 8870.93986029614, 195.993007062634, 34.8034642752834, 5.21872483162078, 183.315727637204, 6.11152081176044, 
10, eco3, 540517, 773.813891144959, 433.333286464626, 1229.00287317513, 189.999409824298, 124.761189749814, 7.43323336731315, 31.5494017764474, 27.4875091810248, 2.27847227746768, 910.674480173612, 892.776885833378, 744.92278873745, 537.905103817271, 11542.7899122507, 259.262219319651, 33.9773790648583, 8.33359912824204, 121.034711211673, 10.8478549240819, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 353.504656250478, 252.386716846207, 1096.19572424856, 31.874249547051, 30.2433642147317, 0.937723606020671, 9.21873340370708, 0.465552925646422, 0.289714724067165, 343.22398957944, 740.854560196872, 341.099681569728, 43.289000059009, 3409.07513817951, 42.8829435458314, 1.40973474343087, 0.595267911975994, 25.8091603887603, 1.74395976894682, 
