Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 73151, 1, 1, 0.14, 0.08, 216.99, 20, 284, 
1, ArbuMenz, eco2, 194190, 1, 1, 0.37, 0.22, 227.85, 0, 333, 
1, ArbuMenz, eco3, 118438, 0.97, 1, 0.52, 0.31, 156.81, 19, 289, 
1, Arctosta, eco1, 65719, 0.99, 1, 0.35, 0.21, 218.22, 20, 284, 
1, Arctosta, eco2, 164353, 0.98, 1, 0.55, 0.33, 226.85, 0, 333, 
1, Arctosta, eco3, 121117, 1, 1, 0.64, 0.39, 154.2, 19, 289, 
1, CaloDecu, eco1, 193264, 0.92, 1, 0.03, 0.02, 218.42, 20, 284, 
1, CaloDecu, eco2, 394518, 0.84, 1, 0.15, 0.09, 228.52, 0, 333, 
1, CaloDecu, eco3, 249960, 0.98, 1, 0.38, 0.23, 159.18, 19, 289, 
1, Ceanothu, eco1, 72879, 0.99, 1, 0.36, 0.21, 217.11, 20, 284, 
1, Ceanothu, eco2, 194352, 0.97, 1, 0.55, 0.33, 227.84, 0, 333, 
1, Ceanothu, eco3, 118713, 1, 1, 0.64, 0.38, 156.74, 19, 289, 
1, ChryChry, eco1, 77829, 0.87, 1, 0.04, 0.02, 216.49, 20, 284, 
1, ChryChry, eco2, 209355, 0.8, 1, 0.15, 0.09, 228.42, 0, 333, 
1, ChryChry, eco3, 123187, 0.95, 1, 0.37, 0.22, 160.18, 19, 289, 
1, Frangula, eco1, 77605, 1, 1, 0.14, 0.09, 216.59, 20, 284, 
1, Frangula, eco2, 209011, 1, 1, 0.36, 0.22, 228.41, 0, 333, 
1, Frangula, eco3, 123157, 0.99, 1, 0.5, 0.3, 160.17, 19, 289, 
1, Garrya, eco1, 192898, 0.98, 1, 0.27, 0.16, 218.4, 20, 284, 
1, Garrya, eco2, 394090, 0.93, 1, 0.48, 0.29, 228.59, 0, 333, 
1, Garrya, eco3, 250492, 1, 1, 0.58, 0.35, 159.16, 19, 289, 
1, GaulShal, eco1, 192912, 1, 1, 0.13, 0.08, 218.31, 20, 284, 
1, GaulShal, eco2, 394710, 1, 1, 0.36, 0.22, 228.6, 0, 333, 
1, GaulShal, eco3, 250231, 0.97, 1, 0.51, 0.3, 159.16, 19, 289, 
1, MahoNerv, eco1, 193095, 1, 1, 0.27, 0.16, 218.4, 20, 284, 
1, MahoNerv, eco2, 395223, 1, 1, 0.48, 0.29, 228.53, 0, 333, 
1, MahoNerv, eco3, 250532, 0.99, 1, 0.58, 0.35, 159.24, 19, 289, 
1, NothDens, eco1, 192912, 0.85, 1, 0.27, 0.16, 218.38, 20, 284, 
1, NothDens, eco2, 394976, 0.72, 1, 0.48, 0.29, 228.59, 0, 333, 
1, NothDens, eco3, 250092, 0.96, 1, 0.58, 0.35, 159.15, 19, 289, 
1, PinuJeff, eco1, 73216, 0.91, 1, 0.27, 0.16, 217.02, 20, 284, 
1, PinuJeff, eco2, 194401, 0.94, 1, 0.49, 0.29, 227.84, 0, 333, 
1, PinuJeff, eco3, 118268, 0.87, 1, 0.59, 0.36, 156.81, 19, 289, 
1, PinuLamb, eco1, 77788, 0.99, 1, 0.04, 0.02, 216.4, 20, 284, 
1, PinuLamb, eco2, 209064, 0.96, 1, 0.15, 0.09, 228.43, 0, 333, 
1, PinuLamb, eco3, 123632, 1, 1, 0.37, 0.22, 160.24, 19, 289, 
1, PinuMont, eco1, 73279, 0, 1, 0.14, 0, 217.02, 20, 284, 
1, PinuMont, eco2, 194347, 0, 1, 0.37, 0, 227.78, 0, 333, 
1, PinuMont, eco3, 118209, 0.17, 1, 0.52, 0.1, 156.81, 19, 289, 
1, PseuMenz, eco1, 77597, 1, 1, 0.04, 0.02, 216.45, 20, 284, 
1, PseuMenz, eco2, 209028, 1, 1, 0.15, 0.09, 228.4, 0, 333, 
1, PseuMenz, eco3, 123713, 0.98, 1, 0.37, 0.22, 160.18, 19, 289, 
1, Quercus, eco1, 73031, 0.99, 1, 0.36, 0.21, 217.11, 20, 284, 
1, Quercus, eco2, 194119, 1, 1, 0.55, 0.33, 227.88, 0, 333, 
1, Quercus, eco3, 118486, 0.96, 1, 0.64, 0.38, 156.8, 19, 289, 
1, Rhododen, eco1, 193132, 0.32, 1, 0.13, 0.07, 218.28, 20, 284, 
1, Rhododen, eco2, 394887, 0.09, 1, 0.36, 0.06, 228.55, 0, 333, 
1, Rhododen, eco3, 250245, 0.58, 1, 0.51, 0.29, 159.16, 19, 289, 
1, Rubus, eco1, 77818, 1, 1, 0.28, 0.17, 216.55, 20, 284, 
1, Rubus, eco2, 209156, 0.99, 1, 0.48, 0.29, 228.42, 0, 333, 
1, Rubus, eco3, 123368, 1, 1, 0.58, 0.35, 160.27, 19, 289, 
1, Vacciniu, eco1, 193458, 0.93, 1, 0.27, 0.16, 218.36, 20, 284, 
1, Vacciniu, eco2, 395127, 0.96, 1, 0.48, 0.29, 228.56, 0, 333, 
1, Vacciniu, eco3, 250571, 0.89, 1, 0.58, 0.35, 159.2, 19, 289, 
1, WhipMode, eco1, 192630, 1, 1, 0.27, 0.16, 218.37, 20, 284, 
1, WhipMode, eco2, 393889, 1, 1, 0.48, 0.29, 228.58, 0, 333, 
1, WhipMode, eco3, 250471, 0.97, 1, 0.58, 0.35, 159.18, 19, 289, 
2, ArbuMenz, eco1, 84380, 0.99, 1, 0.05, 0.03, 199.27, 67, 298, 
2, ArbuMenz, eco2, 147817, 1, 1, 0.3, 0.18, 188.58, 45, 307, 
2, ArbuMenz, eco3, 98661, 0.96, 1, 0.44, 0.27, 144.94, 72, 298, 
2, Arctosta, eco1, 111878, 1, 1, 0.33, 0.2, 199.78, 67, 298, 
2, Arctosta, eco2, 162629, 0.99, 1, 0.51, 0.31, 188.88, 45, 307, 
2, Arctosta, eco3, 110110, 1, 1, 0.59, 0.35, 144.61, 72, 298, 
2, CaloDecu, eco1, 159934, 0.95, 1, 0.01, 0.01, 199.11, 67, 298, 
2, CaloDecu, eco2, 376924, 0.91, 1, 0.07, 0.04, 189.54, 45, 307, 
2, CaloDecu, eco3, 230476, 0.99, 1, 0.24, 0.14, 147.56, 72, 298, 
2, Ceanothu, eco1, 84707, 1, 1, 0.34, 0.2, 199.26, 67, 298, 
2, Ceanothu, eco2, 147726, 0.99, 1, 0.51, 0.31, 188.61, 45, 307, 
2, Ceanothu, eco3, 98681, 1, 1, 0.59, 0.35, 144.97, 72, 298, 
2, ChryChry, eco1, 40700, 0.92, 1, 0.02, 0.01, 198.12, 67, 298, 
2, ChryChry, eco2, 93076, 0.87, 1, 0.08, 0.05, 187.89, 45, 307, 
2, ChryChry, eco3, 69823, 0.97, 1, 0.25, 0.15, 146.43, 72, 298, 
2, Frangula, eco1, 40510, 1, 1, 0.06, 0.04, 198.08, 67, 298, 
2, Frangula, eco2, 93123, 1, 1, 0.3, 0.18, 187.9, 45, 307, 
2, Frangula, eco3, 69551, 0.98, 1, 0.43, 0.26, 146.39, 72, 298, 
2, Garrya, eco1, 159868, 1, 1, 0.18, 0.11, 199.09, 67, 298, 
2, Garrya, eco2, 377489, 0.98, 1, 0.44, 0.26, 189.55, 45, 307, 
2, Garrya, eco3, 230719, 1, 1, 0.52, 0.31, 147.58, 72, 298, 
2, GaulShal, eco1, 159834, 0.99, 1, 0.05, 0.03, 199.14, 67, 298, 
2, GaulShal, eco2, 377468, 1, 1, 0.29, 0.17, 189.56, 45, 307, 
2, GaulShal, eco3, 229950, 0.96, 1, 0.43, 0.26, 147.56, 72, 298, 
