Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 49592, 62257, 
1, Arctosta, 0, 0, 37118, 103473, 
1, CaloDecu, 0, 0, 0, 82132, 
1, Ceanothu, 0, 0, 0, 28625, 
1, ChryChry, 0, 0, 1704, 19111, 
1, Frangula, 0, 0, 435, 21285, 
1, Garrya, 0, 0, 19, 63460, 
1, GaulShal, 0, 0, 1413, 23353, 
1, MahoNerv, 0, 0, 1664, 10730, 
1, NothDens, 0, 0, 6213, 171304, 
1, PinuJeff, 0, 0, 0, 68302, 
1, PinuLamb, 0, 0, 0, 29324, 
1, PinuMont, 0, 0, 0, 7601, 
1, PseuMenz, 0, 0, 0, 47797, 
1, Quercus, 0, 0, 7521, 87604, 
1, Rhododen, 0, 0, 552, 32379, 
1, Rubus, 0, 0, 418, 13013, 
1, Vacciniu, 0, 0, 799, 118150, 
1, WhipMode, 0, 0, 1346, 64990, 
2, ArbuMenz, 0, 0, 41609, 36259, 
2, Arctosta, 0, 0, 28125, 92032, 
2, CaloDecu, 0, 0, 0, 43839, 
2, Ceanothu, 0, 0, 0, 24063, 
2, ChryChry, 0, 0, 2349, 5448, 
2, Frangula, 0, 0, 580, 8640, 
2, Garrya, 0, 0, 61, 55201, 
2, GaulShal, 0, 0, 915, 17851, 
2, MahoNerv, 0, 0, 14, 9299, 
2, NothDens, 0, 0, 7573, 139234, 
2, PinuJeff, 0, 0, 0, 51417, 
2, PinuLamb, 0, 0, 0, 11852, 
2, PinuMont, 0, 0, 0, 10216, 
2, PseuMenz, 0, 0, 0, 15291, 
2, Quercus, 0, 0, 6123, 63185, 
2, Rhododen, 0, 0, 208, 34704, 
2, Rubus, 0, 0, 39, 7595, 
2, Vacciniu, 0, 0, 1239, 97006, 
2, WhipMode, 0, 0, 332, 54455, 
3, ArbuMenz, 0, 0, 40720, 86001, 
3, Arctosta, 0, 0, 34095, 143143, 
3, CaloDecu, 0, 0, 0, 169587, 
3, Ceanothu, 0, 0, 0, 31374, 
3, ChryChry, 0, 0, 1814, 21184, 
3, Frangula, 0, 0, 662, 14594, 
3, Garrya, 0, 0, 403, 70819, 
3, GaulShal, 0, 0, 798, 32602, 
3, MahoNerv, 0, 0, 54, 13535, 
3, NothDens, 0, 0, 9104, 188178, 
3, PinuJeff, 0, 0, 0, 82984, 
3, PinuLamb, 0, 0, 0, 41246, 
3, PinuMont, 0, 0, 0, 0, 
3, PseuMenz, 0, 0, 0, 55400, 
3, Quercus, 0, 0, 9897, 87742, 
3, Rhododen, 0, 0, 427, 15801, 
3, Rubus, 0, 0, 59, 9907, 
3, Vacciniu, 0, 0, 1026, 129002, 
3, WhipMode, 0, 0, 390, 77108, 
4, ArbuMenz, 0, 0, 17679, 101322, 
4, Arctosta, 0, 0, 10564, 157969, 
4, CaloDecu, 0, 0, 0, 168270, 
4, Ceanothu, 0, 0, 0, 29921, 
4, ChryChry, 0, 0, 1034, 19026, 
