Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 505.738002041276, 287.062094995815, 1020.25550259312, 122.872828959015, 53.8252611150086, 1.15398955758518, 9.97356394940958, 13.031742493285, 0.276783001899217, 529.179068400221, 656.701551937791, 520.868606534268, 48.6468745970447, 4250.53770568476, 46.478193973647, 2.21419626407202, 0.925495621310569, 46.7402771676534, 2.87310433454193, 
10, eco2, 903912, 756.636077405765, 346.320805565144, 981.209341174805, 108.007219729354, 84.7183807715795, 5.9153169777589, 17.4560388621901, 21.2495740735824, 5.81465784279886, 802.008860375789, 616.117106532494, 663.171951473152, 383.966696979352, 9007.87731217198, 193.648442547505, 31.0386730124171, 6.16455141650957, 181.109686562409, 6.18054523006664, 
10, eco3, 540517, 775.303679625248, 449.399378742944, 1338.93949866517, 195.225380515321, 134.919837858939, 7.73520351811321, 31.9133237252482, 28.0346871606258, 2.27454455641543, 966.705776136551, 960.245511242015, 796.435891933094, 544.91845029851, 12411.8569147686, 263.484245638898, 33.0690635077158, 8.24226990085418, 131.359080287947, 9.88062170107508, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 323.920047119812, 365.396029347163, 1025.7767447553, 57.229848958709, 28.1670677095968, 0.950008414252213, 8.04209967282765, 0.446095240592975, 0.265774537380042, 292.339052839318, 734.420236167297, 299.99330356655, 36.8692665613246, 3144.06530989582, 58.4996404819509, 1.2154376394635, 0.651988713974434, 22.4719455718085, 1.51004574293476, 
