Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 27161, 86298, 
1, Arctosta, 0, 0, 29280, 119045, 
1, CaloDecu, 0, 0, 0, 177228, 
1, Ceanothu, 0, 0, 0, 34612, 
1, ChryChry, 0, 0, 723, 45201, 
1, Frangula, 0, 0, 301, 30539, 
1, Garrya, 0, 0, 33, 77356, 
1, GaulShal, 0, 0, 777, 33420, 
1, MahoNerv, 0, 0, 918, 14525, 
1, NothDens, 0, 0, 2671, 183838, 
1, PinuJeff, 0, 0, 0, 85065, 
1, PinuLamb, 0, 0, 0, 63687, 
1, PinuMont, 0, 0, 0, 0, 
1, PseuMenz, 0, 0, 0, 108875, 
1, Quercus, 0, 0, 7768, 104436, 
1, Rhododen, 0, 0, 477, 11348, 
1, Rubus, 0, 0, 144, 16382, 
1, Vacciniu, 0, 0, 352, 151636, 
1, WhipMode, 0, 0, 608, 82109, 
2, ArbuMenz, 0, 0, 42240, 72891, 
2, Arctosta, 0, 0, 30799, 121415, 
2, CaloDecu, 0, 0, 0, 170352, 
2, Ceanothu, 0, 0, 0, 32997, 
2, ChryChry, 0, 0, 2191, 20980, 
2, Frangula, 0, 0, 527, 17413, 
2, Garrya, 0, 0, 61, 71845, 
2, GaulShal, 0, 0, 822, 36252, 
2, MahoNerv, 0, 0, 24, 15184, 
2, NothDens, 0, 0, 8433, 37538, 
2, PinuJeff, 0, 0, 0, 79761, 
2, PinuLamb, 0, 0, 0, 46088, 
2, PinuMont, 0, 0, 0, 0, 
2, PseuMenz, 0, 0, 0, 61601, 
2, Quercus, 0, 0, 6372, 85953, 
2, Rhododen, 0, 0, 131, 0, 
2, Rubus, 0, 0, 28, 11338, 
2, Vacciniu, 0, 0, 1130, 153667, 
2, WhipMode, 0, 0, 397, 85110, 
3, ArbuMenz, 0, 0, 39969, 69494, 
3, Arctosta, 0, 0, 21006, 127511, 
3, CaloDecu, 0, 0, 0, 155464, 
3, Ceanothu, 0, 0, 0, 29184, 
3, ChryChry, 0, 0, 2187, 17787, 
3, Frangula, 0, 0, 473, 14622, 
3, Garrya, 0, 0, 25, 70858, 
3, GaulShal, 0, 0, 795, 32858, 
3, MahoNerv, 0, 0, 73, 14079, 
3, NothDens, 0, 0, 8680, 53534, 
3, PinuJeff, 0, 0, 0, 77788, 
3, PinuLamb, 0, 0, 0, 40466, 
3, PinuMont, 0, 0, 0, 0, 
3, PseuMenz, 0, 0, 0, 54357, 
3, Quercus, 0, 0, 4195, 85274, 
3, Rhododen, 0, 0, 191, 0, 
3, Rubus, 0, 0, 74, 9908, 
3, Vacciniu, 0, 0, 1072, 140629, 
3, WhipMode, 0, 0, 370, 78183, 
4, ArbuMenz, 0, 0, 33509, 56783, 
4, Arctosta, 0, 0, 24268, 112581, 
4, CaloDecu, 0, 0, 0, 115340, 
4, Ceanothu, 0, 0, 0, 23027, 
4, ChryChry, 0, 0, 1584, 13239, 
4, Frangula, 0, 0, 417, 10924, 
4, Garrya, 0, 0, 217, 61320, 
4, GaulShal, 0, 0, 884, 24705, 
4, MahoNerv, 0, 0, 169, 9894, 
4, NothDens, 0, 0, 6534, 135126, 
4, PinuJeff, 0, 0, 0, 62339, 
4, PinuLamb, 0, 0, 0, 26212, 
4, PinuMont, 0, 0, 0, 0, 
4, PseuMenz, 0, 0, 0, 35435, 
4, Quercus, 0, 0, 6502, 71169, 
4, Rhododen, 0, 0, 321, 6134, 
4, Rubus, 0, 0, 206, 7960, 
4, Vacciniu, 0, 0, 748, 110352, 
4, WhipMode, 0, 0, 637, 62541, 
5, ArbuMenz, 0, 0, 23168, 59783, 
5, Arctosta, 0, 0, 13729, 112250, 
5, CaloDecu, 44060, 0, 0, 97466, 
5, Ceanothu, 0, 0, 0, 22724, 
5, ChryChry, 0, 0, 1739, 12105, 
5, Frangula, 0, 0, 419, 10792, 
5, Garrya, 0, 0, 163, 59014, 
5, GaulShal, 0, 0, 463, 22790, 
5, MahoNerv, 0, 0, 2, 9943, 
5, NothDens, 0, 0, 6282, 120584, 
5, PinuJeff, 0, 0, 0, 63510, 
5, PinuLamb, 0, 0, 0, 25384, 
5, PinuMont, 0, 0, 0, 0, 
5, PseuMenz, 44563, 0, 0, 35291, 
5, Quercus, 0, 0, 3404, 70074, 
5, Rhododen, 0, 0, 265, 1169, 
5, Rubus, 0, 0, 11, 15106, 
