Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 71917, 1, 1, 0.13, 0.08, 273.33, 0, 339, 
1, ArbuMenz, eco2, 188183, 0.99, 1, 0.56, 0.33, 199.36, 0, 365, 
1, ArbuMenz, eco3, 116301, 1, 1, 0.71, 0.42, 134.38, 0, 340, 
1, Arctosta, eco1, 59249, 0.96, 1, 0.39, 0.23, 274.49, 0, 339, 
1, Arctosta, eco2, 152893, 0.93, 1, 0.66, 0.4, 198.88, 0, 365, 
1, Arctosta, eco3, 116763, 0.99, 1, 0.77, 0.46, 132.63, 0, 340, 
1, CaloDecu, eco1, 204079, 0.76, 1, 0.05, 0.03, 276.06, 0, 339, 
1, CaloDecu, eco2, 405442, 0.68, 1, 0.44, 0.26, 199.57, 0, 365, 
1, CaloDecu, eco3, 256704, 0.88, 1, 0.65, 0.39, 136.23, 0, 340, 
1, Ceanothu, eco1, 71652, 0.94, 1, 0.4, 0.24, 272.85, 0, 339, 
1, Ceanothu, eco2, 188151, 0.91, 1, 0.66, 0.4, 199.41, 0, 365, 
1, Ceanothu, eco3, 116927, 0.98, 1, 0.77, 0.46, 134.28, 0, 340, 
1, ChryChry, eco1, 83052, 0.71, 1, 0.06, 0.04, 272.76, 0, 339, 
1, ChryChry, eco2, 213057, 0.63, 1, 0.45, 0.26, 199.29, 0, 365, 
1, ChryChry, eco3, 125401, 0.84, 1, 0.65, 0.39, 136.29, 0, 340, 
1, Frangula, eco1, 82951, 0.99, 1, 0.13, 0.08, 272.75, 0, 339, 
1, Frangula, eco2, 212992, 0.98, 1, 0.56, 0.33, 199.35, 0, 365, 
1, Frangula, eco3, 125732, 1, 1, 0.7, 0.42, 136.29, 0, 340, 
1, Garrya, eco1, 204109, 0.87, 1, 0.27, 0.16, 276.06, 0, 339, 
1, Garrya, eco2, 405109, 0.8, 1, 0.62, 0.37, 199.52, 0, 365, 
1, Garrya, eco3, 256779, 0.96, 1, 0.74, 0.45, 136.23, 0, 340, 
1, GaulShal, eco1, 204277, 1, 1, 0.12, 0.07, 276.04, 0, 339, 
1, GaulShal, eco2, 405073, 0.99, 1, 0.55, 0.33, 199.54, 0, 365, 
1, GaulShal, eco3, 256415, 1, 1, 0.7, 0.42, 136.21, 0, 340, 
1, MahoNerv, eco1, 204632, 0.98, 1, 0.27, 0.16, 276.02, 0, 339, 
1, MahoNerv, eco2, 406326, 0.97, 1, 0.62, 0.37, 199.57, 0, 365, 
1, MahoNerv, eco3, 256325, 1, 1, 0.74, 0.45, 136.18, 0, 340, 
1, NothDens, eco1, 203918, 0.57, 1, 0.27, 0.16, 276.09, 0, 339, 
1, NothDens, eco2, 405749, 0.43, 1, 0.62, 0.26, 199.55, 0, 365, 
1, NothDens, eco3, 256367, 0.79, 1, 0.74, 0.44, 136.1, 0, 340, 
1, PinuJeff, eco1, 71671, 0.96, 1, 0.28, 0.17, 273.05, 0, 339, 
1, PinuJeff, eco2, 188334, 0.97, 1, 0.62, 0.37, 199.32, 0, 365, 
1, PinuJeff, eco3, 116546, 0.93, 1, 0.75, 0.45, 134.46, 0, 340, 
1, PinuLamb, eco1, 83295, 0.92, 1, 0.06, 0.04, 272.88, 0, 339, 
1, PinuLamb, eco2, 212540, 0.87, 1, 0.45, 0.27, 199.27, 0, 365, 
1, PinuLamb, eco3, 125674, 0.97, 1, 0.65, 0.39, 136.27, 0, 340, 
1, PinuMont, eco1, 71442, 0, 1, 0.13, 0, 273.15, 0, 339, 
1, PinuMont, eco2, 188455, 0, 1, 0.56, 0, 199.33, 0, 365, 
1, PinuMont, eco3, 116693, 0, 1, 0.71, 0, 134.4, 0, 340, 
1, PseuMenz, eco1, 83264, 1, 1, 0.06, 0.04, 272.83, 0, 339, 
1, PseuMenz, eco2, 212683, 0.99, 1, 0.45, 0.27, 199.33, 0, 365, 
1, PseuMenz, eco3, 125487, 1, 1, 0.65, 0.39, 136.3, 0, 340, 
1, Quercus, eco1, 71773, 1, 1, 0.39, 0.24, 273.18, 0, 339, 
1, Quercus, eco2, 187788, 0.99, 1, 0.66, 0.4, 199.3, 0, 365, 
1, Quercus, eco3, 117002, 0.99, 1, 0.77, 0.46, 134.28, 0, 340, 
1, Rhododen, eco1, 203704, 0, 1, 0.12, 0, 275.94, 0, 339, 
1, Rhododen, eco2, 405678, 0, 1, 0.55, 0, 199.61, 0, 365, 
1, Rhododen, eco3, 256420, 0.21, 1, 0.7, 0.13, 136.25, 0, 340, 
1, Rubus, eco1, 83370, 0.98, 1, 0.29, 0.17, 272.85, 0, 339, 
1, Rubus, eco2, 212769, 0.96, 1, 0.62, 0.37, 199.25, 0, 365, 
1, Rubus, eco3, 125283, 1, 1, 0.74, 0.45, 136.39, 0, 340, 
1, Vacciniu, eco1, 204366, 0.97, 1, 0.27, 0.16, 276.14, 0, 339, 
1, Vacciniu, eco2, 405111, 0.98, 1, 0.62, 0.37, 199.55, 0, 365, 
1, Vacciniu, eco3, 255541, 0.95, 1, 0.74, 0.45, 136.24, 0, 340, 
1, WhipMode, eco1, 204136, 1, 1, 0.27, 0.16, 276.04, 0, 339, 
1, WhipMode, eco2, 405949, 0.99, 1, 0.62, 0.37, 199.53, 0, 365, 
1, WhipMode, eco3, 256151, 1, 1, 0.74, 0.45, 136.22, 0, 340, 
2, ArbuMenz, eco1, 74518, 0.94, 1, 0.41, 0.25, 210.05, 0, 319, 
2, ArbuMenz, eco2, 139780, 0.94, 1, 0.61, 0.37, 172.61, 0, 347, 
2, ArbuMenz, eco3, 88855, 0.98, 1, 0.67, 0.4, 138.85, 0, 314, 
2, Arctosta, eco1, 94195, 0.85, 1, 0.57, 0.34, 210.92, 0, 319, 
2, Arctosta, eco2, 151567, 0.85, 1, 0.7, 0.42, 173.21, 0, 347, 
2, Arctosta, eco3, 95711, 0.93, 1, 0.74, 0.44, 138.96, 0, 314, 
2, CaloDecu, eco1, 171614, 0.43, 1, 0.23, 0.14, 209.14, 0, 319, 
2, CaloDecu, eco2, 377992, 0.42, 1, 0.53, 0.25, 173.46, 0, 347, 
2, CaloDecu, eco3, 243080, 0.66, 1, 0.59, 0.35, 142.13, 0, 314, 
2, Ceanothu, eco1, 74685, 0.81, 1, 0.57, 0.34, 210.06, 0, 319, 
2, Ceanothu, eco2, 139705, 0.81, 1, 0.7, 0.42, 172.68, 0, 347, 
2, Ceanothu, eco3, 88826, 0.9, 1, 0.74, 0.44, 138.77, 0, 314, 
2, ChryChry, eco1, 44134, 0.38, 1, 0.24, 0.14, 207.65, 0, 319, 
2, ChryChry, eco2, 92463, 0.38, 1, 0.54, 0.23, 171.47, 0, 347, 
2, ChryChry, eco3, 71019, 0.61, 1, 0.6, 0.34, 140, 0, 314, 
2, Frangula, eco1, 44285, 0.94, 1, 0.42, 0.25, 207.72, 0, 319, 
2, Frangula, eco2, 92545, 0.94, 1, 0.62, 0.37, 171.51, 0, 347, 
2, Frangula, eco3, 70944, 0.98, 1, 0.66, 0.4, 139.95, 0, 314, 
2, Garrya, eco1, 171313, 0.57, 1, 0.52, 0.31, 209.11, 0, 319, 
2, Garrya, eco2, 377950, 0.57, 1, 0.67, 0.34, 173.47, 0, 347, 
2, Garrya, eco3, 242644, 0.78, 1, 0.7, 0.42, 142.07, 0, 314, 
2, GaulShal, eco1, 171364, 0.94, 1, 0.42, 0.25, 209.12, 0, 319, 
2, GaulShal, eco2, 378879, 0.94, 1, 0.61, 0.37, 173.5, 0, 347, 
2, GaulShal, eco3, 242650, 0.98, 1, 0.66, 0.39, 142.1, 0, 314, 
2, MahoNerv, eco1, 171695, 0.9, 1, 0.52, 0.31, 209.13, 0, 319, 
2, MahoNerv, eco2, 377972, 0.9, 1, 0.67, 0.4, 173.45, 0, 347, 
