EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 2662, 345, 26.6198719598226, 165, 153, Accidental, 119, 23084, 344729, 413546, 10.7243865334478, 13.599710004605, 139.041978570729, 0.245851925659576, 15.95, 0.485022721282672, 0, 0, 0.325082037938441, 0.0448111982181009, 334.990686189569, 664.79, 377819232, 
2, 1, 294, 1516, 27.0340656845756, 168, 125, Lightning, 142, 31492, 441742, 599761, 14.8329829877574, 16.0331828052921, 84.9846722964925, 0.638277603124702, 14.49, 0.483256083844721, 0, 0, 0.322062240501534, 0.0310676855286, 489.739648164613, 423.57, 456608959, 
3, 1, 4968, 1081, 26.8449745375886, 178, 129, Accidental, 104, 15289, 280884, 317535, 11.1568554049603, 12.1591478859026, 133.538467106027, 0.86603872318158, 18.54, 0.494529006413261, 0, 0, 0.240075096398852, 0.0315964245099968, 352.073189875074, 806.12, 357127484, 
4, 1, 298, 1620, 26.8449745375886, 178, 63, Lightning, 54, 1387, 21751, 23474, 9.57646680818171, 11.9871215506689, 156.429367889767, 4.71861471861472, 25.52, 0.520614786960235, 0, 0, 0.297545741053048, 0.0229746301369861, 141.795241528479, 713.73, 17829880, 
5, 1, 2835, 277, 26.2648704066945, 200, 34, Accidental, 50, 3840, 76312, 84639, 7.71631244787395, 11.3901478795072, 128.403555517428, 1.76348007293566, 22.88, 0.516402417038433, 0, 0, 0.304739669342829, 0.0367069551215285, 165.575, 981.93, 101830853, 
6, 1, 867, 959, 28.572857278009, 242, 156, Lightning, 69, 30849, 418567, 609240, 15.0250284792758, 16.8424483475786, 82.9675382937274, 0.0700207468879668, 13.1, 0.478855314110454, 0, 0, 0.29964019460281, 0.0538213831674737, 578.886997957794, 367.79, 441168283, 
7, 1, 4564, 1226, 36.6947539867123, 261, 130, Lightning, 20, 8571, 159896, 196659, 11.7900836768298, 13.9125835254249, 127.520232571847, 0.121353558926488, 14.89, 0.47858704736869, 0, 0, 0.227372467682801, 0.0336482291058986, 601.306031968265, 611.43, 200187444, 
8, 2, 4986, 1049, 6.56120752251454, 71, 108, Accidental, 1, 909, 4639, 10516, 18.3181175867231, 17.2273753658281, 131.73559354982, 0, 6.56, 0.431407477312783, 680.050507026948, 565.754629494959, 0.244367255870793, 0.00550622682464634, 244.553355335534, 86.14, 4410534, 
9, 2, 2673, 255, 36.3793339412727, 180, 138, Accidental, 139, 32039, 324846, 435341, 11.2014273005941, 12.8964996528561, 121.106080991015, 0.370965728197765, 17.17, 0.489847120896927, 676.337906266408, 633.517027812518, 0.325750516476439, 0.00924875107880812, 621.503729829271, 336.04, 347594122, 
10, 2, 234, 1538, 34.7746158353699, 189, 128, Lightning, 132, 24980, 240211, 323616, 11.5035524941577, 12.9738360689068, 111.990993847571, 1.28748148444694, 15.75, 0.475972940806575, 680.050507027224, 593.925233001213, 0.314555075324776, 0.00681772518147325, 330.157926341073, 347.85, 243936802, 
11, 2, 4566, 1168, 41.724888693059, 221, 133, Lightning, 94, 19881, 249361, 383721, 11.6520722442355, 13.912865935803, 98.9586422763269, 0.21327967806841, 17.47, 0.496391192904843, 674.954159629639, 644.012353055682, 0.226551619402577, 0.00974712371094262, 532.962426437302, 342.42, 308820282, 
12, 2, 634, 1347, 38.4630086936689, 301, 125, Lightning, 15, 8038, 87997, 169291, 16.0082532903301, 16.4635939102327, 42.5096549135585, 0.124424536518601, 11.65, 0.466201294369514, 680.050507026813, 613.938382590135, 0.388434345691945, 0.0115373209110126, 993.568424981339, 125, 93812871, 
13, 3, 627, 925, 13.0984920123217, 118, 126, Lightning, 209, 61554, 794728, 1080554, 11.9071399721126, 13.142127130655, 137.542637678837, 0.137280067584033, 14.4, 0.472534676582647, 688.710561875231, 640.150575721209, 0.288415864024987, 0.0172982907119597, 615.660639438542, 250.96, 829126343, 
14, 3, 4515, 1165, 14.364341309124, 143, 106, Lightning, 172, 42435, 636431, 765259, 10.7992346756328, 11.9523030529049, 145.536617695474, 0.280671159918933, 14.41, 0.46705919386469, 677.191291185848, 640.056837361607, 0.226660135993452, 0.0153103868532903, 522.730151997172, 275.74, 756006768, 
15, 3, 1171, 1190, 27.230466319298, 172, 105, Lightning, 123, 9241, 139243, 171713, 10.8979187731691, 12.047889122953, 125.950691798282, 0.595238095238095, 22.04, 0.519178721587777, 694.474967024285, 620.382180058107, 0.494478646637405, 0.0156193727805735, 516.269343144681, 291.86, 136628416, 
16, 3, 98, 1587, 30.4108222555297, 201, 43, Lightning, 52, 2195, 30650, 32851, 10.0980444441068, 9.93015358908766, 145.510040407961, 0.264357338195078, 25.75, 0.53701247228899, 694.474967024273, 626.184288959967, 0.383350363433769, 0.013631457400412, 183.289749430524, 423.38, 28728322, 
17, 3, 3012, 195, 35.0873085657599, 205, 123, Accidental, 93, 15933, 256024, 292985, 8.64783165229514, 10.4530086731113, 122.36580536327, 0.903213658046698, 19.17, 0.492160722199107, 678.218411120831, 620.662555644497, 0.286140097442903, 0.0168464002144069, 741.954748007281, 487.72, 312053094, 
18, 3, 4482, 1142, 35.0873085657599, 205, 23, Lightning, 6, 98, 1139, 1240, 9.83999907348717, 9.99801154582018, 143.455416781027, 0.515463917525773, 26.56, 0.537291593867218, 677.862169812977, 651.51693358863, 0.207842589008565, 0.0125983822086766, 428.010204081633, 335.39, 1069803, 
19, 3, 447, 1543, 41.2850837976139, 213, 95, Lightning, 85, 9625, 95139, 112208, 9.83963917564407, 11.1306032256207, 128.745456407535, 0.387572734829593, 18.38, 0.493145547100288, 694.474967024285, 623.830598550495, 0.294878690732516, 0.0111314650718727, 331.099116883117, 406.79, 93436662, 
20, 3, 4664, 1055, 43.4953116000961, 248, 20, Lightning, 3, 6, 96, 135, 13.1615233120629, 14.1388030896969, 152.346019039946, 0, 30.5, 0.624147018800526, 678.218411120758, 631.223620248478, 0.217012023925781, 0.0203046908896998, 1215.16666666667, 111.83, 105779, 
21, 3, 531, 913, 38.3678449547608, 271, 19, Lightning, 6, 118, 2348, 2525, 5.97472613602363, 8.96611038686816, 221.36566451845, 1.28205128205128, 27.86, 0.551186956721771, 678.35617854367, 643.281220886878, 0.252211573972541, 0.0231380647162202, 915.864406779661, 515.37, 2605416, 
22, 3, 166, 1507, 43.8358795440822, 273, 119, Lightning, 23, 3150, 22904, 33155, 12.0035413994077, 12.515742343853, 97.3011074170666, 0.825658939345824, 16.3, 0.480553325026512, 694.474967024278, 623.131982548192, 0.299352767762688, 0.0102731937654363, 258.098095238095, 376.77, 23415197, 
23, 3, 663, 1286, 34.6125506423535, 277, 95, Lightning, 35, 18724, 308159, 360963, 9.52600742704646, 10.9862052951845, 152.459723656793, 0.582171660524489, 14.21, 0.461306109368933, 694.474967023957, 630.102833107424, 0.355903491595955, 0.015623336864375, 828.10932493057, 346.05, 329855364, 
24, 3, 996, 1269, 10.2561103087914, 317, 93, Lightning, 1, 49, 1016, 1213, 9.22103598400952, 10.5982831868281, 143.595572022197, 0, 10.26, 0.452177525073706, 694.474967024246, 623.998538651871, 0.37640551236211, 0.0151511039338872, 97.0204081632653, 510.18, 1049105, 
25, 3, 2709, 528, 13.8187976822906, 325, 134, Accidental, 2, 754, 5794, 14116, 25.035063699215, 24.1852792488786, 32.5049957749202, 0.0132802124833997, 8.55, 0.482922461334089, 678.21841112076, 641.565832481494, 0.27615013056788, 0.0190322206292121, 249.066312997347, 126.22, 5930253, 
26, 4, 4964, 1127, 3.3638032988372, 6, 129, Accidental, 1, 2, 1, 3, 14.0847605254288, 16.7732203423517, 295.230032281472, 0, 3.36, 0.483014694763886, 693.90613577483, 619.350546967655, 0.241676769256592, 0.00381872705158388, 62, 86.5, 113, 
27, 4, 2599, 588, 0.955363396266239, 60, 130, Accidental, 1, 344, 576, 6438, 23.9036194144045, 25.1158909290725, 51.6012474409035, 0, 0.96, 0.42358230518907, 678.617514059412, 538.125305415527, 0.325457702791967, 0.0244987660573778, 999.087209302326, 50.72, 474985, 
28, 4, 2960, 313, 26.1333816503349, 197, 125, Accidental, 131, 44175, 599690, 733689, 10.4295130929378, 12.0277344889654, 123.433583656031, 0.541947752071354, 18.04, 0.491478584704945, 678.617514059013, 539.223280770621, 0.272661434368724, 0.0209885812319394, 470.998936049802, 403.72, 641073746, 
29, 4, 520, 1507, 23.2390070743377, 213, 81, Lightning, 116, 35267, 309620, 402410, 11.1019647392272, 12.2265297762556, 122.129940459431, 0.441218170475812, 17.14, 0.487349782357124, 693.906135775085, 617.951332543522, 0.333606529591156, 0.0151975623119122, 470.382000170131, 340.18, 324849263, 
