Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 430.144508771585, 216.759946848152, 871.212740707715, 97.0211208658156, 46.0673293163475, 1.01555434623446, 8.89257513271571, 11.144362341741, 0.247848901885448, 429.898847575275, 563.760373024563, 464.574949132021, 45.6448901448344, 3443.42430560564, 37.0429542111693, 1.88239060925743, 0.785231129673461, 39.714551411081, 2.91272999866683, 
10, eco2, 903912, 763.31137654993, 330.353754569029, 920.934037826691, 104.312164237227, 85.3926355662941, 6.1757848109108, 16.9546504526989, 21.3084891007089, 8.46955677101311, 830.198736160157, 557.328358291515, 651.412797927232, 358.942850631477, 8609.72261901601, 181.033461221889, 31.6980491463771, 7.18473258458788, 175.627055509828, 6.9386610643514, 
10, eco3, 540517, 791.786374896627, 430.618846400761, 1240.51188399255, 190.42625856356, 125.878096341096, 7.40346927108676, 32.0215182871214, 27.7211188547261, 2.30213480797089, 932.515628555624, 901.111829970195, 749.459410157312, 547.646103637813, 11704.6005084021, 255.792439460739, 34.190273386406, 8.29021103869074, 122.608188086591, 10.6668004891613, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 357.45857893115, 385.8383261539, 949.437530187496, 52.3376934458439, 29.4655638532467, 1.12033691977174, 7.62051503965626, 0.457577962964177, 0.243772906982081, 297.379045670813, 656.141320097824, 325.15495992849, 39.5122115933097, 2893.04547193027, 60.3315827317689, 1.25128891045269, 0.785322921515789, 21.9242629879993, 1.53779529107849, 
