Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 640.544067733638, 313.031305389274, 1238.80673009046, 145.928037381135, 67.0212672956593, 1.49605841458004, 12.1935168733076, 16.1653761170739, 0.381569946476614, 682.190173027623, 793.66128591629, 629.7602353368, 59.7828401707328, 5292.97145492256, 51.3213020454282, 2.50673249453074, 1.25530589631456, 58.2175313676766, 4.04851635971037, 
10, eco2, 903912, 716.233706378497, 342.04208595527, 928.595150855393, 102.828192346158, 82.4191038508173, 5.86016337873598, 16.7429318340723, 20.3943613980122, 5.10709892113392, 783.345145323881, 551.222610165591, 626.144750816451, 354.754826797299, 8220.83196483729, 186.13062112241, 30.6093956048819, 5.60999964598324, 165.339538583402, 5.91509571728221, 
10, eco3, 540517, 727.468140687527, 423.678604003204, 1208.21654638059, 187.247982949657, 117.257459062342, 6.91277795147979, 30.7411737281159, 26.7726306480647, 2.24896534244066, 880.769676069393, 883.554829912843, 725.185666685784, 526.794955570315, 11266.6252846811, 249.792659620326, 30.843986405608, 8.28675693826466, 115.207795499494, 10.3663659052352, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 345.82493110148, 291.041046252161, 1047.88028813896, 39.7797804426552, 30.6669857525948, 0.99745386913543, 8.26526531120713, 0.502905648913687, 0.27702996566548, 337.683969428945, 710.065392945578, 322.052679775416, 39.2501611821041, 3230.30162143733, 50.1939692759591, 1.37636622322465, 0.700677729769187, 24.1017162888995, 1.84759275893495, 
