Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -725.5, 3131.1, 19765.2, 652.3, 188.8, 10.1, 336.6, 0.4, 264, 3.1, 120.4, 83.2, 9167.1, 1598.4, 672.9, 576.8, 12.4, 14.5, 2.8, 2.7, 89.2, 97.1, 1764.5, 1180.3, 2.6, 1.6, 22.8, 8.8, 2, 2.9, 0.1, 1.2, 0, 0.1, 3.2, 8.8, 70.3, 139.3, 0.2, 0.2, 0, 0, 0.3, 0.4, 0.2, 0, 0.05, 0.14, 0.16, 0.8, 0, 4.8, 0.1, 223.3, 0.03, 0, 
1, eco2, 2, 903912, -698.1, 919.3, 17810.7, 619.3, 180.5, 10.8, 320.4, 0.45, 99.5, 1.4, 113.1, 78.4, 8247.6, 1482.7, 960.6, 622.5, 13.8, 16.2, 2.9, 2.8, 88.1, 29.9, 484.9, 316.4, 2.5, 1.6, 20.1, 7.6, 2.7, 3.1, 0.1, 1.3, 0, 0.1, 1.3, 2.4, 18.9, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0, 0, 0.05, 0.09, 0.23, 10.4, 0.2, 4.1, 0.1, 61.8, 0.03, 0, 
1, eco3, 3, 540517, -669.2, 1447.2, 15704.3, 602.9, 175.5, 11, 281.6, 0.4, 133.8, 1.9, 109.6, 76.2, 7257.4, 1321.8, 700.4, 514.8, 17.7, 20.6, 3, 2.9, 96.3, 44.4, 784.8, 521.8, 2.4, 1.5, 17.7, 6.5, 2.2, 2.6, 0.1, 1.8, 0, 0.1, 1.9, 3.9, 31.1, 61.6, 0.2, 0.3, 0, 0, 0.2, 0.2, 0, 0, 0.04, 0.23, 0.35, 0.6, 0, 4.3, 0.1, 100.8, 0.03, 0, 
2, eco1, 1, 457557, -414.7, 3202.1, 16521.8, 455.5, 130.3, 32.4, 266.2, 0.43, 262.4, 3.5, 159.8, 111.2, 7601.4, 1333.3, 1841, 653.3, 13.2, 22.8, 11.9, 12, 155.7, 140.1, 1726.3, 1180.1, 3.4, 2.1, 19, 7.3, 4.9, 3.3, 0.1, 1.1, 0.1, 0.4, 3, 11, 67.2, 139.2, 0, 0.1, 0, 0, 0.3, 0.6, 0.6, 0.1, 0.05, 0.1, 0.06, 53.6, 0.7, 1.8, 0.3, 222.6, 0.01, 0, 
2, eco2, 2, 903912, -496.3, 1020.2, 16427.4, 486.4, 139.5, 34.1, 286.4, 0.39, 101.4, 1.6, 168.7, 117.4, 7543.8, 1360.5, 1594.8, 677.8, 13.5, 23.7, 10.9, 11.3, 153, 51.3, 499.6, 316.4, 3.6, 2.3, 18.4, 6.9, 4.3, 3.4, 0.1, 1.2, 0.1, 0.4, 1.6, 3.1, 18.1, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.2, 0, 0.05, 0.09, 0.08, 26.7, 0.2, 0.8, 0.4, 62.4, 0.01, 0, 
2, eco3, 3, 540517, -509.5, 1492.5, 15615.3, 469.8, 135, 34, 265.5, 0.27, 136.4, 2, 170.3, 118.7, 7160, 1307.6, 1023.8, 555.2, 14, 27.1, 10.3, 10.8, 133.4, 65.5, 771.9, 521.6, 3.7, 2.4, 17.5, 6.4, 3, 2.8, 0.1, 1.6, 0.1, 0.4, 2.2, 4.8, 29.8, 61.5, 0, 0.2, 0, 0, 0.2, 0.3, 0.3, 0, 0.05, 0.2, 0.08, 7.6, 0.1, 1.2, 0.4, 100.7, 0.01, 0, 
3, eco1, 1, 457557, -307.4, 3331.8, 14200.4, 427.4, 121.1, 38.9, 231.7, 0.54, 261.4, 4, 183.7, 127.9, 6485.8, 1142.9, 2539.2, 698.2, 18.1, 30.5, 18.7, 19.6, 251.2, 189.3, 1711.5, 1179.8, 3.8, 2.4, 16.3, 6.2, 6.6, 3.5, 0.1, 1.1, 0.1, 0.7, 3.2, 13.5, 64.2, 139.2, 0, 0, 0, 0.1, 0.4, 0.7, 0.3, 0.1, 0.05, 0.16, 0.08, 54.2, 0.5, 1.7, 0.4, 222.7, 0.01, 0, 
3, eco2, 2, 903912, -397.8, 1173.5, 15007, 461.2, 131, 43, 263.9, 0.42, 102.8, 2, 203.3, 141.6, 6843.1, 1236.9, 2098.5, 715.9, 19.1, 31.5, 17.8, 18.9, 239.2, 80.6, 537.5, 316.3, 4.3, 2.8, 16.7, 6.3, 5.5, 3.6, 0.1, 1.2, 0.1, 0.7, 2.1, 4.1, 17.4, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, 0, 0, 0.05, 0.15, 0.07, 36.3, 0.3, 0.8, 0.4, 63.5, 0.01, 0, 
3, eco3, 3, 540517, -520.7, 1561, 15974.6, 510.1, 144.6, 47.6, 278.8, 0.27, 139.7, 2.5, 226.8, 158.1, 7275.5, 1329.9, 1192.8, 581.4, 20, 35.3, 16.7, 18.2, 178.4, 93.6, 767.5, 521.5, 4.9, 3.2, 17.8, 6.6, 3.4, 2.9, 0.1, 1.5, 0.1, 0.7, 2.6, 5.9, 28.4, 61.5, 0, 0.1, 0, 0.1, 0.3, 0.4, 0.3, 0, 0.05, 0.29, 0.08, 0.8, 0, 1.3, 0.5, 101.1, 0, 0, 
4, eco1, 1, 457557, -263.6, 3478.1, 13148.1, 411.7, 117.3, 41.5, 214.7, 0.59, 261.8, 4.1, 209.4, 145.8, 5968.5, 1056, 2849.1, 717.2, 21.6, 36.9, 22.4, 24.1, 348.1, 236.6, 1713.8, 1179.6, 4.3, 2.7, 15.1, 5.6, 7.3, 3.6, 0.1, 1.2, 0.1, 0.9, 3.5, 16, 61.6, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.8, 0, 0.1, 0.05, 0.28, 0.08, 31.1, 0.3, 1.6, 0.4, 223.1, 0.01, 0, 
4, eco2, 2, 903912, -388.9, 1330.6, 14316.8, 464, 132.5, 47.2, 254.8, 0.39, 104.9, 2, 238.4, 166, 6486, 1175.1, 2379, 739, 24.1, 38.8, 22.8, 24.6, 320, 110, 584.2, 316.3, 5.1, 3.3, 15.9, 5.9, 6.2, 3.7, 0.1, 1.3, 0.1, 0.9, 2.7, 5.1, 16.9, 37.3, 0, -0.1, 0, 0.1, 0.3, 0.2, -0.1, 0, 0.05, 0.25, 0.08, 26.1, 0.2, 0.8, 0.5, 64.9, 0.01, 0, 
4, eco3, 3, 540517, -560.5, 1643, 16198.8, 547.2, 156.7, 55.1, 285.8, 0.24, 143.1, 2.4, 280.5, 195.6, 7326.7, 1341.9, 1417.5, 609.1, 27, 44.6, 23.1, 25.5, 224.8, 120.8, 776, 521.4, 6, 3.9, 17.9, 6.6, 3.9, 3, 0.1, 1.6, 0.1, 0.9, 3.1, 6.8, 27.3, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.47, 0.08, 4.5, 0, 1.2, 0.6, 101.8, 0, 0, 
5, eco1, 1, 457557, -179.4, 3636.6, 11885.6, 368.1, 104.5, 45.1, 193.4, 0.65, 261.5, 4.2, 216.1, 150.6, 5362.7, 953, 3165.3, 731.1, 24.8, 43, 26.3, 28.8, 443.1, 283.1, 1730.9, 1179.5, 4.4, 2.8, 13.6, 5, 8.1, 3.7, 0.1, 1.3, 0.1, 1, 3.8, 18.4, 59.3, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, -0.2, 0.1, 0.05, 0.21, 0.08, 39, 0.3, 1.5, 0.4, 223.9, 0.01, 0, 
5, eco2, 2, 903912, -292.1, 1513.1, 13235.1, 426.3, 121.1, 52.3, 235.3, 0.4, 105.9, 2.4, 251.2, 175.1, 5956.8, 1081.9, 2682.9, 755.9, 27.7, 44.7, 27.4, 30.1, 406, 144.2, 646.7, 316.3, 5.3, 3.5, 14.6, 5.5, 6.9, 3.7, 0.1, 1.4, 0.1, 1.1, 3.2, 6.3, 16.5, 37.3, 0, -0.1, 0, 0.2, 0.4, 0.3, -0.2, 0, 0.05, 0.26, 0.08, 45.4, 0.3, 0.9, 0.5, 66.4, 0.01, 0, 
5, eco3, 3, 540517, -504.6, 1743.9, 16409.1, 526.8, 149.9, 66.2, 288.9, 0.23, 146.1, 2.7, 318.7, 222.4, 7384.2, 1354.2, 1587.2, 630.6, 34, 54.9, 29.3, 32.7, 277.1, 151.1, 794.4, 521.3, 6.8, 4.4, 18.1, 6.6, 4.3, 3.1, 0.2, 1.7, 0.1, 1.2, 3.7, 7.8, 26.3, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.2, 0, 0.05, 0.46, 0.07, 4.7, 0, 1.3, 0.7, 102.8, 0, 0, 
