Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 69151, 0.95, 1, 0.45, 0.27, 174.74, 0, 275, 
1, ArbuMenz, eco2, 192034, 0.98, 1, 0.59, 0.36, 148.24, 0, 288, 
1, ArbuMenz, eco3, 116824, 0.99, 1, 0.71, 0.43, 111.09, 0, 278, 
1, Arctosta, eco1, 50629, 0.86, 1, 0.59, 0.36, 174.68, 0, 275, 
1, Arctosta, eco2, 158652, 0.91, 1, 0.69, 0.41, 147.68, 0, 288, 
1, Arctosta, eco3, 117490, 0.95, 1, 0.77, 0.46, 110.61, 0, 278, 
1, CaloDecu, eco1, 220417, 0.47, 1, 0.28, 0.16, 176.05, 0, 275, 
1, CaloDecu, eco2, 401133, 0.62, 1, 0.5, 0.3, 148.77, 0, 288, 
1, CaloDecu, eco3, 255268, 0.73, 1, 0.65, 0.39, 111.7, 0, 278, 
1, Ceanothu, eco1, 68824, 0.83, 1, 0.59, 0.36, 174.71, 0, 275, 
1, Ceanothu, eco2, 192490, 0.89, 1, 0.69, 0.41, 148.21, 0, 288, 
1, Ceanothu, eco3, 116815, 0.93, 1, 0.77, 0.46, 111.11, 0, 278, 
1, ChryChry, eco1, 88625, 0.42, 1, 0.29, 0.17, 175.15, 0, 275, 
1, ChryChry, eco2, 213181, 0.57, 1, 0.5, 0.29, 148.38, 0, 288, 
1, ChryChry, eco3, 125059, 0.68, 1, 0.65, 0.39, 111.75, 0, 278, 
1, Frangula, eco1, 88312, 0.94, 1, 0.45, 0.27, 175.16, 0, 275, 
1, Frangula, eco2, 212677, 0.97, 1, 0.59, 0.36, 148.4, 0, 288, 
1, Frangula, eco3, 125292, 0.99, 1, 0.71, 0.42, 111.75, 0, 278, 
1, Garrya, eco1, 220242, 0.61, 1, 0.54, 0.32, 176.05, 0, 275, 
1, Garrya, eco2, 401365, 0.75, 1, 0.65, 0.39, 148.77, 0, 288, 
1, Garrya, eco3, 254887, 0.84, 1, 0.74, 0.45, 111.7, 0, 278, 
1, GaulShal, eco1, 220469, 0.95, 1, 0.45, 0.27, 176.02, 0, 275, 
1, GaulShal, eco2, 400795, 0.98, 1, 0.59, 0.35, 148.78, 0, 288, 
1, GaulShal, eco3, 255393, 0.99, 1, 0.71, 0.42, 111.68, 0, 278, 
1, MahoNerv, eco1, 220479, 0.91, 1, 0.54, 0.32, 176.01, 0, 275, 
1, MahoNerv, eco2, 401319, 0.95, 1, 0.65, 0.39, 148.8, 0, 288, 
1, MahoNerv, eco3, 255319, 0.97, 1, 0.74, 0.45, 111.69, 0, 278, 
