Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
2, PseuMenz, eco1, 42468, 0.99, 1, 0.01, 0.01, 198.9, 67, 298, 
2, PseuMenz, eco2, 93874, 1, 1, 0.08, 0.05, 187.87, 45, 307, 
2, PseuMenz, eco3, 71972, 0.98, 1, 0.25, 0.15, 146.18, 72, 298, 
2, Quercus, eco1, 109537, 0.98, 1, 0.34, 0.21, 198, 67, 298, 
2, Quercus, eco2, 147609, 0.99, 1, 0.51, 0.31, 189.22, 45, 307, 
2, Quercus, eco3, 90595, 0.95, 1, 0.59, 0.35, 145.32, 72, 298, 
2, Rhododen, eco1, 154778, 0.45, 1, 0.05, 0.03, 200.18, 67, 298, 
2, Rhododen, eco2, 378601, 0.31, 1, 0.29, 0.15, 189.37, 45, 307, 
2, Rhododen, eco3, 242425, 0.65, 1, 0.43, 0.26, 147.29, 72, 298, 
2, Rubus, eco1, 42556, 1, 1, 0.18, 0.11, 198.87, 67, 298, 
2, Rubus, eco2, 93708, 1, 1, 0.44, 0.27, 187.92, 45, 307, 
2, Rubus, eco3, 72302, 0.99, 1, 0.53, 0.32, 146.17, 72, 298, 
2, Vacciniu, eco1, 154898, 0.92, 1, 0.17, 0.1, 200.14, 67, 298, 
2, Vacciniu, eco2, 378870, 0.93, 1, 0.44, 0.26, 189.39, 45, 307, 
2, Vacciniu, eco3, 242736, 0.88, 1, 0.53, 0.32, 147.26, 72, 298, 
2, WhipMode, eco1, 154802, 0.99, 1, 0.17, 0.1, 200.14, 67, 298, 
2, WhipMode, eco2, 379007, 1, 1, 0.44, 0.26, 189.38, 45, 307, 
2, WhipMode, eco3, 242138, 0.96, 1, 0.53, 0.32, 147.26, 72, 298, 
3, ArbuMenz, eco1, 124764, 1, 1, 0.38, 0.23, 242.77, 0, 365, 
3, ArbuMenz, eco2, 166384, 1, 1, 0.6, 0.36, 184.92, 0, 365, 
3, ArbuMenz, eco3, 89825, 0.99, 1, 0.65, 0.39, 167.51, 0, 365, 
3, Arctosta, eco1, 175424, 0.97, 1, 0.56, 0.34, 241.92, 0, 365, 
3, Arctosta, eco2, 199552, 0.96, 1, 0.69, 0.42, 185.72, 0, 365, 
3, Arctosta, eco3, 94239, 1, 1, 0.73, 0.44, 167.33, 0, 365, 
3, CaloDecu, eco1, 135164, 0.82, 1, 0.22, 0.13, 250.28, 0, 365, 
3, CaloDecu, eco2, 341319, 0.78, 1, 0.53, 0.32, 183.82, 0, 365, 
3, CaloDecu, eco3, 235959, 0.92, 1, 0.58, 0.35, 169.06, 0, 365, 
3, Ceanothu, eco1, 125071, 0.96, 1, 0.56, 0.33, 242.7, 0, 365, 
3, Ceanothu, eco2, 166257, 0.95, 1, 0.7, 0.42, 184.89, 0, 365, 
3, Ceanothu, eco3, 89701, 0.99, 1, 0.73, 0.44, 167.52, 0, 365, 
3, ChryChry, eco1, 39583, 0.77, 1, 0.23, 0.14, 247.46, 0, 365, 
3, ChryChry, eco2, 82899, 0.73, 1, 0.53, 0.32, 182.76, 0, 365, 
3, ChryChry, eco3, 65258, 0.88, 1, 0.58, 0.35, 168.27, 0, 365, 
3, Frangula, eco1, 39647, 1, 1, 0.35, 0.21, 247.51, 0, 365, 
3, Frangula, eco2, 83350, 0.99, 1, 0.61, 0.37, 182.75, 0, 365, 
3, Frangula, eco3, 65414, 1, 1, 0.65, 0.39, 168.23, 0, 365, 
3, Garrya, eco1, 134665, 0.92, 1, 0.47, 0.28, 250.28, 0, 365, 
3, Garrya, eco2, 340760, 0.88, 1, 0.66, 0.4, 183.78, 0, 365, 
3, Garrya, eco3, 235795, 0.98, 1, 0.7, 0.42, 169.06, 0, 365, 
3, GaulShal, eco1, 135017, 1, 1, 0.34, 0.2, 250.31, 0, 365, 
3, GaulShal, eco2, 341106, 1, 1, 0.61, 0.36, 183.81, 0, 365, 
3, GaulShal, eco3, 235452, 0.99, 1, 0.65, 0.39, 169.06, 0, 365, 
3, MahoNerv, eco1, 134989, 0.99, 1, 0.47, 0.28, 250.41, 0, 365, 
3, MahoNerv, eco2, 340735, 0.98, 1, 0.66, 0.4, 183.8, 0, 365, 
3, MahoNerv, eco3, 235748, 1, 1, 0.7, 0.42, 169.05, 0, 365, 
3, NothDens, eco1, 134855, 0.68, 1, 0.47, 0.28, 250.4, 0, 365, 
3, NothDens, eco2, 341056, 0.59, 1, 0.66, 0.35, 183.79, 0, 365, 
3, NothDens, eco3, 235541, 0.86, 1, 0.7, 0.42, 169.08, 0, 365, 
3, PinuJeff, eco1, 124606, 0.94, 1, 0.49, 0.3, 242.57, 0, 365, 
3, PinuJeff, eco2, 166369, 0.96, 1, 0.66, 0.4, 184.9, 0, 365, 
