Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 69509, 62761, 
1, Arctosta, 0, 0, 57786, 104701, 
1, CaloDecu, 0, 0, 0, 82123, 
1, Ceanothu, 0, 0, 0, 28596, 
1, ChryChry, 0, 0, 2438, 19186, 
1, Frangula, 0, 0, 728, 21208, 
1, Garrya, 0, 0, 84, 62384, 
1, GaulShal, 0, 0, 2186, 22968, 
1, MahoNerv, 0, 0, 2385, 10800, 
1, NothDens, 0, 0, 10213, 167281, 
1, PinuJeff, 0, 0, 0, 68073, 
1, PinuLamb, 0, 0, 0, 29294, 
1, PinuMont, 0, 0, 0, 7688, 
1, PseuMenz, 0, 0, 0, 47824, 
1, Quercus, 0, 0, 12655, 86716, 
1, Rhododen, 0, 0, 831, 33419, 
1, Rubus, 0, 0, 398, 12439, 
1, Vacciniu, 0, 0, 1130, 115545, 
1, WhipMode, 0, 0, 2168, 62512, 
2, ArbuMenz, 0, 0, 19103, 35805, 
2, Arctosta, 0, 0, 9459, 96416, 
2, CaloDecu, 0, 0, 0, 45690, 
2, Ceanothu, 0, 0, 0, 25155, 
2, ChryChry, 0, 0, 1152, 5754, 
2, Frangula, 0, 0, 201, 9103, 
2, Garrya, 0, 0, 5, 56118, 
2, GaulShal, 0, 0, 225, 17806, 
2, MahoNerv, 0, 0, 6, 9814, 
2, NothDens, 0, 0, 4172, 141249, 
2, PinuJeff, 0, 0, 0, 53808, 
2, PinuLamb, 0, 0, 0, 12254, 
2, PinuMont, 0, 0, 0, 10366, 
2, PseuMenz, 0, 0, 0, 15762, 
2, Quercus, 0, 0, 1716, 64982, 
2, Rhododen, 0, 0, 31, 36494, 
2, Rubus, 0, 0, 4, 7537, 
2, Vacciniu, 0, 0, 523, 100199, 
2, WhipMode, 0, 0, 121, 54809, 
3, ArbuMenz, 0, 0, 42645, 83730, 
3, Arctosta, 0, 0, 27896, 138002, 
3, CaloDecu, 0, 0, 0, 171005, 
3, Ceanothu, 0, 0, 0, 31310, 
3, ChryChry, 0, 0, 2219, 21323, 
3, Frangula, 0, 0, 452, 14780, 
3, Garrya, 0, 0, 100, 76185, 
3, GaulShal, 0, 0, 984, 32013, 
3, MahoNerv, 0, 0, 172, 13244, 
3, NothDens, 0, 0, 9417, 188468, 
3, PinuJeff, 0, 0, 0, 82337, 
3, PinuLamb, 0, 0, 0, 40943, 
3, PinuMont, 0, 0, 0, 0, 
3, PseuMenz, 0, 0, 0, 54976, 
3, Quercus, 0, 0, 6405, 84917, 
3, Rhododen, 0, 0, 274, 16961, 
3, Rubus, 0, 0, 150, 9744, 
3, Vacciniu, 0, 0, 1074, 135550, 
3, WhipMode, 0, 0, 843, 75895, 
4, ArbuMenz, 0, 0, 22615, 97797, 
4, Arctosta, 0, 0, 17924, 150461, 
4, CaloDecu, 0, 0, 0, 169935, 
4, Ceanothu, 0, 0, 0, 30164, 
4, ChryChry, 0, 0, 1100, 19123, 
4, Frangula, 0, 0, 338, 15709, 
4, Garrya, 0, 0, 97, 75326, 
4, GaulShal, 0, 0, 569, 36029, 
4, MahoNerv, 0, 0, 19, 14564, 
4, NothDens, 0, 0, 5123, 57242, 
4, PinuJeff, 0, 0, 0, 88194, 
4, PinuLamb, 0, 0, 0, 45369, 
4, PinuMont, 0, 0, 0, 0, 
4, PseuMenz, 0, 0, 0, 61805, 
4, Quercus, 0, 0, 4558, 89014, 
4, Rhododen, 0, 0, 132, 0, 
4, Rubus, 0, 0, 17, 10834, 
4, Vacciniu, 0, 0, 541, 145529, 
4, WhipMode, 0, 0, 201, 81565, 
5, ArbuMenz, 0, 0, 11144, 67227, 
5, Arctosta, 0, 0, 7099, 105152, 
5, CaloDecu, 218205, 0, 0, 151382, 
5, Ceanothu, 0, 0, 0, 23896, 
5, ChryChry, 0, 0, 776, 18095, 
5, Frangula, 0, 0, 180, 14150, 
5, Garrya, 0, 0, 32, 71795, 
5, GaulShal, 0, 0, 287, 29757, 
5, MahoNerv, 0, 0, 4, 12014, 
5, NothDens, 0, 0, 3752, 103280, 
5, PinuJeff, 0, 0, 0, 68197, 
5, PinuLamb, 0, 0, 0, 39618, 
