Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 444.883642912249, 303.905266447678, 926.810576605756, 113.307493929718, 45.3463284355829, 1.09444724919518, 8.38193274280581, 11.3500831590381, 0.286530421346411, 438.604414313408, 583.966015163138, 460.54851745247, 41.2968679312086, 3716.30291307968, 47.4869054565879, 1.76621710519127, 0.880911012179903, 38.9622910369637, 2.95235129175163, 
10, eco2, 903912, 781.380851233306, 344.664067962368, 1023.38258149023, 108.969869854588, 86.2265076688881, 7.00529365690465, 19.3178251865226, 22.6266638787847, 7.79510947968386, 853.705545451327, 606.945571029038, 687.989279929905, 408.604824363434, 9477.73280474205, 209.913272530954, 37.3874171379515, 6.7943129419678, 202.07819787767, 7.13345657541885, 
10, eco3, 540517, 773.480316067765, 432.206276583345, 1343.47149673368, 191.830116351567, 129.781601688754, 7.74270744490923, 32.0824673414527, 28.1216945997998, 2.42296171998291, 935.668151047978, 954.855606761674, 779.515376944666, 559.85850953809, 12140.1484560153, 260.192225221408, 33.8596639883667, 8.3193960596984, 126.96714626922, 11.3781009662971, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 281.348868009887, 340.198158917905, 915.862600725156, 53.1926754480862, 24.3433779835081, 0.968449832479888, 7.0438327902316, 0.361238053400997, 0.254704878299316, 243.444353381109, 671.256776751312, 257.048328404986, 31.3011602925974, 2605.50913219555, 54.9862989747725, 0.964751932546109, 0.666666666666667, 19.5208443975286, 1.270228627253, 
