Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -496.8, 3191.5, 14556.5, 517.2, 149.7, 9.6, 247.1, 1, 258, 3.1, 93.9, 64.9, 6742.3, 1180.9, 1819.1, 627.4, 10.4, 11.4, 2.5, 2.4, 124.3, 102.1, 1784.8, 1180.3, 2, 1.2, 16.9, 6.4, 4.8, 3.1, 0.1, 0.9, 0, 0.1, 2.6, 9.3, 70.3, 139.3, 0.1, 0.1, 0, 0, 0.3, 0.4, -0.2, 0, 0.05, 0.03, 0.08, 47.2, 1.3, 3.9, 0.1, 223.5, 0.03, 0, 
1, eco2, 2, 903912, -763.5, 940.1, 17308.7, 686, 199, 16.1, 324, 0.6, 99.7, 1.5, 121.1, 84, 8007.7, 1438.6, 1174.6, 631, 13.9, 17.6, 4, 4, 101.3, 32, 490.3, 316.4, 2.6, 1.7, 19.6, 7.4, 3.3, 3.1, 0.1, 1.3, 0, 0.2, 1.3, 2.5, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0.1, 0, 0.05, 0.03, 0.09, 14.4, 0.3, 4.2, 0.2, 62.1, 0.02, 0, 
1, eco3, 3, 540517, -777.8, 1464, 15395.8, 704.1, 204.4, 17.6, 293.5, 0.51, 134.3, 2.2, 123.2, 85.7, 7103.2, 1293.6, 865, 522.7, 15.6, 21.9, 4.4, 4.5, 108.4, 47.7, 786.3, 521.7, 2.7, 1.7, 17.4, 6.4, 2.6, 2.6, 0.1, 1.7, 0, 0.2, 2, 4, 30.9, 61.6, 0.3, 0.4, 0, 0, 0.2, 0.2, 0.2, 0, 0.05, 0.09, 0.12, 5.5, 0.1, 4.7, 0.2, 100.9, 0.02, 0, 
2, eco1, 1, 457557, -284, 3283.8, 13484.8, 369.4, 105.1, 28.7, 214.9, 0.8, 258.5, 3.4, 132.4, 92.1, 6205, 1091.4, 2245.1, 659.9, 11.6, 19.5, 9.3, 9.6, 206.1, 144.9, 1752.8, 1180.1, 2.8, 1.7, 15.5, 5.9, 5.9, 3.3, 0.1, 0.9, 0, 0.4, 2.8, 12, 67.3, 139.2, 0, 0.1, 0, 0, 0.3, 0.6, 0.1, 0, 0.05, 0.05, 0.05, 16.4, 0.2, 1.5, 0.3, 223.4, 0.01, 0, 
2, eco2, 2, 903912, -409.9, 1072.3, 15158.9, 442.7, 126.8, 33.2, 260.8, 0.59, 100.7, 1.7, 162.8, 113.4, 6957.7, 1254.7, 2012.9, 689.8, 13.6, 24.4, 12, 12.4, 184.7, 55.3, 516, 316.4, 3.5, 2.2, 17, 6.4, 5.3, 3.4, 0.1, 1.2, 0.1, 0.5, 1.7, 3.3, 18.1, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0, 0, 0.05, 0.06, 0.07, 33.8, 0.3, 0.7, 0.3, 62.9, 0.01, 0, 
2, eco3, 3, 540517, -456.4, 1520.7, 15214.8, 437.7, 125.6, 35.3, 256.7, 0.42, 136.6, 2, 174.4, 121.6, 6971.2, 1272.2, 1187.2, 560.9, 14.9, 28.6, 11.6, 12.3, 150.8, 69.6, 778.7, 521.6, 3.7, 2.4, 17, 6.3, 3.4, 2.8, 0.1, 1.6, 0.1, 0.5, 2.3, 4.9, 29.6, 61.5, 0, 0.2, 0, 0.1, 0.2, 0.3, 0.3, 0, 0.05, 0.14, 0.08, 7.4, 0.1, 1.1, 0.4, 101, 0.01, 0, 
3, eco1, 1, 457557, -280.2, 3421.7, 12628.5, 434.2, 122.7, 36.2, 214.1, 0.7, 259.3, 4.5, 171.7, 119.5, 5757.6, 1016.1, 2524, 678, 15.3, 26.7, 14.4, 15.4, 309.4, 198.5, 1734.1, 1179.8, 3.6, 2.2, 14.5, 5.5, 6.5, 3.4, 0.1, 1, 0.1, 0.6, 3, 15.1, 63.9, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, -0.1, 0.1, 0.05, 0.21, 0.09, 20.7, 0.2, 1.7, 0.4, 223.6, 0.01, 0, 
3, eco2, 2, 903912, -395.1, 1253.9, 14558.9, 489.1, 139, 43.3, 264.8, 0.51, 103.2, 2.3, 208.3, 145.1, 6625.7, 1197.6, 2286, 712.5, 18.2, 31.2, 16.9, 18.2, 286.5, 87.6, 563.6, 316.3, 4.4, 2.9, 16.2, 6.1, 5.9, 3.5, 0.1, 1.2, 0.1, 0.7, 2.3, 4.6, 17.3, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, -0.2, 0, 0.05, 0.22, 0.1, 18, 0.2, 0.8, 0.4, 64.1, 0.01, 0, 
3, eco3, 3, 540517, -510.5, 1621.4, 14946.4, 532.2, 151.5, 47, 271.1, 0.38, 139.2, 2.8, 228, 159.1, 6787.3, 1241.2, 1500.8, 592, 19.8, 35.3, 17.5, 19.3, 213.1, 101.6, 785.3, 521.5, 4.9, 3.2, 16.6, 6.1, 4.1, 2.9, 0.1, 1.4, 0.1, 0.7, 2.8, 6.2, 28.2, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.4, 0.11, 17.5, 0.1, 1.4, 0.5, 101.4, 0.01, 0, 
4, eco1, 1, 457557, -150.7, 3579.4, 11176.8, 367.7, 104.5, 38.7, 184.1, 0.71, 258.7, 4.9, 185.9, 129.5, 5062.4, 897.5, 2841.9, 691.4, 18.3, 31.9, 18.6, 20.4, 411, 252.4, 1736.3, 1179.6, 3.8, 2.4, 12.8, 4.8, 7.3, 3.5, 0.1, 1, 0.1, 0.7, 3.3, 18.2, 60.8, 139.2, 0, -0.1, 0, 0.1, 0.5, 1.1, -0.4, 0.1, 0.05, 0.31, 0.11, 42, 0.4, 1.6, 0.4, 224.1, 0.01, 0, 
4, eco2, 2, 903912, -366.2, 1431.1, 14389, 479.6, 136.5, 51, 259.6, 0.4, 106, 2.5, 248.5, 173.2, 6508.6, 1178.4, 2404.5, 723.5, 23.4, 38.5, 21.2, 23.3, 374.8, 120.8, 619.2, 316.3, 5.3, 3.4, 15.9, 6, 6.2, 3.6, 0.1, 1.3, 0.1, 0.9, 2.9, 5.8, 16.7, 37.3, 0, -0.1, 0, 0.1, 0.4, 0.3, -0.3, 0, 0.05, 0.33, 0.1, 11.7, 0.1, 0.9, 0.5, 65.5, 0.01, 0, 
4, eco3, 3, 540517, -478.8, 1730.7, 15142.3, 517.4, 147.8, 55.3, 267.5, 0.32, 142.2, 2.8, 275.2, 192, 6833, 1251.6, 1654.8, 610.8, 25.8, 43.2, 22.7, 25.3, 272.9, 133, 803.5, 521.4, 5.9, 3.8, 16.7, 6.1, 4.5, 3, 0.1, 1.5, 0.1, 0.9, 3.3, 7.3, 27, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.58, 0.11, 5.6, 0, 1.3, 0.6, 102.1, 0.01, 0, 
5, eco1, 1, 457557, -83.3, 3747.2, 9325.8, 331.1, 93.9, 37.1, 155.6, 0.78, 257.4, 4.9, 181.6, 126.6, 4191, 746.3, 3240.6, 703.7, 19.8, 35.3, 22.5, 25, 507, 302.9, 1757.9, 1179.4, 3.7, 2.3, 10.6, 3.9, 8.3, 3.5, 0.1, 1, 0.1, 0.9, 3.6, 21.1, 58.2, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.2, -0.7, 0.1, 0.05, 0.25, 0.09, 55.5, 0.5, 1.4, 0.3, 225, 0.01, 0, 
5, eco2, 2, 903912, -340.6, 1608.8, 13776.4, 473.4, 134.3, 55.5, 251.2, 0.35, 108, 2.6, 272.9, 190.2, 6192, 1123.9, 2632.4, 737.1, 27.8, 45.3, 26.2, 29, 454.6, 154.9, 683, 316.3, 5.8, 3.8, 15.2, 5.7, 6.8, 3.6, 0.1, 1.4, 0.1, 1.1, 3.4, 7.1, 16.3, 37.3, 0, -0.1, 0, 0.2, 0.4, 0.4, -0.4, 0, 0.05, 0.33, 0.08, 28.9, 0.2, 0.9, 0.5, 67.2, 0.01, 0, 
5, eco3, 3, 540517, -505.6, 1846.5, 15315.7, 548.5, 156.3, 64.2, 277.3, 0.27, 145.3, 2.8, 318, 221.9, 6870.3, 1260.2, 1815.7, 629.5, 32.4, 52.6, 28.4, 31.9, 330.3, 164.3, 830.6, 521.3, 6.7, 4.4, 16.8, 6.2, 4.9, 3.1, 0.2, 1.6, 0.1, 1.2, 3.8, 8.4, 26.1, 61.5, 0.1, -0.1, 0, 0.2, 0.5, 0.5, 0.1, 0, 0.05, 0.57, 0.09, 7.1, 0.1, 1.3, 0.6, 103.2, 0, 0, 
