Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 386.221089394327, 253.008451406054, 763.389120918268, 82.4317647855896, 41.6400055075105, 0.918932504584128, 6.54496598238034, 9.52895704797435, 0.212495929468897, 385.071809632461, 476.905841239452, 428.963836199643, 37.6096530049808, 3062.74965523421, 37.3223357964144, 1.47707717289868, 0.640709244968386, 34.9087742073665, 2.40160242330464, 
10, eco2, 903912, 613.522815274053, 329.518560435087, 779.338037331068, 82.7419505438583, 70.8175906504173, 4.56078467815451, 12.9450610236395, 16.6464722229598, 6.65196280168866, 632.653985122446, 457.107625521068, 569.892539317987, 265.805094964997, 6853.48052575914, 141.142606802432, 22.8190874775421, 5.62051615644001, 130.823907637027, 5.45413049057873, 
10, eco3, 540517, 677.999785390654, 412.015144759554, 1114.52966326684, 170.120360691708, 102.301479879449, 6.23108986396358, 27.63970975936, 24.0118775172659, 2.32255784739425, 777.919273584365, 814.092091460583, 660.335105093827, 469.089645654068, 10192.2050333292, 223.161123516929, 26.8016269608541, 7.77012378889101, 100.323886205244, 9.90586420038593, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 221.142884930184, 321.379069711533, 698.843626040034, 34.6335669654273, 19.6268770885376, 0.713618194017357, 5.03699648349823, 0.308007526931071, 0.226037411732309, 184.833491783537, 485.214200635112, 224.323773868611, 23.4718013274849, 1983.99325985615, 44.0550772909168, 0.770443900978457, 0.486754655704098, 14.7689009238193, 0.934864945788175, 
